timestamp,timestamp_sample,roll,pitch,yaw,throttle,flaps,aux1,aux2,aux3,aux4,aux5,aux6,valid,data_source,sticks_moving
244638681,244638526,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
244664167,244664045,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
244672631,244672487,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
244681421,244681289,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
244698913,244698765,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
244703038,244702930,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
244737549,244737343,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
244746670,244746487,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
244785606,244785317,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
244789807,244789596,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
244815399,244815213,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
244823915,244823773,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
244832192,244832045,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
244841083,244840851,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
244850981,244849798,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
244854111,244853988,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
244876307,244876082,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
244880717,244880564,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
244932569,244932318,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
244941468,244941278,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
244994324,244994149,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
245011920,245011676,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
245042268,245042052,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
245051203,245051020,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
245063532,245063422,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
245072634,245072458,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
245129004,245128808,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
245133414,245133131,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
245168339,245168105,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
245176910,245176705,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
245185935,245185714,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
245207137,245206938,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
245224554,245224387,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
245255143,245254982,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
245268334,245268134,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
245272767,245272595,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
245281827,245281635,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
245311596,245311469,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
245329547,245329406,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
245337936,245337793,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
245346854,245346668,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
245359845,245359720,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
245364606,245363891,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
245368721,245368572,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
245372825,245372723,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
245398928,245398722,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
245407660,245407533,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
245429526,245429262,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
245433815,245433654,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
245451483,245451307,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
245473412,245473234,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
245499947,245499747,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
245508895,245508753,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
245535074,245534947,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
245547998,245547831,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
245569985,245569815,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
245574034,245573946,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
245578280,245578090,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
245600657,245578090,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
245604840,245604693,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
245609140,245608912,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
245652381,245652210,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
245708939,245708776,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
245721867,245721700,0.0,-0.0020787716,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
245730531,245730449,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
245748306,245748126,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
245782750,245782601,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
245787028,245786807,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
245791420,245791280,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
245809144,245809007,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
245813363,245813131,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
245835341,245835164,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
245843554,245843439,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
245856740,245856575,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
245866420,245864895,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
245887491,245887346,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
245905401,245905233,0.0,-0.0062367916,0.0,-0.9897752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
245909529,245909368,0.0,-0.0062367916,0.0,-0.9795501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
245913607,245913473,0.0,-0.0062367916,0.0,-0.9775052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
245917942,245917789,0.0,-0.0062367916,0.0,-0.9713702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
245922065,245921947,0.0,-0.0062367916,0.0,-0.96523523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
245931053,245930887,0.0,-0.0062367916,0.0,-0.95910025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1
245935125,245935004,0.0,-0.0062367916,0.0,-0.9550102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1
245939233,245939127,0.0,-0.0062367916,0.0,-0.95092034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1
245943520,245943333,0.0,-0.0062367916,0.0,-0.9488752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1
245947649,245947519,0.0,-0.0062367916,0.0,-0.94478536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1
245951700,245951605,0.0,-0.0062367916,0.0,-0.9406953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1
245960571,245960414,0.0,-0.0062367916,0.0,-0.93660545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1
245969639,245969451,0.0,-0.0062367916,0.0,-0.93047047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1
245973773,245973695,0.0,-0.0062367916,0.0,-0.9263804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1
245977967,245977819,0.0,-0.0062367916,0.0,-0.9202454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1
245982073,245981992,0.0,-0.0062367916,0.0,-0.9141104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1
245990968,245990803,0.0,-0.0062367916,0.0,-0.9100206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1
245995055,245994936,0.0,-0.0062367916,0.0,-0.89979553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1
245999139,245999021,0.0,-0.0062367916,0.0,-0.89979553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1
246003207,246003118,0.0,-0.0062367916,0.0,-0.89366055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1
246007313,246007231,0.0,-0.0062367916,0.0,-0.8895705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1
246016293,246016069,0.0,-0.0062367916,0.0,-0.8813906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1
246025114,246024977,0.0,-0.0062367916,0.0,-0.8691206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1
246029348,246029192,0.0,-0.0062367916,0.0,-0.8629856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1
246033528,246033409,0.0,-0.0062367916,0.0,-0.8588958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1
246055884,246055719,0.0,-0.0062367916,0.0,-0.83435583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1
246060191,246060054,0.0,-0.0062367916,0.0,-0.83026576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1
246064332,246064253,0.0,-0.0062367916,0.0,-0.82004094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1
246073260,246073107,0.0,-0.0062367916,0.0,-0.81390595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1
246077488,246077368,0.0,-0.0062367916,0.0,-0.801636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1
246086513,246086352,0.0,-0.0062367916,0.0,-0.795501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1
246094785,246094683,0.0,-0.0062367916,0.0,-0.7852762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1
246099035,246098879,0.0,-0.0062367916,0.0,-0.7730062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1
246103157,246103042,0.0,-0.0062367916,0.0,-0.7709613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1
246112488,246112336,0.0,-0.0062367916,0.0,-0.7525563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1
246116618,246116519,0.0,-0.0062367916,0.0,-0.75051117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1
246129557,246129404,0.0,-0.0062367916,0.0,-0.7300613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1
246133567,246133482,0.0,-0.0062367916,0.0,-0.7218814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1
246137658,246137562,0.0,-0.0062367916,0.0,-0.7137015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1
246141856,246141681,0.0,-0.0062367916,0.0,-0.7075665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1
246151113,246150773,0.0,-0.0062367916,0.0,-0.69120646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1
