timestamp,rollspeed_integ,pitchspeed_integ,yawspeed_integ,wheel_rate_integ
248829436,-0.00058213144,-0.014297119,-0.026390005,0.0
248849736,-0.00056583865,-0.014353361,-0.026441598,0.0
248872868,-0.00060653297,-0.0143684205,-0.026497293,0.0
248892904,-0.0006375892,-0.014399699,-0.026558846,0.0
248910987,-0.0006656875,-0.014431987,-0.026641248,0.0
248930692,-0.0006934231,-0.014471576,-0.026759686,0.0
248951757,-0.0006995276,-0.014548639,-0.026892042,0.0
248969518,-0.00070686487,-0.014584283,-0.027006574,0.0
248991571,-0.00068643043,-0.014614954,-0.0271269,0.0
249011935,-0.00073847483,-0.0146844275,-0.027248316,0.0
249033974,-0.0007518847,-0.014745287,-0.027412882,0.0
249050097,-0.0007719927,-0.014774985,-0.027522437,0.0
249073875,-0.0008413883,-0.014769596,-0.027691016,0.0
249093360,-0.0008341309,-0.014735353,-0.027812384,0.0
249109940,-0.00083788496,-0.014724637,-0.027933894,0.0
249130743,-0.0008224152,-0.014687545,-0.028081842,0.0
249151220,-0.00081650796,-0.01466153,-0.028224008,0.0
249173040,-0.00084255147,-0.014671582,-0.02836786,0.0
249190224,-0.00083333446,-0.014684409,-0.028506637,0.0
249209750,-0.00084374263,-0.014686617,-0.028662015,0.0
249233182,-0.00088442897,-0.0146452235,-0.02881821,0.0
249250090,-0.0009105402,-0.014650916,-0.028949283,0.0
249271172,-0.00093509787,-0.014697422,-0.029098785,0.0
249293432,-0.00093944854,-0.014734323,-0.029270947,0.0
249307902,-0.00095071876,-0.014748233,-0.029359983,0.0
249332085,-0.0009741091,-0.014764693,-0.029536149,0.0
249352315,-0.0010381648,-0.014829411,-0.02969355,0.0
249374010,-0.0010914997,-0.014886127,-0.02985718,0.0
249389624,-0.0011193051,-0.014912043,-0.029967181,0.0
249412447,-0.0012155666,-0.014900038,-0.030131392,0.0
249433041,-0.0012601565,-0.014913857,-0.030259836,0.0
249454499,-0.0013370318,-0.014947576,-0.030386167,0.0
249470796,-0.0013782796,-0.014987057,-0.030474856,0.0
249491308,-0.0014449072,-0.015017677,-0.030573403,0.0
249512463,-0.0015263321,-0.015039498,-0.030688837,0.0
249530781,-0.0015900083,-0.015067725,-0.030798756,0.0
249550991,-0.0015860529,-0.01514559,-0.03093813,0.0
249573414,-0.0015652748,-0.015222522,-0.031063959,0.0
249593622,-0.0015735063,-0.015266789,-0.031160858,0.0
249611749,-0.0015762548,-0.015343516,-0.03125769,0.0
249634223,-0.0015435662,-0.015435903,-0.031370196,0.0
249653368,-0.0015667037,-0.015502058,-0.03142411,0.0
249672769,-0.0015892888,-0.015627198,-0.031499006,0.0
249693406,-0.0016201847,-0.015721582,-0.031611614,0.0
249711962,-0.0016546564,-0.015760561,-0.031680945,0.0
249734485,-0.0016920817,-0.015863406,-0.031773236,0.0
249750325,-0.0016949766,-0.015954625,-0.03185032,0.0
249773833,-0.0016951228,-0.016032925,-0.03194767,0.0
249793038,-0.0017150556,-0.016142143,-0.032051664,0.0
249809945,-0.0017185403,-0.01625979,-0.032159135,0.0
249832365,-0.0016907167,-0.016382232,-0.032306116,0.0
249854691,-0.0017368908,-0.016469672,-0.032453947,0.0
249872840,-0.001738453,-0.016565857,-0.03258367,0.0
249891911,-0.0017133664,-0.016619083,-0.032723896,0.0
249913526,-0.001696817,-0.016639853,-0.032915775,0.0
249929498,-0.0016985235,-0.016703593,-0.03307659,0.0
249952379,-0.0017567448,-0.016791474,-0.03329987,0.0
249971316,-0.0017948949,-0.016831065,-0.033448372,0.0
249993698,-0.0018023169,-0.01690372,-0.03360733,0.0
250012496,-0.0017854949,-0.016940726,-0.033730555,0.0
250032518,-0.0018291959,-0.016977359,-0.033860147,0.0
250051495,-0.0018869132,-0.01699855,-0.03400613,0.0
250073387,-0.0019477011,-0.016989686,-0.03418779,0.0
250090703,-0.0019802563,-0.016954007,-0.034337368,0.0
250110632,-0.0020403075,-0.016927266,-0.034511346,0.0
250133016,-0.0020598369,-0.0169472,-0.03470369,0.0
250152539,-0.002044223,-0.016925247,-0.03489503,0.0
250172459,-0.0020733136,-0.016909603,-0.03510265,0.0
250190850,-0.0020733224,-0.016968817,-0.03526951,0.0
250211260,-0.0020951654,-0.017028706,-0.035483114,0.0
250229459,-0.002065467,-0.017021395,-0.03567746,0.0
250253850,-0.0020701876,-0.017102757,-0.03591049,0.0
250272891,-0.0020422882,-0.017164387,-0.036085296,0.0
250293909,-0.0019947283,-0.017249705,-0.036260545,0.0
250310968,-0.0019672972,-0.017296383,-0.036381338,0.0
250333300,-0.001912247,-0.017377196,-0.03656725,0.0
250352520,-0.0018939072,-0.01746057,-0.036704358,0.0
250369069,-0.0018906157,-0.017508002,-0.036798406,0.0
250391024,-0.0019274999,-0.017554171,-0.036894135,0.0
250412292,-0.0019411902,-0.017580017,-0.036965363,0.0
250433229,-0.0019500765,-0.017646836,-0.037046626,0.0
250449800,-0.0019647246,-0.01772218,-0.03710269,0.0
250472213,-0.001979916,-0.017748492,-0.037166975,0.0
250491547,-0.0019365354,-0.017751766,-0.03722116,0.0
250512308,-0.0019289119,-0.017703572,-0.03725377,0.0
250531765,-0.0018736054,-0.017672652,-0.037278388,0.0
250553174,-0.0018526528,-0.0176576,-0.037257265,0.0
250572887,-0.0018341051,-0.017584238,-0.037174474,0.0
250589589,-0.0018216132,-0.01750645,-0.03708554,0.0
250610291,-0.0018103395,-0.017455935,-0.036996197,0.0
250635071,-0.0018094312,-0.017367395,-0.036823697,0.0
250650604,-0.001849918,-0.017348073,-0.036702156,0.0
250670674,-0.0018659862,-0.017367443,-0.03651756,0.0
250693103,-0.0019009076,-0.017370472,-0.036280505,0.0
250714396,-0.001911462,-0.0173171,-0.036040507,0.0
250728655,-0.0019233747,-0.017287936,-0.035902664,0.0
250753751,-0.0019373798,-0.017274246,-0.035683617,0.0
250771875,-0.0019203806,-0.01726953,-0.03556298,0.0
250790207,-0.0019227753,-0.017235577,-0.035423823,0.0
250810718,-0.0018823334,-0.017205372,-0.03529154,0.0
250832218,-0.0017763071,-0.017197022,-0.03517031,0.0
250851728,-0.0016949995,-0.017146215,-0.035063192,0.0
250870612,-0.0016599835,-0.01711687,-0.034977958,0.0
250890842,-0.0016466345,-0.017136982,-0.03490767,0.0
250913002,-0.0016488985,-0.017144047,-0.03483745,0.0
250929740,-0.0016701419,-0.01713513,-0.03479274,0.0
250950529,-0.001700857,-0.017196858,-0.034734994,0.0
250972418,-0.0016946896,-0.017242277,-0.034727722,0.0
250993017,-0.0016767558,-0.017252859,-0.034705155,0.0
251009600,-0.0017135772,-0.017266022,-0.03470579,0.0
251032285,-0.0017392607,-0.017324736,-0.034735147,0.0
251052825,-0.001798917,-0.01739389,-0.034778472,0.0
251071971,-0.0018398545,-0.017410755,-0.03480664,0.0
251092457,-0.0018624817,-0.01745,-0.034841254,0.0
251112411,-0.0018983072,-0.01748474,-0.034894615,0.0
251133387,-0.0019227323,-0.017509438,-0.03498294,0.0
251153312,-0.0018952936,-0.017503675,-0.035095032,0.0
251170654,-0.0019130768,-0.017530315,-0.035200536,0.0
251194410,-0.0019428633,-0.017642746,-0.03537734,0.0
251209713,-0.0019644694,-0.017710466,-0.03551329,0.0
251231398,-0.0019729894,-0.017804906,-0.03564926,0.0
251253273,-0.0020004027,-0.017868603,-0.03571962,0.0
251274070,-0.001998221,-0.01796093,-0.03578497,0.0
251290774,-0.0019794654,-0.018013518,-0.03582929,0.0
251310997,-0.0019467114,-0.018068591,-0.035866786,0.0
251333495,-0.0019255198,-0.018068803,-0.035899878,0.0
251349818,-0.0019102371,-0.018058615,-0.035939172,0.0
251371495,-0.0018773443,-0.018049888,-0.035975657,0.0
251392886,-0.001859725,-0.018054267,-0.036062818,0.0
251414318,-0.0018245981,-0.0180279,-0.03618395,0.0
251430529,-0.0017764138,-0.017982015,-0.0362825,0.0
251452540,-0.0017265605,-0.017926415,-0.03638681,0.0
251472884,-0.0016680479,-0.017897906,-0.036482535,0.0
251492642,-0.0016573617,-0.01785063,-0.03655604,0.0
251510313,-0.0016525469,-0.017808363,-0.036611285,0.0
251533910,-0.0016691153,-0.01781531,-0.036683813,0.0
251553715,-0.0016691114,-0.017796913,-0.036728766,0.0
251571388,-0.0016564346,-0.017808694,-0.036747295,0.0
251592207,-0.0016487668,-0.0178493,-0.03674725,0.0
251611952,-0.0016250043,-0.01782353,-0.0367037,0.0
251630832,-0.0016232491,-0.01779848,-0.03664108,0.0
251651398,-0.0016087095,-0.017717075,-0.036594182,0.0
251671014,-0.0015994362,-0.017582346,-0.03654825,0.0
251693410,-0.0016055721,-0.017505907,-0.03654175,0.0
251709665,-0.0015677916,-0.017466938,-0.036548577,0.0
251713500,-0.0015542827,-0.017453028,-0.036545824,0.0
279117497,-0.0013946046,-0.01732735,-0.0365384,0.0
279125481,-0.0011321063,-0.016958399,-0.037127677,0.0
279142036,-0.0011116946,-0.016602838,-0.037291188,0.0
279161020,-0.0014080851,-0.016504195,-0.037085768,0.0
279183561,-0.0018053962,-0.016230812,-0.03695272,0.0
279202376,-0.0019221735,-0.015798468,-0.036725994,0.0
279222336,-0.0017534709,-0.015537286,-0.036751866,0.0
279245260,-0.0015070746,-0.015357963,-0.037248794,0.0
279265294,-0.0014737708,-0.015043978,-0.03772536,0.0
279283067,-0.0013957886,-0.0146964,-0.038016804,0.0
279302706,-0.001084606,-0.01451007,-0.038325153,0.0
279324297,-0.000608125,-0.014495625,-0.0388694,0.0
279338717,-0.00034312007,-0.014416789,-0.0392007,0.0
279361517,5.078068e-05,-0.014198849,-0.039463982,0.0
279380961,0.00053068955,-0.0141847525,-0.0399339,0.0
279406283,0.0010776977,-0.01411029,-0.04039746,0.0
279421534,0.0013052943,-0.013991626,-0.040490944,0.0
279442731,0.0016558577,-0.013873243,-0.04057899,0.0
279466682,0.002035677,-0.013896492,-0.040633243,0.0
279480066,0.0020461245,-0.013891297,-0.04082897,0.0
279504377,0.0020771788,-0.013853153,-0.04095942,0.0
279523189,0.0023832044,-0.013861336,-0.041232385,0.0
279543407,0.00280385,-0.013990031,-0.04145,0.0
279562681,0.003129367,-0.014116384,-0.04166425,0.0
279584751,0.003362868,-0.014121526,-0.041990906,0.0
279605196,0.0035992127,-0.014117796,-0.04199359,0.0
279619213,0.0037100185,-0.014149753,-0.04210836,0.0
293068927,0.0037338438,-0.014136882,-0.0421293,0.0
293073825,0.0038364592,-0.0140814455,-0.042204317,0.0
293092350,0.0033659162,-0.01450464,-0.04232833,0.0
293111935,0.0030514984,-0.014770725,-0.04189716,0.0
293135856,0.0028468908,-0.0148626845,-0.041424215,0.0
293150679,0.0026911285,-0.014915797,-0.041040506,0.0
293168417,0.0025357667,-0.014956334,-0.04054256,0.0
293190213,0.0023464644,-0.015002005,-0.039838128,0.0
293209774,0.002168395,-0.015005543,-0.039208457,0.0
293230242,0.0020108046,-0.015002487,-0.038538914,0.0
293249348,0.0018742695,-0.015035593,-0.03787975,0.0
293270526,0.0016573862,-0.015070244,-0.037158217,0.0
293292140,0.0014735783,-0.015034829,-0.03640595,0.0
293312012,0.0013661359,-0.015018607,-0.03568572,0.0
293333928,0.0012248365,-0.014958619,-0.03490843,0.0
293351368,0.0011544281,-0.014943053,-0.034338795,0.0
293373318,0.001029342,-0.014942655,-0.033508174,0.0
293392693,0.00092555495,-0.014959743,-0.03285386,0.0
293410767,0.00086377066,-0.014980289,-0.03226107,0.0
293430813,0.00077801215,-0.0149697745,-0.031595796,0.0
293451817,0.00071785494,-0.014971758,-0.030913962,0.0
293472618,0.0007233591,-0.015002019,-0.030288143,0.0
293489323,0.0006934655,-0.015012559,-0.029788397,0.0
293512018,0.0006346281,-0.01501454,-0.029121524,0.0
293530607,0.0006100167,-0.015013432,-0.028593129,0.0
293553597,0.000578612,-0.014966676,-0.027987704,0.0
293571654,0.00055422366,-0.01489922,-0.027519165,0.0
293591260,0.0005122731,-0.014774239,-0.027044324,0.0
293612385,0.00048669172,-0.014653715,-0.026549678,0.0
293631895,0.00045110844,-0.014540492,-0.026104178,0.0
293651760,0.0004579102,-0.014378529,-0.0256504,0.0
293672860,0.00047857827,-0.014200142,-0.025148805,0.0
293695013,0.0005601461,-0.014012443,-0.02463887,0.0
293712756,0.00061168685,-0.01387149,-0.024230694,0.0
293730062,0.00067996635,-0.013756376,-0.02384108,0.0
293750541,0.00077271776,-0.013588238,-0.023410548,0.0
293770192,0.0008545555,-0.013464449,-0.022992814,0.0
293792935,0.0009267706,-0.013375692,-0.022588797,0.0
293813739,0.0009754428,-0.0133360475,-0.02223827,0.0
293834534,0.0009872862,-0.013351021,-0.021963289,0.0
293848866,0.0009967668,-0.013365038,-0.02182485,0.0
293873416,0.0010427448,-0.013411741,-0.021652984,0.0
293891820,0.0010771343,-0.013485297,-0.02158617,0.0
293908273,0.0011113595,-0.013562506,-0.02157776,0.0
293932175,0.0011096891,-0.013716708,-0.021658955,0.0
293950821,0.0010540878,-0.013848213,-0.021807835,0.0
293972343,0.00095575256,-0.014031069,-0.022085499,0.0
293991736,0.0008683539,-0.014210467,-0.022399262,0.0
294013029,0.00079391344,-0.014394767,-0.0228475,0.0
294035235,0.00065352395,-0.014596594,-0.023418553,0.0
294048791,0.0005567998,-0.014711614,-0.023774005,0.0
294069815,0.00037623162,-0.014923883,-0.024477856,0.0
294091855,0.0002185171,-0.015174441,-0.02527355,0.0
294114996,5.545932e-05,-0.015425266,-0.02621425,0.0
294130881,-6.344402e-05,-0.015614602,-0.026864994,0.0
294153530,-0.00011017386,-0.015826516,-0.027932476,0.0
294171717,1.5822006e-05,-0.015792737,-0.02890175,0.0
294192251,0.00027943426,-0.015778303,-0.029946133,0.0
294212915,0.00047483368,-0.016032338,-0.03099912,0.0
294231832,0.0005701932,-0.016229711,-0.03197384,0.0
294253266,0.00074164034,-0.016317995,-0.033040095,0.0
294271025,0.0010211326,-0.016220175,-0.03387594,0.0
294290928,0.0015185346,-0.015868451,-0.034862746,0.0
294311596,0.002270823,-0.01538187,-0.035888564,0.0
294328452,0.0027090893,-0.014890608,-0.03679545,0.0
294352640,0.0030301001,-0.014341681,-0.038112216,0.0
294372837,0.0030927449,-0.013868358,-0.039391987,0.0
294392991,0.0030790714,-0.013372629,-0.040662665,0.0
294408748,0.0031416113,-0.012967719,-0.04158668,0.0
294432128,0.004945405,-0.011551751,-0.042575765,0.0
294454181,0.008843832,-0.0099522555,-0.043218903,0.0
294468998,0.010672915,-0.009373361,-0.04389297,0.0
294491403,0.012715063,-0.008773003,-0.044868395,0.0
294512338,0.014186078,-0.008595375,-0.04527407,0.0
294533315,0.015268385,-0.008806542,-0.04559583,0.0
294551598,0.015965631,-0.0088603785,-0.045705676,0.0
294573362,0.016390035,-0.008745999,-0.045697916,0.0
294595142,0.016305164,-0.00863635,-0.045778953,0.0
294611918,0.016086772,-0.008543777,-0.04581328,0.0
294631944,0.0156080015,-0.008280569,-0.045809206,0.0
294650666,0.01522497,-0.0075750654,-0.045601457,0.0
294674580,0.017144678,-0.0066438243,-0.045219854,0.0
294690172,0.017960597,-0.0065269913,-0.045277644,0.0
294713942,0.018635752,-0.006387089,-0.045289777,0.0
294732801,0.01908954,-0.006347491,-0.044883173,0.0
294749201,0.019137388,-0.0062677856,-0.04454468,0.0
294772228,0.018230584,-0.006112918,-0.044085883,0.0
294793445,0.017791467,-0.0057508247,-0.043551523,0.0
294814595,0.018056715,-0.0050391685,-0.043141812,0.0
294830197,0.017995672,-0.004586504,-0.042987954,0.0
294851872,0.0175389,-0.004168628,-0.042775776,0.0
294871374,0.017062211,-0.0037391977,-0.042798918,0.0
294890566,0.016853722,-0.0032994477,-0.04293297,0.0
294911252,0.01693148,-0.0028841717,-0.04320034,0.0
294932830,0.016666103,-0.0026100804,-0.043520093,0.0
294949248,0.016352443,-0.002412867,-0.043831084,0.0
294972542,0.016129937,-0.0019502122,-0.04412502,0.0
294989680,0.016105955,-0.001637561,-0.04430372,0.0
295010243,0.01606515,-0.0013347297,-0.044450093,0.0
295031840,0.016045509,-0.0010520043,-0.044510305,0.0
295048711,0.016112294,-0.00083485956,-0.044502173,0.0
295072505,0.01618107,-0.00050570094,-0.044444367,0.0
295091618,0.016214035,-0.0001967203,-0.044369597,0.0
295111717,0.01621667,0.00014614579,-0.04427359,0.0
295133287,0.016213585,0.00023814318,-0.0442471,0.0
295152519,0.016213585,0.00023814318,-0.0442471,0.0
295169310,0.016213585,0.00023814318,-0.0442471,0.0
295189611,0.016213585,0.00023814318,-0.0442471,0.0
295212069,0.016213585,0.00023814318,-0.0442471,0.0
295231287,0.016213585,0.00023814318,-0.0442471,0.0
295251502,0.016213585,0.00023814318,-0.0442471,0.0
295272397,0.016213585,0.00023814318,-0.0442471,0.0
295293100,0.016213585,0.00023814318,-0.0442471,0.0
295313054,0.016213585,0.00023814318,-0.0442471,0.0
295331887,0.016213585,0.00023814318,-0.0442471,0.0
295352713,0.016213585,0.00023814318,-0.0442471,0.0
295374220,0.016213585,0.00023814318,-0.0442471,0.0
295389499,0.016213585,0.00023814318,-0.0442471,0.0
295408318,0.016213585,0.00023814318,-0.0442471,0.0
295432327,0.016213585,0.00023814318,-0.0442471,0.0
295452699,0.016213585,0.00023814318,-0.0442471,0.0
295472249,0.016213585,0.00023814318,-0.0442471,0.0
295491976,0.016213585,0.00023814318,-0.0442471,0.0
295510663,0.016213585,0.00023814318,-0.0442471,0.0
295528751,0.016213585,0.00023814318,-0.0442471,0.0
