timestamp,accel_device_id_primary,accel_device_ids[0],accel_device_ids[1],accel_device_ids[2],accel_device_ids[3],accel_inconsistency_m_s_s[0],accel_inconsistency_m_s_s[1],accel_inconsistency_m_s_s[2],accel_inconsistency_m_s_s[3],gyro_device_id_primary,gyro_device_ids[0],gyro_device_ids[1],gyro_device_ids[2],gyro_device_ids[3],gyro_inconsistency_rad_s[0],gyro_inconsistency_rad_s[1],gyro_inconsistency_rad_s[2],gyro_inconsistency_rad_s[3],accel_healthy[0],accel_healthy[1],accel_healthy[2],accel_healthy[3],accel_priority[0],accel_priority[1],accel_priority[2],accel_priority[3],gyro_healthy[0],gyro_healthy[1],gyro_healthy[2],gyro_healthy[3],gyro_priority[0],gyro_priority[1],gyro_priority[2],gyro_priority[3]
244646443,2490378,2490378,0,0,0,0.0,0.0,0.0,0.0,2490378,2490378,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,50,0,0,0,1,0,0,0,50,0,0,0
244667973,2490378,2490378,0,0,0,0.0,0.0,0.0,0.0,2490378,2490378,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,50,0,0,0,1,0,0,0,50,0,0,0
244839250,2490378,2490378,0,0,0,0.0,0.0,0.0,0.0,2490378,2490378,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,50,0,0,0,1,0,0,0,50,0,0,0
245045728,2490378,2490378,0,0,0,0.0,0.0,0.0,0.0,2490378,2490378,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,50,0,0,0,1,0,0,0,50,0,0,0
245242910,2490378,2490378,0,0,0,0.0,0.0,0.0,0.0,2490378,2490378,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,50,0,0,0,1,0,0,0,50,0,0,0
245444858,2490378,2490378,0,0,0,0.0,0.0,0.0,0.0,2490378,2490378,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,50,0,0,0,1,0,0,0,50,0,0,0
245645941,2490378,2490378,0,0,0,0.0,0.0,0.0,0.0,2490378,2490378,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,50,0,0,0,1,0,0,0,50,0,0,0
245848017,2490378,2490378,0,0,0,0.0,0.0,0.0,0.0,2490378,2490378,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,50,0,0,0,1,0,0,0,50,0,0,0
246045677,2490378,2490378,0,0,0,0.0,0.0,0.0,0.0,2490378,2490378,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,50,0,0,0,1,0,0,0,50,0,0,0
246238305,2490378,2490378,0,0,0,0.0,0.0,0.0,0.0,2490378,2490378,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,50,0,0,0,1,0,0,0,50,0,0,0
246448025,2490378,2490378,0,0,0,0.0,0.0,0.0,0.0,2490378,2490378,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,50,0,0,0,1,0,0,0,50,0,0,0
246640120,2490378,2490378,0,0,0,0.0,0.0,0.0,0.0,2490378,2490378,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,50,0,0,0,1,0,0,0,50,0,0,0
246844690,2490378,2490378,0,0,0,0.0,0.0,0.0,0.0,2490378,2490378,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,50,0,0,0,1,0,0,0,50,0,0,0
247044720,2490378,2490378,0,0,0,0.0,0.0,0.0,0.0,2490378,2490378,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,50,0,0,0,1,0,0,0,50,0,0,0
247245329,2490378,2490378,0,0,0,0.0,0.0,0.0,0.0,2490378,2490378,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,50,0,0,0,1,0,0,0,50,0,0,0
247447362,2490378,2490378,0,0,0,0.0,0.0,0.0,0.0,2490378,2490378,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,50,0,0,0,1,0,0,0,50,0,0,0
247647150,2490378,2490378,0,0,0,0.0,0.0,0.0,0.0,2490378,2490378,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,50,0,0,0,1,0,0,0,50,0,0,0
247839044,2490378,2490378,0,0,0,0.0,0.0,0.0,0.0,2490378,2490378,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,50,0,0,0,1,0,0,0,50,0,0,0
248043812,2490378,2490378,0,0,0,0.0,0.0,0.0,0.0,2490378,2490378,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,50,0,0,0,1,0,0,0,50,0,0,0
248244547,2490378,2490378,0,0,0,0.0,0.0,0.0,0.0,2490378,2490378,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,50,0,0,0,1,0,0,0,50,0,0,0
248445524,2490378,2490378,0,0,0,0.0,0.0,0.0,0.0,2490378,2490378,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,50,0,0,0,1,0,0,0,50,0,0,0
248647457,2490378,2490378,0,0,0,0.0,0.0,0.0,0.0,2490378,2490378,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,50,0,0,0,1,0,0,0,50,0,0,0
248844743,2490378,2490378,0,0,0,0.0,0.0,0.0,0.0,2490378,2490378,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,50,0,0,0,1,0,0,0,50,0,0,0
