timestamp,timestamp_sample,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],aux_vvel,flow[0],flow[1],terr_flow[0],terr_flow[1],heading,mag_field[0],mag_field[1],mag_field[2],gravity[0],gravity[1],gravity[2],drag[0],drag[1],airspeed,beta,hagl,hagl_rate
244647776,244604480,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-3.0474737e-05,3.4838915e-05,-0.0005362183,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.00045859814,0.0,0.0,0.0,-0.004363671,-0.0026371032,0.00019454956,0.0,0.0,0.0,0.0,0.0,0.0
244669522,244625962,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-5.7933852e-05,4.780665e-05,-0.00045348704,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.000279665,0.0,0.0,0.0,-0.005561352,0.0012872964,0.00023174286,0.0,0.0,0.0,0.0,0.0,0.0
244684757,244630935,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-5.7933852e-05,4.780665e-05,-0.00045348704,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.000279665,0.0,0.0,0.0,-0.0064054728,-0.0035322756,0.0002861023,0.0,0.0,0.0,0.0,0.0,0.0
244694518,244641005,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-5.7933852e-05,4.780665e-05,-0.00045348704,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.000279665,0.0,0.0,0.0,0.00637953,-0.004538387,-0.0002593994,0.0,0.0,0.0,0.0,0.0,0.0
244704771,244652401,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-7.6180324e-05,-7.766858e-05,-0.00049982965,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0008043051,0.0,0.0,0.0,0.0008032769,0.0032952875,-4.9114227e-05,0.0,0.0,0.0,0.0,0.0,0.0
244709562,244667534,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-7.6180324e-05,-7.766858e-05,-0.00049982965,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0008043051,0.0,0.0,0.0,0.00147219,-0.0040754974,-4.8160553e-05,0.0,0.0,0.0,0.0,0.0,0.0
244713605,244682662,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-0.00011881441,5.6434423e-05,-0.0005906373,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,-0.0008072853,0.0,0.0,0.0,-0.015799344,-0.020111501,0.0007247925,0.0,0.0,0.0,0.0,0.0,0.0
244718191,244692772,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-0.00011881441,5.6434423e-05,-0.0005906373,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,-0.0008072853,0.0,0.0,0.0,0.010008559,0.052024096,-0.0007777214,0.0,0.0,0.0,0.0,0.0,0.0
244733190,244697837,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-6.117672e-05,6.658211e-05,-0.0005581677,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.000114917755,0.0,0.0,0.0,0.020601958,0.026742846,-0.0010495186,0.0,0.0,0.0,0.0,0.0,0.0
244740947,244706649,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-6.117672e-05,6.658211e-05,-0.0005581677,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.000114917755,0.0,0.0,0.0,-0.00056636333,-0.075578734,2.9087067e-05,0.0,0.0,0.0,0.0,0.0,0.0
