timestamp,position[0],position[1],position[2],velocity[0],velocity[1],velocity[2],acceleration[0],acceleration[1],acceleration[2],jerk[0],jerk[1],jerk[2],yaw,yawspeed
244623328,-0.027199043,0.039777722,nan,0.0,0.0,1.0,nan,nan,nan,nan,nan,nan,1.4903722,0.0
244669855,-0.027177084,0.039787803,nan,0.0,0.0,1.0,nan,nan,nan,nan,nan,nan,1.4903746,0.0
244838721,-0.02719347,0.03976525,nan,0.0,0.0,1.0,nan,nan,nan,nan,nan,nan,1.4900241,0.0
245030960,-0.027379861,0.039126642,nan,0.0,0.0,1.0,nan,nan,nan,nan,nan,nan,1.4912702,0.0
245239601,-0.02775916,0.039819647,nan,0.0,0.0,1.0,nan,nan,nan,nan,nan,nan,1.4909787,0.0
245446564,-0.027725043,0.039934997,nan,0.0,0.0,1.0,nan,nan,nan,nan,nan,nan,1.4899067,0.0
245645187,-0.02693136,0.039643653,nan,0.0,0.0,1.0,nan,nan,nan,nan,nan,nan,1.4905033,0.0
245827627,-0.026630424,0.039659403,nan,0.0,0.0,1.0,nan,nan,nan,nan,nan,nan,1.4899436,0.0
246045570,-0.026827605,0.040171977,nan,0.0,0.0,1.0,nan,nan,nan,nan,nan,nan,1.4875306,0.0
246223646,-0.026950492,0.040641855,nan,0.0,0.0,0.65090674,nan,nan,nan,nan,nan,nan,1.4901973,0.0
246429895,-0.027090266,0.04062025,-0.14722656,0.0,0.0,-0.0,nan,nan,nan,nan,nan,nan,1.4900542,0.0
246641851,-0.027085042,0.040365443,nan,0.0,0.0,-0.2940948,nan,nan,nan,nan,nan,nan,1.4895,0.0
246846311,-0.026931906,0.040136307,nan,0.0,0.0,-1.0295163,nan,nan,nan,nan,nan,nan,1.4899595,0.0
247041311,-0.026931906,0.040136307,nan,0.0,0.0,-1.2317541,nan,nan,nan,nan,nan,nan,1.4899595,0.0
247247097,-0.026931906,0.040136307,nan,0.0,0.0,-1.2063504,nan,nan,nan,nan,nan,nan,1.4899595,0.0
247431330,-0.026931906,0.040136307,nan,0.0,0.0,-1.2148143,nan,nan,nan,nan,nan,nan,1.4899595,0.0
247644881,-0.026931906,0.040136307,nan,0.0,0.0,-1.2063504,nan,nan,nan,nan,nan,nan,1.4899595,0.0
247821877,-0.026931906,0.040136307,nan,0.0,0.0,-1.2063504,nan,nan,nan,nan,nan,nan,1.4899595,0.0
248040370,-0.026931906,0.040136307,nan,0.0,0.0,-1.2063504,nan,nan,nan,nan,nan,nan,1.4899595,0.0
248239942,-0.026931906,0.040136307,nan,0.0,0.0,-1.1556548,nan,nan,nan,nan,nan,nan,1.4899595,0.0
248442222,-0.026931906,0.040136307,nan,0.0,0.0,-0.97928786,nan,nan,nan,nan,nan,nan,1.4899595,0.0
248621880,-0.026931906,0.040136307,nan,0.0,0.0,-0.8958357,nan,nan,nan,nan,nan,nan,1.4899595,0.0
248841514,-0.026931906,0.040136307,nan,0.0,0.0,-0.7546517,nan,nan,nan,nan,nan,nan,1.4899595,0.0
249040833,-0.026931906,0.040136307,nan,0.0,0.0,-0.44154993,nan,nan,nan,nan,nan,nan,1.4899595,0.0
249240769,-0.026931906,0.040136307,nan,0.0,0.0,-0.4169448,nan,nan,nan,nan,nan,nan,1.4899595,0.0
249441440,-0.026931906,0.040136307,nan,0.0,0.0,-0.4169448,nan,nan,nan,nan,nan,nan,1.4899595,0.0
249638558,-0.026931906,0.040136307,nan,0.0,0.0,-0.40054792,nan,nan,nan,nan,nan,nan,1.4899595,0.0
