timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7],control[8],control[9],control[10],control[11],reversible_flags
244646335,244646041,0.049070477,0.0,0.04566467,0.0038026161,nan,nan,nan,nan,nan,nan,nan,nan,0
244667835,244667534,0.04988399,0.0,0.04526184,0.0044204257,nan,nan,nan,nan,nan,nan,nan,nan,0
244670917,244670073,0.049402885,0.0,0.045259498,0.004158266,nan,nan,nan,nan,nan,nan,nan,nan,0
244684557,244683974,0.049719714,0.0,0.047319375,0.005315803,nan,nan,nan,nan,nan,nan,nan,nan,0
244691206,244690290,0.049816556,0.0,0.04515865,0.002520617,nan,nan,nan,nan,nan,nan,nan,nan,0
244694160,244692772,0.050746094,0.0010658652,0.04436865,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
244700900,244697837,0.051577818,0.0018191598,0.04265765,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
244703581,244700330,0.050544377,0.0003734231,0.041525643,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
244707794,244703023,0.050204344,0.0,0.04256282,0.0017822236,nan,nan,nan,nan,nan,nan,nan,nan,0
244713056,244706649,0.050313868,0.0,0.044264697,0.005406633,nan,nan,nan,nan,nan,nan,nan,nan,0
244717103,244711728,0.04932601,0.0,0.04932364,0.009406507,nan,nan,nan,nan,nan,nan,nan,nan,0
244723651,244719360,0.049655136,0.0,0.051073875,0.009073675,nan,nan,nan,nan,nan,nan,nan,nan,0
244726314,244723102,0.050050385,0.0,0.04797704,0.005518522,nan,nan,nan,nan,nan,nan,nan,nan,0
244732865,244728178,0.050463904,0.0,0.043931264,0.00062152743,nan,nan,nan,nan,nan,nan,nan,nan,0
244736245,244732391,0.05042634,0.0,0.042718243,0.0001350604,nan,nan,nan,nan,nan,nan,nan,nan,0
244738908,244735728,0.049905866,0.0,0.044268724,0.0021218695,nan,nan,nan,nan,nan,nan,nan,nan,0
244745373,244739512,0.05048425,0.0,0.04648987,0.0074218214,nan,nan,nan,nan,nan,nan,nan,nan,0
244748534,244744604,0.049033284,0.0,0.048395704,0.008242909,nan,nan,nan,nan,nan,nan,nan,nan,0
244751454,244747138,0.0492771,0.0,0.048040655,0.008716166,nan,nan,nan,nan,nan,nan,nan,nan,0
244757347,244753435,0.049536612,0.0,0.04400842,0.0028701164,nan,nan,nan,nan,nan,nan,nan,nan,0
244763527,244759734,0.05019059,0.0,0.04325947,0.002083853,nan,nan,nan,nan,nan,nan,nan,nan,0
244766752,244762266,0.050331835,0.0,0.044764087,0.0032802261,nan,nan,nan,nan,nan,nan,nan,nan,0
