timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,heading_good_for_control,xy_global,z_global,dist_bottom_valid,dist_bottom_sensor_bitfield,dead_reckoning
245946538,245944792,0,nan,nan,-0.026733955,0.03993242,-0.14577726,0.36788493,-0.40101236,0.120266795,-0.001493151,0.0037591413,-0.034795586,-0.026048196,-0.15992807,2.1012235,0.00075247884,-0.10071898,-0.14803794,-0.058972195,1.4902815,-1.7507709,nan,0.1062152,0.005348876,0.0037312235,0.028948674,0.019959282,inf,inf,inf,inf,1,1,1,1,4,3,2,1,1,1,0,0,0,0,0
246045015,246038264,0,nan,nan,-0.026809659,0.040214356,-0.14697368,0.36788493,-0.40101236,0.120266795,0.002484319,0.00437673,-0.036275893,-0.026405547,-0.15992807,2.1012235,0.00075247884,0.033719532,-0.010475424,-0.026737435,1.4875306,-1.7507709,nan,0.10756039,0.0048295334,0.0033790825,0.02779675,0.019127714,inf,inf,inf,inf,1,1,1,1,4,3,2,1,1,1,0,0,0,0,0
246141952,246140554,0,nan,nan,-0.026827777,0.04057214,-0.14741674,0.36788493,-0.40101236,0.120266795,-0.0015530218,0.0051482692,-0.035744984,-0.02449388,-0.15992807,2.1012235,0.00075247884,-0.117656134,-0.058251526,-0.037231,1.4902147,-1.7507709,nan,0.107602544,0.0049328175,0.0034412853,0.02884491,0.019726217,inf,inf,inf,inf,1,1,1,1,4,3,2,1,1,1,0,0,0,0,0
246234129,246232845,0,nan,nan,-0.026959278,0.040608667,-0.14670868,0.36788493,-0.40101236,0.120266795,0.0010965879,0.003475573,-0.033816107,-0.02095665,-0.15992807,2.1012235,0.00075247884,0.06626664,-0.007200616,-0.13822335,1.4897557,-1.7507709,nan,0.10687236,0.00507182,0.0035302478,0.029131556,0.019913202,inf,inf,inf,inf,1,1,1,1,4,3,2,1,1,1,0,0,0,0,0
246347288,246345329,0,nan,nan,-0.027006093,0.04064268,-0.14703706,0.36788493,-0.40101236,0.120266795,-0.0025624656,0.0028353133,-0.032247864,-0.017746499,-0.15992807,2.1012235,0.00075247884,0.008219598,-0.04491629,-0.06860338,1.4898117,-1.7507709,nan,0.10772624,0.004841675,0.0033796339,0.028137315,0.01939323,inf,inf,inf,inf,1,1,1,1,4,3,2,1,1,1,0,0,0,0,0
246435448,246433730,0,nan,nan,-0.02707893,0.040597845,-0.14699173,0.36788493,-0.40101236,0.120266795,0.0005332443,0.0033022074,-0.029924985,-0.014415095,-0.15992807,2.1012235,0.00075247884,0.01333769,0.080570154,-0.070815146,1.4899023,-1.7507709,nan,0.10781901,0.0046473267,0.003248859,0.027726928,0.019065892,inf,inf,inf,inf,1,1,1,1,4,3,2,1,1,1,0,0,0,0,0
246541874,246540078,0,nan,nan,-0.02707993,0.040455215,-0.14596285,0.36788493,-0.40101236,0.120266795,-0.0011251739,0.0017000666,-0.025632778,-0.009280488,-0.15992807,2.1012235,0.00075247884,0.1715741,-0.1091135,0.010676123,1.4897208,-1.7507709,nan,0.106538616,0.0051197973,0.0035689732,0.02904981,0.019830648,inf,inf,inf,inf,1,1,1,1,4,3,2,1,1,1,0,0,0,0,0
246641274,246639636,0,nan,nan,-0.027067697,0.04036453,-0.14513919,0.36788493,-0.40101236,0.120266795,0.00033260023,0.0022131384,-0.022777105,-0.0058081485,-0.15992807,2.1012235,0.00075247884,-0.008250546,-0.036106784,-0.055550277,1.4895,-1.7507709,nan,0.10593551,0.0052046957,0.0036253186,0.02911464,0.019877922,inf,inf,inf,inf,1,1,1,1,4,3,2,1,1,1,0,0,0,0,0
246741358,246739525,0,nan,nan,-0.026954563,0.040201593,-0.1436195,0.36788493,-0.40101236,0.120266795,-0.0004254502,0.0009489328,-0.019902788,-0.0026369705,-0.15992807,2.1012235,0.00075247884,-0.074797675,-0.19180426,-0.059108675,1.4900534,-1.7507709,nan,0.104636885,0.005109151,0.0035585258,0.028961191,0.019661663,inf,inf,inf,inf,1,1,1,1,4,3,2,1,1,1,0,0,0,0,0
246845813,246844317,0,nan,nan,-0.02683749,0.040083278,-0.1429419,0.36788493,-0.40101236,0.120266795,0.0010862331,1.9787665e-05,-0.019986933,-0.0021775994,-0.15992807,2.1012235,0.00075247884,-0.17420518,-0.2006898,-0.15102166,1.4894775,-1.7507709,nan,0.10428851,0.0050655412,0.0035296662,0.028714703,0.019695545,inf,inf,inf,inf,1,1,1,1,4,3,2,1,1,1,0,0,0,0,0
246940733,246939079,0,nan,nan,-0.026741067,0.03948487,-0.14201973,0.36788493,-0.40101236,0.120266795,0.0010122224,-0.004818758,-0.020002982,-0.0021974463,-0.15992807,2.1012235,0.00075247884,0.18384117,-0.24512316,-0.038854744,1.4898088,-1.7507709,nan,0.10334293,0.004875688,0.0033995993,0.028513571,0.019553563,inf,inf,inf,inf,1,1,1,1,4,3,2,1,1,1,0,0,0,0,0
247040774,247033826,0,nan,nan,-0.026659362,0.03918124,-0.14208283,0.36788493,-0.40101236,0.120266795,0.00084217,-0.002901596,-0.023280386,-0.0052891765,-0.15992807,2.1012235,0.00075247884,0.3354589,-0.058705248,-0.1635908,1.4898547,-1.7507709,nan,0.10348437,0.0050516087,0.003524021,0.02873442,0.01979888,inf,inf,inf,inf,1,1,1,1,4,3,2,1,1,1,0,0,0,0,0
247142907,247141271,0,nan,nan,-0.026983127,0.038106427,-0.14202769,0.36788493,-0.40101236,0.120266795,-0.012237784,-0.010143076,-0.026381863,-0.0089483885,-0.15992807,2.1012235,0.00075247884,-0.066884674,0.22452715,0.018472543,1.490871,-1.7507709,nan,0.103429236,0.0049119224,0.003428086,0.028641187,0.019608362,inf,inf,inf,inf,1,1,1,1,4,3,2,1,1,1,0,0,0,0,0
247246562,247244805,0,nan,nan,-0.028231135,0.036668982,-0.14327295,0.36788493,-0.40101236,0.120266795,-0.016738193,-0.01214195,-0.04928667,-0.032027204,-0.15992807,2.1012235,0.00075247884,-0.15376621,-0.6153889,-0.76086074,1.4915313,-1.7507709,nan,0.104674496,0.0048052557,0.003355451,0.028289413,0.01941058,inf,inf,inf,inf,1,1,1,1,4,3,2,1,1,1,0,0,0,0,0
247337750,247335932,0,nan,nan,-0.029239519,0.036308933,-0.15226828,0.36788493,-0.40101236,0.120266795,-0.012959556,-0.002037704,-0.2117812,-0.19471613,-0.15992807,2.1012235,0.00075247884,-0.56685823,-0.2897396,-1.7374678,1.4945109,-1.7507709,nan,0.11366982,0.005080894,0.0035409192,0.029102854,0.019941522,inf,inf,inf,inf,1,1,1,1,4,3,2,1,1,1,0,0,0,0,0
247448484,247446964,0,nan,nan,-0.029977957,0.03687951,-0.18372636,0.36788493,-0.40101236,0.120266795,-0.006158569,0.0010254687,-0.38041332,-0.36314008,-0.15992807,2.1012235,0.00075247884,0.5225137,0.09717191,-1.1710888,1.4997187,-1.7507709,nan,0.14512789,0.0052684215,0.0036694028,0.029278077,0.019992258,inf,inf,inf,inf,1,1,1,1,4,3,2,1,1,1,0,0,0,0,0
247538193,247536651,0,nan,nan,-0.029505873,0.037889805,-0.220818,0.36788493,-0.40101236,0.120266795,0.0039606136,0.005319716,-0.47907716,-0.4615654,-0.15992807,2.1012235,0.00075247884,0.37434086,-0.0137222065,-0.96796495,1.5048553,-1.7507709,nan,0.18221954,0.0051451293,0.0035816722,0.02919657,0.019778019,inf,inf,inf,inf,1,1,1,1,4,3,2,1,1,1,0,0,0,0,0
247644386,247641483,0,nan,nan,-0.027273513,0.039761312,-0.2697873,0.36788493,-0.40101236,0.120266795,0.019480832,0.01819484,-0.5477205,-0.5303004,-0.15992807,2.1012235,0.00075247884,0.5373333,0.7964343,-0.55666107,1.5116544,-1.7507709,nan,0.23118886,0.0052688466,0.0036519677,0.029732488,0.020097915,inf,inf,inf,inf,1,1,1,1,4,3,2,1,1,1,0,0,0,0,0
247736620,247734981,0,nan,nan,-0.02395921,0.041065376,-0.31996876,0.36788493,-0.40101236,0.120266795,0.031929985,-0.002733573,-0.5709954,-0.55366135,-0.15992807,2.1012235,0.00075247884,0.42330772,0.026245387,-0.2514024,1.5179403,-1.7507709,nan,0.2813703,0.004851477,0.0033707998,0.028623706,0.019424846,inf,inf,inf,inf,1,1,1,1,4,3,2,1,1,1,0,0,0,0,0
247835244,247833516,0,nan,nan,-0.019397127,0.04089162,-0.37411132,0.36788493,-0.40101236,0.120266795,0.03327627,-0.025634995,-0.58201283,-0.5654426,-0.15992807,2.1012235,0.00075247884,0.10002842,-0.40548885,-0.22758414,1.5234793,-1.7507709,nan,0.33551288,0.0050222343,0.003487481,0.028932663,0.01967696,inf,inf,inf,inf,1,1,1,1,4,3,2,1,1,1,0,0,0,0,0
247943991,247942205,0,nan,nan,-0.014269062,0.037279993,-0.43762276,0.36788493,-0.40101236,0.120266795,0.036902905,-0.05136657,-0.6090395,-0.59298533,-0.15992807,2.1012235,0.00075247884,-0.46013427,0.4003715,-0.30347946,1.5288866,-1.7507709,nan,0.3990243,0.00519404,0.003609021,0.029085444,0.019893756,inf,inf,inf,inf,1,1,1,1,4,3,2,1,1,1,0,0,0,0,0
248039903,248038210,0,nan,nan,-0.010660086,0.03208103,-0.49520272,0.36788493,-0.40101236,0.120266795,0.032213807,-0.06896738,-0.6256463,-0.6093459,-0.15992807,2.1012235,0.00075247884,-0.5242009,-0.33497068,-0.0941836,1.5290345,-1.7507709,nan,0.45660427,0.005125442,0.0035695373,0.028818479,0.019804692,inf,inf,inf,inf,1,1,1,1,4,3,2,1,1,1,0,0,0,0,0
248146287,248144527,0,nan,nan,-0.0076622176,0.024062367,-0.5601566,0.36788493,-0.40101236,0.120266795,0.022422936,-0.092606075,-0.63243043,-0.61632276,-0.15992807,2.1012235,0.00075247884,-0.229801,-0.1425441,-0.13632119,1.5244496,-1.7507709,nan,0.5215581,0.005028689,0.0035089196,0.028620478,0.019723183,inf,inf,inf,inf,1,1,1,1,4,3,2,1,1,1,0,0,0,0,0
248245453,248244131,0,nan,nan,-0.006561922,0.013798885,-0.62159646,0.36788493,-0.40101236,0.120266795,0.0032912674,-0.10870191,-0.62507504,-0.6092553,-0.15992807,2.1012235,0.00075247884,-1.2716898,0.44972163,0.47641554,1.5204922,-1.7507709,nan,0.582998,0.005189328,0.0036221656,0.029189602,0.020062165,inf,inf,inf,inf,1,1,1,1,4,3,2,1,1,1,0,0,0,0,0
248332909,248326250,0,nan,nan,-0.006850295,0.0050218483,-0.67064136,0.36788493,-0.40101236,0.120266795,-0.0043560388,-0.10572085,-0.6011992,-0.5857002,-0.15992807,2.1012235,0.00075247884,1.112339,-0.7459429,0.5246811,1.5178423,-1.7507709,nan,0.6320429,0.0052775135,0.003683107,0.029236833,0.020147132,inf,inf,inf,inf,1,1,1,1,4,3,2,1,1,1,0,0,0,0,0
248441689,248439976,0,nan,nan,-0.008761484,-0.0073944665,-0.7332914,0.36788493,-0.40101236,0.120266795,-0.015820736,-0.10415943,-0.53206027,-0.516682,-0.15992807,2.1012235,0.00075247884,0.25187138,0.45807073,0.4436782,1.5142337,-1.7507709,nan,0.6946929,0.0050855,0.003553894,0.028900327,0.01986536,inf,inf,inf,inf,1,1,1,1,4,3,2,1,1,1,0,0,0,0,0
248536608,248534686,0,nan,nan,-0.010844191,-0.017887712,-0.77950585,0.36788493,-0.40101236,0.120266795,-0.017357606,-0.098862655,-0.49303532,-0.47804594,-0.15992807,2.1012235,0.00075247884,-0.6970094,0.34783092,0.19077384,1.5111507,-1.7507709,nan,0.7409074,0.0049688583,0.0034711673,0.028654583,0.019697025,inf,inf,inf,inf,1,1,1,1,4,3,2,1,1,1,0,0,0,0,0
248648633,248647142,0,nan,nan,-0.01262167,-0.029242394,-0.8285419,0.36788493,-0.40101236,0.120266795,-0.011180396,-0.08459882,-0.45755008,-0.44303995,-0.15992807,2.1012235,0.00075247884,-0.70256656,0.06927971,0.46060982,1.5077983,-1.7507709,nan,0.7899434,0.0048088618,0.0033603914,0.028335838,0.019512549,inf,inf,inf,inf,1,1,1,1,4,3,2,1,1,1,0,0,0,0,0
248738487,248736829,0,nan,nan,-0.013857685,-0.03756403,-0.8679068,0.36788493,-0.40101236,0.120266795,-0.0119468095,-0.0791583,-0.42846605,-0.41499102,-0.15992807,2.1012235,0.00075247884,-0.16372012,0.08426347,0.3262006,1.5050204,-1.7507709,nan,0.82930833,0.0053710807,0.0037463955,0.029708395,0.02047659,inf,inf,inf,inf,1,1,1,1,4,3,2,1,1,1,0,0,0,0,0
248840945,248839188,0,nan,nan,-0.014775076,-0.04541649,-0.9099257,0.36788493,-0.40101236,0.120266795,0.00033092874,-0.057941232,-0.38782004,-0.37547803,-0.15992807,2.1012235,0.00075247884,1.6160439,0.38549066,0.40366346,1.5026435,-1.7507709,nan,0.8713272,0.005063342,0.0035414663,0.028527625,0.019708507,inf,inf,inf,inf,1,1,1,1,4,3,2,1,1,1,0,0,0,0,0
248946821,248940228,0,nan,nan,-0.0154559575,-0.051155638,-0.9469078,0.36788493,-0.40101236,0.120266795,-0.0013754644,-0.036157265,-0.35127023,-0.34061375,-0.15992807,2.1012235,0.00075247884,0.07025345,0.32843497,0.42960307,1.5015025,-1.7507709,nan,0.90830934,0.0053178384,0.0037140248,0.029366314,0.020259498,inf,inf,inf,inf,1,1,1,1,4,3,2,1,1,1,0,0,0,0,0
249045471,249043838,0,nan,nan,-0.014649139,-0.054456156,-0.9815063,0.36788493,-0.40101236,0.120266795,0.0036331336,-0.021379113,-0.3171117,-0.30667982,-0.15992807,2.1012235,0.00075247884,-1.7053521,-0.06226471,0.513318,1.5012293,-1.7507709,nan,0.9429078,0.005153168,0.0036055269,0.028797004,0.019948464,inf,inf,inf,inf,1,1,1,1,4,3,2,1,1,1,0,0,0,0,0
249148049,249141048,0,nan,nan,-0.012687704,-0.05577431,-1.0061467,0.36788493,-0.40101236,0.120266795,0.021277923,-0.0044139633,-0.19767493,-0.18708268,-0.15992807,2.1012235,0.00075247884,0.21186972,0.25255334,0.87698513,1.5011237,-1.7507709,nan,0.9675482,0.0049106595,0.0034420334,0.028114432,0.019500315,inf,inf,inf,inf,1,1,1,1,4,3,2,1,1,1,0,0,0,0,0
249240207,249234630,0,nan,nan,-0.009401566,-0.055945724,-1.0193979,0.36788493,-0.40101236,0.120266795,0.038314108,0.0044073174,-0.11864319,-0.10786306,-0.15992807,2.1012235,0.00075247884,-1.3404174,-0.35318947,0.8521409,1.5012131,-1.7507709,nan,0.9807994,0.005078996,0.0035587628,0.028678922,0.01988658,inf,inf,inf,inf,1,1,1,1,4,3,2,1,1,1,0,0,0,0,0
249343510,249342065,0,nan,nan,-0.0045502516,-0.053918913,-1.0271889,0.36788493,-0.40101236,0.120266795,0.034219813,0.024168376,-0.066843584,-0.05553632,-0.15992807,2.1012235,0.00075247884,-1.1112441,-0.54159975,0.36360848,1.5019201,-1.7507709,nan,0.9885904,0.005383947,0.0037671141,0.029543502,0.020437244,inf,inf,inf,inf,1,1,1,1,4,3,2,1,1,1,0,0,0,0,0
249440862,249439242,0,nan,nan,-0.0019054213,-0.050543007,-1.0302441,0.36788493,-0.40101236,0.120266795,0.020118294,0.040525846,-0.03923798,-0.027101053,-0.15992807,2.1012235,0.00075247884,0.32213745,-0.06183146,-0.030990826,1.5018635,-1.7507709,nan,0.99164563,0.005028202,0.0035237446,0.028379697,0.019637154,inf,inf,inf,inf,1,1,1,1,4,3,2,1,1,1,0,0,0,0,0
249548095,249546737,0,nan,nan,-0.0006762762,-0.04509083,-1.0315214,0.36788493,-0.40101236,0.120266795,0.013650977,0.050523974,-0.0359343,-0.022776406,-0.15992807,2.1012235,0.00075247884,-0.07365102,-1.0134994,-0.107438855,1.50173,-1.7507709,nan,0.99292296,0.0051232064,0.0035836669,0.029051308,0.020050192,inf,inf,inf,inf,1,1,1,1,4,3,2,1,1,1,0,0,0,0,0
249644390,249642766,0,nan,nan,-0.00015055749,-0.03988412,-1.0327455,0.36788493,-0.40101236,0.120266795,0.010796315,0.0521915,-0.036577098,-0.022900432,-0.15992807,2.1012235,0.00075247884,-0.05254665,0.022207296,0.1180086,1.5012112,-1.7507709,nan,0.994147,0.004773054,0.0033402184,0.028215073,0.019393995,inf,inf,inf,inf,1,1,1,1,4,3,2,1,1,1,0,0,0,0,0
249737791,249736237,0,nan,nan,0.0004091894,-0.034884386,-1.0335505,0.36788493,-0.40101236,0.120266795,0.009036339,0.052317366,-0.037093353,-0.023313578,-0.15992807,2.1012235,0.00075247884,0.099690996,-0.060756113,-0.16274142,1.5006063,-1.7507709,nan,0.994952,0.004790858,0.0033446825,0.028566038,0.019485774,inf,inf,inf,inf,1,1,1,1,4,3,2,1,1,1,0,0,0,0,0
249841146,249839744,0,nan,nan,0.0014729635,-0.029879041,-1.0361092,0.36788493,-0.40101236,0.120266795,0.0054204534,0.044805307,-0.04832689,-0.033778224,-0.15992807,2.1012235,0.00075247884,-1.2792822,-0.15096413,-0.22048524,1.5002025,-1.7507709,nan,0.99751073,0.0053958967,0.003758801,0.029589672,0.020392807,inf,inf,inf,inf,1,1,1,1,4,3,2,1,1,1,0,0,0,0,0
249945835,249944572,0,nan,nan,0.0024352376,-0.025562257,-1.0401262,0.36788493,-0.40101236,0.120266795,-0.002167957,0.038449157,-0.061952084,-0.047087558,-0.15992807,2.1012235,0.00075247884,-1.0029429,0.11976935,0.04702285,1.5011139,-1.7507709,nan,1.0015278,0.005038996,0.0035216273,0.028630476,0.01969877,inf,inf,inf,inf,1,1,1,1,4,3,2,1,1,1,0,0,0,0,0
250040927,250039430,0,nan,nan,0.0032382,-0.02155025,-1.0447993,0.36788493,-0.40101236,0.120266795,0.010820555,0.045665532,-0.07978008,-0.065023,-0.15992807,2.1012235,0.00075247884,0.28506306,0.49540615,-0.43871382,1.501422,-1.7507709,nan,1.0062009,0.0050052274,0.0034978304,0.028402718,0.019556945,inf,inf,inf,inf,1,1,1,1,4,3,2,1,1,1,0,0,0,0,0
250145565,250144195,0,nan,nan,0.003756699,-0.016676068,-1.0516977,0.36788493,-0.40101236,0.120266795,0.0024692002,0.04611959,-0.0873833,-0.07250068,-0.15992807,2.1012235,0.00075247884,-0.7808389,0.7903657,-0.16284329,1.5020794,-1.7507709,nan,1.0130993,0.0053659678,0.003743559,0.029474597,0.020268803,inf,inf,inf,inf,1,1,1,1,4,3,2,1,1,1,0,0,0,0,0
250245721,250244047,0,nan,nan,0.0037657926,-0.011781706,-1.0589108,0.36788493,-0.40101236,0.120266795,0.0002467966,0.04303601,-0.098967016,-0.08431018,-0.15992807,2.1012235,0.00075247884,0.23285086,-0.20666672,-0.30786324,1.5030363,-1.7507709,nan,1.0203124,0.004971857,0.0034737857,0.028398752,0.019500026,inf,inf,inf,inf,1,1,1,1,4,3,2,1,1,1,0,0,0,0,0
250346702,250341458,0,nan,nan,0.0036884118,-0.0076133506,-1.0671202,0.36788493,-0.40101236,0.120266795,-0.003133885,0.035533227,-0.10550487,-0.09093134,-0.15992807,2.1012235,0.00075247884,-0.11130936,0.23173545,-0.2858508,1.5031317,-1.7507709,nan,1.0285218,0.005088,0.0035495607,0.028920012,0.019863917,inf,inf,inf,inf,1,1,1,1,4,3,2,1,1,1,0,0,0,0,0
250437694,250436124,0,nan,nan,0.0034356278,-0.0038672371,-1.0762433,0.36788493,-0.40101236,0.120266795,-0.0059527145,0.036326323,-0.11548333,-0.101057,-0.15992807,2.1012235,0.00075247884,0.22232622,0.21682173,-0.40035623,1.5020672,-1.7507709,nan,1.0376449,0.0052782185,0.0036821752,0.029003462,0.019953728,inf,inf,inf,inf,1,1,1,1,4,3,2,1,1,1,0,0,0,0,0
250545147,250543487,0,nan,nan,0.003550791,-0.000363708,-1.0852413,0.36788493,-0.40101236,0.120266795,0.00205742,0.02743816,-0.057464678,-0.043261133,-0.15992807,2.1012235,0.00075247884,0.12225873,-0.37689117,1.0796759,1.50001,-1.7507709,nan,1.0466429,0.0050398065,0.0035220038,0.028268317,0.019452285,inf,inf,inf,inf,1,1,1,1,4,3,2,1,1,1,0,0,0,0,0
250641204,250639398,0,nan,nan,0.004070888,0.0021389294,-1.0825117,0.36788493,-0.40101236,0.120266795,-0.004377237,0.023156554,0.071171954,0.08485474,-0.15992807,2.1012235,0.00075247884,0.35032833,-0.23958972,0.8575872,1.4963156,-1.7507709,nan,1.0439132,0.0050003296,0.0034935707,0.028377315,0.019572224,inf,inf,inf,inf,1,1,1,1,4,3,2,1,1,1,0,0,0,0,0
250746963,250740443,0,nan,nan,0.0038182037,0.004602726,-1.0700778,0.36788493,-0.40101236,0.120266795,-0.0044798534,0.030057538,0.1401582,0.15378147,-0.15992807,2.1012235,0.00075247884,0.6005804,0.16785127,0.5566806,1.4924674,-1.7507709,nan,1.0314794,0.005256251,0.003673753,0.029057886,0.02015223,inf,inf,inf,inf,1,1,1,1,4,3,2,1,1,1,0,0,0,0,0
