timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
244646509,244646041,-0.42578676,-0.044694103,-9.807812
244666555,244666272,-0.4231275,-0.03464262,-9.807394
244696920,244696583,-0.42750496,-0.05393281,-9.805904
244747419,244747138,-0.4651472,0.010435096,-9.835069
244798007,244797671,-0.46494362,-0.04887463,-9.806898
244843597,244843133,-0.5371271,-0.03270496,-9.786724
244893936,244893659,-0.48165378,0.039270103,-9.77491
244944514,244944222,-0.2700279,-0.08680759,-9.788201
244995076,244994803,-0.117382176,0.022824163,-9.804989
245045597,245045275,-0.2806607,-0.1365777,-9.753559
245096100,245095834,-0.38441765,-0.20744199,-9.781548
245141824,245141303,-0.292979,-0.12501942,-9.888326
245197393,245197064,-0.41651005,-0.09325891,-9.8632965
245242820,245242368,-0.48853922,-0.1879701,-9.888123
245298465,245298039,-0.41455972,-0.11039197,-9.806604
245344631,245344211,-0.46548653,-0.064450726,-9.866144
245394247,245393958,-0.39983776,-0.20402303,-9.796086
245444696,245444437,-0.46685705,0.062490135,-9.875449
245495743,245494999,-0.3214029,-0.22724266,-9.848332
245545982,245545642,-0.4357813,0.05567671,-9.893385
245596746,245596358,-0.29878756,-0.1315971,-9.861332
245646952,245646597,-0.4257851,-0.0045468127,-9.854102
245697474,245697169,-0.39477742,-0.15705565,-9.840025
245744216,245742953,-0.37084913,-0.14945394,-9.860499
245793948,245793675,-0.317565,-0.027549073,-9.885872
245844091,245843754,-0.48606548,-0.09871903,-9.851743
245895339,245894990,-0.22811742,-0.09954641,-9.859822
245945176,245944792,-0.54084337,0.00066484,-9.87903
245995574,245995306,-0.26880568,-0.15121087,-9.861944
246046622,246046046,-0.3169955,0.0029284619,-9.888747
246091882,246091371,-0.36428687,-0.058884315,-9.835739
246147167,246146908,-0.38234657,-0.06566899,-9.8111515
246197845,246197560,-0.45905042,-0.055953965,-9.814223
246243377,246242991,-0.4089111,-0.11101709,-9.829105
246294026,246293725,-0.35595596,0.07367545,-9.852177
246344307,246344013,-0.48014423,-0.064430915,-9.853165
246394987,246394559,-0.35287234,-0.087480545,-9.804387
246445426,246445125,-0.4598034,0.0008771159,-9.84708
246495954,246495667,-0.38678017,-0.09245155,-9.814275
246546493,246546214,-0.455498,0.110358685,-9.830816
246596970,246596696,-0.37143967,-0.2096058,-9.8509865
246647520,246647238,-0.39509872,0.026507678,-9.816416
246698591,246697847,-0.49485314,-0.033753898,-9.84549
246748549,246748285,-0.3410489,-0.069790706,-9.818645
246794220,246793744,-0.3115337,-0.16113497,-9.842054
246844653,246844317,-0.61500245,0.07309534,-9.936922
246895279,246894909,-0.46687046,0.00073929504,-9.821852
246945792,246945487,-0.31187698,0.02112908,-9.794528
246996618,246996299,-0.45801473,-0.015651293,-9.764508
247042080,247041754,-0.43950093,-0.08375158,-9.889566
247097343,247097030,-0.44443205,0.03829065,-10.150632
247148033,247147753,-0.1964603,-0.25506717,-9.803296
247198534,247198216,-0.25212428,0.09935938,-10.181106
247249015,247248726,-0.15020841,-0.17595541,-10.725345
247294513,247294184,-0.005420536,-0.053284444,-11.7403145
247345047,247344725,0.006711561,0.0701309,-11.960866
247395411,247395144,-0.027169634,0.080393784,-11.340041
247445997,247445669,0.114829935,-0.071403414,-11.077833
247491537,247491152,0.066456206,0.14108203,-10.812908
247547102,247546742,0.0024360195,0.038457453,-10.854641
247597692,247597396,0.14362586,0.08153517,-10.470847
247648155,247647885,-0.118416935,-0.19111373,-10.026357
247698588,247698319,-0.085117385,0.18518831,-10.155351
247749477,247749220,0.075225174,-0.012960151,-9.788655
247799911,247799539,-0.12078585,0.03652568,-9.84212
247845207,247844939,-0.18561673,-0.11975747,-9.97756
247895862,247895425,-0.0309369,0.03762284,-10.161149
247946802,247946447,-0.07713154,0.12574594,-10.186789
247997335,247996869,0.05613253,0.11143273,-9.991732
248042308,248041991,-0.083936624,-0.11008815,-10.025583
248097924,248097597,-0.08935337,-0.054980874,-10.0802555
248148600,248148097,-0.20400079,-0.01947183,-9.977298
248193901,248193590,0.014362883,-0.0936305,-9.80482
248244403,248244131,-0.16347532,-0.07053812,-9.672905
248295171,248294832,-0.083847344,0.03823191,-9.587874
248340445,248340139,-0.114811935,0.028865278,-9.223742
248396037,248395759,-0.08856432,-0.0680798,-9.330943
248446618,248446325,-0.09620073,-0.07351555,-9.447025
248497150,248496868,-0.14587754,0.041432425,-9.409486
248542566,248542275,-0.012357499,-0.13453811,-9.503935
248599231,248598450,-0.14039019,-0.0021272153,-9.547438
248643668,248643358,-0.15353243,-0.029306248,-9.493319
248694385,248693938,-0.101465955,0.05444248,-9.53964
248744743,248744462,-0.14665104,-0.04528789,-9.543478
248795206,248794931,-0.10376354,-0.043932125,-9.344275
248845945,248845628,-0.13182491,0.04698126,-9.29369
248896264,248895988,-0.028069638,-0.07279177,-9.491292
248947982,248946627,-0.087423384,-0.19110852,-9.54954
248997413,248997124,-0.21384889,-0.10243222,-9.553762
249048164,249047812,-0.09607448,-0.09554292,-9.377323
249093431,249093121,-0.012265463,0.025823332,-8.405693
249143967,249143639,-0.20724541,-0.021714933,-8.730048
249194562,249194250,-0.09946044,-0.2470243,-9.01892
249245095,249244764,-0.0218767,-0.062399648,-9.259437
249295776,249295377,-0.1083106,-0.11910205,-9.312649
249346479,249345744,-0.063082725,-0.25708315,-9.579622
249396733,249396461,-0.086897805,-0.326562,-9.555967
249447100,249446817,-0.15961151,-0.2001214,-9.788124
249497750,249497447,-0.066061646,-0.11392118,-9.807695
249548904,249548561,-0.22202511,-0.13071366,-9.882684
