timestamp,timestamp_sample,gyro_device_id,gyro_bias[0],gyro_bias[1],gyro_bias[2],gyro_bias_limit,gyro_bias_variance[0],gyro_bias_variance[1],gyro_bias_variance[2],accel_device_id,accel_bias[0],accel_bias[1],accel_bias[2],accel_bias_limit,accel_bias_variance[0],accel_bias_variance[1],accel_bias_variance[2],mag_device_id,mag_bias[0],mag_bias[1],mag_bias[2],mag_bias_limit,mag_bias_variance[0],mag_bias_variance[1],mag_bias_variance[2],gyro_bias_valid,gyro_bias_stable,accel_bias_valid,accel_bias_stable,mag_bias_valid,mag_bias_stable
244601773,244541209,2490378,-0.0005650951,0.00055628497,-0.00060541095,0.15,1.8892635e-07,1.8873472e-07,2.9869312e-07,2490378,-0.026633723,0.0492807,-0.026332047,0.4,0.00066642376,0.00067444425,0.0003680281,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,0
244753023,244711728,2490378,-0.0005721518,0.000564183,-0.0006137218,0.15,1.9466927e-07,1.9447208e-07,3.0758903e-07,2490378,-0.027004289,0.049964335,-0.027289242,0.4,0.0006851183,0.000693363,0.0003783704,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,0
244862823,244811568,2490378,-0.0005788313,0.0005713569,-0.00062136765,0.15,1.9965674e-07,1.9945456e-07,3.1552534e-07,2490378,-0.027341368,0.050588574,-0.028015146,0.4,0.0007022272,0.0007106766,0.00038784745,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,0
245057636,245013674,2490378,-0.00058217073,0.00057412346,-0.00062501826,0.15,2.0270265e-07,2.024983e-07,3.1971948e-07,2490378,-0.027500931,0.050915014,-0.028965082,0.4,0.0007108492,0.0007193988,0.00039280238,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,0
245289926,245247445,2490378,-0.0005801318,0.00057443813,-0.0006263891,0.15,2.037792e-07,2.0357615e-07,3.2111492e-07,2490378,-0.0275419,0.05107971,-0.030011868,0.4,0.00071367226,0.0007222381,0.0003946268,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,0
245397495,245348485,2490378,-0.00058451353,0.0005786704,-0.0006325764,0.15,2.0790809e-07,2.0770166e-07,3.2747914e-07,2490378,-0.027793195,0.051598027,-0.030969247,0.4,0.0007278084,0.00073653855,0.0004024946,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,0
245524572,245479862,2490378,-0.0005797325,0.00057402236,-0.0006281879,0.15,2.0463517e-07,2.0443241e-07,3.2224082e-07,2490378,-0.027565897,0.0512059,-0.031894024,0.4,0.00071673404,0.00072532473,0.00039642284,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,0
245617347,245570877,2490378,-0.00058069587,0.00057383726,-0.0006276367,0.15,2.0419775e-07,2.039954e-07,3.2148984e-07,2490378,-0.027527874,0.051140036,-0.03292848,0.4,0.000715255,0.00072382594,0.0003956118,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,0
245681359,245639070,2490378,-0.0005818757,0.0005736883,-0.00062738254,0.15,2.0379807e-07,2.0359592e-07,3.2089932e-07,2490378,-0.027499653,0.05109599,-0.0339428,0.4,0.0007142954,0.00072285446,0.000395079,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,0
245753149,245700936,2490378,-0.0005859816,0.0005764886,-0.00063059584,0.15,2.0587247e-07,2.0566836e-07,3.2406894e-07,2490378,-0.027626546,0.051339995,-0.034953278,0.4,0.000721306,0.0007299491,0.00039895417,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,0
