timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
244646269,244646041,0.0,0.0,-0.001
244667791,244667534,0.0,0.0,-0.001
244670849,244670073,0.0,0.0,-0.001
244684497,244683974,0.0,0.0,-0.001
244691141,244690290,0.0,0.0,-0.001
244694102,244692772,0.0,0.0,-0.001
244700950,244700330,0.0,0.0,-0.001
244707850,244706649,0.0,0.0,-0.001
244717129,244716752,0.0,0.0,-0.001
244723677,244723102,0.0,0.0,-0.001
244729172,244728178,0.0,0.0,-0.001
244736280,244735728,0.0,0.0,-0.001
244741894,244739512,0.0,0.0,-0.001
244748571,244747138,0.0,0.0,-0.001
244754245,244750915,0.0,0.0,-0.001
244754458,244753435,0.0,0.0,-0.001
244760524,244755927,0.0,0.0,-0.001
244760716,244759734,0.0,0.0,-0.001
244766781,244766106,0.0,0.0,-0.001
244774584,244773619,0.0,0.0,-0.001
244779114,244778739,0.0,0.0,-0.001
244782937,244782534,0.0,0.0,-0.001
244788103,244787618,0.0,0.0,-0.001
244791937,244791409,0.0,0.0,-0.001
244795615,244795146,0.0,0.0,-0.001
244800704,244800274,0.0,0.0,-0.001
244804598,244803952,0.0,0.0,-0.001
244809541,244809019,0.0,0.0,-0.001
244810866,244810352,0.0,0.0,-0.001
244816615,244815398,0.0,0.0,-0.001
244819808,244817907,0.0,0.0,-0.001
244819971,244819311,0.0,0.0,-0.001
244827260,244826714,0.0,0.0,-0.001
244829825,244829275,0.0,0.0,-0.001
244836051,244835547,0.0,0.0,-0.001
244840236,244839501,0.0,0.0,-0.001
244846349,244845715,0.0,0.0,-0.001
244848337,244846881,0.0,0.0,-0.001
244858369,244857056,0.0,0.0,-0.001
244862299,244860828,0.0,0.0,-0.001
244868177,244867193,0.0,0.0,-0.001
244876295,244874747,0.0,0.0,-0.001
244877795,244877224,0.0,0.0,-0.001
244882392,244881131,0.0,0.0,-0.001
244887937,244887369,0.0,0.0,-0.001
244889303,244888643,0.0,0.0,-0.001
244897045,244896518,0.0,0.0,-0.001
244899986,244898737,0.0,0.0,-0.001
244906119,244905053,0.0,0.0,-0.001
244908370,244907597,0.0,0.0,-0.001
244914418,244913881,0.0,0.0,-0.001
244916605,244916381,0.0,0.0,-0.001
244922298,244921714,0.0,0.0,-0.001
244924657,244924076,0.0,0.0,-0.001
