timestamp,timestamp_sample,wrench[0],wrench[1],wrench[2],wrench[3],wrench[4],wrench[5],motor_thrust[0],motor_thrust[1],motor_thrust[2],motor_thrust[3],observation[0],observation[1],observation[2],observation[3],observation[4],observation[5],observation[6],observation[7],observation[8],observation[9],observation[10],observation[11],observation[12],observation[13],observation[14]
252165471,4546976964167320753,0.0,0.0,0.0,0.0,0.0,0.0,0.873088,1.0061109,0.9119801,0.96168625,0.004242846,0.0062130475,0.014961183,0.99946535,-0.03226778,0.00528064,0.03222236,0.99944496,0.008455311,-0.015097172,0.04517665,0.028853845,0.036901273,-0.0059104473,-0.07596621
252167359,4547145966835458134,0.0,0.0,0.0,0.0,0.0,0.0,0.8690801,1.0103232,0.90889996,0.96244216,0.004242846,0.0062130475,0.014961183,0.99946535,-0.03226778,0.00528064,0.03222236,0.99944496,0.008455311,-0.015097172,0.04517665,0.028853845,0.038540788,-0.010024204,-0.079767145
252171707,4547148114319110308,0.0,0.0,0.0,0.0,0.0,0.0,0.8691833,1.0103769,0.90781516,0.9628879,0.004242846,0.0062130475,0.014961183,0.99946535,-0.03226778,0.00528064,0.03222236,0.99944496,0.008455311,-0.015097172,0.04517665,0.028853845,0.038804233,-0.008651287,-0.08047099
252175008,4546965750007719234,0.0,0.0,0.0,0.0,0.0,0.0,0.86721647,1.0058312,0.90235984,0.962577,0.0044573573,0.0053673927,0.014370918,0.9994911,-0.03146872,0.005238439,0.031426042,0.9994738,0.008041334,-0.010251435,0.048380192,0.03169743,0.04104862,-0.008059549,-0.08051962
252179336,4546875014528607290,0.0,0.0,0.0,0.0,0.0,0.0,0.8700011,1.0035701,0.9044297,0.96079826,0.0044573573,0.0053673927,0.014370918,0.9994911,-0.03146872,0.005238439,0.031426042,0.9994738,0.008041334,-0.010251435,0.048380192,0.03169743,0.042399514,-0.007045477,-0.077142954
252184841,4546750421822279195,0.0,0.0,0.0,0.0,0.0,0.0,0.87379956,1.0004654,0.9094892,0.9566933,0.0044573573,0.0053673927,0.014370918,0.9995132,-0.030784994,0.0050787465,0.030745894,0.9994982,0.007624224,-0.010251435,0.048380192,0.03169743,0.04320868,-0.008274388,-0.0697008
252187568,4546636489224844598,0.0,0.0,0.0,0.0,0.0,0.0,0.87565553,0.9976269,0.90817606,0.95951253,0.0044573573,0.0053673927,0.014370918,0.9995132,-0.030784994,0.0050787465,0.030745894,0.9994982,0.007624224,-0.010251435,0.048380192,0.03169743,0.039218202,-0.00025121635,-0.071067795
252195380,4546616302878562317,0.0,0.0,0.0,0.0,0.0,0.0,0.87010306,0.9971237,0.9081125,0.96046543,0.0046287403,0.0047565238,0.013921857,0.9995376,-0.029987425,0.005038441,0.029950589,0.9995253,0.007223483,-0.011424122,0.0485279,0.033024486,0.032828845,-0.0015230312,-0.07222839
252196698,4546679279984012188,0.0,0.0,0.0,0.0,0.0,0.0,0.8680247,0.99869287,0.9108809,0.9592501,0.0046287403,0.0047565238,0.013921857,0.9995376,-0.029987425,0.005038441,0.029950589,0.9995253,0.007223483,-0.011424122,0.0485279,0.033024486,0.03225846,-0.008192393,-0.07128374
252202463,4546769444232509189,0.0,0.0,0.0,0.0,0.0,0.0,0.8621636,1.0009394,0.90692896,0.96481305,0.004800613,0.004254948,0.01355809,0.9995516,-0.029498369,0.0051606772,0.029461533,0.999541,0.0070747957,-0.014297651,0.05042287,0.033008344,0.027586024,-0.004014927,-0.07824486
252204104,4546746281473856150,0.0,0.0,0.0,0.0,0.0,0.0,0.8617197,1.0003624,0.9136841,0.96206605,0.004800613,0.004254948,0.01355809,0.9995516,-0.029498369,0.0051606772,0.029461533,0.999541,0.0070747957,-0.014297651,0.05042287,0.033008344,0.025879718,-0.012201408,-0.073768735
252209266,4546846075039003479,0.0,0.0,0.0,0.0,0.0,0.0,0.86011136,1.0028489,0.906915,0.9647124,0.004800613,0.004254948,0.01355809,0.9995697,-0.028904855,0.0050101187,0.028870404,0.99955994,0.0068238704,-0.014297651,0.05042287,0.033008344,0.026603147,-0.0069385343,-0.07846134
252211474,4546782750041164224,0.0,0.0,0.0,0.0,0.0,0.0,0.8617886,1.001271,0.91143507,0.96182454,0.004800613,0.004254948,0.01355809,0.9995697,-0.028904855,0.0050101187,0.028870404,0.99955994,0.0068238704,-0.014297651,0.05042287,0.033008344,0.02752875,-0.010667707,-0.0738567
252215688,4546808592859380295,0.0,0.0,0.0,0.0,0.0,0.0,0.86261034,1.0019149,0.9083613,0.9614012,0.004800613,0.004254948,0.01355809,0.99958915,-0.028235316,0.004954711,0.028202534,0.9995808,0.0065548075,-0.014297651,0.05042287,0.033008344,0.03018681,-0.008009258,-0.07377607
252219329,4546585653991958802,0.0,0.0,0.0,0.0,0.0,0.0,0.86482227,0.9963604,0.91069263,0.96268106,0.005049157,0.0033893143,0.012988627,0.99958915,-0.028235316,0.004954711,0.028202534,0.9995808,0.0065548075,-0.013320588,0.056445815,0.032952674,0.033997606,-0.005413673,-0.07158358
252221794,4546595901783931567,0.0,0.0,0.0,0.0,0.0,0.0,0.8655286,0.9966155,0.9075742,0.9631628,0.005049157,0.0033893143,0.012988627,0.99958915,-0.028235316,0.004954711,0.028202534,0.9995808,0.0065548075,-0.013320588,0.056445815,0.032952674,0.036327396,-0.0020015638,-0.07290332
252229451,4546811925753991524,0.0,0.0,0.0,0.0,0.0,0.0,0.8638455,1.0019978,0.89834887,0.96028316,0.005179299,0.003195344,0.0128567815,0.99959975,-0.02784893,0.0049950304,0.027816981,0.99959284,0.006364184,-0.014537904,0.05457857,0.033146106,0.04741317,-0.0013287913,-0.07533587
252233150,4546941642356258457,0.0,0.0,0.0,0.0,0.0,0.0,0.86286163,1.0052304,0.89310515,0.9595505,0.005179299,0.003195344,0.0128567815,0.9996209,-0.0270949,0.004925235,0.027065814,0.9996165,0.0058773896,-0.014537904,0.05457857,0.033146106,0.051994618,-0.0010088284,-0.07675753
252236715,4546906707092259800,0.0,0.0,0.0,0.0,0.0,0.0,0.8642923,1.0043597,0.89402,0.95816267,0.005179299,0.003195344,0.0128567815,0.99963075,-0.026722431,0.0049434085,0.026694775,0.9996281,0.0055825613,-0.014537904,0.05457857,0.033146106,0.05233367,-0.0007914262,-0.07439507
252238963,4546802665804512055,0.0,0.0,0.0,0.0,0.0,0.0,0.8607047,1.0017672,0.8962852,0.961427,0.00543613,0.0025053616,0.012435734,0.99963075,-0.026722431,0.0049434085,0.026694775,0.9996281,0.0055825613,-0.014056011,0.061482195,0.034041964,0.052137207,-0.0034197737,-0.07587198
252240710,4546862318605286735,0.0,0.0,0.0,0.0,0.0,0.0,0.8607179,1.0032536,0.8922504,0.9614842,0.00543613,0.0025053616,0.012435734,0.99963075,-0.026722431,0.0049434085,0.026694775,0.9996281,0.0055825613,-0.014056011,0.061482195,0.034041964,0.05623704,-0.0015510662,-0.0776488
