timestamp,process_load,system_load,ram_usage,platform[0],platform[1],platform[2],platform[3],platform[4]
244436045,0.78999996,0.78999996,0.0,81,85,82,84,0
244936169,0.78999996,0.78999996,0.0,81,85,82,84,0
245436140,0.78999996,0.78999996,0.0,81,85,82,84,0
245936235,0.78999996,0.78999996,0.0,81,85,82,84,0
246436086,0.78,0.78,0.0,81,85,82,84,0
246936126,0.78,0.78,0.0,81,85,82,84,0
247436249,0.78,0.78,0.0,81,85,82,84,0
247936106,0.78,0.78,0.0,81,85,82,84,0
248436186,0.78999996,0.78999996,0.0,81,85,82,84,0
248936126,0.78999996,0.78999996,0.0,81,85,82,84,0
249436029,0.78999996,0.78999996,0.0,81,85,82,84,0
249936059,0.78999996,0.78999996,0.0,81,85,82,84,0
250436050,0.78999996,0.78999996,0.0,81,85,82,84,0
250936078,0.78999996,0.78999996,0.0,81,85,82,84,0
251436115,0.78999996,0.78999996,0.0,81,85,82,84,0
251936068,0.78999996,0.78999996,0.0,81,85,82,84,0
252436292,0.82,0.82,0.0,81,85,82,84,0
252936115,0.82,0.82,0.0,81,85,82,84,0
253436040,0.82,0.82,0.0,81,85,82,84,0
253936099,0.82,0.82,0.0,81,85,82,84,0
254436102,0.84999996,0.84999996,0.0,81,85,82,84,0
254936048,0.84999996,0.84999996,0.0,81,85,82,84,0
255436092,0.84999996,0.84999996,0.0,81,85,82,84,0
255936021,0.84999996,0.84999996,0.0,81,85,82,84,0
256436124,0.81,0.81,0.0,81,85,82,84,0
256936117,0.81,0.81,0.0,81,85,82,84,0
257436151,0.81,0.81,0.0,81,85,82,84,0
257936056,0.81,0.81,0.0,81,85,82,84,0
258436020,0.85999995,0.85999995,0.0,81,85,82,84,0
258936095,0.85999995,0.85999995,0.0,81,85,82,84,0
259436138,0.85999995,0.85999995,0.0,81,85,82,84,0
259936106,0.85999995,0.85999995,0.0,81,85,82,84,0
260436091,0.84999996,0.84999996,0.0,81,85,82,84,0
260936981,0.84999996,0.84999996,0.0,81,85,82,84,0
261436039,0.84999996,0.84999996,0.0,81,85,82,84,0
261936033,0.84999996,0.84999996,0.0,81,85,82,84,0
262436095,0.84999996,0.84999996,0.0,81,85,82,84,0
262936040,0.84999996,0.84999996,0.0,81,85,82,84,0
263436115,0.84999996,0.84999996,0.0,81,85,82,84,0
263936084,0.84999996,0.84999996,0.0,81,85,82,84,0
264436121,0.85999995,0.85999995,0.0,81,85,82,84,0
264936134,0.85999995,0.85999995,0.0,81,85,82,84,0
265436034,0.85999995,0.85999995,0.0,81,85,82,84,0
265936061,0.85999995,0.85999995,0.0,81,85,82,84,0
266436127,0.85999995,0.85999995,0.0,81,85,82,84,0
266936230,0.85999995,0.85999995,0.0,81,85,82,84,0
267436077,0.85999995,0.85999995,0.0,81,85,82,84,0
267936163,0.85999995,0.85999995,0.0,81,85,82,84,0
268436910,0.85999995,0.85999995,0.0,81,85,82,84,0
268936074,0.85999995,0.85999995,0.0,81,85,82,84,0
269436076,0.85999995,0.85999995,0.0,81,85,82,84,0
269936166,0.85999995,0.85999995,0.0,81,85,82,84,0
270436079,0.84999996,0.84999996,0.0,81,85,82,84,0
270936041,0.84999996,0.84999996,0.0,81,85,82,84,0
271436174,0.84999996,0.84999996,0.0,81,85,82,84,0
271936121,0.84999996,0.84999996,0.0,81,85,82,84,0
272436046,0.84999996,0.84999996,0.0,81,85,82,84,0
272936183,0.84999996,0.84999996,0.0,81,85,82,84,0
273437012,0.84999996,0.84999996,0.0,81,85,82,84,0
273936216,0.84999996,0.84999996,0.0,81,85,82,84,0
274436294,0.85999995,0.85999995,0.0,81,85,82,84,0
274936056,0.85999995,0.85999995,0.0,81,85,82,84,0
275436135,0.85999995,0.85999995,0.0,81,85,82,84,0
275936058,0.85999995,0.85999995,0.0,81,85,82,84,0
276436071,0.84999996,0.84999996,0.0,81,85,82,84,0
276936078,0.84999996,0.84999996,0.0,81,85,82,84,0
277436028,0.84999996,0.84999996,0.0,81,85,82,84,0
277936084,0.84999996,0.84999996,0.0,81,85,82,84,0
278436097,0.85999995,0.85999995,0.0,81,85,82,84,0
278936098,0.85999995,0.85999995,0.0,81,85,82,84,0
279436042,0.85999995,0.85999995,0.0,81,85,82,84,0
279936179,0.85999995,0.85999995,0.0,81,85,82,84,0
280436030,0.85999995,0.85999995,0.0,81,85,82,84,0
280936109,0.85999995,0.85999995,0.0,81,85,82,84,0
281436352,0.85999995,0.85999995,0.0,81,85,82,84,0
281936069,0.85999995,0.85999995,0.0,81,85,82,84,0
282436046,0.85999995,0.85999995,0.0,81,85,82,84,0
282936063,0.85999995,0.85999995,0.0,81,85,82,84,0
283436062,0.85999995,0.85999995,0.0,81,85,82,84,0
283936064,0.85999995,0.85999995,0.0,81,85,82,84,0
284436199,0.85999995,0.85999995,0.0,81,85,82,84,0
284936116,0.85999995,0.85999995,0.0,81,85,82,84,0
285436049,0.85999995,0.85999995,0.0,81,85,82,84,0
285936842,0.85999995,0.85999995,0.0,81,85,82,84,0
286436120,0.85999995,0.85999995,0.0,81,85,82,84,0
286936031,0.85999995,0.85999995,0.0,81,85,82,84,0
287436250,0.85999995,0.85999995,0.0,81,85,82,84,0
287936168,0.85999995,0.85999995,0.0,81,85,82,84,0
288436807,0.85999995,0.85999995,0.0,81,85,82,84,0
288936065,0.85999995,0.85999995,0.0,81,85,82,84,0
289436125,0.85999995,0.85999995,0.0,81,85,82,84,0
289936042,0.85999995,0.85999995,0.0,81,85,82,84,0
290436054,0.85999995,0.85999995,0.0,81,85,82,84,0
290936264,0.85999995,0.85999995,0.0,81,85,82,84,0
291436083,0.85999995,0.85999995,0.0,81,85,82,84,0
