timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_angle_clipping,delta_velocity_clipping,accel_calibration_count,gyro_calibration_count
245054399,245050328,2490378,2490378,0.00016987284,-0.0003030831,-1.147678e-05,-0.0038713764,0.0005405405,-0.049727216,5053,5053,16,0,1,1
245556566,245555717,2490378,2490378,-6.702677e-05,-3.202141e-05,0.00016566401,-0.002166431,-0.00087594514,-0.050210375,6368,5060,16,0,1,1
246049975,246049644,2490378,2490378,-0.00012317342,-3.2895972e-05,-5.947047e-05,-0.0023860629,-0.0003948987,-0.049846634,5024,5024,16,0,1,1
246545304,246544933,2490378,2490378,8.494086e-05,8.177384e-06,8.576797e-05,-0.0021194182,0.0013473941,-0.04807968,4855,4855,16,0,1,1
247048045,247047748,2490378,2490378,-9.1042064e-05,0.00022618208,6.625287e-06,-0.0015592854,0.00018250245,-0.04729508,4840,4840,16,0,1,1
247552111,247550516,2490378,2490378,-0.0003084848,0.00010922803,0.00078543375,-0.0011618028,0.00022137826,-0.09558716,8830,8830,16,0,1,1
248043703,248043339,2490378,2490378,0.00031403088,-0.000112276335,-0.00013123118,0.00536892,0.0034995915,-0.049573828,5129,5129,16,0,1,1
248551245,248550252,2490378,2490378,-0.00019986503,-0.00015946745,-0.00011232043,-0.0020462235,0.0051568993,-0.051678393,5444,5444,16,0,1,1
249049287,249048950,2490378,2490378,0.00012525085,-3.488055e-05,0.0001302999,0.0011966272,-0.0039858106,-0.048840005,5112,5112,16,0,1,1
249552149,249551699,2490378,2490378,-0.000104736166,6.461839e-05,0.00012553316,0.0008533202,0.00044106506,-0.049393486,4962,4962,16,0,1,1
250050996,250049411,2490378,2490378,3.642652e-05,-1.9333242e-05,-1.7516475e-05,0.0020614841,-0.0016317215,-0.05014286,5006,5006,16,0,1,1
250553859,250553507,2490378,2490378,3.4175213e-05,-0.00017546029,-0.00019142083,0.0015235423,-0.00016883918,-0.087103434,10020,10020,16,0,1,1
251050453,251050095,2490378,2490378,4.9619703e-05,6.812094e-05,3.1216434e-05,0.0008145965,0.0022092303,-0.051230177,5146,5146,16,0,1,1
251548121,251547799,2490378,2490378,-6.007542e-05,-1.13667975e-05,0.00011216329,-0.00045032566,0.004432453,-0.05157993,5076,5076,16,0,1,1
252053477,252053087,2490378,2490378,-7.96484e-06,0.00014353266,0.0005303061,0.0064029563,-0.009574238,-0.052493595,5080,5080,16,0,1,1
252546213,252545825,2490378,2490378,0.0001537453,-2.318576e-05,0.000272049,-0.0010081824,0.003305961,-0.049449064,5089,5089,16,0,1,1
253047625,253042275,2490378,2490378,-0.00013981397,-0.00018320337,0.00016029864,-0.002258112,0.0030396285,-0.049941555,5017,5017,16,0,1,1
253544136,253543828,2490378,2490378,9.939134e-05,0.0001970036,2.8316643e-05,-0.00032110277,-1.2973269e-05,-0.046349436,4699,4699,16,0,1,1
254050789,254050387,2490378,2490378,-7.611163e-06,4.258325e-05,0.00012225003,-0.0015776154,-0.0060264454,-0.049912494,5012,5012,16,0,1,1
254553584,254553215,2490378,2490378,-0.00018495605,-0.00016906213,6.9615984e-05,0.002117543,-0.012673229,-0.05129571,5065,5065,16,0,1,1
255045066,255044696,2490378,2490378,-0.00035184587,0.00044373368,-8.761429e-05,-0.00483835,0.0016481528,-0.101979084,10206,10206,16,0,1,1
255545305,255544954,2490378,2490378,0.00010856535,0.0001299785,1.2721008e-05,0.0020511148,-0.0029834579,-0.051092166,5118,5118,16,0,1,1
