timestamp,timestamp_sample,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],aux_vvel,flow[0],flow[1],terr_flow[0],terr_flow[1],heading,mag_field[0],mag_field[1],mag_field[2],gravity[0],gravity[1],gravity[2],drag[0],drag[1],airspeed,beta,hagl,hagl_rate
244647870,244604480,0.0,0.0,0.0,0.0,0.0,0.0,0.0029339592,0.0029339702,0.0029091507,0.00011365951,0.000113659655,0.00011324505,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.05244465,0.0,0.0,0.0,1.0014462,1.0014422,1.0108255,0.0,0.0,0.0,0.0,0.0,0.0
244669600,244625962,0.0,0.0,0.0,0.0,0.0,0.0,0.0029215019,0.0029215126,0.0028988663,0.0001128714,0.00011287154,0.00011250448,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.052444577,0.0,0.0,0.0,1.0014436,1.0014396,1.0108255,0.0,0.0,0.0,0.0,0.0,0.0
244684877,244630935,0.0,0.0,0.0,0.0,0.0,0.0,0.0029215019,0.0029215126,0.0028988663,0.0001128714,0.00011287154,0.00011250448,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.052444577,0.0,0.0,0.0,1.0014427,1.0014387,1.0108255,0.0,0.0,0.0,0.0,0.0,0.0
244694631,244641005,0.0,0.0,0.0,0.0,0.0,0.0,0.0029215019,0.0029215126,0.0028988663,0.0001128714,0.00011287154,0.00011250448,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.052444577,0.0,0.0,0.0,1.0014466,1.0014426,1.0108255,0.0,0.0,0.0,0.0,0.0,0.0
244709634,244667534,0.0,0.0,0.0,0.0,0.0,0.0,0.0029559997,0.0029560118,0.0029327888,0.00011518782,0.00011518801,0.00011470671,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.05244474,0.0,0.0,0.0,1.0014482,1.001444,1.0108255,0.0,0.0,0.0,0.0,0.0,0.0
244713664,244682662,0.0,0.0,0.0,0.0,0.0,0.0,0.0029669858,0.0029669986,0.0029402375,0.00011592896,0.00011592917,0.00011542543,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.052444804,0.0,0.0,0.0,1.001452,1.0014479,1.0108255,0.0,0.0,0.0,0.0,0.0,0.0
244718264,244692772,0.0,0.0,0.0,0.0,0.0,0.0,0.0029669858,0.0029669986,0.0029402375,0.00011592896,0.00011592917,0.00011542543,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.052444804,0.0,0.0,0.0,1.0014493,1.0014454,1.0108256,0.0,0.0,0.0,0.0,0.0,0.0
244733259,244697837,0.0,0.0,0.0,0.0,0.0,0.0,0.0029699865,0.0029699993,0.0029457754,0.00011658974,0.000116589974,0.00011606253,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.052444868,0.0,0.0,0.0,1.0014534,1.0014492,1.0108256,0.0,0.0,0.0,0.0,0.0,0.0
244741196,244706649,0.0,0.0,0.0,0.0,0.0,0.0,0.0029699865,0.0029699993,0.0029457754,0.00011658974,0.000116589974,0.00011606253,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.052444868,0.0,0.0,0.0,1.0014504,1.0014464,1.0108255,0.0,0.0,0.0,0.0,0.0,0.0
244752902,244711728,0.0,0.0,0.0,0.0,0.0,0.0,0.0029701823,0.0029701935,0.0029490215,0.0001171114,0.00011711163,0.000116579744,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.052444927,0.0,0.0,0.0,1.0014544,1.0014502,1.0108255,0.0,0.0,0.0,0.0,0.0,0.0
