timestamp,timestamp_sample,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],n_states
245593224,245549349,0.7351067,0.01520752,-0.011818793,0.6776777,0.0031660802,0.00037065856,-0.015453629,-0.02697776,0.0392948,-0.13879456,-6.5208624e-06,6.448823e-06,-7.055101e-06,-0.00030950987,0.00057497865,-0.00036592645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5012168e-05,3.9004426e-06,3.852259e-06,2.442594e-05,0.0004086447,0.00040865847,0.000383211,1.1857811e-05,1.1857852e-05,1.1556449e-05,2.5820159e-11,2.5794587e-11,4.0646233e-11,9.039877e-08,9.1482086e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
246579873,246528659,0.73505354,0.015389363,-0.014044484,0.67768896,-0.0018766288,0.00061502744,-0.012584381,-0.0269067,0.039686825,-0.13925803,-6.5228596e-06,6.3211796e-06,-7.085456e-06,-0.00030791952,0.00057428697,-0.0005575156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5006932e-05,3.864273e-06,3.8183052e-06,2.4416937e-05,0.00041440828,0.00041442332,0.00038773275,1.2992508e-05,1.2992677e-05,1.26296445e-05,2.569506e-11,2.566965e-11,4.058032e-11,9.040338e-08,9.148662e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
247580161,247536651,0.730034,-0.0016706466,-0.0053449864,0.6833879,0.01082621,0.010614284,-0.4681073,-0.026820064,0.040210586,-0.21707201,-6.2360277e-06,6.5658405e-06,-7.0945216e-06,-0.0003052145,0.00057369424,-0.00071237725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4959581e-05,3.7286713e-06,3.7136087e-06,2.4499026e-05,0.00040416422,0.0004034066,0.0003688789,1.146368e-05,1.145738e-05,1.1122518e-05,2.5596539e-11,2.5569902e-11,4.0599142e-11,9.0369184e-08,9.145677e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
248587320,248534686,0.72780985,0.010263143,-0.006158266,0.6856746,-0.021030568,-0.10551579,-0.48862,-0.01270615,-0.020436972,-0.77866775,-6.4231876e-06,6.2926006e-06,-7.054046e-06,-0.00029632365,0.0005716117,-0.00084183604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4834879e-05,3.6564286e-06,3.636872e-06,2.4501323e-05,0.0004088084,0.0004084615,0.00038538565,1.2138815e-05,1.2131922e-05,1.1847002e-05,2.5593763e-11,2.5548253e-11,4.0663955e-11,9.0176044e-08,9.1302056e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
249589052,249535250,0.73100364,0.011328057,-0.0021854478,0.682276,0.009738318,0.052356187,-0.02711611,-0.0022011145,-0.045216117,-1.0283093,-6.364147e-06,6.3244493e-06,-7.0626756e-06,-0.00029277947,0.0005686762,-0.0009648437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4854584e-05,3.8301127e-06,3.820059e-06,2.441648e-05,0.00039906258,0.00039895988,0.0003797586,1.1729593e-05,1.1729986e-05,1.1502027e-05,2.5767414e-11,2.5724676e-11,4.071577e-11,9.0022624e-08,9.1125585e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
250591033,250543487,0.731654,0.006191094,-0.00024516927,0.6816481,0.0039130156,0.026401157,-0.05465635,0.004311116,-0.00030718034,-1.0847766,-6.118265e-06,6.374037e-06,-7.101652e-06,-0.0002897551,0.0005686941,-0.0010994549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4916324e-05,3.8586068e-06,3.8546677e-06,2.4475055e-05,0.0004187067,0.00041869766,0.00039493747,1.3670957e-05,1.3670765e-05,1.3325519e-05,2.5728282e-11,2.567867e-11,4.074927e-11,9.000623e-08,9.111254e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
251579929,251532584,0.733732,0.008332641,0.00078385184,0.6793875,-0.016884265,0.002571143,0.16964675,-0.0024789355,0.014779794,-0.9174752,-7.027079e-06,5.970763e-06,-7.071295e-06,-0.00027843195,0.00056320924,-0.001241895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4973046e-05,3.952615e-06,3.949859e-06,2.4500088e-05,0.00042331027,0.00042330776,0.00039813883,1.43032885e-05,1.4303255e-05,1.3849623e-05,2.5586332e-11,2.5534878e-11,4.0636904e-11,8.976533e-08,9.086655e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
252576934,252526798,0.7097232,0.004797836,0.002242474,0.7044608,0.058483012,-0.031622026,-0.018022502,0.009884735,-0.00039743088,-0.8837832,-7.516111e-06,5.3647e-06,-7.015888e-06,-0.0002795925,0.0005605948,-0.001316883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4769814e-05,3.8382414e-06,3.8349767e-06,2.4727533e-05,0.00039094902,0.00039097533,0.00037351178,1.2436098e-05,1.243651e-05,1.2203838e-05,2.5266967e-11,2.5226123e-11,4.0485275e-11,8.969191e-08,9.079841e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
253583381,253533777,0.6933894,0.009189376,-0.0045802626,0.7204899,0.04576562,0.027583448,-0.014527567,0.05338187,-0.023501279,-0.88212377,-7.0092556e-06,5.769711e-06,-7.009385e-06,-0.0002647314,0.0005597439,-0.001420596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4648649e-05,3.7529608e-06,3.7520153e-06,2.4887064e-05,0.000417089,0.00041702826,0.0003992909,1.3533061e-05,1.3532406e-05,1.321749e-05,2.5096787e-11,2.5055864e-11,4.0417822e-11,8.945858e-08,9.05604e-08,5.000014e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
254581987,254538076,0.6878857,0.013465256,0.0024987196,0.7256899,-0.016267844,-0.037920374,-0.012288181,0.07741306,-0.019434087,-0.89280427,-7.0811866e-06,6.0727684e-06,-7.05002e-06,-0.00026290628,0.0005655754,-0.0014299965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4636325e-05,3.7818977e-06,3.779106e-06,2.495476e-05,0.00042115976,0.00042115877,0.00039824427,1.4015749e-05,1.401535e-05,1.3619895e-05,2.507889e-11,2.5038091e-11,4.0396124e-11,8.926621e-08,9.0359066e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
