timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
244646559,244641005,0.73476154,0.016043905,-0.014448628,0.6779818,0.640701,1.8626454e-09,-7.4505815e-09,-0.7677905,1
244668190,244667534,0.7347608,0.016031075,-0.014458352,0.67798275,0.640701,1.8626454e-09,-7.4505815e-09,-0.7677905,1
244683191,244682662,0.73474073,0.016026532,-0.01445454,0.67800474,0.640701,1.8626454e-09,-7.4505815e-09,-0.7677905,1
244693342,244692772,0.73479474,0.01601801,-0.0144711165,0.677946,0.640701,1.8626454e-09,-7.4505815e-09,-0.7677905,1
244703421,244697837,0.73482525,0.016019257,-0.014471328,0.6779129,0.640701,1.8626454e-09,-7.4505815e-09,-0.7677905,1
244708665,244706649,0.73481476,0.016020523,-0.014465857,0.67792434,0.640701,1.8626454e-09,-7.4505815e-09,-0.7677905,1
244712307,244711728,0.73476255,0.016017737,-0.014466104,0.67798096,0.640701,1.8626454e-09,-7.4505815e-09,-0.7677905,1
244717526,244716752,0.7347346,0.016022123,-0.014457043,0.6780113,0.640701,1.8626454e-09,-7.4505815e-09,-0.7677905,1
244722408,244721882,0.73473835,0.01602391,-0.014462116,0.6780071,0.640701,1.8626454e-09,-7.4505815e-09,-0.7677905,1
244731146,244730659,0.7347824,0.01602362,-0.014475545,0.6779591,0.640701,1.8626454e-09,-7.4505815e-09,-0.7677905,1
244740014,244735728,0.7347758,0.016027506,-0.014474354,0.67796624,0.640701,1.8626454e-09,-7.4505815e-09,-0.7677905,1
244746400,244745881,0.73472136,0.016029885,-0.01446357,0.6780254,0.640701,1.8626454e-09,-7.4505815e-09,-0.7677905,1
244751447,244750915,0.73474103,0.016037049,-0.014459186,0.67800397,0.640701,1.8626454e-09,-7.4505815e-09,-0.7677905,1
244756505,244755927,0.7347616,0.0160354,-0.014454322,0.6779818,0.640701,1.8626454e-09,-7.4505815e-09,-0.7677905,1
244761511,244761008,0.73476243,0.016040541,-0.014454536,0.6779808,0.640701,1.8626454e-09,-7.4505815e-09,-0.7677905,1
244766624,244766106,0.73475635,0.016046438,-0.0144488355,0.67798734,0.640701,1.8626454e-09,-7.4505815e-09,-0.7677905,1
244776704,244771102,0.73474574,0.016036779,-0.014455572,0.677999,0.640701,1.8626454e-09,-7.4505815e-09,-0.7677905,1
