timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2],xyz_derivative[0],xyz_derivative[1],xyz_derivative[2]
244646228,244646041,-0.0009912743,0.00037741807,0.0005816022,-0.097329624,0.014368158,0.0543061
244667730,244667534,-0.0004233768,0.0008094955,-0.0005572072,0.09539227,0.018271029,-0.1253645
244670740,244670073,-0.0007109301,0.0009467777,-0.00013380958,0.025254222,0.035247505,-0.011237678
244674464,244672742,0.00043638368,0.00082611287,-1.2916105e-05,0.18772839,0.0014940201,0.003025678
244684436,244683974,-0.00056155806,0.0005235804,0.005317289,-0.050656512,-0.09019816,0.41476205
244691080,244690290,-0.0018183328,-0.0003544749,-0.004399552,-0.051176734,-0.13248032,-1.2538037
244694039,244692772,-0.0029543482,-0.0015874382,-0.014164449,-0.20603195,-0.25555292,-2.2683978
244697892,244696583,-0.0036006176,-0.0016098812,-0.019876104,-0.19755197,-0.12503953,-1.8105657
244700858,244700330,-0.0017182452,-0.001207001,-0.017912237,0.1250472,0.0026450846,-0.5698441
244703625,244703023,-0.0011547535,-0.000822395,-0.011256264,0.18759312,0.06772606,0.6889049
244707716,244706649,0.00072985975,0.0005586894,-0.0012240275,0.332842,0.2123383,1.6962341
244713151,244711728,0.0010447046,0.0012043517,0.017608045,0.07512465,0.16926946,3.0481384
244717046,244716752,0.0012880003,0.001073207,0.024769338,0.0094981445,0.049353838,1.8705498
244723601,244723102,-6.196665e-05,-0.00028342698,0.006477526,-0.086560935,-0.14052014,-1.6495718
244726375,244725594,-0.0019210347,-0.001238815,-0.0035362598,-0.35138923,-0.2229794,-2.5328505
244732959,244732391,-0.0010997328,-0.0019244854,-0.01445058,-0.00081860647,-0.112670556,-1.6835566
244736192,244735728,-0.0008485174,-0.0016214058,-0.006647197,-0.023296298,-0.015062155,0.28155637
244738973,244738264,0.00060759054,-0.0016033931,0.0027341838,0.2045793,-0.010546807,1.5840776
244745467,244744604,0.0010108263,0.0006691879,0.014134795,0.009861058,0.20600042,1.4777728
244748483,244747138,0.0015885757,0.0013996542,0.013893234,0.107324466,0.23835921,0.8560571
244754335,244753435,0.001194584,0.0007747344,-0.0054857032,-0.06045787,0.026060114,-1.8405875
244757422,244755927,0.0011405293,0.00093720725,-0.009328254,-0.018007366,0.031469822,-1.6947705
244763599,244762266,0.0013551096,7.5962394e-05,-0.004564478,-0.01846589,-0.073978655,0.245495
244766712,244766106,0.0016183478,-0.0004326328,0.0012847909,0.0032354656,-0.09324618,0.8132716
244774511,244773619,0.0004423649,-0.00038441172,0.009489025,-0.048747875,-0.10298237,1.0514762
244779076,244778739,0.000373433,-0.0015703004,0.007477428,-0.037290294,-0.27766263,0.20327193
244782874,244782534,0.00071164727,0.00024130172,0.0028405539,-0.03369927,0.119921476,-0.622066
244788060,244787618,0.00031909128,0.00057783094,-0.016087953,-0.1565287,0.20805359,-2.5916262
244791876,244791409,0.001980349,0.0011183785,-0.02320855,0.14476712,0.17127274,-2.195445
244795572,244795146,0.0009588221,0.004134442,-0.026005514,-0.08934828,0.48803818,-1.4681354
244800632,244800274,0.003023355,0.008103733,-0.022598838,0.14907435,0.686247,-0.1295583
244804532,244803952,0.004981459,0.009627494,-0.010052444,0.3276062,0.56214046,1.6631804
244809501,244809019,0.005033987,0.01278858,-0.005153833,0.24650557,0.56532526,1.0376974
244813573,244812844,0.0022819738,0.015298021,-0.005153549,-0.23993635,0.630067,0.6605805
244816564,244815398,0.0020834708,0.016947595,-0.0012291305,-0.21918412,0.6598015,0.9950229
244818178,244817907,0.0015245564,0.019765051,-0.0027428758,-0.26172417,0.8351257,0.3574834
244823039,244821636,0.001663114,0.023681428,-0.00095823314,-0.099724084,0.9801768,0.43990394
244828828,244828134,0.0018798099,0.026935806,0.00040010078,-0.0005438215,0.5752844,0.11469556
244829765,244829275,0.0028478862,0.028400134,0.00055775396,0.15374057,0.6988388,0.11223393
244837707,244836815,0.0018113907,0.033253763,-0.0023556857,-0.09584943,0.7053443,-0.375746
244843561,244843133,9.6445e-05,0.037412643,-0.01630021,-0.20700517,0.59949356,-1.852768
244847248,244846881,-0.0023420441,0.041315157,-0.023135774,-0.42688978,0.81782556,-1.7141473
244859469,244858381,-0.0009970262,0.039537355,0.0209601,0.41519067,0.49007303,4.174851
244862225,244860828,0.00060869695,0.0420695,0.03361691,0.5056701,0.69010776,4.4834824
244868106,244867193,0.0043964013,0.047628853,0.044319805,0.615226,0.7918819,1.9970921
244876207,244874747,0.008358398,0.056340918,0.016014192,0.5560252,1.0363168,-2.2852418
244879308,244878768,0.010425824,0.064238,0.00939274,0.5433852,1.6273304,-1.9262989
