timestamp,data_rate,rate_multiplier,tx_rate_avg,tx_error_rate_avg,tx_message_count,tx_buffer_overruns,rx_rate_avg,rx_message_count,rx_message_lost_count,rx_buffer_overruns,rx_parse_errors,rx_packet_drop_count,rx_message_lost_rate,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams,heartbeat_type_antenna_tracker,heartbeat_type_gcs,heartbeat_type_onboard_controller,heartbeat_type_gimbal,heartbeat_type_adsb,heartbeat_type_camera,heartbeat_type_parachute,heartbeat_type_open_drone_id,heartbeat_component_telemetry_radio,heartbeat_component_log,heartbeat_component_osd,heartbeat_component_vio,heartbeat_component_pairing_manager,heartbeat_component_udp_bridge,heartbeat_component_uart_bridge,open_drone_id_system_healthy,parachute_system_healthy
144310319,1200.0,0.3020821,782.9843,0.0,2989,11,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145561154,1200.0,0.3020821,527.48303,0.0,3008,11,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146564293,1200.0,0.3020821,427.57242,0.0,3029,11,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146815321,1200.0,0.3020821,717.8329,0.0,3030,11,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148068363,1200.0,0.3020821,426.71304,0.0,3047,11,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149329401,1200.0,0.3020821,527.4061,0.0,3063,11,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150583219,1200.0,0.3020821,741.6361,0.0,3091,11,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151583252,1200.0,0.3020821,475.39365,0.0,3103,11,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151833284,1200.0,0.3020821,410.0394,0.0,3105,11,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153093227,1200.0,0.3020821,508.793,0.0,3129,11,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154344566,1200.0,0.3020821,697.4922,0.0,3146,11,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155597255,1200.0,0.3020821,521.9467,0.0,3163,11,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156600349,1200.0,0.3020821,404.60266,0.0,3186,11,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156860439,1200.0,0.3020821,790.6281,0.0,3188,11,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158113338,1200.0,0.3020821,404.17426,0.0,3204,11,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159364446,1200.0,0.3020821,550.30054,0.0,3230,11,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160615225,1200.0,0.3020821,669.54065,0.0,3247,11,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161618224,1200.0,0.3020821,499.4152,0.0,3260,11,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161878224,1200.0,0.3020821,448.72202,0.0,3264,11,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163132542,1200.0,0.3020821,418.5814,0.0,3289,11,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164386539,1200.0,0.3020821,803.00024,0.0,3305,11,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165642521,1200.0,0.3020821,463.07385,0.0,3321,11,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166643224,1200.0,0.3020821,461.23257,0.0,3342,11,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166893223,1200.0,0.3020821,719.28,0.0,3345,11,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168148239,1200.0,0.3020821,500.0005,0.0,3361,11,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169403245,1200.0,0.3020821,452.72778,0.0,3389,11,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170653222,1200.0,0.3020821,740.79175,0.0,3404,11,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171654241,1200.0,0.3020821,476.86646,0.0,3417,11,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171914249,1200.0,0.3020821,472.58554,0.0,3421,11,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173170299,1200.0,0.3020821,744.38007,0.0,3444,11,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174422789,1200.0,0.3020821,368.09082,0.0,3464,11,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175673267,1200.0,0.3020821,418.72617,0.0,3477,11,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176677443,1200.0,0.3020821,855.42773,0.0,3501,11,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176927246,1200.0,0.3020821,855.42773,0.0,3503,11,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178188730,1200.0,0.3020821,527.57635,0.0,3520,11,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179439248,1200.0,0.3020821,427.51562,0.0,3546,11,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180692470,1200.0,0.3020821,448.59726,0.0,3562,11,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181693671,1200.0,0.3020821,499.78058,0.0,3577,11,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181953278,1200.0,0.3020821,499.78058,0.0,3578,11,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183205227,1200.0,0.3020821,769.4903,0.0,3603,11,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184457373,1200.0,0.3020821,454.51367,0.0,3621,11,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185718225,1200.0,0.3020821,513.6199,0.0,3637,11,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186719397,1200.0,0.3020821,661.3294,0.0,3658,11,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186969259,1200.0,0.3020821,661.3294,0.0,3662,11,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188223329,1200.0,0.3020821,553.4681,0.0,3675,11,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189484241,1200.0,0.3020821,403.3973,0.0,3703,11,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190494465,1200.0,0.3020821,792.20776,0.0,3717,11,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190736485,1200.0,0.3020821,426.03418,0.0,3719,11,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191989231,1200.0,0.3020821,550.0358,0.0,3736,11,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193242223,1200.0,0.3020821,667.4025,0.0,3759,11,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194492557,1200.0,0.3020821,477.95795,0.0,3778,11,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195493531,1200.0,0.3020821,445.53574,0.0,3789,11,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195753245,1200.0,0.3020821,418.5814,0.0,3792,11,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
