timestamp,timestamp_sample,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],flow[0],flow[1],heading,mag_field[0],mag_field[1],mag_field[2],gravity[0],gravity[1],gravity[2],drag[0],drag[1],airspeed,beta,hagl,hagl_rate
111047376,110848807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010713596,0.00010713598,0.00010227698,0.0,12.250002,0.0,0.0,0.0,0.0,0.100112565,0.002505327,0.0025022847,0.0025020773,1.0000051,1.0000054,1.0,0.0,0.0,0.0,0.0,0.0,0.0
111547347,111348920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010676446,0.00010676447,0.0001022479,0.0,12.250002,0.0,0.0,0.0,0.0,0.10011251,0.0025053297,0.0025022794,0.002502071,1.0000051,1.0000054,1.0,0.0,0.0,0.0,0.0,0.0,0.0
112047597,111849086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010699148,0.00010699152,0.00010225676,0.0,12.250002,0.0,0.0,0.0,0.0,0.10011259,0.0025053225,0.00250227,0.0025020642,1.0000051,1.0000054,1.0,0.0,0.0,0.0,0.0,0.0,0.0
112547750,112349256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000106814725,0.00010681488,0.00010223371,0.0,12.250002,0.0,0.0,0.0,0.0,0.1001125,0.0025053183,0.0025022668,0.002502059,1.0000051,1.0000054,1.0,0.0,0.0,0.0,0.0,0.0,0.0
113047876,112849428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010675181,0.00010675183,0.00010220038,0.0,12.250002,0.0,0.0,0.0,0.0,0.10011235,0.002505299,0.0025022575,0.0025020526,1.000005,1.0000054,1.0,0.0,0.0,0.0,0.0,0.0,0.0
113548242,113349599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010671572,0.00010671576,0.00010220849,0.0,12.250002,0.0,0.0,0.0,0.0,0.100112334,0.0025053022,0.0025022526,0.002502047,1.000005,1.0000054,1.0,0.0,0.0,0.0,0.0,0.0,0.0
114048095,113849772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010675559,0.00010675567,0.00010221721,0.0,12.250002,0.0,0.0,0.0,0.0,0.10011227,0.0025053034,0.0025022482,0.002502042,1.000005,1.0000054,1.0,0.0,0.0,0.0,0.0,0.0,0.0
114548263,114349947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010691665,0.00010691672,0.00010224853,0.0,12.250002,0.0,0.0,0.0,0.0,0.10011237,0.0025053069,0.002502242,0.0025020365,1.0000051,1.0000054,1.0,0.0,0.0,0.0,0.0,0.0,0.0
115048412,114850118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000107237945,0.00010723796,0.0001023041,0.0,12.250002,0.0,0.0,0.0,0.0,0.10011255,0.0025053194,0.0025022407,0.0025020319,1.0000051,1.0000054,1.0,0.0,0.0,0.0,0.0,0.0,0.0
115548478,115349969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000106790605,0.00010679063,0.00010224814,0.0,12.250002,0.0,0.0,0.0,0.0,0.10011252,0.0025053106,0.0025022333,0.0025020253,1.0000051,1.0000054,1.0,0.0,0.0,0.0,0.0,0.0,0.0
116049066,115850075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000106751,0.00010675102,0.00010222109,0.0,12.250002,0.0,0.0,0.0,0.0,0.100112595,0.002505353,0.002502231,0.0025020211,1.000005,1.0000054,1.0,0.0,0.0,0.0,0.0,0.0,0.0
116548762,116350272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010713079,0.00010713035,0.000103975086,0.0,12.250004,0.0,0.0,0.0,0.0,0.10011278,0.002509439,0.0025022735,0.0025021138,1.000005,1.0000052,1.0,0.0,0.0,0.0,0.0,0.0,0.0
117049066,116850348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000107043095,0.00010703991,0.00010822288,0.0,12.250007,0.0,0.0,0.0,0.0,0.10011294,0.0025108894,0.0025022994,0.0025021469,1.0000049,1.0000051,1.0,0.0,0.0,0.0,0.0,0.0,0.0
117553190,117350378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010692366,0.00010689742,0.00011590085,0.0,12.250014,0.0,0.0,0.0,0.0,0.10011283,0.0025055085,0.0025024696,0.0025021099,1.0000048,1.0000049,1.0,0.0,0.0,0.0,0.0,0.0,0.0
118052874,117850457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000107644686,0.000107626365,0.00012799106,0.0,12.250026,0.0,0.0,0.0,0.0,0.100111365,0.0025083844,0.002502272,0.0025020533,1.0000046,1.0000049,1.0,0.0,0.0,0.0,0.0,0.0,0.0
118549651,118350565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010723685,0.000107078085,0.00014547752,0.0,12.250043,0.0,0.0,0.0,0.0,0.10010985,0.0032089488,0.003204773,0.0032153844,1.0000046,1.0000049,1.0,0.0,0.0,0.0,0.0,0.0,0.0
119049141,118850624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010676591,0.000106751046,0.00016966538,0.0,12.250068,0.0,0.0,0.0,0.0,0.10010621,0.0027363433,0.0027361915,0.0027382502,1.0000048,1.000005,1.0,0.0,0.0,0.0,0.0,0.0,0.0
