timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,heading_var,unaided_heading,delta_heading,tilt_var,ref_alt,dist_bottom,dist_bottom_var,delta_dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max_z,hagl_max_xy,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,heading_good_for_control,xy_global,z_global,dist_bottom_valid,dist_bottom_reset_counter,dist_bottom_sensor_bitfield,dead_reckoning
111040533,111039751,0,nan,nan,0.0017435038,-0.13671535,-0.2082707,-0.0077543175,-0.13539916,-0.15845847,-0.0003449574,0.00014295323,-0.0016502396,1.5695387e-06,0.00026199775,-4.1586667e-05,0.00071503007,0.062232144,-0.10934914,0.02450275,1.6903138,0.000109142726,0.0093837455,1.2770605,1.0508628e-05,nan,0.1,0.010000001,-0.15845847,0.0035904748,0.0014713063,0.010466716,0.0015276084,inf,inf,inf,inf,inf,1,1,1,1,3,2,2,1,1,1,0,0,0,2,0,0
111540655,111539927,0,nan,nan,0.0019751906,-0.13561182,-0.20673831,-0.0077543175,-0.13539916,-0.15845847,8.511408e-05,0.0032927482,0.0016204461,0.0036345485,0.00026199775,-4.1586667e-05,0.00071503007,0.082475364,0.012223161,0.028774695,1.690044,0.000108940025,0.009134097,1.2770605,1.0447482e-05,nan,0.1,0.010000001,-0.15845847,0.0034689894,0.0014484043,0.010248054,0.0015155707,inf,inf,inf,inf,inf,1,1,1,1,3,2,2,1,1,1,0,0,0,2,0,0
112040872,112040102,0,nan,nan,0.0020670707,-0.13481514,-0.20397295,-0.0077543175,-0.13539916,-0.15845847,0.00017272786,0.0028629177,0.0064373515,0.008093347,0.00026199775,-4.1586667e-05,0.00071503007,0.059764244,0.06168228,0.009384738,1.6899315,0.00010902686,0.009030392,1.2770605,1.0487916e-05,nan,0.1,0.010000001,-0.15845847,0.0035534354,0.0014604221,0.010374579,0.0015237479,inf,inf,inf,inf,inf,1,1,1,1,3,2,2,1,1,1,0,0,0,2,0,0
112541056,112540279,0,nan,nan,0.0020206415,-0.13548046,-0.20045854,-0.0077543175,-0.13539916,-0.15845847,-0.0006883118,-0.00019116959,0.010425134,0.010789968,0.00026199775,-4.1586667e-05,0.00071503007,-0.0019842384,-0.026497899,0.039247345,1.6897963,0.000108947206,0.008896692,1.2770605,1.0494141e-05,nan,0.1,0.010000001,-0.15845847,0.0035356658,0.0014574117,0.010358621,0.0015222194,inf,inf,inf,inf,inf,1,1,1,1,3,2,2,1,1,1,0,0,0,2,0,0
113031164,113030450,0,nan,nan,0.00224861,-0.13673486,-0.19750926,-0.0077543175,-0.13539916,-0.15845847,4.6957175e-05,-0.001611925,0.012169223,0.010445137,0.00026199775,-4.1586667e-05,0.00071503007,0.019845974,0.057681415,-0.01244129,1.6896253,0.00010906488,0.008720671,1.2770605,1.0522499e-05,nan,0.1,0.010000001,-0.15845847,0.0036037934,0.0014708539,0.010463584,0.0015290306,inf,inf,inf,inf,inf,1,1,1,1,3,2,2,1,1,1,0,0,0,2,0,0
113531378,113530622,0,nan,nan,0.0024711685,-0.13732313,-0.19544418,-0.0077543175,-0.13539916,-0.15845847,4.2189848e-05,-0.0021184254,0.013978042,0.009743809,0.00026199775,-4.1586667e-05,0.00071503007,0.0021045418,0.07561236,-0.033336367,1.6894175,0.00010910414,0.008500757,1.2770605,1.05905865e-05,nan,0.1,0.010000001,-0.15845847,0.003699274,0.0014809761,0.010676393,0.0015352266,inf,inf,inf,inf,inf,1,1,1,1,3,2,2,1,1,1,0,0,0,2,0,0
114041562,114040799,0,nan,nan,0.0018624458,-0.13709182,-0.19385265,-0.0077543175,-0.13539916,-0.15845847,-0.00067983416,-0.00083460216,0.016009074,0.009332889,0.00026199775,-4.1586667e-05,0.00071503007,0.08362176,0.069001734,0.004834753,1.689339,0.00010904319,0.0084026065,1.2770605,1.0526983e-05,nan,0.1,0.010000001,-0.15845847,0.0035812145,0.0014665737,0.010452572,0.0015259975,inf,inf,inf,inf,inf,1,1,1,1,3,2,2,1,1,1,0,0,0,2,0,0
114541709,114540971,0,nan,nan,0.0019116232,-0.1364014,-0.19296317,-0.0077543175,-0.13539916,-0.15845847,-0.000435431,0.00036780632,0.016384797,0.007635794,0.00026199775,-4.1586667e-05,0.00071503007,0.120434344,-0.05690913,-0.009102801,1.6892061,0.000108962144,0.008252801,1.2770605,1.0469164e-05,nan,0.1,0.010000001,-0.15845847,0.0034996963,0.0014570622,0.010272364,0.0015200016,inf,inf,inf,inf,inf,1,1,1,1,3,2,2,1,1,1,0,0,0,2,0,0
115041747,115041143,0,nan,nan,0.0026418455,-0.13559234,-0.19254291,-0.0077543175,-0.13539916,-0.15845847,0.0016491197,0.0007567566,0.016869092,0.0064236755,0.00026199775,-4.1586667e-05,0.00071503007,0.18025525,-0.068559326,-0.026964646,1.6890191,0.000109167995,0.008035306,1.2770605,1.05600975e-05,nan,0.1,0.010000001,-0.15845847,0.0036600356,0.0014792464,0.010582255,0.0015333007,inf,inf,inf,inf,inf,1,1,1,1,3,2,2,1,1,1,0,0,0,2,0,0
115542072,115541313,0,nan,nan,0.0028134577,-0.13484474,-0.19233957,-0.0077543175,-0.13539916,-0.15845847,-0.015432387,-0.0011424532,0.01560386,0.003894747,0.00026199775,-4.1586667e-05,0.00071503007,-1.6063733,-0.7447287,-0.047577597,1.6891582,0.00010919519,0.008128924,1.2770605,1.04819665e-05,nan,0.1,0.010000001,-0.15845847,0.0035205204,0.0014705682,0.0102989,0.0015249397,inf,inf,inf,inf,inf,1,1,1,1,3,2,2,1,1,1,0,0,0,2,0,0
