timestamp,timestamp_sample,time_last_fuse,observation[0],observation[1],device_id,observation_variance[0],observation_variance[1],innovation[0],innovation[1],innovation_filtered[0],innovation_filtered[1],innovation_variance[0],innovation_variance[1],test_ratio[0],test_ratio[1],test_ratio_filtered[0],test_ratio_filtered[1],estimator_instance,innovation_rejected,fused
111683060,111476563,111484341,0.0022872495464980602,-0.13625676929950714,0,1e-04,1e-04,0.00023920438,0.00012180209,0.00028649505,0.00012854506,0.00010697334,0.00010697335,2.1395514e-05,5.547456e-06,3.415681e-05,8.5899455e-06,2,0,1
112183180,111982257,111984456,0.0022684463765472174,-0.13628627359867096,0,1e-04,1e-04,-0.0005766805,0.00044810772,-7.531957e-06,0.000260748,0.00010675233,0.00010675242,0.00012461007,7.523971e-05,-7.4677587e-06,3.209159e-05,2,0,1
112683377,112475411,112484602,0.0022643234115093946,-0.13622689247131348,0,1e-04,1e-04,-0.0010002787,0.0004799217,-0.0006136359,0.00042982207,0.00010677357,0.00010677368,0.00037483338,8.628525e-05,-0.00023049586,7.84989e-05,2,0,1
113183499,112975798,112984752,0.002248465083539486,-0.1362268477678299,0,1e-04,1e-04,-0.00076040777,0.00057190657,-0.00074640824,0.00053971575,0.000107056505,0.00010705653,0.0002160429,0.00012220726,-0.00024696795,0.000116279334,2,0,1
113687697,113482425,113484927,0.0023017104249447584,-0.13627022504806519,0,1e-04,1e-04,-0.0002709371,7.7322125e-05,-0.0005932734,0.00038160893,0.0001066019,0.000106601954,2.7544318e-05,2.2433776e-06,-0.00015927675,7.021966e-05,2,0,1
114183700,113982149,113985009,0.0023244372569024563,-0.136280357837677,0,1e-04,1e-04,-5.9729908e-05,0.0001886636,-0.00024640237,0.00018650222,0.00010698034,0.00010698043,1.3339504e-06,1.3308586e-05,-6.0838436e-05,2.8485561e-05,2,0,1
114683673,114482221,114485133,0.0022747167386114597,-0.13623866438865662,0,1e-04,1e-04,0.0003343951,-0.0001411885,2.5143478e-05,0.00010796428,0.000107092295,0.00010709235,4.176587e-05,7.4456084e-06,-1.0380818e-05,1.310167e-05,2,0,1
115183886,114975506,114985326,0.0022195600904524326,-0.13613469898700714,0,1e-04,1e-04,0.00021359185,-0.00011314452,0.00013992484,-7.405124e-05,0.00010733401,0.000107334025,1.7001685e-05,4.770782e-06,7.734765e-06,-3.7029986e-06,2,0,1
115683978,115475612,115485397,0.0022357383277267218,-0.13588310778141022,0,1e-04,1e-04,5.1833456e-05,0.0001513511,7.1037386e-05,2.6087757e-05,0.00010712107,0.00010712108,1.0032413e-06,8.553743e-06,3.7381838e-06,2.0436794e-06,2,0,1
116184121,115975544,115985580,0.0018278005300089717,-0.13403546810150146,0,1e-04,1e-04,-0.00014294253,-0.00010856986,-0.00022736758,0.00011063444,0.00010708285,0.00010708279,7.632433e-06,4.4031035e-06,-5.03139e-05,1.1014602e-05,2,0,1
116684156,116482137,116485675,0.0012533219996839762,-0.1260911375284195,0,1e-04,1e-04,0.0014710922,0.0005775988,0.0005440535,0.00052019936,0.00010690642,0.00010690656,0.0008097222,0.00012482691,0.00027738453,0.00015277373,2,0,1
117184848,116975863,116985835,0.0015821547713130713,-0.12556956708431244,0,1e-04,1e-04,-0.0007061588,-0.0006172061,7.8686564e-05,-0.00031423033,0.0001073345,0.00010733234,0.0001858341,0.00014196779,9.528051e-05,-0.00017644146,2,0,1
117684310,117482194,117485988,-0.0019983260426670313,-0.07996112108230591,0,1e-04,1e-04,-0.0032206837,0.002563186,-0.0012064879,0.0015830214,0.00010730365,0.0001072456,0.0038667107,0.0024504212,-0.0009777297,0.002185929,2,0,1
118184431,117976028,117986065,-0.01824628934264183,0.017147643491625786,0,1e-04,1e-04,-0.003617024,-0.0028555756,-0.002509777,-0.0002852561,0.00010757475,0.00010757698,0.004864659,0.0030319912,-0.002944723,-0.00012315222,2,0,1
118678026,118475463,118475598,-0.03694254159927368,0.04911448061466217,0,1e-04,1e-04,0.0013239458,-0.00846735,-0.00087823265,-0.005135444,0.00010712373,0.000106961044,0.00065450766,0.026812011,-0.0012112362,-0.015624264,2,0,1
119174210,118968936,118975712,-0.0638936385512352,0.0785670056939125,0,1e-04,1e-04,7.349253e-05,-0.0005693808,-6.668128e-05,-0.004206529,0.000106831394,0.00010683141,2.0223088e-06,0.00012138548,-0.00039134972,-0.01022794,2,0,1
119684784,119482190,119486158,-0.08265511691570282,0.11048798263072968,0,1e-04,1e-04,-0.0016413108,4.6811998e-05,-0.0011810614,-0.0015807678,0.000107046784,0.00010703147,0.0010066257,8.1896036e-07,-0.0010662699,-0.003734646,2,0,1
120174416,119975508,119975766,-0.08457431942224503,0.124061718583107,0,1e-04,1e-04,-0.00049984455,-0.0012954175,-0.0012969512,-0.0014355752,0.00010659041,0.00010659172,9.375874e-05,0.0006297325,-0.0008922947,-0.0018970885,2,0,1
120678366,120475759,120475914,-0.07839982211589813,0.12295657396316528,0,1e-04,1e-04,0.00250154,0.00032604486,0.0005510772,-0.000806387,0.0001071756,0.00010717643,0.002335495,3.9674862e-05,0.00046894877,-0.00080442516,2,0,1
121174737,120975229,120975939,-0.06969302147626877,0.11535981297492981,0,1e-04,1e-04,0.000643827,-0.0005050525,0.0015376719,-0.00045709478,0.00010688584,0.0001068866,0.00015512372,9.545744e-05,0.0013591276,-0.00033461076,2,0,1
