timestamp,timestamp_sample,position[0],position[1],position[2],q[0],q[1],q[2],q[3],velocity[0],velocity[1],velocity[2],angular_velocity[0],angular_velocity[1],angular_velocity[2],position_variance[0],position_variance[1],position_variance[2],orientation_variance[0],orientation_variance[1],orientation_variance[2],velocity_variance[0],velocity_variance[1],velocity_variance[2],pose_frame,velocity_frame,reset_counter,quality
111016076,111015495,0.0034255532,-0.13535848,-0.20789969,0.66338414,-0.0047426336,-0.0054714065,0.74824405,0.003272033,0.0019207477,-0.014773199,0.0023900804,0.008932654,0.0012317382,6.601251e-06,6.601272e-06,2.216666e-06,5.35494e-06,5.109058e-06,0.00011237936,5.646594e-05,5.6466015e-05,2.4151918e-06,1,1,9,0
111516584,111515576,0.0036462587,-0.13543192,-0.21952237,0.663416,-0.004675387,-0.0054022977,0.74821675,0.0016219653,0.0020096668,-0.034111366,-0.0014724591,0.007884912,-0.0058004223,6.550605e-06,6.550616e-06,2.2243007e-06,5.3399935e-06,5.0931862e-06,0.000112426744,5.616981e-05,5.6170044e-05,2.4142196e-06,1,1,9,0
112016386,112015774,0.0013374843,-0.1347003,-0.23520517,0.6633521,-0.004582776,-0.005296287,0.7482747,-0.0064442563,0.0050627925,-0.055324998,-0.003484786,0.005034212,0.00014676085,6.4337714e-06,6.4337983e-06,2.1961214e-06,5.32351e-06,5.0774056e-06,0.00011240017,5.5848453e-05,5.5850425e-05,2.400621e-06,1,1,9,0
112516534,112515872,-0.0023016387,-0.13386805,-0.25103912,0.6633786,-0.004689219,-0.005256813,0.7482508,-0.009811784,0.0053002536,-0.07189704,0.0051222593,0.014593072,-0.004493367,6.2815507e-06,6.2816857e-06,2.1738558e-06,5.299854e-06,5.0579397e-06,0.00011236521,5.490914e-05,5.491109e-05,2.3903135e-06,1,1,9,0
113016534,113015984,-0.0026172395,-0.13353376,-0.26348296,0.6633893,-0.0049796794,-0.0052896733,0.7482392,-0.009007474,0.0051216395,-0.08203915,0.0039037822,-0.00023172412,0.0067429557,6.2142003e-06,6.214222e-06,2.140245e-06,5.291648e-06,5.052903e-06,0.000112160196,5.473546e-05,5.4735916e-05,2.3794896e-06,1,1,9,0
113517068,113516127,-0.00050992676,-0.13504459,-0.27127498,0.6633694,-0.005199273,-0.0053493828,0.7482549,-0.0021756615,7.827724e-05,-0.08417703,0.0012082392,0.0026217047,-0.004662556,6.183877e-06,6.1839005e-06,2.1482792e-06,5.285427e-06,5.047324e-06,0.00011214142,5.42205e-05,5.422308e-05,2.3832326e-06,1,1,9,0
114016952,114016307,0.0022265096,-0.1363859,-0.27221882,0.66344684,-0.005330093,-0.00538062,0.74818516,-0.00022220999,0.00044044235,-0.07794991,0.0027466076,0.0034146144,-0.0056081843,6.6593475e-06,6.6594307e-06,2.2053127e-06,5.3231033e-06,5.083754e-06,0.00011219887,5.6854333e-05,5.6856315e-05,2.417217e-06,1,1,9,0
114517798,114516401,0.0041459566,-0.13708006,-0.26714826,0.66340166,-0.005193102,-0.0052967407,0.7482267,0.0041661216,-0.0019471237,-0.068564475,0.008760292,-0.0016403433,0.004007897,6.38357e-06,6.383634e-06,2.1884603e-06,5.3138274e-06,5.0715685e-06,0.00011218327,5.5419187e-05,5.542083e-05,2.3991568e-06,1,1,9,0
115018609,115016588,0.0044684736,-0.13766538,-0.25830284,0.6634736,-0.0045441976,-0.0054362398,0.74816614,0.004752791,-0.0011681424,-0.056418944,-0.003155381,0.008418172,0.011219242,6.7071937e-06,6.7072083e-06,2.2442289e-06,5.34041e-06,5.0950025e-06,0.000112415975,5.703401e-05,5.70343e-05,2.4258934e-06,1,1,9,0
115517177,115516703,0.0034839206,-0.13649783,-0.2540043,0.6634781,-0.0034932508,-0.005925118,0.7481641,-0.0036780876,0.008494723,-0.0789616,0.0015918314,-0.009316211,0.032293275,6.698861e-06,6.6988723e-06,2.2384938e-06,5.3512335e-06,5.1049274e-06,0.00011245892,5.7587058e-05,5.7593694e-05,2.421189e-06,1,1,9,0
