timestamp,accel_device_id_primary,accel_device_ids[0],accel_device_ids[1],accel_device_ids[2],accel_device_ids[3],accel_inconsistency_m_s_s[0],accel_inconsistency_m_s_s[1],accel_inconsistency_m_s_s[2],accel_inconsistency_m_s_s[3],gyro_device_id_primary,gyro_device_ids[0],gyro_device_ids[1],gyro_device_ids[2],gyro_device_ids[3],gyro_inconsistency_rad_s[0],gyro_inconsistency_rad_s[1],gyro_inconsistency_rad_s[2],gyro_inconsistency_rad_s[3],accel_healthy[0],accel_healthy[1],accel_healthy[2],accel_healthy[3],accel_priority[0],accel_priority[1],accel_priority[2],accel_priority[3],gyro_healthy[0],gyro_healthy[1],gyro_healthy[2],gyro_healthy[3],gyro_priority[0],gyro_priority[1],gyro_priority[2],gyro_priority[3]
116577047,3670026,3670026,6946858,2621450,0,0.40832898,0.19794966,0.3264022,0.0,3670026,3670026,6684714,2621450,0,0.008128572,0.0047686794,0.005511651,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
116777167,3670026,3670026,6946858,2621450,0,0.42482933,0.25695392,0.46216348,0.0,3670026,3670026,6684714,2621450,0,0.0067337523,0.0053177984,0.0062165805,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
116977340,3670026,3670026,6946858,2621450,0,0.3364264,0.2591488,0.49369812,0.0,3670026,3670026,6684714,2621450,0,0.007395143,0.0077115116,0.0077766017,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
117177320,3670026,3670026,6946858,2621450,0,0.552574,0.2673193,0.7268511,0.0,3670026,3670026,6684714,2621450,0,0.014767084,0.010601907,0.00562295,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
117372293,3670026,3670026,6946858,2621450,0,0.39585716,0.30663854,0.5518044,0.0,3670026,3670026,6684714,2621450,0,0.0061573423,0.0063420436,0.007974173,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
117572394,3670026,3670026,6946858,2621450,0,0.4956691,0.45946735,0.5866442,0.0,3670026,3670026,6684714,2621450,0,0.0075089047,0.007275151,0.0066793645,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
117775722,6946858,3670026,6946858,2621450,0,0.26226738,0.08970983,0.19735426,0.0,6684714,3670026,6684714,2621450,0,0.0044080243,0.0039090198,0.0020587929,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
117977307,6946858,3670026,6946858,2621450,0,0.22236791,0.2654499,0.40886208,0.0,6684714,3670026,6684714,2621450,0,0.009199727,0.005777522,0.011954517,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
118171330,6946858,3670026,6946858,2621450,0,0.49425384,0.24643725,0.48603743,0.0,6684714,3670026,6684714,2621450,0,0.008449293,0.0051775426,0.008199137,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
118377451,6946858,3670026,6946858,2621450,0,0.34966385,0.28174588,0.36388433,0.0,6684714,3670026,6684714,2621450,0,0.005405124,0.0025729076,0.004575439,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
118569998,6946858,3670026,6946858,2621450,0,0.43753088,0.2094583,0.37320703,0.0,6684714,3670026,6684714,2621450,0,0.0074505648,0.0035385096,0.0048056087,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
118771808,6946858,3670026,6946858,2621450,0,0.29004753,0.1626759,0.32685646,0.0,6684714,3670026,6684714,2621450,0,0.008871246,0.0032126948,0.008691569,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
118968613,6946858,3670026,6946858,2621450,0,0.41624704,0.15839872,0.3382629,0.0,6684714,3670026,6684714,2621450,0,0.0061154496,0.005085532,0.0077368785,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
119170239,6946858,3670026,6946858,2621450,0,0.43945202,0.27778774,0.39351302,0.0,6684714,3670026,6684714,2621450,0,0.006194387,0.0026309465,0.007103944,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
119374774,6946858,3670026,6946858,2621450,0,0.4774438,0.1619406,0.40387085,0.0,6684714,3670026,6684714,2621450,0,0.009140075,0.005544351,0.009132236,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
119578061,6946858,3670026,6946858,2621450,0,0.4114184,0.18997414,0.4070143,0.0,6684714,3670026,6684714,2621450,0,0.008457469,0.0046588266,0.007018046,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
119776487,6946858,3670026,6946858,2621450,0,0.25079128,0.2107363,0.25895637,0.0,6684714,3670026,6684714,2621450,0,0.0077556204,0.0047601033,0.007050652,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
119976502,6946858,3670026,6946858,2621450,0,0.17005415,0.20011127,0.13762653,0.0,6684714,3670026,6684714,2621450,0,0.0015919171,0.0011577266,0.0022852446,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
120175163,6946858,3670026,6946858,2621450,0,0.21476921,0.2560843,0.3094522,0.0,6684714,3670026,6684714,2621450,0,0.0076880963,0.00060781266,0.007479891,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
120375138,6946858,3670026,6946858,2621450,0,0.37029874,0.19661678,0.41402128,0.0,6684714,3670026,6684714,2621450,0,0.0074172947,0.0038352977,0.0062279976,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
120575248,6946858,3670026,6946858,2621450,0,0.3107459,0.16648598,0.21978207,0.0,6684714,3670026,6684714,2621450,0,0.0061866995,0.0015172821,0.006220063,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
120776975,6946858,3670026,6946858,2621450,0,0.2239012,0.26824754,0.10950305,0.0,6684714,3670026,6684714,2621450,0,0.005795458,0.004195599,0.0061941575,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
120978675,6946858,3670026,6946858,2621450,0,0.1853439,0.18415417,0.16291241,0.0,6684714,3670026,6684714,2621450,0,0.007413351,0.0032345715,0.00792845,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
121170937,6946858,3670026,6946858,2621450,0,0.22122814,0.20213768,0.27879655,0.0,6684714,3670026,6684714,2621450,0,0.009876532,0.0022041237,0.011126064,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
121375544,6946858,3670026,6946858,2621450,0,0.20976757,0.1391052,0.27674544,0.0,6684714,3670026,6684714,2621450,0,0.0056247697,0.0036451523,0.0054605003,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
121574145,6946858,3670026,6946858,2621450,0,0.3464778,0.20065422,0.19184203,0.0,6684714,3670026,6684714,2621450,0,0.006948418,0.0051143784,0.008457878,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
121771159,6946858,3670026,6946858,2621450,0,0.29757878,0.27594283,0.25432125,0.0,6684714,3670026,6684714,2621450,0,0.007057601,0.0027614685,0.007981261,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
121975763,6946858,3670026,6946858,2621450,0,0.48643282,0.3944976,0.35564813,0.0,6684714,3670026,6684714,2621450,0,0.009767964,0.0033096345,0.008363021,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
122177374,6946858,3670026,6946858,2621450,0,0.29756528,0.23265445,0.13095792,0.0,6684714,3670026,6684714,2621450,0,0.0060568224,0.0038097973,0.008068631,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
122377437,6946858,3670026,6946858,2621450,0,0.2266085,0.15567756,0.123404324,0.0,6684714,3670026,6684714,2621450,0,0.008529682,0.004414932,0.00695766,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
122577509,6946858,3670026,6946858,2621450,0,0.30045983,0.10759305,0.21468383,0.0,6684714,3670026,6684714,2621450,0,0.0067486307,0.0059932913,0.008139669,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
122773048,6946858,3670026,6946858,2621450,0,0.38089955,0.19094853,0.3756443,0.0,6684714,3670026,6684714,2621450,0,0.009497591,0.0021988438,0.009035659,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
122976119,6946858,3670026,6946858,2621450,0,0.2423554,0.13122816,0.12837717,0.0,6684714,3670026,6684714,2621450,0,0.011755875,0.0029551769,0.010085788,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
123170183,6946858,3670026,6946858,2621450,0,0.3230856,0.3404316,0.18398917,0.0,6684714,3670026,6684714,2621450,0,0.007592072,0.0016330595,0.0071755364,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
123367252,6946858,3670026,6946858,2621450,0,0.4495932,0.18508443,0.27070475,0.0,6684714,3670026,6684714,2621450,0,0.010777571,0.0024379678,0.010052172,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
123577798,6946858,3670026,6946858,2621450,0,0.23594122,0.3079493,0.08274601,0.0,6684714,3670026,6684714,2621450,0,0.00813359,0.003258166,0.0054215454,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
123770411,6946858,3670026,6946858,2621450,0,0.50011283,0.35544822,0.30212116,0.0,6684714,3670026,6684714,2621450,0,0.010708373,0.005084474,0.009728982,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
123971957,6946858,3670026,6946858,2621450,0,0.0999793,0.1322372,0.07297908,0.0,6684714,3670026,6684714,2621450,0,0.011514876,0.00432025,0.008120266,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
124176568,6946858,3670026,6946858,2621450,0,0.15560628,0.15494397,0.10476658,0.0,6684714,3670026,6684714,2621450,0,0.006978187,0.0032006432,0.005499953,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
124370582,6946858,3670026,6946858,2621450,0,0.3993724,0.24662386,0.2629722,0.0,6684714,3670026,6684714,2621450,0,0.0034105377,0.001490098,0.0035271118,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
124575239,6946858,3670026,6946858,2621450,0,0.23368712,0.20334603,0.09721788,0.0,6684714,3670026,6684714,2621450,0,0.0035149802,0.0024494499,0.003918465,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
124773771,6946858,3670026,6946858,2621450,0,0.33161926,0.21337949,0.26905724,0.0,6684714,3670026,6684714,2621450,0,0.005911114,0.0022469547,0.0054971487,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
124972305,6946858,3670026,6946858,2621450,0,0.2552202,0.20112397,0.12370088,0.0,6684714,3670026,6684714,2621450,0,0.009697273,0.0028341296,0.008259134,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
125170869,6946858,3670026,6946858,2621450,0,0.19661781,0.2281003,0.20515998,0.0,6684714,3670026,6684714,2621450,0,0.009405412,0.0018485348,0.007981553,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
125375436,6946858,3670026,6946858,2621450,0,0.36328322,0.24188092,0.20687453,0.0,6684714,3670026,6684714,2621450,0,0.0054076742,0.0047210013,0.0056563444,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
125577071,6946858,3670026,6946858,2621450,0,0.33030903,0.26367876,0.2852574,0.0,6684714,3670026,6684714,2621450,0,0.005041605,0.0036263254,0.004760682,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
125768089,6946858,3670026,6946858,2621450,0,0.26331517,0.3187191,0.17990158,0.0,6684714,3670026,6684714,2621450,0,0.007487402,0.005226276,0.0029190704,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
125974208,6946858,3670026,6946858,2621450,0,0.35042965,0.30075058,0.14821596,0.0,6684714,3670026,6684714,2621450,0,0.010978606,0.006518383,0.007423864,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
126172722,6946858,3670026,6946858,2621450,0,0.42835018,0.21631557,0.28001863,0.0,6684714,3670026,6684714,2621450,0,0.0074443347,0.0050767404,0.005388959,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
126377257,6946858,3670026,6946858,2621450,0,0.21904956,0.20645122,0.1858053,0.0,6684714,3670026,6684714,2621450,0,0.0054394696,0.001770082,0.00517146,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
126577364,6946858,3670026,6946858,2621450,0,0.2842344,0.22042985,0.14080958,0.0,6684714,3670026,6684714,2621450,0,0.006826505,0.0032057636,0.0068720677,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
126777469,6946858,3670026,6946858,2621450,0,0.27890384,0.23282884,0.20976683,0.0,6684714,3670026,6684714,2621450,0,0.0052046096,0.002595156,0.0034328485,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
126977465,6946858,3670026,6946858,2621450,0,0.26650208,0.23713002,0.11475095,0.0,6684714,3670026,6684714,2621450,0,0.006664076,0.0018617947,0.0072061415,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
127168532,6946858,3670026,6946858,2621450,0,0.2787401,0.12589331,0.20761739,0.0,6684714,3670026,6684714,2621450,0,0.005710004,0.0033251466,0.007885795,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
127368592,6946858,3670026,6946858,2621450,0,0.23864934,0.22081903,0.048756093,0.0,6684714,3670026,6684714,2621450,0,0.008256434,0.0033680827,0.0067461394,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
127573153,6946858,3670026,6946858,2621450,0,0.36504722,0.31816012,0.15520978,0.0,6684714,3670026,6684714,2621450,0,0.010842708,0.0045698793,0.00984128,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
127774778,6946858,3670026,6946858,2621450,0,0.34111777,0.15137018,0.20214295,0.0,6684714,3670026,6684714,2621450,0,0.006968858,0.0033785012,0.0058818012,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
127973318,6946858,3670026,6946858,2621450,0,0.22760074,0.14113858,0.09169671,0.0,6684714,3670026,6684714,2621450,0,0.0057357457,0.0027871318,0.0072380383,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
128173398,6946858,3670026,6946858,2621450,0,0.5225746,0.26607487,0.27237496,0.0,6684714,3670026,6684714,2621450,0,0.0073536825,0.004448685,0.007563069,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
128370409,6946858,3670026,6946858,2621450,0,0.42365214,0.18600953,0.24187791,0.0,6684714,3670026,6684714,2621450,0,0.009857471,0.0021481228,0.011699353,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
128572057,6946858,3670026,6946858,2621450,0,0.28999192,0.35479787,0.06840289,0.0,6684714,3670026,6684714,2621450,0,0.007952716,0.0053782384,0.008054208,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
128775134,6946858,3670026,6946858,2621450,0,0.252448,0.18391219,0.18067116,0.0,6684714,3670026,6684714,2621450,0,0.0051481947,0.0048297634,0.005535604,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
128975217,6946858,3670026,6946858,2621450,0,0.3468236,0.16276856,0.19090389,0.0,6684714,3670026,6684714,2621450,0,0.014797123,0.014990107,0.02903211,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
129172246,6946858,3670026,6946858,2621450,0,0.5166133,0.33595216,0.47607693,0.0,6684714,3670026,6684714,2621450,0,0.0078880945,0.008408897,0.0114545105,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
129378346,6946858,3670026,6946858,2621450,0,0.44461355,0.37529805,0.1626152,0.0,6684714,3670026,6684714,2621450,0,0.007266476,0.0070864046,0.011878353,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
129576911,6946858,3670026,6946858,2621450,0,0.2803553,0.26893935,0.07847229,0.0,6684714,3670026,6684714,2621450,0,0.014048452,0.010076152,0.011188445,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
129776899,6946858,3670026,6946858,2621450,0,0.32592547,0.1375955,0.2304496,0.0,6684714,3670026,6684714,2621450,0,0.010846721,0.015337039,0.023032716,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
129975553,6946858,3670026,6946858,2621450,0,0.33280677,0.1422486,0.33771023,0.0,6684714,3670026,6684714,2621450,0,0.010521956,0.0074036056,0.016019545,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
130171149,6946858,3670026,6946858,2621450,0,0.5747176,0.15226875,0.59639865,0.0,6684714,3670026,6684714,2621450,0,0.015920123,0.004002129,0.01889592,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
130374193,6946858,3670026,6946858,2621450,0,0.56393915,0.28840986,0.48665002,0.0,6684714,3670026,6684714,2621450,0,0.009405037,0.007736798,0.0037126422,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
130575676,6946858,3670026,6946858,2621450,0,0.35923997,0.23056866,0.34372142,0.0,6684714,3670026,6684714,2621450,0,0.010794499,0.0061753355,0.01574781,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
130772841,6946858,3670026,6946858,2621450,0,0.25532275,0.301253,0.18302839,0.0,6684714,3670026,6684714,2621450,0,0.010073238,0.008463373,0.018349798,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
130977314,6946858,3670026,6946858,2621450,0,0.5964961,0.4041083,0.34910434,0.0,6684714,3670026,6684714,2621450,0,0.019331086,0.0067637195,0.016161153,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
131169890,6946858,3670026,6946858,2621450,0,0.2927612,0.25238022,0.43410692,0.0,6684714,3670026,6684714,2621450,0,0.003937677,0.006239366,0.009808892,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
131371487,6946858,3670026,6946858,2621450,0,0.44854766,0.2560621,0.22338225,0.0,6684714,3670026,6684714,2621450,0,0.022462817,0.00729119,0.029087253,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
131572983,6946858,3670026,6946858,2621450,0,0.37613043,0.364438,0.1017378,0.0,6684714,3670026,6684714,2621450,0,0.007929115,0.009193878,0.00953762,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
131771547,6946858,3670026,6946858,2621450,0,0.58175904,0.20643699,0.49455744,0.0,6684714,3670026,6684714,2621450,0,0.008283656,0.0046817507,0.009739119,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
131977597,6946858,3670026,6946858,2621450,0,0.546526,0.42435494,0.40917873,0.0,6684714,3670026,6684714,2621450,0,0.010704106,0.0077758045,0.015230599,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
132170174,6946858,3670026,6946858,2621450,0,0.40129423,0.4337787,0.31192568,0.0,6684714,3670026,6684714,2621450,0,0.018065428,0.007754864,0.017687483,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
132371744,6946858,3670026,6946858,2621450,0,0.5065609,0.32725105,0.5808949,0.0,6684714,3670026,6684714,2621450,0,0.016658131,0.020279676,0.012075583,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
132574800,6946858,3670026,6946858,2621450,0,0.27090007,0.26593643,0.21286932,0.0,6684714,3670026,6684714,2621450,0,0.014975823,0.009445664,0.021764712,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
132776307,6946858,3670026,6946858,2621450,0,0.38702035,0.22040471,0.2684586,0.0,6684714,3670026,6684714,2621450,0,0.013953209,0.014569065,0.02778668,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
