timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
111425338,111425288,6684714,-0.024856169,0.008877203,-0.0039059694,nan,0,0,0,0,3
112427371,112427298,6684714,0.006036498,0.009587379,-0.0031957931,nan,0,0,0,0,3
113424756,113424703,6684714,0.024145992,0.008522115,0.006036498,nan,0,0,0,0,3
114425213,114425161,6684714,0.013493349,0.014203525,-0.00568141,nan,0,0,0,0,3
115427172,115427120,6684714,-0.036574077,-0.0071017626,-0.0049712337,nan,0,0,0,0,3
116424604,116424553,6684714,-0.18926197,-0.085576236,0.12641138,nan,0,0,0,0,3
117425008,117424959,6684714,-0.33023196,0.021305287,-0.8245146,nan,0,0,0,0,3
118425469,118425346,6684714,-0.015978966,-0.048291985,0.37284252,nan,0,0,0,0,3
119427366,119427235,6684714,-0.022015464,0.10262047,-0.31070212,nan,0,0,0,0,3
120424726,120424605,6684714,0.21092235,0.26454064,0.32099965,nan,0,0,0,0,3
121425094,121424977,6684714,-0.06391586,-0.07669903,-0.6313467,nan,0,0,0,0,3
122427021,122426844,6684714,0.14736158,-0.05503866,-0.18322547,nan,0,0,0,0,3
123424374,123424236,6684714,-0.023435816,-0.097294144,-0.57027155,nan,0,0,0,0,3
124424710,124424583,6684714,0.14700648,0.2389743,-0.40480047,nan,0,0,0,0,3
125426513,125426381,6684714,-0.10262047,-0.13848437,-0.44386014,nan,0,0,0,0,3
126426849,126426712,6684714,0.19778408,0.102975555,0.25566345,nan,0,0,0,0,3
127424151,127424029,6684714,0.21944445,0.10617135,0.3824299,nan,0,0,0,0,3
128425991,128425898,6684714,0.092678,-0.19316794,0.61217195,nan,0,0,0,0,3
129426285,129426212,6684714,0.07705412,0.1523328,-0.22974202,nan,0,0,0,0,3
130423550,130423467,6684714,-0.30075964,-0.7673454,0.0209502,nan,0,0,0,0,3
131425367,131425275,6684714,-0.42965662,-0.053973395,0.025211256,nan,0,0,0,0,3
132425656,132425574,6684714,0.51310235,0.5653003,-0.13599876,nan,0,0,0,0,3
133427526,133427416,6684714,0.4694265,-0.40160465,0.34479058,nan,0,0,0,0,3
134424726,134424649,6684714,-0.6899362,-0.33023196,0.11504855,nan,0,0,0,0,3
135425004,135424932,6684714,-0.47723845,-0.22619113,-0.012072996,nan,0,0,0,0,3
136426786,136426712,6684714,-0.45522296,0.07385833,-0.02450108,nan,0,0,0,0,3
137424066,137423974,6684714,-0.5532273,-0.31176737,-0.19068232,nan,0,0,0,0,3
138424315,138424238,6684714,-0.76699036,0.029827403,0.24749643,nan,0,0,0,0,3
139426117,139426000,6684714,-0.034798637,0.57737327,-0.26773643,nan,0,0,0,0,3
140426353,140426252,6684714,-0.03799443,0.36787128,0.15517351,nan,0,0,0,0,3
141425072,141424996,6684714,0.18748653,0.35153723,0.117889255,nan,0,0,0,0,3
142425313,142425240,6684714,0.29188243,0.5464806,0.30963683,nan,0,0,0,0,3
143427056,143426984,6684714,0.32099965,0.64377475,-0.084510975,nan,0,0,0,0,3
144424286,144424210,6684714,-0.11504855,0.29081717,-0.00071017625,nan,0,0,0,0,3
145424515,145424441,6684714,-0.00035508812,0.6661453,-0.21447323,nan,0,0,0,0,3
146426249,146426171,6684714,0.24145992,-0.20559603,0.101555206,nan,0,0,0,0,3
147426491,147426395,6684714,0.531922,0.44776613,0.28797647,nan,0,0,0,0,3
148425214,148425112,6684714,-0.57737327,0.04935725,0.3018249,nan,0,0,0,0,3
149425406,149425329,6684714,-0.78794056,-0.08948221,-0.18038477,nan,0,0,0,0,3
150427144,150427046,6684714,-0.4960581,-0.35650846,-0.30004945,nan,0,0,0,0,3
151424388,151424293,6684714,-0.21411814,-0.30892667,0.07030745,nan,0,0,0,0,3
152424575,152424499,6684714,0.42006925,-0.13635384,-0.37497306,nan,0,0,0,0,3
153426234,153426159,6684714,0.6665004,0.32170984,-0.36538568,nan,0,0,0,0,3
154426442,154426359,6684714,-0.4126124,0.32242,0.5898014,nan,0,0,0,0,3
155425190,155425097,6684714,-0.24430063,-0.16937703,0.50067425,nan,0,0,0,0,3
156425401,156425291,6684714,0.09551871,0.44421524,-0.4037352,nan,0,0,0,0,3
157427015,157426940,6684714,0.052197956,0.7865202,0.23719886,nan,0,0,0,0,3
158424225,158424122,6684714,0.17576861,-0.11611382,-0.043320753,nan,0,0,0,0,3
159424386,159424311,6684714,-0.10333064,-0.51239216,-0.6096863,nan,0,0,0,0,3
160426117,160426045,6684714,0.76024365,-0.2986291,0.2002697,nan,0,0,0,0,3
161426335,161426235,6684714,0.41438785,-0.15765913,-0.24323536,nan,0,0,0,0,3
162424931,162424859,6684714,0.5500315,0.5979684,0.26844662,nan,0,0,0,0,3
163425114,163425037,6684714,-0.3320074,0.01704423,-0.5830547,nan,0,0,0,0,3
164426838,164426762,6684714,-0.09764923,-0.4758181,-0.36680603,nan,0,0,0,0,3
165423958,165423882,6684714,0.65016633,0.7005889,0.24430063,nan,0,0,0,0,3
166425639,166425558,6684714,0.4903767,0.115758725,0.278034,nan,0,0,0,0,3
167425802,167425727,6684714,0.35437796,-0.34266004,-0.19671883,nan,0,0,0,0,3
168427538,168427444,6684714,-0.4182938,-0.47404265,-0.45593315,nan,0,0,0,0,3
169424646,169424559,6684714,-0.78581,-0.23755395,0.18322547,nan,0,0,0,0,3
170424801,170424726,6684714,-0.47013667,0.11930961,-0.0898373,nan,0,0,0,0,3
171426473,171426394,6684714,-0.3437253,-0.12499102,0.6299263,nan,0,0,0,0,3
172423641,172423550,6684714,-0.47013667,-0.42042434,-0.07563377,nan,0,0,0,0,3
173425291,173425217,6684714,0.4001843,-0.6984583,0.06782183,nan,0,0,0,0,3
174425450,174425378,6684714,0.50387007,-0.16937703,-0.67147166,nan,0,0,0,0,3
175427116,175427042,6684714,0.33555827,0.48824617,0.030892666,nan,0,0,0,0,3
176424268,176424193,6684714,-0.09800432,0.20417567,0.006036498,nan,0,0,0,0,3
177425930,177425854,6684714,0.67786324,0.19849426,0.33378282,nan,0,0,0,0,3
178426088,178426011,6684714,-0.19849426,0.17541353,0.5120371,nan,0,0,0,0,3
179424741,179424665,6684714,-0.6441299,-0.5003192,-0.03621899,nan,0,0,0,0,3
180424911,180424820,6684714,-0.15091245,-0.39272746,-0.27022207,nan,0,0,0,0,3
181426560,181426481,6684714,0.3195793,-0.5553578,-0.053263217,nan,0,0,0,0,3
182426709,182426636,6684714,0.47972405,-0.61075157,-0.016334053,nan,0,0,0,0,3
183423869,183423783,6684714,0.70378464,-0.015623878,0.068532005,nan,0,0,0,0,3
184425513,184425440,6684714,0.5372483,0.26880172,0.36751622,nan,0,0,0,0,3
185427177,185427097,6684714,0.04722672,0.5866056,-0.35721865,nan,0,0,0,0,3
186424316,186424241,6684714,0.29756385,0.00035508812,0.031602845,nan,0,0,0,0,3
187424467,187424392,6684714,-0.31070212,-0.2332929,0.20240024,nan,0,0,0,0,3
188426120,188426045,6684714,-0.22761148,-0.6167881,0.07314815,nan,0,0,0,0,3
189426267,189426192,6684714,-0.03231302,0.2570838,-0.77622265,nan,0,0,0,0,3
190424911,190424835,6684714,0.47972405,0.253888,-0.07350324,nan,0,0,0,0,3
191425054,191424979,6684714,-0.55216205,-0.6956176,0.016334053,nan,0,0,0,0,3
192426746,192426627,6684714,0.06391586,-0.09764923,0.22974202,nan,0,0,0,0,3
193423925,193423808,6684714,-0.20808163,0.101555206,-0.34869653,nan,0,0,0,0,3
194425543,194425409,6684714,0.9622888,-0.060009893,0.25566345,nan,0,0,0,0,3
195425680,195425550,6684714,-0.1285419,0.106526434,-0.04296566,nan,0,0,0,0,3
