timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
111448092,111447861,2621450,0.19552648,-0.5482722,-9.2360325,52.916615,0,0,0,0,6
112449661,112449431,2621450,0.045888867,-0.2801216,-10.097546,52.868694,0,0,0,0,6
113447373,113447141,2621450,-0.32202014,0.50358045,-9.226456,52.82077,0,0,0,0,6
114447717,114447484,2621450,0.90820056,0.687934,-10.057643,52.48531,0,0,0,0,6
115449305,115449073,2621450,1.5227123,-0.675963,-11.278686,52.293617,0,0,0,0,6
116446800,116446573,2621450,-18.241024,-1.8144059,-0.28291485,51.766468,0,0,0,0,6
117448297,117448066,2621450,10.320605,11.467428,-25.366966,49.753708,0,0,0,0,6
118448480,118448248,2621450,9.300277,-7.324262,-10.502565,49.13071,0,0,0,0,6
119449935,119449662,2621450,-4.675477,24.778393,-17.540321,49.034866,0,0,0,0,6
120447522,120447292,2621450,-8.649852,-12.414335,-4.2381363,48.79525,0,0,0,0,6
121447572,121447344,2621450,2.858677,13.727555,-15.763424,48.65148,0,0,0,0,6
122449081,122448851,2621450,-26.262,-12.072363,-6.416062,48.507713,0,0,0,0,6
123446573,123446346,2621450,-7.0150113,3.3858004,-28.510952,48.07641,0,0,0,0,6
124447940,124447713,2621450,11.469025,4.7680526,-9.553264,48.07641,0,0,0,0,6
125449420,125449189,2621450,20.182722,-16.46692,-10.791066,47.45341,0,0,0,0,6
126449542,126449309,2621450,-14.905103,9.184557,-23.61441,47.405487,0,0,0,0,6
127446964,127446736,2621450,-6.642314,-12.197261,-9.582792,47.26172,0,0,0,0,6
128448410,128448180,2621450,1.1320584,-0.06663862,-4.637569,46.926258,0,0,0,0,6
129448447,129448219,2621450,-0.0059855045,9.971052,-10.800244,46.73457,0,0,0,0,6
130445946,130445717,2621450,9.330204,-5.075708,-19.387049,46.159492,0,0,0,0,6
131447239,131447009,2621450,21.656353,8.411629,-7.9056544,45.871956,0,0,0,0,6
132448592,132448363,2621450,14.397133,2.6727273,-20.949665,45.44065,0,0,0,0,6
133449943,133449716,2621450,-1.3327723,36.044308,-21.333933,45.24896,0,0,0,0,6
134447326,134447096,2621450,-4.5142674,17.902245,-14.121401,45.24896,0,0,0,0,6
135447367,135447139,2621450,7.852583,-0.43933603,-8.193357,44.57804,0,0,0,0,6
136448682,136448452,2621450,-8.781533,4.5517764,-24.141933,44.72181,0,0,0,0,6
137446101,137445873,2621450,-6.137137,-2.7505388,-17.903042,44.098812,0,0,0,0,6
138447443,138447214,2621450,-17.069462,5.9288416,-8.754,43.955044,0,0,0,0,6
139448782,139448544,2621450,8.726068,8.858148,-5.7943673,43.859196,0,0,0,0,6
140450100,140449872,2621450,-25.032576,-8.696938,7.0752654,43.57166,0,0,0,0,6
141447365,141447136,2621450,12.648568,2.5163062,1.3634979,43.42789,0,0,0,0,6
142447348,142447118,2621450,-15.883135,8.364143,-15.173653,43.140354,0,0,0,0,6
143448565,143448334,2621450,15.231113,18.428968,-10.918358,42.90074,0,0,0,0,6
144445961,144445732,2621450,-1.412579,-1.3212004,-5.898914,42.804893,0,0,0,0,6
145448501,145448272,2621450,3.4113386,9.734026,-21.2657,42.661125,0,0,0,0,6
146448386,146448156,2621450,5.2129755,10.098743,-5.6315618,42.613205,0,0,0,0,6
147449613,147449384,2621450,8.9706745,-24.831463,-6.6415157,42.32567,0,0,0,0,6
148446959,148446730,2621450,1.1647792,11.267114,-20.7282,42.133976,0,0,0,0,6
149448240,149448010,2621450,8.945536,-11.550427,-0.17717093,42.133976,0,0,0,0,6
150449422,150449193,2621450,17.252218,-10.56641,-17.841991,41.654747,0,0,0,0,6
151446803,151446574,2621450,7.130731,-1.1871251,-9.093976,41.41513,0,0,0,0,6
152448056,152447829,2621450,-4.308765,-3.1882787,-10.344947,41.558903,0,0,0,0,6
153448059,153447831,2621450,6.277597,-11.791044,-10.082382,41.127594,0,0,0,0,6
154449067,154448838,2621450,8.116743,2.5322673,-25.882917,41.271362,0,0,0,0,6
155447687,155447457,2621450,-3.4564292,17.918205,-14.844849,41.223442,0,0,0,0,6
