timestamp,timestamp_sample,time_last_fuse,device_id,observation,observation_variance,innovation,innovation_filtered,innovation_variance,test_ratio,test_ratio_filtered,estimator_instance,innovation_rejected,fused
111182907,110982422,110984181,0,-0.20569792,1e-04,-0.0019467026,9.8801946e-05,0.000102251535,0.0014824817,2.7296683e-05,2,0,1
111693384,111488735,111494817,0,-0.2056505,1e-04,-0.009298548,-0.0038359677,0.00010225083,0.03382388,-0.010383735,2,0,1
112203831,111995662,112005397,0,-0.20573367,1e-04,-0.018639103,-0.010699824,0.00010225898,0.1358966,-0.058967378,2,0,1
112697541,112489139,112495022,0,-0.20573781,1e-04,-0.026981488,-0.018799312,0.00010220903,0.28490663,-0.16059695,2,0,1
113194103,112990492,112995227,0,-0.20573486,1e-04,-0.034726486,-0.026902346,0.00010222626,0.47186658,-0.30800858,2,0,1
113687696,113482425,113484927,0,-0.20571946,1e-04,-0.03876862,-0.033532016,0.0001021977,0.5882738,-0.46025482,2,0,1
114183698,113982149,113985009,0,-0.20573427,1e-04,-0.040660217,-0.037796345,0.00010224984,0.6467505,-0.5708585,2,0,1
114683672,114482221,114485133,0,-0.20568494,1e-04,-0.038823813,-0.038882893,0.0001022757,0.58950007,-0.5962944,2,0,1
115194439,114988862,114995702,0,-0.20573649,1e-04,-0.03474632,-0.037322775,0.000102307604,0.47203007,-0.5475236,2,0,1
115694548,115489182,115495874,0,-0.20605157,1e-04,-0.033561558,-0.034507614,0.00010226311,0.44058046,-0.46869007,2,0,1
116194602,115989366,115964704,0,-0.20734969,1e-04,-0.05230078,-0.039207038,0.00010229167,1.0696362,-0.61478215,2,1,0
116694939,116495576,115964704,0,-0.21260872,1e-04,-0.17153427,-0.087531954,0.00010494553,11.214963,-3.7788901,2,1,0
117194768,116989131,115964704,0,-0.21332677,1e-04,-0.42584574,-0.10490243,0.00011004521,65.916405,-4.0,2,1,0
117684308,117482194,115964704,0,-0.22391069,1e-04,-0.8596387,-0.10895459,0.00011871102,249.00089,-4.0,2,1,0
118194902,117989522,115964704,0,-0.24397658,1e-04,-1.4863515,-0.11509753,0.00013247441,667.06946,-4.0,2,1,0
118695038,118488868,115964704,0,-0.26699895,1e-04,-2.2370036,-0.123200044,0.00015178251,1318.7777,-4.0,2,1,0
