timestamp,timestamp_sample,baro_device_id,baro_alt_meter,baro_pressure_pa,ambient_temperature,rho,temperature_source,calibration_count
193374315,193342920,6815762,143.4621,99613.67,15.0,1.2041126,0,0
193561711,193530421,6815762,145.36722,99591.1,15.0,1.2038399,0,0
193749211,193717921,6815762,143.4436,99613.9,15.0,1.2041154,0,0
193936822,193905421,6815762,143.24542,99616.234,15.0,1.2041436,0,0
194124236,194092922,6815762,143.11067,99617.84,15.0,1.2041631,0,0
194358604,194358564,6815762,143.24542,99616.234,15.0,1.2041436,0,0
194546100,194514804,6815762,143.03932,99618.695,15.0,1.2041734,0,0
194733586,194702295,6815762,143.44624,99613.875,15.0,1.2041152,0,0
194921103,194889795,6815762,143.7501,99610.25,15.0,1.2040714,0,0
195108586,195077295,6815762,143.59685,99612.08,15.0,1.2040933,0,0
195374238,195342925,6815762,143.05783,99618.45,15.0,1.2041705,0,0
195561712,195530428,6815762,142.62712,99623.58,15.0,1.2042325,0,0
195733587,195710108,6815762,142.59277,99623.984,15.0,1.2042373,0,0
195874211,195858546,6815762,142.61127,99623.75,15.0,1.2042345,0,0
196171085,196139796,6815762,142.72224,99622.44,15.0,1.2042186,0,0
196358586,196327297,6815762,142.64827,99623.33,15.0,1.2042294,0,0
196546176,196514797,6815762,142.43423,99625.85,15.0,1.2042599,0,0
196717964,196694485,6815762,142.48444,99625.26,15.0,1.2042528,0,0
196967983,196936671,6815762,142.48973,99625.19,15.0,1.2042519,0,0
197155503,197124172,6815762,142.47916,99625.33,15.0,1.2042537,0,0
197342982,197311682,6815762,142.4818,99625.3,15.0,1.2042532,0,0
