timestamp,armed_time,takeoff_time,nav_state_timestamp,valid_nav_states_mask,can_set_nav_states_mask,failure_detector_status,arming_state,latest_arming_reason,latest_disarming_reason,nav_state_user_intention,nav_state,executor_in_charge,hil_state,vehicle_type,failsafe,failsafe_and_user_took_over,failsafe_defer_state,gcs_connection_lost,gcs_connection_lost_counter,high_latency_data_link_lost,is_vtol,is_vtol_tailsitter,in_transition_mode,in_transition_to_fw,system_type,system_id,component_id,safety_button_available,safety_off,power_input_valid,usb_connected,open_drone_id_system_present,open_drone_id_system_healthy,parachute_system_present,parachute_system_healthy,rc_calibration_in_progress,calibration_enabled,pre_flight_checks_pass
136006159,110172431,115365357,128408285,2147411071,16696447,0,2,2,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
136513158,110172431,115365357,128408285,2147411071,16696447,0,2,2,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
137020289,110172431,115365357,128408285,2147411071,16696447,0,2,2,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
137527164,110172431,115365357,128408285,2147411071,16696447,0,2,2,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
138033492,110172431,115365357,128408285,2147411071,16696447,0,2,2,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
138539157,110172431,115365357,128408285,2147411071,16696447,0,2,2,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
139045410,110172431,115365357,128408285,2147411071,16696447,0,2,2,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
139551476,110172431,115365357,128408285,2147411071,16696447,0,2,2,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
140057165,110172431,115365357,128408285,2147411071,16696447,0,2,2,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
140564258,110172431,115365357,128408285,2147411071,16696447,0,2,2,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
141070291,110172431,115365357,128408285,2147411071,16696447,0,2,2,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
141579158,110172431,115365357,128408285,2147411071,16696447,0,2,2,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
142086156,110172431,115365357,128408285,2147411071,16696447,0,2,2,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
142592636,110172431,115365357,128408285,2147411071,16696447,0,2,2,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
143099575,110172431,115365357,128408285,2147411071,16696447,0,2,2,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
143605157,110172431,115365357,128408285,2147411071,16696447,0,2,2,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
144111160,110172431,115365357,128408285,2147411071,16696447,0,2,2,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
144619157,110172431,115365357,128408285,2147411071,16696447,0,2,2,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
145125420,110172431,115365357,128408285,2147411071,16696447,0,2,2,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
145631158,110172431,115365357,128408285,2147411071,16696447,0,2,2,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
146137157,110172431,115365357,128408285,2147411071,16696447,0,2,2,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
146644158,110172431,115365357,128408285,2147411071,16696447,0,2,2,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
147151917,110172431,115365357,128408285,2147411071,16696447,0,2,2,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
147657168,110172431,115365357,128408285,2147411071,16696447,0,2,2,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
148163168,110172431,115365357,128408285,2147411071,16696447,0,2,2,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
148671157,110172431,115365357,128408285,2147411071,16696447,0,2,2,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
149179177,110172431,115365357,128408285,2147411071,16696447,0,2,2,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
149685518,110172431,115365357,128408285,2147411071,16696447,0,2,2,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
150192178,110172431,115365357,128408285,2147411071,16696447,0,2,2,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
150699178,110172431,115365357,128408285,2147411071,16696447,0,2,2,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
151205177,110172431,115365357,128408285,2147411071,16696447,0,2,2,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
151712159,110172431,115365357,128408285,2147411071,16696447,0,2,2,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
152218158,110172431,115365357,128408285,2147411071,16696447,0,2,2,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
152724355,110172431,115365357,128408285,2147411071,16696447,0,2,2,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
153231158,110172431,115365357,128408285,2147411071,16696447,0,2,2,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
153738157,110172431,115365357,128408285,2147411071,16696447,0,2,2,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
154245194,110172431,115365357,128408285,2147411071,16696447,0,2,2,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
154752156,110172431,115365357,128408285,2147411071,16696447,0,2,2,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
155259309,110172431,115365357,128408285,2147411071,16696447,0,2,2,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
155766157,110172431,115365357,128408285,2147411071,16696447,0,2,2,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
156273225,110172431,115365357,128408285,2147411071,16696447,0,2,2,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
156780158,110172431,115365357,128408285,2147411071,16696447,0,2,2,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
157287395,110172431,115365357,128408285,2147411071,16696447,0,2,2,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
157794268,110172431,115365357,128408285,2147411071,16696447,0,2,2,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
158300502,110172431,115365357,128408285,2147411071,16696447,0,2,2,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
158806653,110172431,115365357,128408285,2147411071,16696447,0,2,2,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
159312574,110172431,115365357,128408285,2147411071,16696447,0,2,2,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
159818169,110172431,115365357,128408285,2147411071,16696447,0,2,2,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
160325158,110172431,115365357,128408285,2147411071,16696447,0,2,2,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
160832808,110172431,115365357,128408285,2147411071,16696447,0,2,2,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
161339757,110172431,115365357,128408285,2147411071,16696447,0,2,2,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
161846159,110172431,115365357,128408285,2147411071,16696447,0,2,2,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
162352542,110172431,115365357,128408285,2147411071,16696447,0,2,2,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
162858405,110172431,115365357,128408285,2147411071,16696447,0,2,2,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
163364158,110172431,115365357,128408285,2147411071,16696447,0,2,2,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
163871180,110172431,115365357,128408285,2147411071,16696447,0,2,2,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
164378279,110172431,115365357,128408285,2147411071,16696447,0,2,2,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
164884231,110172431,115365357,128408285,2147411071,16696447,0,2,2,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
165391191,110172431,115365357,128408285,2147411071,16696447,0,2,2,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
165897298,110172431,115365357,128408285,2147411071,16696447,0,2,2,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
166403500,110172431,115365357,128408285,2147411071,16696447,0,2,2,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
166911158,110172431,115365357,128408285,2147411071,16696447,0,2,2,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
167417562,110172431,115365357,128408285,2147411071,16696447,0,2,2,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
167924372,110172431,115365357,128408285,2147411071,16696447,0,2,2,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
168431614,110172431,115365357,128408285,2147411071,16696447,0,2,2,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
168938157,110172431,115365357,128408285,2147411071,16696447,0,2,2,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
169444609,110172431,115365357,128408285,2147411071,16696447,0,2,2,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
169950247,110172431,115365357,128408285,2147411071,16696447,0,2,2,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
170457432,110172431,115365357,128408285,2147411071,16696447,0,2,2,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
170963187,110172431,115365357,128408285,2147411071,16696447,0,2,2,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
171470399,110172431,115365357,128408285,2147411071,16696447,0,2,2,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
171977511,110172431,115365357,128408285,2147411071,16696447,0,2,2,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
172483159,110172431,115365357,128408285,2147411071,16696447,0,2,2,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
172990156,110172431,115365357,128408285,2147411071,16696447,0,2,2,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
173497384,110172431,115365357,128408285,2147411071,16696447,0,2,2,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
174003158,110172431,115365357,128408285,2147411071,16696447,0,2,2,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
174510172,110172431,115365357,128408285,2147411071,16696447,0,2,2,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
175016224,110172431,115365357,128408285,2147411071,16696447,0,2,2,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
175522250,110172431,115365357,128408285,2147411071,16696447,0,2,2,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
176029157,110172431,115365357,128408285,2147411071,16696447,0,2,2,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
176535157,110172431,115365357,128408285,2147411071,16696447,0,2,2,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
177042158,110172431,115365357,128408285,2147411071,16696447,0,2,2,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
177549177,110172431,115365357,128408285,2147411071,16696447,0,2,2,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
178056521,110172431,115365357,128408285,2147411071,16696447,0,2,2,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
178562184,110172431,115365357,128408285,2147411071,16696447,0,2,2,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
179069332,110172431,115365357,128408285,2147411071,16696447,0,2,2,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
179578326,110172431,115365357,128408285,2147411071,16696447,0,2,2,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
180086243,110172431,115365357,128408285,2147411071,16696447,0,2,2,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
180593176,110172431,115365357,128408285,2147411071,16696447,0,2,2,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
181099203,110172431,115365357,128408285,2147411071,16696447,0,2,2,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
181605259,110172431,115365357,128408285,2147411071,16696447,0,2,2,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
182112628,110172431,115365357,128408285,2147411071,16696447,0,2,2,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
182618994,110172431,115365357,128408285,2147411071,16696447,0,2,2,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
183124322,110172431,115365357,128408285,2147411071,16696447,0,2,2,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
183631198,110172431,115365357,128408285,2147411071,16696447,0,2,2,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
184137191,110172431,115365357,128408285,2147411071,16696447,0,2,2,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
184643410,110172431,115365357,128408285,2147411071,16696447,0,2,2,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
