timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt,accelerometer_clipping,gyro_clipping,accel_calibration_count,gyro_calibration_count
110939715,0.002253932,0.0061534364,0.003247291,5001,0,0.25347772,0.20161769,-9.802193,5001,0,0,1,1
110944717,-0.0022005641,0.016634883,0.004773271,5002,0,0.36151963,0.017462458,-9.717376,5002,0,0,1,1
110949719,-0.001420047,0.006560993,0.0032684905,5002,0,0.52177656,0.18927819,-9.92102,5002,0,0,1,1
110954721,-0.0018627364,0.017747136,0.0070831245,5002,0,0.33783317,0.17887408,-9.853193,5002,0,0,1,1
110959722,0.005311002,0.009884798,-0.00049310084,5001,0,0.25084543,-0.08801687,-9.827803,5001,0,0,1,1
110969726,0.0012611699,0.012640971,-0.0055713803,5002,0,0.5593184,0.1226491,-9.716299,5002,0,0,1,1
110974728,-0.0010882644,0.00936508,0.0035264054,5002,0,0.27706787,0.13571742,-9.771966,5002,0,0,1,1
110979729,-0.0011412427,0.011794307,-0.0022008875,5001,0,0.2417912,-0.079964004,-9.838933,5001,0,0,1,1
110984731,-0.00015125796,0.012286145,0.0009288844,5002,0,0.21959265,0.011412796,-9.903283,5002,0,0,1,1
110989733,0.0066969567,0.008384391,-0.0017820614,5002,0,0.39595628,0.12901674,-9.828056,5002,0,0,1,1
110994735,0.004243378,0.0067833997,-0.00015683845,5002,0,0.20205897,0.19806121,-9.773588,5002,0,0,1,1
110999736,-0.00024064817,0.009319915,-0.00015814976,5001,0,0.4937559,-0.0009495523,-9.780844,5001,0,0,1,1
111004738,0.00071750395,0.005525025,-0.00036418997,5002,0,0.4133289,0.22203375,-9.781757,5002,0,0,1,1
111009740,-0.0005624247,0.012655742,0.0049804337,5002,0,0.47950307,0.13800627,-9.854425,5002,0,0,1,1
111014742,0.0055090934,0.0021341396,0.0055514015,5002,0,0.21654281,-0.15077454,-9.911796,5002,0,0,1,1
111019744,0.0019869283,0.018963708,-0.0013940603,5002,0,0.486835,-0.0046223137,-9.750436,5002,0,0,1,1
111024745,0.003169853,0.0019798218,0.0009339797,5001,0,0.4906176,0.2029682,-9.74871,5001,0,0,1,1
111029747,-0.0034120092,0.01242731,0.007267712,5002,0,0.30077514,0.06377736,-9.86029,5002,0,0,1,1
111034749,-0.0010598432,-0.00247195,0.005312194,5002,0,0.1092706,0.004875861,-9.778124,5002,0,0,1,1
111039751,0.0010952288,0.01699377,0.0030674066,5002,0,0.34016266,0.029055135,-9.812254,5002,0,0,1,1
111044752,0.0063904827,0.0009201979,-0.0013884101,5001,0,0.2372531,0.02265474,-9.907709,5001,0,0,1,1
111049754,0.0012238323,0.016515411,-0.004353368,5002,0,0.43538743,0.10244242,-9.704895,5002,0,0,1,1
111054756,0.0011278056,0.0006460687,-0.0011766617,5002,0,0.34015542,0.02517922,-9.832762,5002,0,0,1,1
111059758,-0.0043182042,0.01492991,-0.008869019,5002,0,0.50668865,0.057415776,-9.82946,5002,0,0,1,1
111064759,0.0027179003,0.0012628171,-0.0018886467,5001,0,0.38311422,0.19227004,-9.88277,5001,0,0,1,1
111069762,-0.00031693839,0.021512222,-0.000721992,5003,0,0.30374476,-0.07547776,-9.773489,5003,0,0,1,1
111074764,0.0016710912,-8.869543e-05,-0.0017314459,5002,0,0.4057966,0.10572664,-9.765843,5002,0,0,1,1
111079765,0.0008230275,0.017894749,-0.003083826,5001,0,0.36995083,0.18979332,-9.823889,5001,0,0,1,1
111084767,-0.0013188737,0.0020949407,0.004351093,5002,0,0.35663697,0.15349714,-9.719297,5002,0,0,1,1
111089768,-0.0004146006,0.01329879,0.011029405,5001,0,0.12528318,0.030497937,-9.91933,5001,0,0,1,1
111094770,-0.0025962058,0.0068681985,0.0074054343,5002,0,0.35301727,-0.0069514588,-9.871803,5002,0,0,1,1
111099772,0.0037117365,0.016275708,0.0014560008,5002,0,0.088519,0.023766633,-9.747146,5002,0,0,1,1
111104774,0.003118423,0.0069397064,0.0063927234,5002,0,0.43487814,-0.011756471,-9.823629,5002,0,0,1,1
111109775,0.0018682694,0.01462616,0.0017680321,5001,0,0.42111236,-0.003188325,-9.781952,5001,0,0,1,1
111114777,-0.0012214957,0.005263805,0.00010555889,5002,0,0.5242179,0.035747685,-9.78171,5002,0,0,1,1
111119779,0.0002845097,0.016878106,-0.0008160844,5002,0,0.42331943,0.18555886,-9.823851,5002,0,0,1,1
111124781,0.0038795436,0.0065866797,-0.0014389502,5002,0,0.2718155,-0.07373379,-9.746581,5002,0,0,1,1
111129782,0.0064798817,0.017747097,-0.0026919493,5001,0,0.37880513,0.18154436,-9.849429,5001,0,0,1,1
111134784,0.0001957342,0.0080668405,-0.0037567916,5002,0,0.31770533,0.27691007,-9.795948,5002,0,0,1,1
111139788,-0.0015775384,0.010729794,-0.00013808813,5004,0,0.39059278,0.14585885,-9.789067,5004,0,0,1,1
111144788,0.0032300581,0.0103645595,0.001809501,5000,0,0.1288974,0.07508537,-9.8612995,5000,0,0,1,1
111149789,0.0005936418,0.014274505,0.0066602537,5001,0,0.29893118,0.032755528,-9.786849,5001,0,0,1,1
111154791,0.0066607157,0.005575039,0.0026446274,5002,0,0.24041279,-0.035292126,-9.897567,5002,0,0,1,1
111159793,0.0036795519,0.0137775345,-0.0033261802,5002,0,0.5308386,-0.031082079,-9.73291,5002,0,0,1,1
111164795,0.0021633292,0.0040326985,0.0015461287,5002,0,0.35988533,-0.003671309,-9.844511,5002,0,0,1,1
111169796,-0.0008416241,0.012688483,0.004712346,5001,0,0.5137392,0.0050605256,-9.760684,5001,0,0,1,1
111174798,-0.0015816558,0.0014478381,0.0031819139,5002,0,0.3979464,0.115144946,-9.860596,5002,0,0,1,1
111194805,-0.0011415482,0.007280355,0.0007043695,5002,0,0.34217906,0.2231677,-9.829052,5002,0,0,1,1
111199807,0.002339029,0.006986337,0.005219222,5002,0,0.07265666,0.055901382,-9.854836,5002,0,0,1,1
111204809,0.0016088717,0.009152046,0.0016783018,5002,0,0.33162576,-0.0020178948,-9.869527,5002,0,0,1,1
111209810,0.0006416757,0.010248764,-0.004813732,5001,0,0.2689177,-0.036162067,-9.80067,5001,0,0,1,1
111214812,0.00037496907,0.007382211,-0.0038582862,5002,0,0.57456404,0.008518704,-9.782621,5002,0,0,1,1
111219814,0.0018958393,0.008782703,-0.001266554,5002,0,0.2498829,-0.0059632678,-9.80779,5002,0,0,1,1
111224816,-0.0022752003,0.0050433427,0.0026143156,5002,0,0.39916006,0.07000519,-9.794606,5002,0,0,1,1
111229818,-0.0014427098,0.012302618,-0.00092629436,5002,0,0.42718613,0.095896505,-9.77029,5002,0,0,1,1
111234819,0.002019981,0.012107964,0.000641481,5001,0,0.33240554,0.054504775,-9.838004,5001,0,0,1,1
111239821,0.004444764,0.0063470285,-0.0015530633,5002,0,0.34407014,0.16206338,-9.701578,5002,0,0,1,1
111244823,-0.0007033106,0.013563413,-0.0034868873,5002,0,0.34357,0.041392464,-9.820735,5002,0,0,1,1
111249825,0.0010623625,0.0019153771,0.0071624913,5002,0,0.4207957,0.15542851,-9.905704,5002,0,0,1,1
111254826,-0.00048405677,0.01620318,0.0040871287,5001,0,0.065449804,0.10388572,-9.867865,5001,0,0,1,1
111259828,-0.00040783637,0.00492114,0.007763526,5002,0,0.34840742,0.06546502,-9.768471,5002,0,0,1,1
111264830,0.003224457,0.01933958,-0.002350683,5002,0,0.39867002,-0.10461906,-9.855143,5002,0,0,1,1
111269832,0.0015276172,0.00893238,-0.0010504052,5002,0,0.4485452,0.13770495,-9.873569,5002,0,0,1,1
111274833,-9.1334805e-05,0.0114463875,-0.00080647884,5001,0,0.29802528,-0.07983292,-9.742608,5001,0,0,1,1
111279837,0.0015691887,0.00710004,0.005320414,5004,0,0.31721237,0.045393035,-9.804777,5004,0,0,1,1
111284837,-0.0007071011,0.013295884,-0.0010354612,5000,0,0.43581837,0.0955789,-9.788735,5000,0,0,1,1
111289839,0.0015464689,0.009377364,0.0005246643,5002,0,0.34264898,0.09971777,-9.756878,5002,0,0,1,1
111294841,0.0038458344,0.017760297,-0.0019738362,5002,0,0.21777841,0.081014104,-9.813805,5002,0,0,1,1
111299842,0.0017144685,0.0025408529,0.00019144548,5001,0,0.37342808,0.047759812,-9.779855,5001,0,0,1,1
111304844,0.0019333065,0.015208958,-0.00088852085,5002,0,0.46680668,0.13726489,-9.789173,5002,0,0,1,1
111309846,0.0007013818,0.0043250485,0.0030725691,5002,0,0.21557462,0.116545305,-9.878999,5002,0,0,1,1
111314848,0.001468237,0.01430605,0.0033664664,5002,0,0.31378192,0.03271953,-9.817724,5002,0,0,1,1
111319849,0.0026865057,0.009182765,0.00037837867,5001,0,0.36578172,0.056638237,-9.7942705,5001,0,0,1,1
111324851,-0.00068139285,0.014175728,-0.0050758286,5002,0,0.5918873,0.070165366,-9.88645,5002,0,0,1,1
111329853,0.004683517,0.0026310168,0.0019438295,5002,0,0.19536339,0.08077179,-9.777614,5002,0,0,1,1
111334855,-0.0018130931,0.008020795,0.0056377864,5002,0,0.29389656,-0.061874796,-9.858208,5002,0,0,1,1
111339856,0.00074124243,0.0064673596,0.0050128093,5001,0,0.3336808,0.102044664,-9.732306,5001,0,0,1,1
111344858,0.0046965773,0.017412413,-0.00215253,5002,0,0.43860954,0.049389634,-9.775149,5002,0,0,1,1
111349860,0.0035237926,0.0013982177,0.000733166,5002,0,0.14741203,-0.022246782,-9.885958,5002,0,0,1,1
111354862,-0.00037662403,0.013565712,0.0012230556,5002,0,0.30633673,-0.012816961,-9.745551,5002,0,0,1,1
111359863,0.00017551146,0.002573737,-2.1357091e-05,5001,0,0.46983054,0.17050582,-9.832885,5001,0,0,1,1
111364865,-0.00022310762,0.014989482,-0.0009602653,5002,0,0.36708367,0.20179604,-9.892478,5002,0,0,1,1
111369867,0.004431449,0.0073402515,0.0012021083,5002,0,0.3382981,0.004035597,-9.809139,5002,0,0,1,1
111374869,-0.0035723392,0.012220314,0.0021226236,5002,0,0.34257072,0.12796916,-9.750932,5002,0,0,1,1
111379870,0.0051715965,0.009525021,-0.0031823236,5001,0,0.44574112,0.09814727,-9.785654,5001,0,0,1,1
111384872,0.00011563022,0.009270889,-0.00072143786,5002,0,0.33517343,0.15068038,-9.941269,5002,0,0,1,1
111389874,0.002480826,0.006427003,0.00435925,5002,0,0.20904103,-0.0662638,-9.718059,5002,0,0,1,1
111394876,-0.00037561916,0.0118130725,0.008925726,5002,0,0.362079,0.083080225,-9.736677,5002,0,0,1,1
111399878,0.0016079544,0.007721599,-0.002202956,5002,0,0.33335322,0.080229655,-9.87412,5002,0,0,1,1
111404879,-0.000849925,0.017156813,-0.0010734256,5001,0,0.33922303,-0.12994453,-9.797275,5001,0,0,1,1
111409881,0.002647364,0.0037914568,0.0044660443,5002,0,0.2955884,0.06967716,-9.778222,5002,0,0,1,1
111414883,-4.5219433e-05,0.009616311,0.004726313,5002,0,0.4183079,0.030110685,-9.911891,5002,0,0,1,1
111419885,0.0016405334,0.0078070485,-0.004477696,5002,0,0.31067246,0.23492737,-9.742532,5002,0,0,1,1
111424886,0.0029937755,0.0073790113,0.0029526476,5001,0,0.34266374,0.018409802,-9.871131,5001,0,0,1,1
111429888,-1.5326774e-05,0.013546979,0.0015889535,5002,0,0.4787082,0.14978783,-9.756179,5002,0,0,1,1
111434890,0.0023064332,0.009751222,-0.0066407165,5002,0,0.4468361,0.053012,-9.809142,5002,0,0,1,1
111439892,-0.00066889724,0.0068400335,-0.0023037745,5002,0,0.26445705,0.18217626,-9.913878,5002,0,0,1,1
111444894,0.0060948543,0.009746245,0.0032950349,5002,0,0.31932008,-0.07688764,-9.740227,5002,0,0,1,1
111449895,0.0011412618,0.011483203,0.007258863,5001,0,0.28734022,0.19832397,-9.7951145,5001,0,0,1,1
111454897,-8.649379e-05,0.013407241,0.004295652,5002,0,0.36875445,0.10199753,-9.821909,5002,0,0,1,1
111459899,0.004957529,0.009170213,-0.000728094,5002,0,0.30251732,-0.10536985,-9.7761755,5002,0,0,1,1
111464900,0.0045173797,0.0057750195,0.0033029579,5001,0,0.3460307,-0.08829749,-9.812107,5001,0,0,1,1
111469902,0.0017557967,0.010612207,0.001943197,5002,0,0.36157137,0.10116999,-9.8903265,5002,0,0,1,1
111474904,0.0007633376,0.00669239,0.0013849632,5002,0,0.3497106,0.18585005,-9.831905,5002,0,0,1,1
111479906,0.0020406607,0.018117359,-0.0038824386,5002,0,0.3575517,0.051570684,-9.746853,5002,0,0,1,1
111484908,-0.0005039153,0.0074619483,-0.0015650847,5002,0,0.41572818,0.076368004,-9.719355,5002,0,0,1,1
111489909,0.0052818144,0.013558566,-0.0011181254,5001,0,0.338985,0.14360555,-9.884058,5001,0,0,1,1
111494911,-0.0025206488,0.0022590433,0.0006181402,5002,0,0.40668285,0.087986745,-9.822736,5002,0,0,1,1
111499913,0.0052092476,0.012993378,-0.0010281205,5002,0,0.20065805,-0.004166458,-9.831099,5002,0,0,1,1
111504914,-0.0021728966,0.007864436,0.006679285,5001,0,0.38907683,0.067288324,-9.719999,5001,0,0,1,1
111509918,0.0004654434,0.016191095,0.004356687,5004,0,0.3192283,0.13512951,-9.841704,5004,0,0,1,1
111514918,-0.0036806955,0.0067810672,-0.0035916492,5000,0,0.43658608,-0.02618608,-9.812288,5000,0,0,1,1
111519920,0.0039793435,0.014631437,-0.0037338387,5002,0,0.15455508,-0.044397503,-9.845565,5002,0,0,1,1
111524921,-0.00020314567,-0.0012693433,0.0043938076,5001,0,0.43276975,0.016917301,-9.837301,5001,0,0,1,1
111529923,0.004043215,0.01644591,0.0011834521,5002,0,0.53692657,0.29393038,-9.784217,5002,0,0,1,1
111534925,-0.0008565523,0.0056095333,-0.0042075287,5002,0,0.3282346,-0.056450613,-9.797645,5002,0,0,1,1
111539927,0.00047654286,0.0172004,-0.000863525,5002,0,0.3586662,0.021592405,-9.776609,5002,0,0,1,1
111544929,0.0003165137,0.0066652047,0.005672216,5002,0,0.33020702,0.06763767,-9.8387165,5002,0,0,1,1
111549930,-0.0043901065,0.009904728,0.0015769396,5001,0,0.36374286,0.21613821,-9.882017,5001,0,0,1,1
111554932,0.0036721674,0.0034732705,0.005979159,5002,0,0.10414961,0.0912556,-9.776664,5002,0,0,1,1
111564936,0.00047532094,0.009902417,0.004924627,5002,0,0.48681945,0.24718659,-9.805805,5002,0,0,1,1
111569937,-0.0010419665,0.012487073,-0.003511341,5001,0,0.39433435,0.10197422,-9.870471,5001,0,0,1,1
111574939,0.005515302,0.001521728,-0.0029323031,5002,0,0.29212627,-0.23020925,-9.824197,5002,0,0,1,1
111579941,0.004025557,0.013018249,0.0019218641,5002,0,0.45643803,-0.0470053,-9.824081,5002,0,0,1,1
111584943,0.0008076341,0.0072270664,-0.0034969551,5002,0,0.61300516,0.22820535,-9.772966,5002,0,0,1,1
111589944,0.00089030527,0.018652871,-0.0017274414,5001,0,0.3943722,0.106092036,-9.775274,5001,0,0,1,1
111594946,0.0010761566,0.008865013,-0.0039108833,5002,0,0.23938856,-0.0072714197,-9.819417,5002,0,0,1,1
111599948,0.0015979725,0.012107196,0.008866237,5002,0,0.21491197,0.023118576,-9.823541,5002,0,0,1,1
111604950,0.0021651587,0.003006025,0.0033511145,5002,0,0.26970935,0.32771125,-9.901702,5002,0,0,1,1
111609952,0.004019662,0.010788779,0.0019949058,5002,0,0.08528569,0.03284014,-9.766714,5002,0,0,1,1
111614953,-0.00021105632,0.0074987547,0.0026573502,5001,0,0.20137164,0.03544991,-9.745344,5001,0,0,1,1
111619955,3.9748844e-05,0.014649924,0.0045669693,5002,0,0.4996546,0.070987485,-9.803805,5002,0,0,1,1
111624957,-0.0042977287,0.0060361484,-2.532266e-06,5002,0,0.5493059,0.09383719,-9.793967,5002,0,0,1,1
111629958,0.0035720714,0.012799992,-0.0028485986,5001,0,0.25162998,-0.30253538,-9.932415,5001,0,0,1,1
111634960,0.0010490067,0.002944882,-0.00020991078,5002,0,0.46585086,0.045835458,-9.802008,5002,0,0,1,1
111639962,0.0046246643,0.013257259,-0.00030065887,5002,0,0.56179595,0.20944399,-9.716053,5002,0,0,1,1
111644964,-0.0013383663,0.011016026,-0.0058688913,5002,0,0.43462,0.14745373,-9.803772,5002,0,0,1,1
111649965,0.0012026681,0.013636927,0.0017563832,5001,0,0.24215904,0.026942905,-9.8004465,5001,0,0,1,1
111654967,-0.0024877386,0.009857736,0.0029544996,5002,0,0.19329725,0.038097054,-9.78615,5002,0,0,1,1
111659969,0.002140703,0.009010231,-0.00016047806,5002,0,0.35699135,0.33855322,-9.926272,5002,0,0,1,1
111664971,0.0033788288,0.005448531,-0.000907789,5002,0,0.08404949,-0.004512246,-9.809456,5002,0,0,1,1
111669972,0.0024353522,0.008056777,0.007850374,5001,0,0.17536005,0.03318515,-9.759112,5001,0,0,1,1
111674974,-0.00047531162,0.013267624,0.0016966256,5002,0,0.5222612,0.034018442,-9.688901,5002,0,0,1,1
111679976,-0.002873684,0.0146755325,-0.00012836792,5002,0,0.54622716,0.14361642,-9.941955,5002,0,0,1,1
111684978,0.004463144,0.006339785,-0.0016649403,5002,0,0.32040846,-0.24157633,-9.853333,5002,0,0,1,1
111689980,-0.0019860193,0.008793268,0.004227403,5002,0,0.3439125,0.041724056,-9.864192,5002,0,0,1,1
111694981,0.006147324,0.011169712,-0.0041505466,5001,0,0.50627,0.15101981,-9.750934,5001,0,0,1,1
111699983,-0.00093529274,0.012571434,-0.0012276013,5002,0,0.39998284,0.23610117,-9.771158,5002,0,0,1,1
111704985,0.0007426189,0.0165868,-0.00014020594,5002,0,0.37905034,0.079049386,-9.749848,5002,0,0,1,1
111709987,-0.0018054413,0.0033903827,0.0024404554,5002,0,0.16515036,-0.00032031906,-9.806961,5002,0,0,1,1
111714988,0.0071997936,0.012708186,-8.277316e-05,5001,0,0.13528523,0.2708372,-9.826414,5001,0,0,1,1
111719990,0.00477354,0.00058415486,0.0031288257,5002,0,0.35538927,-0.026824541,-9.813784,5002,0,0,1,1
111724992,0.0018535648,0.015909504,0.0014889166,5002,0,0.26857096,-0.00687615,-9.708043,5002,0,0,1,1
111729994,0.00037086473,0.0087121315,0.00017814711,5002,0,0.48137808,0.012872485,-9.741648,5002,0,0,1,1
111734996,-0.0015763389,0.015804827,0.0012104195,5002,0,0.43036315,0.109070286,-9.890799,5002,0,0,1,1
111739997,0.0016747066,0.004150456,0.003407034,5001,0,0.42800707,-0.18108785,-9.920825,5001,0,0,1,1
111744999,0.001896256,0.011570792,-0.00013958197,5002,0,0.33724034,0.15544637,-9.837293,5002,0,0,1,1
111750001,0.003841004,0.003205831,0.0029254174,5002,0,0.32030398,0.057664387,-9.791861,5002,0,0,1,1
111755002,0.0006687725,0.015515042,-0.0017063217,5001,0,0.42527092,0.27500397,-9.719595,5001,0,0,1,1
111760004,0.00088748144,0.00843272,0.0006049862,5002,0,0.3919425,0.063549876,-9.778923,5002,0,0,1,1
111765006,-0.0018331873,0.013390809,0.0011055609,5002,0,0.18472707,-0.06420944,-9.833369,5002,0,0,1,1
111770008,0.0044180388,0.0019793422,0.0022601103,5002,0,0.1967122,0.07154444,-9.815378,5002,0,0,1,1
111775009,0.0023539339,0.012002106,-0.000938802,5001,0,0.35217333,0.12248151,-9.797493,5001,0,0,1,1
111780011,0.0027936709,0.00584278,-0.00028109364,5002,0,0.4716223,-0.029172895,-9.757767,5002,0,0,1,1
111785013,0.0016604457,0.01553382,0.00190192,5002,0,0.4066373,0.1326159,-9.779656,5002,0,0,1,1
111790015,-0.0035378241,0.007370305,0.0014521339,5002,0,0.34513345,0.028326344,-9.837239,5002,0,0,1,1
111795016,0.0024011773,0.011872749,0.0032488732,5001,0,0.34683168,0.008697936,-9.836793,5001,0,0,1,1
111800018,0.0024185057,0.002221196,-0.0010943067,5002,0,0.29566997,0.022754157,-9.848814,5002,0,0,1,1
111805020,0.003646847,0.015342038,0.0025909217,5002,0,0.3181817,0.13331997,-9.754887,5002,0,0,1,1
111810022,-0.0017679947,0.009550214,0.0008099032,5002,0,0.45517063,0.17013611,-9.752041,5002,0,0,1,1
111815023,-0.0013862783,0.015991002,0.0054855742,5001,0,0.3456028,0.03876272,-9.825133,5001,0,0,1,1
111820025,-0.0041703684,0.0039320895,-0.0017979955,5002,0,0.32583052,-0.08656499,-9.840935,5002,0,0,1,1
111825027,0.006334891,0.010895222,0.002073681,5002,0,0.23100512,-0.009972073,-9.850444,5002,0,0,1,1
111830031,0.002122737,0.0044683935,0.0009154463,5004,0,0.40926376,0.20196629,-9.714949,5004,0,0,1,1
111835030,0.0028944383,0.014374178,-0.0029999071,4999,0,0.34560174,0.09404452,-9.754945,4999,0,0,1,1
111840032,-0.004951747,0.010773863,0.00043040977,5002,0,0.39589286,0.08694057,-9.838647,5002,0,0,1,1
111845034,0.00066412706,0.013753409,0.0024279673,5002,0,0.4322027,0.11808263,-9.741213,5002,0,0,1,1
111850036,-0.0037233233,0.0069956593,0.005371387,5002,0,0.317142,0.1550124,-9.97667,5002,0,0,1,1
111855037,0.0048245643,0.011013701,-0.0030154348,5001,0,0.09021366,0.0069462154,-9.871315,5001,0,0,1,1
111860039,0.004104786,0.0042636013,-0.0011358679,5002,0,0.45187488,-0.04934158,-9.756294,5002,0,0,1,1
111865041,-0.0005488945,0.015111553,0.0041395584,5002,0,0.42684704,0.17064172,-9.699888,5002,0,0,1,1
111870043,-0.0016348585,0.0071881637,0.0029130103,5002,0,0.47403532,-0.005001057,-9.806592,5002,0,0,1,1
111875045,0.0004593646,0.010430719,0.0041182134,5002,0,0.20596425,-0.0966226,-9.801783,5002,0,0,1,1
111880046,0.0053129895,0.009543621,-0.0011481158,5001,0,0.44157666,-0.15658426,-9.799921,5001,0,0,1,1
111885048,0.0014233822,0.0083267065,0.0020408283,5002,0,0.4204741,0.35889113,-9.907247,5002,0,0,1,1
111890050,0.004769554,0.008890086,-0.0032724347,5002,0,0.26775274,0.16198072,-9.759408,5002,0,0,1,1
111895051,-0.000230385,0.011314048,0.0012138579,5001,0,0.39451554,0.07103603,-9.700697,5001,0,0,1,1
111900053,-0.0037117254,0.0101254145,-0.0012072399,5002,0,0.38174164,0.12625653,-9.921444,5002,0,0,1,1
111905055,0.00066226535,0.010074651,0.0024010986,5002,0,0.23271202,0.19201654,-9.914065,5002,0,0,1,1
111910057,0.0062755323,0.0029306589,-0.0026930233,5002,0,0.07213127,0.019551288,-9.791771,5002,0,0,1,1
111915058,0.00062090904,0.009624284,0.001904117,5001,0,0.3249125,-0.06771069,-9.719272,5001,0,0,1,1
111920061,0.004225501,0.012193772,0.0013966747,5003,0,0.5476673,0.07197687,-9.740875,5003,0,0,1,1
111925062,-0.0044185575,0.009863957,0.00796375,5001,0,0.5272337,0.037725363,-9.750783,5001,0,0,1,1
111930064,-0.0040102117,0.008590166,0.0064761033,5002,0,0.19600815,-0.15627198,-9.891602,5002,0,0,1,1
111940067,0.008084783,0.010947867,0.0001677908,5001,0,0.46692604,0.31033403,-9.84035,5001,0,0,1,1
111945069,0.0071538007,0.00425627,0.0006181942,5002,0,0.3013665,0.23831093,-9.797661,5002,0,0,1,1
111950071,-0.0039449027,0.018410984,-0.0012544346,5002,0,0.42439818,0.12356189,-9.755679,5002,0,0,1,1
111955073,-0.0014400118,0.0074334983,-0.0039756284,5002,0,0.30253527,0.15002123,-9.8520775,5002,0,0,1,1
111960074,-0.0023616254,0.013940166,-0.0012234356,5001,0,0.16374183,0.099281065,-9.895261,5001,0,0,1,1
111965076,0.0062946146,0.0022471896,0.0012331922,5002,0,0.00626415,0.09423484,-9.854259,5002,0,0,1,1
