timestamp,timestamp_last_signal,rssi,rssi_dbm,rc_lost_frame_count,rc_total_frame_count,rc_ppm_frame_length,values[0],values[1],values[2],values[3],values[4],values[5],values[6],values[7],values[8],values[9],values[10],values[11],values[12],values[13],values[14],values[15],values[16],values[17],channel_count,rc_failsafe,rc_lost,input_source,link_quality
127760191,127760191,255,nan,0,0,0,1532,1500,1500,1504,2010,988,2010,988,1000,1000,1000,1000,1500,1500,1500,1500,0,0,16,0,0,14,-1
128268191,128268191,255,nan,0,0,0,1532,1500,1500,1504,2010,988,2010,988,1000,1000,1000,1000,1500,1500,1500,1500,0,0,16,0,0,14,-1
128768192,128768192,255,nan,0,0,0,1533,1500,1500,1504,2010,1500,2010,988,1000,1000,1000,1000,1500,1500,1500,1500,0,0,16,0,0,14,-1
129268191,129268191,255,nan,0,0,0,1532,1500,1500,1504,2010,1500,2010,988,1000,1000,1000,1000,1500,1500,1500,1500,0,0,16,0,0,14,-1
129764192,129764192,255,nan,0,0,0,1532,1500,1500,1504,2010,1500,2010,988,1000,1000,1000,1000,1500,1500,1500,1500,0,0,16,0,0,14,-1
130264509,130264509,255,nan,0,0,0,1533,1500,1500,1504,2010,1500,2010,988,1000,1000,1000,1000,1500,1500,1500,1500,0,0,16,0,0,14,-1
130764238,130764238,255,nan,0,0,0,1532,1500,1500,1504,2010,1500,2010,988,1000,1000,1000,1000,1500,1500,1500,1500,0,0,16,0,0,14,-1
131264224,131264224,255,nan,0,0,0,1532,1500,1500,1504,2010,1500,2010,988,1000,1000,1000,1000,1500,1500,1500,1500,0,0,16,0,0,14,-1
131764192,131764192,255,nan,0,0,0,1532,1500,1500,1504,2010,1500,2010,988,1000,1000,1000,1000,1500,1500,1500,1500,0,0,16,0,0,14,-1
132268192,132268192,255,nan,0,0,0,1532,1500,1500,1502,2010,1500,2010,988,1000,1000,1000,1000,1500,1500,1500,1500,0,0,16,0,0,14,-1
132768191,132768191,255,nan,0,0,0,1532,1500,1499,1502,2010,1500,2010,988,1000,1000,1000,1000,1500,1500,1500,1500,0,0,16,0,0,14,-1
133268192,133268192,255,nan,0,0,0,1532,1499,1500,1502,2010,1500,2010,988,1000,1000,1000,1000,1500,1500,1500,1500,0,0,16,0,0,14,-1
133768192,133768192,255,nan,0,0,0,1532,1500,1499,1504,2010,1500,2010,988,1000,1000,1000,1000,1500,1500,1500,1500,0,0,16,0,0,14,-1
134264239,134264239,255,nan,0,0,0,1532,1500,1500,1504,2010,1500,2010,988,1000,1000,1000,1000,1500,1500,1500,1500,0,0,16,0,0,14,-1
134764192,134764192,255,nan,0,0,0,1532,1500,1500,1504,2010,1500,2010,988,1000,1000,1000,1000,1500,1500,1500,1500,0,0,16,0,0,14,-1
135268191,135268191,255,nan,0,0,0,1532,1500,1499,1504,2010,1500,2010,988,1000,1000,1000,1000,1500,1500,1500,1500,0,0,16,0,0,14,-1
135764192,135764192,255,nan,0,0,0,1532,1500,1500,1504,2010,1500,2010,988,1000,1000,1000,1000,1500,1500,1500,1500,0,0,16,0,0,14,-1
136264191,136264191,255,nan,0,0,0,1532,1500,1500,1502,2010,1500,2010,988,1000,1000,1000,1000,1500,1500,1500,1500,0,0,16,0,0,14,-1
136764191,136764191,255,nan,0,0,0,1532,1500,1500,1504,2010,1500,2010,988,1000,1000,1000,1000,1500,1500,1500,1500,0,0,16,0,0,14,-1
137264192,137264192,255,nan,0,0,0,1533,1500,1500,1504,2010,1500,2010,988,1000,1000,1000,1000,1500,1500,1500,1500,0,0,16,0,0,14,-1
137764241,137764241,255,nan,0,0,0,1532,1500,1500,1504,2010,1500,2010,988,1000,1000,1000,1000,1500,1500,1500,1500,0,0,16,0,0,14,-1
138260191,138260191,255,nan,0,0,0,1532,1500,1500,1504,2010,1500,2010,988,1000,1000,1000,1000,1500,1500,1500,1500,0,0,16,0,0,14,-1
138768192,138768192,255,nan,0,0,0,1532,1500,1500,1504,2010,1500,2010,988,1000,1000,1000,1000,1500,1500,1500,1500,0,0,16,0,0,14,-1
139268325,139268325,255,nan,0,0,0,1532,1500,1500,1504,2010,1500,2010,988,1000,1000,1000,1000,1500,1500,1500,1500,0,0,16,0,0,14,-1
139768191,139768191,255,nan,0,0,0,1532,1500,1500,1504,2010,1500,2010,988,1000,1000,1000,1000,1500,1500,1500,1500,0,0,16,0,0,14,-1
140268191,140268191,255,nan,0,0,0,1532,1500,1500,1504,2010,1500,2010,988,1000,1000,1000,1000,1500,1500,1500,1500,0,0,16,0,0,14,-1
140768192,140768192,255,nan,0,0,0,1532,1500,1500,1504,2010,1500,2010,988,1000,1000,1000,1000,1500,1500,1500,1500,0,0,16,0,0,14,-1
141264508,141264508,255,nan,0,0,0,1532,1500,1500,1504,2010,1500,2010,988,1000,1000,1000,1000,1500,1500,1500,1500,0,0,16,0,0,14,-1
141764191,141764191,255,nan,0,0,0,1532,1500,1500,1504,2010,1500,2010,988,1000,1000,1000,1000,1500,1500,1500,1500,0,0,16,0,0,14,-1
142264191,142264191,255,nan,0,0,0,1532,1500,1500,1504,2010,1500,2010,988,1000,1000,1000,1000,1500,1500,1500,1500,0,0,16,0,0,14,-1
142764191,142764191,255,nan,0,0,0,1532,1500,1500,1504,2010,1500,2010,988,1000,1000,1000,1000,1500,1500,1500,1500,0,0,16,0,0,14,-1
143264191,143264191,255,nan,0,0,0,1532,1500,1500,1504,2010,1500,2010,988,1000,1000,1000,1000,1500,1500,1500,1500,0,0,16,0,0,14,-1
143764241,143764241,255,nan,0,0,0,1532,1500,1500,1504,2010,1500,2010,988,1000,1000,1000,1000,1500,1500,1500,1500,0,0,16,0,0,14,-1
144268192,144268192,255,nan,0,0,0,1532,1500,1500,1504,2010,1500,2010,988,1000,1000,1000,1000,1500,1500,1500,1500,0,0,16,0,0,14,-1
144760199,144760199,255,nan,0,0,0,1532,1500,1500,1504,2010,1500,2010,988,1000,1000,1000,1000,1500,1500,1500,1500,0,0,16,0,0,14,-1
145260192,145260192,255,nan,0,0,0,1532,1500,1500,1504,2010,1500,2010,988,1000,1000,1000,1000,1500,1500,1500,1500,0,0,16,0,0,14,-1
145756191,145756191,255,nan,0,0,0,1532,1500,1500,1504,2010,1500,2010,988,1000,1000,1000,1000,1500,1500,1500,1500,0,0,16,0,0,14,-1
146268191,146268191,255,nan,0,0,0,1532,1500,1500,1504,2010,1500,2010,988,1000,1000,1000,1000,1500,1500,1500,1500,0,0,16,0,0,14,-1
146768286,146768286,255,nan,0,0,0,1532,1499,1500,1504,2010,1500,2010,988,1000,1000,1000,1000,1500,1500,1500,1500,0,0,16,0,0,14,-1
147268192,147268192,255,nan,0,0,0,1533,1500,1500,1504,2010,1500,2010,988,1000,1000,1000,1000,1500,1500,1500,1500,0,0,16,0,0,14,-1
147768191,147768191,255,nan,0,0,0,1532,1500,1500,1504,2010,1500,2010,988,1000,1000,1000,1000,1500,1500,1500,1500,0,0,16,0,0,14,-1
148264449,148264449,255,nan,0,0,0,1532,1500,1500,1504,2010,1500,2010,988,1000,1000,1000,1000,1500,1500,1500,1500,0,0,16,0,0,14,-1
148764191,148764191,255,nan,0,0,0,1532,1500,1500,1504,2010,1500,2010,988,1000,1000,1000,1000,1500,1500,1500,1500,0,0,16,0,0,14,-1
149264191,149264191,255,nan,0,0,0,1532,1500,1499,1504,2010,1500,2010,988,1000,1000,1000,1000,1500,1500,1500,1500,0,0,16,0,0,14,-1
149764192,149764192,255,nan,0,0,0,1532,1500,1500,1504,2010,1500,2010,988,1000,1000,1000,1000,1500,1500,1500,1500,0,0,16,0,0,14,-1
150264191,150264191,255,nan,0,0,0,1532,1500,1500,1504,2010,1500,2010,988,1000,1000,1000,1000,1500,1500,1500,1500,0,0,16,0,0,14,-1
150764721,150764721,255,nan,0,0,0,1533,1500,1500,1504,2010,1500,2010,988,1000,1000,1000,1000,1500,1500,1500,1500,0,0,16,0,0,14,-1
151268192,151268192,255,nan,0,0,0,1532,1500,1500,1504,2010,1500,2010,988,1000,1000,1000,1000,1500,1500,1500,1500,0,0,16,0,0,14,-1
151760192,151760192,255,nan,0,0,0,1532,1499,1500,1504,2010,1500,2010,988,1000,1000,1000,1000,1500,1500,1500,1500,0,0,16,0,0,14,-1
152260191,152260191,255,nan,0,0,0,1532,1500,1500,1504,2010,1500,2010,988,1000,1000,1000,1000,1500,1500,1500,1500,0,0,16,0,0,14,-1
152768198,152768198,255,nan,0,0,0,1532,1500,1500,1504,2010,1500,2010,988,1000,1000,1000,1000,1500,1500,1500,1500,0,0,16,0,0,14,-1
153268849,153268849,255,nan,0,0,0,1532,1500,1500,1504,2010,1500,2010,988,1000,1000,1000,1000,1500,1500,1500,1500,0,0,16,0,0,14,-1
153764192,153764192,255,nan,0,0,0,1532,1500,1500,1504,2010,1500,2010,988,1000,1000,1000,1000,1500,1500,1500,1500,0,0,16,0,0,14,-1
154268697,154268697,255,nan,0,0,0,1532,1500,1500,1504,2010,1500,2010,988,1000,1000,1000,1000,1500,1500,1500,1500,0,0,16,0,0,14,-1
154764191,154764191,255,nan,0,0,0,1532,1500,1500,1504,2010,1500,2010,988,1000,1000,1000,1000,1500,1500,1500,1500,0,0,16,0,0,14,-1
155264451,155264451,255,nan,0,0,0,1532,1500,1500,1504,2010,1500,2010,988,1000,1000,1000,1000,1500,1500,1500,1500,0,0,16,0,0,14,-1
155764267,155764267,255,nan,0,0,0,1532,1500,1500,1504,2010,1500,2010,988,1000,1000,1000,1000,1500,1500,1500,1500,0,0,16,0,0,14,-1
156264191,156264191,255,nan,0,0,0,1532,1500,1500,1504,2010,1500,2010,988,1000,1000,1000,1000,1500,1500,1500,1500,0,0,16,0,0,14,-1
156764192,156764192,255,nan,0,0,0,1532,1500,1500,1504,2010,1500,2010,988,1000,1000,1000,1000,1500,1500,1500,1500,0,0,16,0,0,14,-1
157260415,157260415,255,nan,0,0,0,1532,1500,1500,1504,2010,1500,2010,988,1000,1000,1000,1000,1500,1500,1500,1500,0,0,16,0,0,14,-1
157768207,157768207,255,nan,0,0,0,1532,1500,1500,1504,2010,1500,2010,988,1000,1000,1000,1000,1500,1500,1500,1500,0,0,16,0,0,14,-1
158268299,158268299,255,nan,0,0,0,1532,1500,1500,1504,2010,1500,2010,988,1000,1000,1000,1000,1500,1500,1500,1500,0,0,16,0,0,14,-1
158760191,158760191,255,nan,0,0,0,1533,1499,1500,1504,2010,1500,2010,988,1000,1000,1000,1000,1500,1500,1500,1500,0,0,16,0,0,14,-1
159260191,159260191,255,nan,0,0,0,1532,1500,1500,1504,2010,1500,2010,988,1000,1000,1000,1000,1500,1500,1500,1500,0,0,16,0,0,14,-1
159768191,159768191,255,nan,0,0,0,1532,1500,1500,1504,2010,1500,2010,988,1000,1000,1000,1000,1500,1500,1500,1500,0,0,16,0,0,14,-1
160268349,160268349,255,nan,0,0,0,1532,1500,1500,1504,2010,1500,2010,988,1000,1000,1000,1000,1500,1500,1500,1500,0,0,16,0,0,14,-1
160768501,160768501,255,nan,0,0,0,1532,1500,1500,1504,2010,1500,2010,988,1000,1000,1000,1000,1500,1500,1500,1500,0,0,16,0,0,14,-1
161264194,161264194,255,nan,0,0,0,1532,1500,1500,1504,2010,1500,2010,988,1000,1000,1000,1000,1500,1500,1500,1500,0,0,16,0,0,14,-1
161764192,161764192,255,nan,0,0,0,1532,1500,1500,1504,2010,1500,2010,988,1000,1000,1000,1000,1500,1500,1500,1500,0,0,16,0,0,14,-1
162264244,162264244,255,nan,0,0,0,1532,1500,1500,1504,2010,1500,2010,988,1000,1000,1000,1000,1500,1500,1500,1500,0,0,16,0,0,14,-1
162756527,162756527,255,nan,0,0,0,1532,1499,1500,1504,2010,1500,2010,988,1000,1000,1000,1000,1500,1500,1500,1500,0,0,16,0,0,14,-1
163260192,163260192,255,nan,0,0,0,1532,1500,1500,1504,2010,1500,2010,988,1000,1000,1000,1000,1500,1500,1500,1500,0,0,16,0,0,14,-1
163768555,163768555,255,nan,0,0,0,1532,1500,1500,1504,2010,1500,2010,988,1000,1000,1000,1000,1500,1500,1500,1500,0,0,16,0,0,14,-1
