timestamp,timestamp_sample,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],flow[0],flow[1],heading,mag_field[0],mag_field[1],mag_field[2],gravity[0],gravity[1],gravity[2],drag[0],drag[1],airspeed,beta,hagl,hagl_rate
111050572,110859687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.478296e-05,-8.881092e-06,-0.0016448945,0.0,-0.2853775,0.0,0.0,0.0,0.0,0.00077939034,0.041448977,-0.0031787157,-0.002105981,0.00479123,-0.0013186722,0.00014793873,0.0,0.0,0.0,0.0,0.0,0.0
111550692,111359863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.5722194e-05,0.0002552122,-0.00082845986,0.0,-0.27150732,0.0,0.0,0.0,0.0,0.00046122074,0.014498845,-0.021480352,-0.0013325512,-0.0048144124,-0.0013092593,-0.00019061565,0.0,0.0,0.0,0.0,0.0,0.0
112050914,111860039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.773013e-07,0.00030095875,0.00058990717,0.0,-0.2938076,0.0,0.0,0.0,0.0,0.00036776066,-0.010478146,-0.013967514,0.018573612,0.007484207,0.008930576,0.00025498867,0.0,0.0,0.0,0.0,0.0,0.0
112551252,112360214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.3896336e-05,9.910762e-05,0.0024463236,0.0,-0.32119238,0.0,0.0,0.0,0.0,0.00018119812,0.014600284,-0.013761714,0.014158577,-0.009417221,-0.0062259403,-0.00043976307,0.0,0.0,0.0,0.0,0.0,0.0
113051591,112860389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8513757e-05,-8.288026e-05,0.0042866915,0.0,-0.2981881,0.0,0.0,0.0,0.0,3.1352043e-05,0.03510527,-0.011562094,0.022689044,-0.0008787289,-0.0004799231,-3.504753e-05,0.0,0.0,0.0,0.0,0.0,0.0
113551627,113360563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.404969e-05,-0.00017045438,0.005702406,0.0,-0.33089143,0.0,0.0,0.0,0.0,-8.3088875e-05,0.018090814,-0.021263853,0.0067376196,0.00666604,-0.014989648,1.1205673e-05,0.0,0.0,0.0,0.0,0.0,0.0
114051648,113860737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00019009062,-9.512901e-05,0.006780088,0.0,-0.38292652,0.0,0.0,0.0,0.0,-0.00026333332,0.013017878,-0.009212032,0.015510082,-0.0026322901,-0.00015774695,-9.8884106e-05,0.0,0.0,0.0,0.0,0.0,0.0
114551820,114360909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1708274e-05,5.7742e-05,0.0074628443,0.0,-0.39784768,0.0,0.0,0.0,0.0,-0.00034987926,0.01382887,0.00709112,-0.012877017,-0.004555702,-0.010757314,-0.00030082464,0.0,0.0,0.0,0.0,0.0,0.0
115052021,114861081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012452994,0.00017119944,0.008271381,0.0,-0.38662782,0.0,0.0,0.0,0.0,-0.00051259995,-0.019493133,-0.035613984,-0.014428884,1.2271106e-05,0.025024679,-0.00015580654,0.0,0.0,0.0,0.0,0.0,0.0
115552022,115361252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001678369,3.233552e-06,0.008670747,0.0,-0.35204017,0.0,0.0,0.0,0.0,-0.0005669594,-0.02455017,-0.013725787,-0.027139127,-0.0114139095,0.00018476043,-0.0004518032,0.0,0.0,0.0,0.0,0.0,0.0
116052166,115861422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.5987934e-05,0.0003708899,0.009098604,0.0,0.31361392,0.0,0.0,0.0,0.0,-0.00056660175,-0.08029616,0.01508081,-0.03698626,0.0028198939,-0.076628424,-0.003280282,0.0,0.0,0.0,0.0,0.0,0.0
116542512,116351585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00047104922,1.899898e-05,0.014319241,0.0,1.002986,0.0,0.0,0.0,0.0,-0.0023460388,-0.13882695,-0.03629464,-0.11101928,0.08847507,0.026700143,-0.0067980886,0.0,0.0,0.0,0.0,0.0,0.0
117042879,116851747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008746522,0.0016035959,0.026752487,0.0,2.316268,0.0,0.0,0.0,0.0,-0.0027996302,-0.15994483,0.0011237597,-0.14274213,-0.06031306,0.13083285,-0.008105218,0.0,0.0,0.0,0.0,0.0,0.0
117542900,117351903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00023087522,0.00356441,0.044890553,0.0,3.4032469,0.0,0.0,0.0,0.0,-0.0023593903,-0.13390207,-0.033902735,-0.1272395,-0.04655124,-0.15221119,-0.013030827,0.0,0.0,0.0,0.0,0.0,0.0
118051413,117857054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014570421,-0.0023566978,0.10091926,0.0,0.79346853,0.0,0.0,0.0,0.0,-0.0018211603,-0.10052023,-0.0045910478,-0.099392414,0.05924635,-0.099671066,-0.002188325,0.0,0.0,0.0,0.0,0.0,0.0
118551544,118357199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051326957,-0.0016224943,0.19983637,0.0,0.60161,0.0,0.0,0.0,0.0,-0.004726529,-0.18872657,-0.08698089,-0.16544878,-0.05556765,-0.083771676,-0.0075042844,0.0,0.0,0.0,0.0,0.0,0.0
