timestamp,timestamp_sample,time_last_fuse,device_id,observation[0],observation[1],observation[2],observation_variance[0],observation_variance[1],observation_variance[2],innovation[0],innovation[1],innovation[2],innovation_filtered[0],innovation_filtered[1],innovation_filtered[2],innovation_variance[0],innovation_variance[1],innovation_variance[2],test_ratio[0],test_ratio[1],test_ratio[2],test_ratio_filtered[0],test_ratio_filtered[1],test_ratio_filtered[2],estimator_instance,innovation_rejected,fused
111099637,110892026,110901738,0,-0.01203652,-0.16601948,0.32294047,0.0025000002,0.0025000002,0.0025000002,0.052769143,-0.020411,0.011750847,0.023219071,-0.0013596051,0.00015805342,0.0025053897,0.0025023308,0.0025021178,0.123492986,0.018497968,0.0061318246,0.04361877,-0.0029871312,0.00032199698,1,0,1
111586976,111381768,111389226,0,0.027700549,-0.17423575,0.33978638,0.0025000002,0.0025000002,0.0025000002,0.012968585,-0.012240306,-0.0051552057,0.012931065,-0.006525725,-0.001032139,0.0025053758,0.0025023227,0.002502112,0.007458815,0.006652587,0.0011801575,0.02138444,-0.0059024286,-0.00028893637,1,0,1
112062416,111871770,111872110,0,0.041662786,-0.1567815,0.30342,0.0025000002,0.0025000002,0.0025000002,-0.0012306497,-0.029686779,0.03110975,0.016047087,-0.014396124,0.009643175,0.002505369,0.0025023175,0.002502106,6.7166795e-05,0.039132845,0.042977918,0.027542774,-0.013943587,0.010697546,1,0,1
112635472,112431812,112437785,0,0.031883836,-0.16908571,0.31472415,0.0025000002,0.0025000002,0.0025000002,0.008399177,-0.017199695,0.019726485,0.017183773,-0.016772456,0.012773616,0.0025053837,0.0025023161,0.0025021008,0.0031286483,0.013135661,0.017280353,0.021460434,-0.018544126,0.012320023,1,0,1
113130432,112921876,112922217,0,0.0140316915,-0.18638775,0.32195434,0.0025000002,0.0025000002,0.0025000002,0.026162248,0.00023809075,0.012421012,0.016666673,-0.012116368,0.016200924,0.0025053727,0.0025023029,0.002502093,0.030355351,2.5219247e-06,0.0068512633,0.020472936,-0.0116846375,0.015047354,1,0,1
113610410,113411982,113415676,0,0.026077058,-0.16031457,0.34023577,0.0025000002,0.0025000002,0.0025000002,0.01403711,-0.025806516,-0.0058662593,0.0149006555,-0.0120247835,0.0059151947,0.0025053709,0.0025023,0.0025020891,0.00873858,0.029571442,0.0015281958,0.013657613,-0.013226034,0.005702593,1,0,1
114102644,113901816,113904622,0,0.032680813,-0.18829167,0.3327335,0.0025000002,0.0025000002,0.0025000002,0.0073367916,0.0021890998,0.0017023385,0.0118928505,-0.0053225704,-0.0036948926,0.0025053655,0.0025022915,0.0025020833,0.0023872547,0.00021280347,0.00012869092,0.01065068,-0.0060799574,-0.0051303734,1,0,1
114591148,114391808,114395072,0,0.04419793,-0.18218395,0.33611998,0.0025000002,0.0025000002,0.0025000002,-0.004239861,-0.0039227307,-0.0016545057,0.011933359,-0.0067746183,-0.0077130934,0.0025053588,0.0025022845,0.0025020775,0.00079724315,0.00068329804,0.000121561905,0.011006472,-0.0061923536,-0.0065250825,1,0,1
115093780,114881811,114890034,0,0.03828522,-0.14994523,0.34646297,0.0025000002,0.0025000002,0.0025000002,0.0018810853,-0.0360606,-0.011936605,0.010274516,-0.012917251,-0.0069984794,0.0025053746,0.0025022905,0.002502075,0.0001569285,0.05774115,0.0063272957,0.014393284,-0.018295813,-0.0047846814,1,0,1
115643184,115441807,115451238,0,0.06825866,-0.19242087,0.37108338,0.0025000002,0.0025000002,0.0025000002,-0.027289946,0.006685391,-0.036285847,-0.0068172445,-0.004951557,-0.016548093,0.0025053814,0.0025022896,0.00250207,0.03302851,0.001984455,0.05847001,-0.009893399,-0.007465941,-0.01995686,1,0,1
116128897,115931750,115935619,0,0.14038411,-0.15372272,0.43473014,0.0025000002,0.0025000002,0.0025000002,-0.09563819,-0.031490713,-0.09917423,-0.040835608,-0.006941644,-0.048498657,0.0025055641,0.0025022777,0.002502068,0.40561566,0.044038966,0.4367746,-0.1437426,-0.0084058065,-0.15521933,1,0,1
116626796,116421864,116430574,0,0.20798336,-0.17901914,0.4647988,0.0025000002,0.0025000002,0.0025000002,-0.14175858,-0.0049355924,-0.12799934,-0.100793645,-0.021736113,-0.087213755,0.00251157,0.0025023194,0.0025021995,0.88901865,0.0010924875,0.72739184,-0.59702665,-0.039279085,-0.4046741,1,0,1
117129097,116912158,116702866,0,0.20480463,-0.17718066,0.5218108,0.0025000002,0.0025000002,0.0025000002,-0.13726583,-0.0066003003,-0.18467002,-0.13371094,-0.012408801,-0.12829968,0.0025118631,0.0025023513,0.0025022137,0.8334632,0.0019343568,1.5143485,-0.89551395,-0.021412099,-0.8261049,1,1,0
117593974,117401987,117334701,0,0.20184368,-0.12909915,0.50447,0.0025000002,0.0025000002,0.0025000002,-0.16145162,-0.052182727,-0.16637796,-0.15545338,-0.026697183,-0.14975417,0.0025055553,0.0025024943,0.00250214,1.155948,0.120903246,1.2292423,-1.1443614,-0.04617258,-1.0660412,1,1,0
118084423,117891809,117823609,0,0.20807263,-0.17558625,0.53035146,0.0025000002,0.0025000002,0.0025000002,-0.18830252,-0.008065151,-0.19491695,-0.15592475,-0.019670805,-0.15706462,0.0025099085,0.002502333,0.0025021082,1.5696826,0.0028882674,1.687138,-1.1314428,-0.030527124,-1.1556926,1,1,0
118644065,118451793,118103417,0,0.22352153,-0.17354381,0.48217642,0.0025000002,0.0025000002,0.0025000002,-0.18705146,-0.008043537,-0.1441641,-0.16984494,-0.025319377,-0.1558725,0.0025060677,0.0025024924,0.002502134,1.5512682,0.0028726244,0.9229139,-1.3223041,-0.05201285,-1.1083266,1,1,0
119068761,118871794,118595382,0,0.24234834,-0.14154853,0.53765476,0.0025000002,0.0025000002,0.0025000002,-0.20970815,-0.04148987,-0.2005475,-0.17373738,-0.028316837,-0.15879185,0.0025069534,0.0025024153,0.002502101,1.9491348,0.076433234,1.7860235,-1.3716468,-0.054669734,-1.1500367,1,1,0
