timestamp,timestamp_sample,control_mode_flags,output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],filter_fault_flags,pos_horiz_accuracy,pos_vert_accuracy,hdg_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,accel_device_id,gyro_device_id,baro_device_id,mag_device_id,mag_inclination_deg,mag_inclination_ref_deg,mag_strength_gs,mag_strength_ref_gs,gps_check_fail_flags,solution_status_flags,reset_count_vel_ne,reset_count_vel_d,reset_count_pos_ne,reset_count_pod_d,reset_count_quat,pre_flt_fail_innov_heading,pre_flt_fail_innov_height,pre_flt_fail_innov_pos_horiz,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
115972081,115781394,171799769283,0.00017617278,0.001602519,0.0019254208,0,0.003572336,0.0014691183,0.0005809143,nan,0.00548023,0.16902435,nan,nan,nan,0.0,3670026,3670026,6815762,589834,nan,nan,nan,nan,0,303,2,1,3,2,1,0,0,0,0,0,0,0,0
116172162,115981462,171799769283,0.00020905411,0.0018120242,0.001953327,0,0.0035643927,0.0014630198,0.0006925753,nan,0.0065364297,0.1738543,nan,nan,nan,0.0,3670026,3670026,6815762,589834,nan,nan,nan,nan,0,303,2,1,3,2,1,0,0,0,0,0,0,0,0
116372196,116181528,34360815811,0.00013421463,0.0020281896,0.0021983574,0,0.0035628919,0.0014590776,0.0011494169,nan,0.005748831,0.18855065,nan,nan,nan,0.0,3670026,3670026,6815762,589834,nan,nan,nan,nan,0,303,2,1,3,2,1,0,0,0,0,0,0,0,0
116572434,116381594,34360815811,0.00020400119,0.0019935633,0.0028060286,0,0.0035606022,0.001457299,0.0016998344,nan,0.004479467,0.21826452,nan,nan,nan,0.0,3670026,3670026,6815762,589834,nan,nan,nan,nan,0,303,2,1,3,2,1,0,0,0,0,0,0,0,0
116772340,116581660,34360815811,0.0003898523,0.0030831548,0.003754216,0,0.0035566804,0.0014591246,0.002090775,nan,0.011553945,0.2568729,nan,nan,nan,0.0,3670026,3670026,6815762,589834,nan,nan,nan,nan,0,303,2,1,3,2,1,0,0,0,0,0,0,0,0
116972610,116781724,34360815811,0.00061054504,0.004990572,0.0056929584,0,0.003530981,0.0014650363,0.0024114698,nan,0.019595578,0.3224707,nan,nan,nan,0.0,3670026,3670026,6815762,589834,nan,nan,nan,nan,0,303,2,1,3,2,1,0,0,0,0,0,0,0,0
117172462,116981788,34360815811,0.0015213097,0.0067727426,0.007857562,0,0.003603526,0.0014917641,0.002551706,nan,0.025143327,0.4112643,nan,nan,nan,0.0,3670026,3670026,6815762,589834,nan,nan,nan,nan,0,303,2,1,3,2,1,0,0,0,0,0,0,0,0
117372524,117181852,34360815811,0.0035226676,0.008869452,0.011161934,0,0.0035657112,0.0015051676,0.0026100443,nan,0.027773414,0.52990335,nan,nan,nan,0.0,3670026,3670026,6815762,589834,nan,nan,nan,nan,0,303,2,1,3,2,1,0,1,0,0,0,0,0,0
117572600,117381912,34360815811,0.0055532884,0.010837508,0.014661496,0,0.003561432,0.0015125965,0.002655779,nan,0.03996411,0.65125865,nan,nan,nan,0.0,3670026,3670026,6815762,589834,nan,nan,nan,nan,0,303,2,1,3,2,1,0,1,0,0,0,0,0,0
117767631,117571969,34360815811,0.0055579366,0.0073543657,0.011968008,0,0.0034835278,0.0016035439,0.002469567,nan,0.03840664,0.7887189,nan,nan,nan,0.005002,3670026,3670026,6815762,589834,nan,nan,nan,nan,0,303,2,1,3,2,1,0,1,0,0,0,0,0,0
