timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,heading_var,unaided_heading,delta_heading,tilt_var,ref_alt,dist_bottom,dist_bottom_var,delta_dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max_z,hagl_max_xy,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,heading_good_for_control,xy_global,z_global,dist_bottom_valid,dist_bottom_reset_counter,dist_bottom_sensor_bitfield,dead_reckoning
111026693,111025875,0,nan,nan,0.0034386963,-0.13534437,-0.20807374,0.002456926,-0.13315168,-0.2055485,0.00331685,0.0027488144,-0.0151144015,-0.016571434,-0.0034755024,-0.0033547909,0.0016009175,0.007942543,0.08176185,-0.032171812,1.6909124,0.00011249813,0.006917034,1.3341151,1.0496633e-05,nan,0.1,0.010000001,-0.2055485,0.0037243746,0.001501172,0.010803059,0.0015614548,inf,inf,inf,inf,inf,1,1,1,1,3,2,2,1,1,1,0,0,0,2,0,0
111531233,111526056,0,nan,nan,0.003633424,-0.1354335,-0.21981628,0.002456926,-0.13315168,-0.2055485,0.002286555,0.0013251707,-0.035448838,-0.035248514,-0.0034755024,-0.0033547909,0.0016009175,0.06856952,-0.06235603,-0.13261126,1.6908159,0.00011241709,0.0068649785,1.3341151,1.03941475e-05,nan,0.1,0.010000001,-0.2055485,0.003588275,0.0014869769,0.010539566,0.0015511294,inf,inf,inf,inf,inf,1,1,1,1,3,2,2,1,1,1,0,0,0,2,0,0
112026840,112026190,0,nan,nan,0.0012498829,-0.13467732,-0.23554678,0.002456926,-0.13315168,-0.2055485,-0.0063845855,0.004700288,-0.055601574,-0.0498809,-0.0034755024,-0.0033547909,0.0016009175,0.007513611,-0.030644625,-0.04209709,1.6909249,0.00011239045,0.007019489,1.3341151,1.0363607e-05,nan,0.1,0.010000001,-0.2055485,0.0035587412,0.0014777606,0.010515257,0.0015469579,inf,inf,inf,inf,inf,1,1,1,1,3,2,2,1,1,1,0,0,0,2,0,0
112526839,112526299,0,nan,nan,-0.0023427764,-0.13386269,-0.25135726,0.002456926,-0.13315168,-0.2055485,-0.00990795,0.0049808538,-0.071923964,-0.05674613,-0.0034755024,-0.0033547909,0.0016009175,-0.020537375,-0.02272133,-0.029645355,1.690938,0.00011248441,0.0070732986,1.3341151,1.0388005e-05,nan,0.10000001,0.010000001,-0.2055485,0.003632624,0.0014864933,0.010654043,0.0015533495,inf,inf,inf,inf,inf,1,1,1,1,3,2,2,1,1,1,0,0,0,2,0,0
113026834,113026456,0,nan,nan,-0.0026089742,-0.1335422,-0.26372242,0.002456926,-0.13315168,-0.2055485,-0.009388721,0.005347621,-0.082368836,-0.055007003,-0.0034755024,-0.0033547909,0.0016009175,-0.051666304,0.031054849,-0.06980232,1.690926,0.00011228141,0.0071018175,1.3341151,1.0371588e-05,nan,0.10000001,0.010000001,-0.2055485,0.0036132017,0.0014749549,0.010636581,0.001549806,inf,inf,inf,inf,inf,1,1,1,1,3,2,2,1,1,1,0,0,0,2,0,0
113527001,113526598,0,nan,nan,-0.0004418385,-0.13509788,-0.27138373,0.002456926,-0.13315168,-0.2055485,-0.003084918,0.0010514078,-0.08425603,-0.044719484,-0.0034755024,-0.0033547909,0.0016009175,-0.098884165,0.100924,-0.05541119,1.6908092,0.00011226299,0.007031494,1.3341151,1.0358177e-05,nan,0.10000001,0.010000001,-0.2055485,0.0036033716,0.0014776565,0.010584661,0.0015509333,inf,inf,inf,inf,inf,1,1,1,1,3,2,2,1,1,1,0,0,0,2,0,0
114027382,114026690,0,nan,nan,0.0022654964,-0.13639913,-0.27217078,0.002456926,-0.13315168,-0.2055485,0.00038583373,-0.00025842228,-0.077775575,-0.027606219,-0.0034755024,-0.0033547909,0.0016009175,0.054991394,-0.065600514,-0.03654912,1.6907676,0.00011219299,0.0070215594,1.3341151,1.0358124e-05,nan,0.10000001,0.010000001,-0.2055485,0.003614971,0.0014806312,0.010593638,0.0015519215,inf,inf,inf,inf,inf,1,1,1,1,3,2,2,1,1,1,0,0,0,2,0,0
114527672,114526873,0,nan,nan,0.004175176,-0.13710551,-0.26701862,0.002456926,-0.13315168,-0.2055485,0.0036355534,-0.0021955157,-0.06829132,-0.010963245,-0.0034755024,-0.0033547909,0.0016009175,-0.0494889,-0.022399353,-0.026213357,1.6907798,0.0001123011,0.0070726043,1.3341151,1.041454e-05,nan,0.10000001,0.010000001,-0.2055485,0.003660936,0.0014913705,0.010700887,0.0015560726,inf,inf,inf,inf,inf,1,1,1,1,3,2,2,1,1,1,0,0,0,2,0,0
115027364,115026966,0,nan,nan,0.004483541,-0.1376656,-0.25812653,0.002456926,-0.13315168,-0.2055485,0.00284294,-0.0035628297,-0.056237694,0.003646725,-0.0034755024,-0.0033547909,0.0016009175,-0.1796134,-0.23316917,-0.030288069,1.6906466,0.00011253016,0.0069835023,1.3341151,1.0466781e-05,nan,0.10000001,0.010000001,-0.2055485,0.0037514714,0.0015101142,0.0108483555,0.0015646078,inf,inf,inf,inf,inf,1,1,1,1,3,2,2,1,1,1,0,0,0,2,0,0
115527634,115527079,0,nan,nan,0.0034965565,-0.1364385,-0.25413984,0.002456926,-0.13315168,-0.2055485,-0.004214085,0.0009318451,-0.08016981,-0.021348415,-0.0034755024,-0.0033547909,0.0016009175,-0.04932904,-0.7300301,-0.1611002,1.6906868,0.000112450434,0.007055026,1.3341151,1.0413914e-05,nan,0.099999994,0.010000001,-0.2055485,0.0036272085,0.0014916918,0.0106659345,0.0015533891,inf,inf,inf,inf,inf,1,1,1,1,3,2,2,1,1,1,0,0,0,2,0,0
116027652,116027239,0,nan,nan,0.0012770654,-0.13275142,-0.27966815,0.002456926,-0.13315168,-0.2055485,0.010971555,0.0419076,-0.17352723,-0.11629648,-0.0034755024,-0.0033547909,0.0016009175,0.71151227,0.2711223,-1.0329208,1.6897875,0.000112528585,0.0061972323,1.3341151,1.0364456e-05,nan,0.110399246,0.13211924,-0.2055485,0.0036141274,0.0014823679,0.010699609,0.0015516647,inf,inf,inf,inf,inf,1,1,1,1,3,2,2,1,1,1,0,0,0,2,0,0
116527845,116527312,0,nan,nan,0.0049236086,-0.12344159,-0.38492012,0.002456926,-0.13315168,-0.2055485,-0.0021771903,-0.00033790278,-0.3547666,-0.30566785,-0.0034755024,-0.0033547909,0.0016009175,-0.70054364,1.1410652,-0.5603918,1.6897653,0.00011258847,0.0062944284,1.3341151,1.018835e-05,nan,0.19399458,0.26238272,-0.2055485,0.003592114,0.001962362,0.010671788,0.0018284948,inf,inf,inf,inf,inf,1,1,1,1,3,2,2,1,1,1,0,0,0,2,0,0
117028011,117027398,0,nan,nan,0.0013954556,-0.12718192,-0.646392,0.002456926,-0.13315168,-0.2055485,-0.022674024,0.0043437327,-0.7129946,-0.6846452,-0.0034755024,-0.0033547909,0.0016009175,-0.69109213,-0.39454052,-0.39217922,1.6983422,0.00011287197,0.015063987,1.3341151,1.0007496e-05,nan,0.39690742,0.39267153,-0.2055485,0.0036958042,0.0028262162,0.010965857,0.0023330718,inf,inf,inf,inf,inf,1,1,1,1,3,2,2,1,1,1,0,0,0,2,0,0
117528362,117527549,0,nan,nan,-0.012443606,-0.06425213,-1.1175569,0.002456926,-0.13315168,-0.2055485,-0.047716085,0.21639518,-1.1474724,-1.1336328,-0.0034755024,-0.0033547909,0.0016009175,0.649916,1.7575734,-0.79395646,1.6942255,0.000112793445,0.011231916,1.3341151,9.684967e-06,nan,0.7806686,0.522974,-0.2055485,0.0036553883,0.003937095,0.011165434,0.0027305293,inf,inf,inf,inf,inf,1,1,1,1,3,2,2,1,1,1,0,0,0,2,0,0
118028505,118027632,0,nan,nan,-0.035579003,0.017696744,-1.7647256,0.002456926,-0.13315168,-0.2055485,-0.06469353,0.06907526,-1.4557562,-1.4500376,-0.0034755024,-0.0033547909,0.0016009175,-0.74957687,-0.7300779,-1.9678304,1.6827722,0.00011117352,0.00060646026,1.3341151,9.4423e-06,nan,1.3759316,0.6532894,-0.2055485,0.0037206835,0.0052338475,0.0108970385,0.002988991,inf,inf,inf,inf,inf,1,1,1,1,3,2,2,1,1,1,0,0,0,2,0,0
