timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
111455192,111454897,3670026,-1.115698,-0.18291701,-10.671436,52.848225,0,0,0,0,5
112456798,112456498,3670026,-0.455856,0.5659893,-9.880392,52.720932,0,0,0,0,5
113454642,113454346,3670026,0.15466543,-0.32561144,-10.032184,52.667072,0,0,0,0,5
114454988,114454692,3670026,0.59902924,-0.53582233,-9.627085,52.58874,0,0,0,0,5
115456573,115456285,3670026,1.1573571,-2.59723,-12.753913,52.402695,0,0,0,0,5
116454428,116454118,3670026,-1.8229452,-2.9506142,-7.4033504,51.97185,0,0,0,0,5
117454732,117454434,3670026,1.4848839,-7.650432,-3.1550791,51.173805,0,0,0,0,5
118456206,118455977,3670026,2.6522968,-2.7839777,-20.34449,50.473682,0,0,0,0,5
119456691,119456252,3670026,4.5762773,-26.508602,2.210806,49.988983,0,0,0,0,5
120454228,120454011,3670026,0.21643583,20.76204,-14.077427,49.626682,0,0,0,0,5
121455728,121455508,3670026,4.0303993,9.088389,-29.628246,49.15667,0,0,0,0,5
122455965,122455745,3670026,21.896412,16.55351,-16.936583,48.84333,0,0,0,0,5
123453692,123453470,3670026,-5.645528,2.0015526,7.8357434,48.50551,0,0,0,0,5
124455153,124454936,3670026,-14.148774,7.5077376,-16.897797,48.26071,0,0,0,0,5
125455360,125455141,3670026,-13.347196,20.544167,-1.1477803,47.94737,0,0,0,0,5
126456811,126456587,3670026,0.62584436,-14.664965,3.119166,47.550797,0,0,0,0,5
127454493,127454273,3670026,-13.628754,-2.0925324,2.561796,47.276623,0,0,0,0,5
128455921,128455701,3670026,11.912111,-3.3059137,-20.574812,47.0612,0,0,0,0,5
129456091,129455869,3670026,-10.467929,29.44054,-10.398975,46.752754,0,0,0,0,5
130453988,130453528,3670026,5.9582105,27.270916,-13.113522,46.41983,0,0,0,0,5
131455259,131454929,3670026,11.85082,-10.637438,-1.1884817,46.160343,0,0,0,0,5
132455375,132455070,3670026,8.021533,-12.018892,-14.06402,45.8519,0,0,0,0,5
133456674,133456453,3670026,-0.9921572,-4.85592,-6.091328,45.49939,0,0,0,0,5
134454295,134454077,3670026,-11.228327,8.379706,-5.466441,45.35251,0,0,0,0,5
135455663,135455443,3670026,20.721336,-2.5632324,-1.2421118,45.058754,0,0,0,0,5
136455772,136455551,3670026,-0.011971009,-17.438887,-4.9919105,44.789474,0,0,0,0,5
137454618,137454399,3670026,18.396088,-3.269043,-13.186305,44.5153,0,0,0,0,5
138454711,138454491,3670026,-8.752723,15.947299,-19.98153,44.197063,0,0,0,0,5
139456045,139455825,3670026,22.28092,18.243338,-33.468067,44.001225,0,0,0,0,5
140457372,140457152,3670026,-4.385699,-24.72971,-4.8032475,43.805386,0,0,0,0,5
141454943,141454721,3670026,-12.1271105,-16.617197,-6.8359246,43.565483,0,0,0,0,5
142455006,142454785,3670026,0.6904878,13.358209,-13.75421,43.433292,0,0,0,0,5
143456313,143456092,3670026,2.0609288,13.051272,-6.745424,43.237453,0,0,0,0,5
144453926,144453642,3670026,13.01919,15.402858,-25.661055,43.03672,0,0,0,0,5
145455193,145454937,3670026,-1.3292608,-1.0927137,-1.3733141,42.84088,0,0,0,0,5
146456447,146456226,3670026,8.483135,16.246574,-7.4363904,42.64994,0,0,0,0,5
147456481,147456259,3670026,-5.315128,12.613133,-19.123447,42.463894,0,0,0,0,5
148454025,148453788,3670026,-31.299398,9.561006,-11.476846,42.30722,0,0,0,0,5
149455279,149455062,3670026,3.9542637,7.0695987,2.6882098,42.135864,0,0,0,0,5
150456553,150456331,3670026,-7.255868,13.755647,-12.117055,42.037945,0,0,0,0,5
151454061,151453844,3670026,21.590433,14.534241,-29.362968,41.91065,0,0,0,0,5
152455321,152455104,3670026,-13.454456,-43.057323,10.424833,41.700123,0,0,0,0,5
153455330,153455109,3670026,-5.0431466,6.4380083,-5.195418,41.563034,0,0,0,0,5
154456582,154456360,3670026,-17.105135,-7.346369,-4.084029,41.4847,0,0,0,0,5
155454076,155453856,3670026,-6.7195663,-6.7985754,-12.69741,41.357407,0,0,0,0,5
156455317,156455099,3670026,2.4550145,6.839277,-13.4707365,41.190945,0,0,0,0,5
157456561,157456338,3670026,-3.4117374,-20.908085,5.0737925,41.093025,0,0,0,0,5
158454162,158453824,3670026,5.401798,29.945717,-17.958908,40.90208,0,0,0,0,5
159455286,159455056,3670026,19.13877,-22.26895,-19.958544,40.789474,0,0,0,0,5
160456505,160456284,3670026,12.080184,-4.1381383,-21.06754,40.755203,0,0,0,0,5
161456480,161456259,3670026,9.870815,-25.307192,-15.317145,40.657284,0,0,0,0,5
162453950,162453730,3670026,9.102276,-21.533451,-11.184752,40.53978,0,0,0,0,5
163455169,163454949,3670026,-4.1343074,0.11204864,14.102806,40.50551,0,0,0,0,5
164456389,164456165,3670026,12.3038025,22.11141,-19.669325,40.33415,0,0,0,0,5
165453847,165453628,3670026,16.669868,15.41818,-17.512629,40.265606,0,0,0,0,5
166455057,166454838,3670026,5.8385005,25.156836,-25.628014,40.17258,0,0,0,0,5
167456269,167456045,3670026,-0.9342175,14.62139,-24.978706,40.084457,0,0,0,0,5
168457466,168457249,3670026,-1.3259089,-11.413159,-10.245747,39.95716,0,0,0,0,5
169454930,169454701,3670026,11.044453,0.13215993,-6.666415,39.971848,0,0,0,0,5
170454872,170454650,3670026,-7.7639174,2.0058622,-23.22615,39.898407,0,0,0,0,5
171457317,171457098,3670026,21.113987,-8.486966,-24.714865,39.834763,0,0,0,0,5
172453572,172453293,3670026,21.311747,-5.4219093,-4.8190494,39.736843,0,0,0,0,5
173454773,173454485,3670026,3.884353,-4.604529,-17.818607,39.614445,0,0,0,0,5
174455904,174455676,3670026,4.4015,-19.891985,-0.50469774,39.5459,0,0,0,0,5
175457084,175456865,3670026,17.249266,-9.58782,-23.783522,39.52142,0,0,0,0,5
176454522,176454303,3670026,-1.0213665,21.023485,-5.608178,39.4235,0,0,0,0,5
177455711,177455489,3670026,8.15896,-4.0955215,-10.047029,39.49694,0,0,0,0,5
178454391,178454174,3670026,0.2657564,4.73621,-10.482773,39.438187,0,0,0,0,5
179454327,179454108,3670026,-2.1792023,14.338395,-16.903065,39.394127,0,0,0,0,5
180454259,180454040,3670026,6.42077,-20.62509,-7.3099766,39.335373,0,0,0,0,5
181455443,181455222,3670026,2.3788788,-3.5228283,-7.8477144,39.320686,0,0,0,0,5
182456621,182456401,3670026,-4.782657,14.658739,-1.208593,39.25704,0,0,0,0,5
183454053,183453830,3670026,12.631808,11.085633,-7.1280174,39.212975,0,0,0,0,5
184455233,184455007,3670026,-10.489956,13.662751,-9.99244,39.173805,0,0,0,0,5
185456408,185456183,3670026,-12.362221,-15.862065,13.226528,39.164013,0,0,0,0,5
186453832,186453608,3670026,0.6555324,8.651688,-1.2047623,39.10037,0,0,0,0,5
187455163,187454782,3670026,-14.475344,-18.22179,1.319684,38.99755,0,0,0,0,5
188456293,188455954,3670026,16.182888,-0.77189064,-7.503428,38.99755,0,0,0,0,5
189457453,189457124,3670026,10.530178,-26.062801,2.072421,39.017136,0,0,0,0,5
190454764,190454545,3670026,7.6619244,9.705136,-6.434178,38.89963,0,0,0,0,5
191454687,191454464,3670026,-19.725828,4.0471587,17.09891,38.88005,0,0,0,0,5
192455849,192455632,3670026,-20.40578,12.5154505,-15.03415,38.86536,0,0,0,0,5
193453268,193453050,3670026,22.253147,21.128351,-52.744743,38.84088,0,0,0,0,5
194455687,194455467,3670026,-4.007415,-15.8783455,-0.9552865,38.816402,0,0,0,0,5
195455602,195455381,3670026,-0.85616654,1.9177556,-7.7064567,38.747856,0,0,0,0,5
196456765,196456545,3670026,-1.3431472,2.1226993,-8.847533,38.728275,0,0,0,0,5
