timestamp,timestamp_sample,device_id,sensor_sample_rate_hz,resolution_hz,peak_frequencies_x[0],peak_frequencies_x[1],peak_frequencies_x[2],peak_frequencies_y[0],peak_frequencies_y[1],peak_frequencies_y[2],peak_frequencies_z[0],peak_frequencies_z[1],peak_frequencies_z[2],peak_snr_x[0],peak_snr_x[1],peak_snr_x[2],peak_snr_y[0],peak_snr_y[1],peak_snr_y[2],peak_snr_z[0],peak_snr_z[1],peak_snr_z[2]
145668551,145666601,6684714,1994.272,3.8950624,109.076775,nan,nan,nan,nan,nan,144.2882,nan,nan,2.9260838,nan,nan,nan,nan,nan,5.1092143,nan,nan
146372465,146372024,6684714,1994.2758,3.8950698,109.076775,nan,nan,nan,nan,nan,144.2882,nan,nan,2.9260838,nan,nan,nan,nan,nan,8.099166,nan,nan
146694878,146693946,6684714,1994.2776,3.8950734,109.076775,nan,nan,nan,nan,nan,144.2882,nan,nan,2.9260838,nan,nan,nan,nan,nan,4.2724633,nan,nan
147657052,147656568,6684714,1994.2815,3.895081,109.076775,nan,nan,nan,nan,nan,144.36647,nan,nan,2.9260838,nan,nan,nan,nan,nan,5.1095123,nan,nan
147720088,147719694,6684714,1994.2815,3.895081,109.076775,nan,nan,nan,nan,nan,144.36647,nan,nan,2.9260838,nan,nan,nan,nan,nan,5.141788,nan,nan
148035919,148034049,6684714,1994.2852,3.8950882,109.076775,nan,nan,nan,nan,nan,144.36647,nan,nan,2.572613,nan,nan,nan,nan,nan,5.141788,nan,nan
148099122,148098725,6684714,1994.2856,3.8950891,109.076805,nan,nan,nan,nan,nan,144.36647,nan,nan,2.4405217,nan,nan,nan,nan,nan,5.141788,nan,nan
148362816,148361941,6684714,1994.2869,3.8950915,109.076805,nan,nan,nan,nan,nan,144.36647,nan,nan,2.4405217,nan,nan,nan,nan,nan,5.8419,nan,nan
148428639,148426616,6684714,1994.2875,3.8950927,109.076805,nan,nan,nan,nan,nan,144.34772,nan,nan,2.4405217,nan,nan,nan,nan,nan,7.294565,nan,nan
148747394,148747034,6684714,1994.2893,3.8950963,109.076805,nan,nan,nan,nan,nan,144.36647,nan,nan,2.4405217,nan,nan,nan,nan,nan,5.048437,nan,nan
148813523,148811663,6684714,1994.2898,3.8950973,109.076805,nan,nan,nan,nan,nan,144.42969,nan,nan,2.4405217,nan,nan,nan,nan,nan,6.1861205,nan,nan
149133909,149132033,6684714,1994.2898,3.8950973,109.076805,nan,nan,nan,nan,nan,144.34772,nan,nan,2.4405217,nan,nan,nan,nan,nan,6.597941,nan,nan
149452798,149452402,6684714,1994.2933,3.8951042,109.076805,nan,nan,nan,nan,nan,144.33595,nan,nan,2.4405217,nan,nan,nan,nan,nan,7.3641896,nan,nan
149582335,149581799,6684714,1994.294,3.8951054,109.076805,nan,nan,nan,nan,nan,143.99612,nan,nan,2.4405217,nan,nan,nan,nan,nan,6.8415456,nan,nan
149645320,149644925,6684714,1994.2946,3.8951066,109.076805,nan,nan,nan,nan,nan,143.96185,nan,nan,2.4405217,nan,nan,nan,nan,nan,6.3064475,nan,nan
150095158,150094645,6684714,1994.2969,3.895111,109.076805,nan,nan,nan,nan,nan,143.96185,nan,nan,2.4405217,nan,nan,nan,nan,nan,3.7071886,nan,nan
150161259,150159320,6684714,1994.2969,3.895111,109.076805,nan,nan,nan,nan,nan,143.96185,nan,nan,2.4405217,nan,nan,nan,nan,nan,6.1570053,nan,nan
150353729,150351842,6684714,1994.298,3.8951132,109.076805,nan,nan,nan,nan,nan,143.96185,nan,nan,2.4405217,nan,nan,nan,nan,nan,3.5422695,nan,nan
150546257,150544410,6684714,1994.2992,3.8951156,109.076805,nan,nan,nan,nan,nan,144.31201,nan,nan,2.4405217,nan,nan,nan,nan,nan,7.6094303,nan,nan
150609437,150607535,6684714,1994.2997,3.8951166,109.076805,nan,nan,nan,nan,nan,144.32785,nan,nan,2.4405217,nan,nan,nan,nan,nan,6.533322,nan,nan
150672629,150672256,6684714,1994.2997,3.8951166,109.076805,nan,nan,nan,nan,nan,144.32785,nan,nan,2.4405217,nan,nan,nan,nan,nan,5.1485643,nan,nan
150802294,150800102,6684714,1994.3007,3.8951185,109.076805,nan,nan,nan,nan,nan,144.3564,nan,nan,2.4405217,nan,nan,nan,nan,nan,6.271721,nan,nan
150865124,150864732,6684714,1994.3007,3.8951185,109.076805,nan,nan,nan,nan,nan,144.62175,nan,nan,2.4405217,nan,nan,nan,nan,nan,5.7254705,nan,nan
151502223,151499496,6684714,1994.3042,3.8951254,109.06351,nan,nan,nan,nan,nan,144.62175,nan,nan,2.1283545,nan,nan,nan,nan,nan,5.7254705,nan,nan
151700233,151699492,6684714,1994.3036,3.8951242,109.06351,nan,nan,nan,nan,nan,144.6122,nan,nan,2.1283545,nan,nan,nan,nan,nan,4.1740723,nan,nan
151955620,151955184,6684714,1994.3069,3.8951306,109.06351,nan,nan,nan,nan,nan,144.62175,nan,nan,2.1283545,nan,nan,nan,nan,nan,3.5603805,nan,nan
152148112,152147705,6684714,1994.3075,3.8951318,109.06351,nan,nan,nan,nan,nan,144.63033,nan,nan,2.1283545,nan,nan,nan,nan,nan,6.514038,nan,nan
152277486,152277055,6684714,1994.3086,3.895134,109.06351,nan,nan,nan,nan,nan,144.63033,nan,nan,2.1283545,nan,nan,nan,nan,nan,5.3605914,nan,nan
152533573,152532746,6684714,1994.3097,3.895136,109.06351,nan,nan,nan,nan,nan,144.78546,nan,nan,2.1283545,nan,nan,nan,nan,nan,5.586603,nan,nan
153104719,153104293,6684714,1994.313,3.8951426,109.063995,nan,nan,nan,nan,nan,144.78546,nan,nan,3.3626194,nan,nan,nan,nan,nan,5.586603,nan,nan
153167883,153167461,6684714,1994.313,3.8951426,109.063995,nan,nan,nan,nan,nan,144.78546,nan,nan,2.8375654,nan,nan,nan,nan,nan,5.586603,nan,nan
153241549,153239656,6684714,1994.3136,3.8951437,109.063995,nan,nan,nan,nan,nan,144.94823,nan,nan,2.8375654,nan,nan,nan,nan,nan,3.7455723,nan,nan
153432580,153432221,6684714,1994.3147,3.895146,109.063995,nan,nan,nan,nan,nan,144.94823,nan,nan,2.8375654,nan,nan,nan,nan,nan,6.600537,nan,nan
153562336,153560066,6684714,1994.3152,3.8951468,109.063995,nan,nan,nan,nan,nan,144.94823,nan,nan,2.8375654,nan,nan,nan,nan,nan,6.4929743,nan,nan
153625077,153624695,6684714,1994.3141,3.8951447,109.063995,nan,nan,nan,nan,nan,144.78546,nan,nan,2.8375654,nan,nan,nan,nan,nan,6.07523,nan,nan
153817601,153817215,6684714,1994.3147,3.895146,109.063995,nan,nan,nan,nan,nan,144.76955,nan,nan,2.8375654,nan,nan,nan,nan,nan,6.8529177,nan,nan
153938039,153937540,6684714,1994.3174,3.8951511,109.06423,nan,nan,nan,nan,nan,144.76955,nan,nan,1.8944354,nan,nan,nan,nan,nan,6.8529177,nan,nan
154140097,154137580,6684714,1994.3185,3.8951533,109.06423,nan,nan,nan,nan,nan,144.76955,nan,nan,1.8944354,nan,nan,nan,nan,nan,4.179092,nan,nan
154332319,154330099,6684714,1994.3191,3.8951545,109.06423,nan,nan,nan,nan,nan,144.7566,nan,nan,1.8944354,nan,nan,nan,nan,nan,5.1089454,nan,nan
154587672,154587293,6684714,1994.3206,3.8951573,109.06423,nan,nan,nan,nan,nan,144.7566,nan,nan,1.8944354,nan,nan,nan,nan,nan,5.8462915,nan,nan
154715638,154715138,6684714,1994.3196,3.8951554,109.06423,nan,nan,nan,nan,nan,144.76955,nan,nan,1.8944354,nan,nan,nan,nan,nan,4.5906553,nan,nan
154844870,154842983,6684714,1994.3217,3.8951595,109.06423,nan,nan,nan,nan,nan,144.85358,nan,nan,1.8944354,nan,nan,nan,nan,nan,5.418316,nan,nan
154974262,154972331,6684714,1994.3221,3.8951604,109.06423,nan,nan,nan,nan,nan,144.85469,nan,nan,1.8944354,nan,nan,nan,nan,nan,7.110175,nan,nan
155036424,155035502,6684714,1994.3212,3.8951585,109.06423,nan,nan,nan,nan,nan,144.9543,nan,nan,1.8944354,nan,nan,nan,nan,nan,4.785537,nan,nan
155165606,155164850,6684714,1994.3232,3.8951626,109.06423,nan,nan,nan,nan,nan,144.9543,nan,nan,1.8944354,nan,nan,nan,nan,nan,3.320414,nan,nan
155228974,155228021,6684714,1994.3237,3.8951635,109.06423,nan,nan,nan,nan,nan,144.9543,nan,nan,1.8944354,nan,nan,nan,nan,nan,3.4317625,nan,nan
155486006,155485259,6684714,1994.3248,3.8951657,109.06423,nan,nan,nan,nan,nan,144.9543,nan,nan,1.8944354,nan,nan,nan,nan,nan,4.5317354,nan,nan
155552169,155549889,6684714,1994.3253,3.8951666,109.06423,nan,nan,nan,nan,nan,144.9543,nan,nan,1.8944354,nan,nan,nan,nan,nan,2.993094,nan,nan
155678184,155677733,6684714,1994.3259,3.8951678,109.06423,nan,nan,nan,nan,nan,144.9543,nan,nan,1.8944354,nan,nan,nan,nan,nan,7.0593796,nan,nan
155744879,155742407,6684714,1994.3248,3.8951657,109.06423,nan,nan,nan,nan,nan,144.81621,nan,nan,1.8944354,nan,nan,nan,nan,nan,6.2957497,nan,nan
155801484,155799561,6684714,1994.3248,3.8951657,109.063995,nan,nan,nan,nan,nan,144.81621,nan,nan,2.7801654,nan,nan,nan,nan,nan,6.2957497,nan,nan
155864737,155862731,6684714,1994.3269,3.8951697,109.06423,nan,nan,nan,nan,nan,144.81621,nan,nan,2.5435164,nan,nan,nan,nan,nan,6.2957497,nan,nan
155870674,155870251,6684714,1994.3269,3.8951697,109.06423,nan,nan,nan,nan,nan,144.81621,nan,nan,2.5435164,nan,nan,nan,nan,nan,5.8279824,nan,nan
155936960,155934926,6684714,1994.3258,3.8951676,109.06423,nan,nan,nan,nan,nan,144.69785,nan,nan,2.5435164,nan,nan,nan,nan,nan,6.384919,nan,nan
155999990,155998096,6684714,1994.3258,3.8951676,109.06423,nan,nan,nan,nan,nan,144.48424,nan,nan,2.5435164,nan,nan,nan,nan,nan,4.5955153,nan,nan
156257220,156255288,6684714,1994.329,3.8951738,109.06423,nan,nan,nan,nan,nan,144.48424,nan,nan,2.5435164,nan,nan,nan,nan,nan,3.5336094,nan,nan
156320806,156320009,6684714,1994.329,3.8951738,109.06423,nan,nan,nan,nan,nan,144.3241,nan,nan,2.5435164,nan,nan,nan,nan,nan,7.503175,nan,nan
156576079,156575696,6684714,1994.3306,3.895177,109.06423,nan,nan,nan,nan,nan,144.48424,nan,nan,2.5435164,nan,nan,nan,nan,nan,3.2653546,nan,nan
157541842,157539744,6684714,1994.3352,3.895186,109.06423,nan,nan,nan,nan,nan,144.54619,nan,nan,2.5435164,nan,nan,nan,nan,nan,3.6401596,nan,nan
157603273,157602914,6684714,1994.3357,3.895187,109.06423,nan,nan,nan,nan,nan,144.54619,nan,nan,2.5435164,nan,nan,nan,nan,nan,3.462764,nan,nan
157852976,157852587,6684714,1994.3352,3.895186,109.06423,nan,nan,nan,nan,nan,144.54619,nan,nan,2.3476129,nan,nan,nan,nan,nan,3.462764,nan,nan
158117771,158117343,6684714,1994.3383,3.895192,109.06423,nan,nan,nan,nan,nan,144.54619,nan,nan,2.3476129,nan,nan,nan,nan,nan,4.9321027,nan,nan
158374889,158373030,6684714,1994.3392,3.8951938,109.06423,nan,nan,nan,nan,nan,144.54619,nan,nan,2.3476129,nan,nan,nan,nan,nan,8.103682,nan,nan
158438074,158437659,6684714,1994.3398,3.895195,109.06423,nan,nan,nan,nan,nan,144.1221,nan,nan,2.3476129,nan,nan,nan,nan,nan,7.391616,nan,nan
159402345,159400247,6684714,1994.3425,3.8952003,109.06423,nan,nan,nan,nan,nan,144.1224,nan,nan,2.3476129,nan,nan,nan,nan,nan,3.1725717,nan,nan
159594672,159592763,6684714,1994.3451,3.8952053,109.06423,nan,nan,nan,nan,nan,144.1221,nan,nan,2.3476129,nan,nan,nan,nan,nan,3.8652344,nan,nan
159721051,159720606,6684714,1994.3456,3.8952062,109.06423,nan,nan,nan,nan,nan,143.87236,nan,nan,2.3476129,nan,nan,nan,nan,nan,5.91656,nan,nan
159787396,159785280,6684714,1994.3445,3.895204,109.06423,nan,nan,nan,nan,nan,143.87236,nan,nan,2.3476129,nan,nan,nan,nan,nan,5.67307,nan,nan
159979743,159977797,6684714,1994.3466,3.8952081,109.06423,nan,nan,nan,nan,nan,143.65721,nan,nan,2.3476129,nan,nan,nan,nan,nan,4.629466,nan,nan
160036956,160034996,6684714,1994.347,3.895209,109.081726,nan,nan,nan,nan,nan,143.65721,nan,nan,2.1457083,nan,nan,nan,nan,nan,4.629466,nan,nan
160235384,160234987,6684714,1994.348,3.895211,109.081726,nan,nan,nan,nan,nan,143.57657,nan,nan,2.1457083,nan,nan,nan,nan,nan,7.5132585,nan,nan
160298584,160298202,6684714,1994.3484,3.8952117,109.081726,nan,nan,nan,nan,nan,143.57657,nan,nan,2.1457083,nan,nan,nan,nan,nan,5.844146,nan,nan
160491029,160490673,6684714,1994.349,3.895213,109.081726,nan,nan,nan,nan,nan,143.57657,nan,nan,2.1457083,nan,nan,nan,nan,nan,7.119086,nan,nan
160557334,160555347,6684714,1994.3495,3.8952138,109.081726,nan,nan,nan,nan,nan,144.06573,nan,nan,2.1457083,nan,nan,nan,nan,nan,7.1087217,nan,nan
160677594,160675670,6684714,1994.35,3.8952148,109.08294,nan,nan,nan,nan,nan,144.06573,nan,nan,2.5345204,nan,nan,nan,nan,nan,7.1087217,nan,nan
160683579,160683190,6684714,1994.35,3.8952148,109.08294,nan,nan,nan,nan,nan,144.12288,nan,nan,2.5345204,nan,nan,nan,nan,nan,5.8014956,nan,nan
160749797,160747863,6684714,1994.3503,3.8952155,109.08294,nan,nan,nan,nan,nan,144.06573,nan,nan,2.5345204,nan,nan,nan,nan,nan,4.130624,nan,nan
160877640,160875706,6684714,1994.3508,3.8952165,109.08294,nan,nan,nan,nan,nan,144.12288,nan,nan,2.5345204,nan,nan,nan,nan,nan,4.5884295,nan,nan
161070258,161068222,6684714,1994.3518,3.8952184,109.08294,nan,nan,nan,nan,nan,144.20349,nan,nan,2.5345204,nan,nan,nan,nan,nan,5.848132,nan,nan
161326166,161325412,6684714,1994.3533,3.8952212,109.08294,nan,nan,nan,nan,nan,144.20349,nan,nan,2.5345204,nan,nan,nan,nan,nan,4.193582,nan,nan
161382980,161382566,6684714,1994.3533,3.8952212,109.08294,nan,nan,nan,nan,nan,144.20349,nan,nan,2.575374,nan,nan,nan,nan,nan,4.193582,nan,nan
161392222,161390086,6684714,1994.3533,3.8952212,109.08294,nan,nan,nan,nan,nan,144.20349,nan,nan,2.575374,nan,nan,nan,nan,nan,6.8809743,nan,nan
161455551,161453255,6684714,1994.3538,3.8952222,109.08294,nan,nan,nan,nan,nan,144.64755,nan,nan,2.575374,nan,nan,nan,nan,nan,4.8678846,nan,nan
161584535,161582602,6684714,1994.3541,3.895223,109.08294,nan,nan,nan,nan,nan,144.64755,nan,nan,2.575374,nan,nan,nan,nan,nan,4.7802553,nan,nan
161711183,161710444,6684714,1994.3547,3.895224,109.08294,nan,nan,nan,nan,nan,144.64755,nan,nan,2.575374,nan,nan,nan,nan,nan,4.402962,nan,nan
161777114,161775118,6684714,1994.3551,3.8952248,109.08294,nan,nan,nan,nan,nan,144.53815,nan,nan,2.575374,nan,nan,nan,nan,nan,5.73498,nan,nan
162032678,162030803,6684714,1994.3561,3.8952267,109.08294,nan,nan,nan,nan,nan,144.53815,nan,nan,2.575374,nan,nan,nan,nan,nan,6.9742107,nan,nan
162547174,162545181,6684714,1994.3584,3.8952312,109.08294,nan,nan,nan,nan,nan,144.64777,nan,nan,2.575374,nan,nan,nan,nan,nan,3.0541406,nan,nan
162674401,162673023,6684714,1994.3594,3.8952332,109.08294,nan,nan,nan,nan,nan,144.94093,nan,nan,2.575374,nan,nan,nan,nan,nan,6.13862,nan,nan
162995296,162993381,6684714,1994.3607,3.8952358,109.08294,nan,nan,nan,nan,nan,144.94093,nan,nan,2.575374,nan,nan,nan,nan,nan,5.0358334,nan,nan
163885692,163885315,6684714,1994.3644,3.895243,109.08294,nan,nan,nan,nan,nan,144.94093,nan,nan,2.470527,nan,nan,nan,nan,nan,5.0358334,nan,nan
164087232,164085303,6684714,1994.3638,3.8952417,109.08294,nan,nan,nan,nan,nan,144.53815,nan,nan,2.470527,nan,nan,nan,nan,nan,4.601498,nan,nan
164342891,164340987,6684714,1994.3666,3.8952472,109.08294,nan,nan,nan,nan,nan,144.7443,nan,nan,2.470527,nan,nan,nan,nan,nan,3.3989074,nan,nan
164407575,164405660,6684714,1994.3666,3.8952472,109.08294,nan,nan,nan,nan,nan,144.7443,nan,nan,2.470527,nan,nan,nan,nan,nan,3.6137753,nan,nan
164600128,164598175,6684714,1994.3676,3.8952491,109.08294,nan,nan,nan,nan,nan,144.41647,nan,nan,2.470527,nan,nan,nan,nan,nan,3.0413713,nan,nan
164792632,164790690,6684714,1994.3684,3.8952508,109.08294,nan,nan,nan,nan,nan,144.12422,nan,nan,2.470527,nan,nan,nan,nan,nan,3.9246056,nan,nan
165178147,165175719,6684714,1994.3702,3.8952544,109.08294,nan,nan,nan,nan,nan,144.12372,nan,nan,2.470527,nan,nan,nan,nan,nan,4.3174686,nan,nan
165370155,165368233,6684714,1994.3707,3.8952553,109.08294,nan,nan,nan,nan,nan,144.12422,nan,nan,2.470527,nan,nan,nan,nan,nan,4.5176954,nan,nan
166266641,166266132,6684714,1994.3746,3.895263,109.08294,nan,nan,nan,nan,nan,144.12422,nan,nan,2.470527,nan,nan,nan,nan,nan,5.25515,nan,nan
166517749,166515799,6684714,1994.376,3.8952656,109.08294,nan,nan,nan,nan,nan,144.12422,nan,nan,1.818898,nan,nan,nan,nan,nan,5.25515,nan,nan
166719339,166717338,6684714,1994.3768,3.8952672,109.08294,nan,nan,nan,nan,nan,143.85213,nan,nan,1.818898,nan,nan,nan,nan,nan,3.4418514,nan,nan
166782630,166780551,6684714,1994.3768,3.8952672,109.08294,nan,nan,nan,nan,nan,143.82329,nan,nan,1.818898,nan,nan,nan,nan,nan,4.882071,nan,nan
167103234,167102364,6684714,1994.3768,3.8952672,109.08294,nan,nan,nan,nan,nan,143.82329,nan,nan,1.818898,nan,nan,nan,nan,nan,3.3870592,nan,nan
167744947,167743119,6684714,1994.3807,3.8952749,109.08294,nan,nan,nan,nan,nan,143.82329,nan,nan,1.818898,nan,nan,nan,nan,nan,3.3996222,nan,nan
168130015,168128100,6684714,1994.3812,3.8952758,109.08294,nan,nan,nan,nan,nan,143.82329,nan,nan,1.818898,nan,nan,nan,nan,nan,4.3109756,nan,nan
168193129,168192773,6684714,1994.3829,3.8952792,109.08294,nan,nan,nan,nan,nan,143.82329,nan,nan,1.818898,nan,nan,nan,nan,nan,7.152617,nan,nan
168322591,168320614,6684714,1994.3833,3.89528,109.08294,nan,nan,nan,nan,nan,143.77701,nan,nan,1.818898,nan,nan,nan,nan,nan,4.6075277,nan,nan
168385650,168385286,6684714,1994.3838,3.8952808,109.08294,nan,nan,nan,nan,nan,143.77701,nan,nan,1.818898,nan,nan,nan,nan,nan,6.122274,nan,nan
168442967,168440935,6684714,1994.3838,3.8952808,109.06619,nan,nan,nan,nan,nan,143.77701,nan,nan,1.9213791,nan,nan,nan,nan,nan,6.122274,nan,nan
168451943,168450005,6684714,1994.3838,3.8952808,109.06619,nan,nan,nan,nan,nan,143.98184,nan,nan,1.9213791,nan,nan,nan,nan,nan,6.6776757,nan,nan
168506506,168505608,6684714,1994.3828,3.895279,109.06619,nan,nan,nan,nan,nan,143.98184,nan,nan,3.435927,nan,nan,nan,nan,nan,6.6776757,nan,nan
168515060,168513128,6684714,1994.3828,3.895279,109.06619,nan,nan,nan,nan,nan,143.98184,nan,nan,3.435927,nan,nan,nan,nan,nan,6.005143,nan,nan
168570058,168568776,6684714,1994.3828,3.895279,108.796196,nan,nan,nan,nan,nan,143.98184,nan,nan,3.6394622,nan,nan,nan,nan,nan,6.005143,nan,nan
168770828,168770314,6684714,1994.385,3.8952832,108.796196,nan,nan,nan,nan,nan,144.2902,nan,nan,3.6394622,nan,nan,nan,nan,nan,5.260301,nan,nan
169276035,169275662,6684714,1994.387,3.895287,108.796196,nan,nan,nan,nan,nan,144.2902,nan,nan,2.2914588,nan,nan,nan,nan,nan,5.260301,nan,nan
169670301,169668255,6684714,1994.3887,3.8952904,108.796196,nan,nan,nan,nan,nan,144.2902,nan,nan,2.2914588,nan,nan,nan,nan,nan,5.1579976,nan,nan
169790394,169788576,6684714,1994.3892,3.8952913,108.796196,nan,nan,nan,nan,nan,144.2902,nan,nan,2.0569375,nan,nan,nan,nan,nan,5.1579976,nan,nan
170184480,170182581,6684714,1994.3895,3.895292,108.796196,nan,nan,nan,nan,nan,144.07632,nan,nan,2.0569375,nan,nan,nan,nan,nan,5.5297813,nan,nan
170246296,170245749,6684714,1994.3895,3.895292,108.796196,nan,nan,nan,nan,nan,144.2902,nan,nan,2.0569375,nan,nan,nan,nan,nan,4.4816313,nan,nan
170760477,170760119,6684714,1994.3928,3.8952985,108.796196,nan,nan,nan,nan,nan,144.2902,nan,nan,2.0569375,nan,nan,nan,nan,nan,4.4101334,nan,nan
171201742,171200793,6684714,1994.3931,3.895299,108.796196,nan,nan,nan,nan,nan,144.2902,nan,nan,1.9683583,nan,nan,nan,nan,nan,4.4101334,nan,nan
171264327,171263962,6684714,1994.3936,3.8953,109.06781,nan,nan,nan,nan,nan,144.2902,nan,nan,3.0192933,nan,nan,nan,nan,nan,4.4101334,nan,nan
172109629,172107709,6684714,1994.3981,3.8953087,109.06781,nan,nan,nan,nan,nan,144.4517,nan,nan,3.0192933,nan,nan,nan,nan,nan,4.801186,nan,nan
172172817,172170877,6684714,1994.3972,3.895307,109.06781,nan,nan,nan,nan,nan,144.78987,nan,nan,3.0192933,nan,nan,nan,nan,nan,6.209598,nan,nan
172356384,172355870,6684714,1994.3988,3.8953102,109.33965,nan,nan,nan,nan,nan,144.78987,nan,nan,1.6755658,nan,nan,nan,nan,nan,6.209598,nan,nan
172428552,172428107,6684714,1994.3992,3.8953109,109.33965,nan,nan,nan,nan,nan,144.78987,nan,nan,1.6755658,nan,nan,nan,nan,nan,4.411898,nan,nan
172622612,172620574,6684714,1994.4,3.8953125,109.33965,nan,nan,nan,nan,nan,144.82802,nan,nan,1.6755658,nan,nan,nan,nan,nan,5.367844,nan,nan
172676692,172676268,6684714,1994.4,3.8953125,109.33965,nan,nan,nan,nan,nan,144.82802,nan,nan,2.0455298,nan,nan,nan,nan,nan,5.367844,nan,nan
172934000,172933407,6684714,1994.4011,3.8953147,109.33965,nan,nan,nan,nan,nan,144.82802,nan,nan,3.268077,nan,nan,nan,nan,nan,5.367844,nan,nan
173006233,173005600,6684714,1994.4003,3.895313,109.33965,nan,nan,nan,nan,nan,144.86664,nan,nan,3.268077,nan,nan,nan,nan,nan,3.5277894,nan,nan
173198532,173198112,6684714,1994.402,3.8953164,109.33965,nan,nan,nan,nan,nan,144.86664,nan,nan,3.268077,nan,nan,nan,nan,nan,3.523432,nan,nan
173585175,173583137,6684714,1994.4034,3.8953192,109.33965,nan,nan,nan,nan,nan,144.78987,nan,nan,3.268077,nan,nan,nan,nan,nan,2.9545403,nan,nan
173648301,173647809,6684714,1994.4026,3.8953176,109.33965,nan,nan,nan,nan,nan,144.69197,nan,nan,3.268077,nan,nan,nan,nan,nan,5.4106054,nan,nan
173711677,173710977,6684714,1994.4026,3.8953176,109.33965,nan,nan,nan,nan,nan,144.68042,nan,nan,3.268077,nan,nan,nan,nan,nan,4.131753,nan,nan
174033312,174032834,6684714,1994.405,3.8953223,109.33965,nan,nan,nan,nan,nan,144.48163,nan,nan,3.268077,nan,nan,nan,nan,nan,4.439096,nan,nan
174096408,174096002,6684714,1994.4054,3.895323,109.33965,nan,nan,nan,nan,nan,144.12692,nan,nan,3.268077,nan,nan,nan,nan,nan,5.109517,nan,nan
174289426,174288514,6684714,1994.4061,3.8953245,109.33965,nan,nan,nan,nan,nan,144.12692,nan,nan,3.268077,nan,nan,nan,nan,nan,2.67606,nan,nan
175059452,175058562,6684714,1994.4086,3.8953292,109.33965,nan,nan,nan,nan,nan,144.12692,nan,nan,3.268077,nan,nan,nan,nan,nan,3.5338101,nan,nan
175308694,175306722,6684714,1994.4098,3.8953316,109.06881,nan,nan,nan,nan,nan,144.12692,nan,nan,1.985867,nan,nan,nan,nan,nan,3.5338101,nan,nan
175380798,175380418,6684714,1994.4102,3.8953323,109.06881,nan,nan,nan,nan,nan,144.45894,nan,nan,1.985867,nan,nan,nan,nan,nan,3.4166107,nan,nan
175510175,175508258,6684714,1994.4105,3.895333,109.06881,nan,nan,nan,nan,nan,144.12732,nan,nan,1.985867,nan,nan,nan,nan,nan,3.9248486,nan,nan
175829025,175828610,6684714,1994.4116,3.8953352,109.06881,nan,nan,nan,nan,nan,144.12732,nan,nan,1.985867,nan,nan,nan,nan,nan,5.217147,nan,nan
176087691,176085793,6684714,1994.4111,3.8953342,109.06881,nan,nan,nan,nan,nan,144.12732,nan,nan,1.985867,nan,nan,nan,nan,nan,5.239985,nan,nan
176151321,176150511,6684714,1994.4127,3.8953373,109.06881,nan,nan,nan,nan,nan,144.45894,nan,nan,1.985867,nan,nan,nan,nan,nan,5.60172,nan,nan
176343670,176342977,6684714,1994.4135,3.8953388,109.06881,nan,nan,nan,nan,nan,144.42879,nan,nan,1.985867,nan,nan,nan,nan,nan,4.2322326,nan,nan
176665582,176663328,6684714,1994.4144,3.8953407,109.06881,nan,nan,nan,nan,nan,144.12732,nan,nan,1.985867,nan,nan,nan,nan,nan,3.5220623,nan,nan
176921358,176920511,6684714,1994.4152,3.895342,109.06881,nan,nan,nan,nan,nan,144.12732,nan,nan,1.985867,nan,nan,nan,nan,nan,2.1397328,nan,nan
176984322,176983679,6684714,1994.4156,3.895343,109.06881,nan,nan,nan,nan,nan,143.91902,nan,nan,1.985867,nan,nan,nan,nan,nan,3.4723423,nan,nan
177176600,177176190,6684714,1994.4164,3.8953445,109.06881,nan,nan,nan,nan,nan,143.91902,nan,nan,1.985867,nan,nan,nan,nan,nan,2.1600854,nan,nan
178076178,178075626,6684714,1994.4181,3.8953478,109.06881,nan,nan,nan,nan,nan,143.91902,nan,nan,1.985867,nan,nan,nan,nan,nan,3.8195615,nan,nan
178579994,178579464,6684714,1994.4209,3.8953533,109.06881,nan,nan,nan,nan,nan,143.91902,nan,nan,2.1540692,nan,nan,nan,nan,nan,3.8195615,nan,nan
178903242,178901273,6684714,1994.422,3.8953555,109.06989,nan,nan,nan,nan,nan,143.91902,nan,nan,2.0718284,nan,nan,nan,nan,nan,3.8195615,nan,nan
179286721,179286342,6684714,1994.4233,3.895358,109.06989,nan,nan,nan,nan,nan,143.91902,nan,nan,1.5805649,nan,nan,nan,nan,nan,3.8195615,nan,nan
179936387,179936022,6684714,1994.4254,3.8953621,109.06989,nan,nan,nan,nan,nan,143.86235,nan,nan,1.5805649,nan,nan,nan,nan,nan,4.3015785,nan,nan
180002635,180000739,6684714,1994.4258,3.8953629,109.06989,nan,nan,nan,nan,nan,143.86235,nan,nan,1.5805649,nan,nan,nan,nan,nan,3.5513473,nan,nan
180195111,180193205,6684714,1994.4264,3.895364,109.06989,nan,nan,nan,nan,nan,143.91902,nan,nan,1.5805649,nan,nan,nan,nan,nan,4.970298,nan,nan
180641789,180641395,6684714,1994.4277,3.8953667,109.06989,nan,nan,nan,nan,nan,143.86235,nan,nan,1.5805649,nan,nan,nan,nan,nan,6.070566,nan,nan
180708359,180706067,6684714,1994.4281,3.8953674,109.06989,nan,nan,nan,nan,nan,143.83342,nan,nan,1.5805649,nan,nan,nan,nan,nan,6.155794,nan,nan
