timestamp,timestamp_sample,time_last_fuse,device_id,observation,observation_variance,innovation,innovation_filtered,innovation_variance,test_ratio,test_ratio_filtered,estimator_instance,innovation_rejected,fused
111680794,111488943,111489909,0,1.6898117,0.1,0.00048828125,0.0006054555,0.10010912,3.523058e-07,5.637197e-07,0,0,1
112180988,111989345,111990085,0,1.689761,0.1,0.00039947033,0.00045612277,0.10010904,2.3580287e-07,3.5590412e-07,0,0,1
112681108,112482422,112490260,0,1.6897645,0.1,0.00023412704,0.0003139577,0.10010913,8.099959e-08,1.955858e-07,0,0,1
113171377,112976006,112980431,0,1.6897883,0.1,6.341934e-05,0.00016556653,0.10010908,5.943241e-09,8.7118494e-08,0,0,1
113681753,113489451,113490608,0,1.690359,0.1,-0.0006117821,-1.6406122e-05,0.10010914,5.530611e-07,-7.568678e-09,0,0,1
114181692,113989667,113990782,0,1.6899045,0.1,-0.000336051,-0.00014661842,0.100109056,1.6687464e-07,-5.971828e-08,0,0,1
114681828,114488930,114490954,0,1.6897892,0.1,-0.00031673908,-0.00027039906,0.100109145,1.4824597e-07,-1.4458806e-07,0,0,1
115182014,114989070,114991126,0,1.6897334,0.1,-0.00044095516,-0.0003307028,0.1001093,2.8732128e-07,-1.8832279e-07,0,0,1
115682133,115482487,115491296,0,1.689545,0.1,-0.000613451,-0.00039245244,0.100109376,5.560814e-07,-2.5200683e-07,0,0,1
116182373,115982719,115991465,0,1.6898793,0.1,-0.0005456209,-0.0005126399,0.100109436,4.3990647e-07,-4.786348e-07,0,0,1
116682506,116488976,116491631,0,1.690644,0.1,-0.0025196075,-0.0014185628,0.10010937,9.3808985e-06,-3.935841e-06,0,0,1
117182737,116982461,116991791,0,1.6948912,0.1,-0.0016504526,-0.0019638413,0.10010954,4.025168e-06,-6.4466003e-06,0,0,1
117682903,117488848,117491945,0,1.6937057,0.1,-0.0018212795,-0.0020664972,0.100108996,4.9015503e-06,-6.768962e-06,0,0,1
118187684,117989730,117997096,0,1.6832329,0.1,-0.0009428263,-0.0016748077,0.10010784,1.313556e-06,-4.5859038e-06,0,0,1
118687812,118489075,118497239,0,1.6752312,0.1,-0.006178379,-0.0028486385,0.100105934,5.6408255e-05,-1.6482461e-05,0,0,1
119187977,118989576,118997378,0,1.6728623,0.1,-0.008829117,-0.0061320825,0.10010434,0.000115195355,-6.714319e-05,0,0,1
119678140,119482397,119487510,0,1.6693354,0.1,-0.0082473755,-0.007603494,0.10010472,0.00010051488,-9.1868205e-05,0,0,1
120168219,119975716,119977639,0,1.6834797,0.1,-0.008692384,-0.008179651,0.100104876,0.00011165442,-0.00010169892,0,0,1
120682337,120482309,120487769,0,1.7004055,0.1,-0.008964419,-0.00863293,0.10010537,0.00011875183,-0.00011143635,0,0,1
121188518,120995576,120997897,0,1.6988147,0.1,-0.009030342,-0.009211175,0.100105755,0.000120504345,-0.00012619612,0,0,1
121688773,121488733,121498019,0,1.6903689,0.1,-0.009247184,-0.009489448,0.10010607,0.00012636068,-0.00013351261,0,0,1
122188746,121995433,121998138,0,1.6925446,0.1,-0.00989306,-0.009521124,0.1001063,0.00014462827,-0.00013421364,0,0,1
122688962,122496908,122498255,0,1.6965052,0.1,-0.010253191,-0.009860115,0.10010658,0.00015534912,-0.000143966,0,0,1
123188998,122988694,122998369,0,1.6905936,0.1,-0.010129929,-0.01010406,0.10010698,0.0001516358,-0.00015112884,0,0,1
123669074,123475822,123478476,0,1.6890182,0.1,-0.010428309,-0.010183811,0.10010718,0.00016070003,-0.0001534906,0,0,1
124169298,123975643,123978585,0,1.6885039,0.1,-0.011008382,-0.010408931,0.10010766,0.0001790742,-0.00016034019,0,0,1
124669400,124475470,124478691,0,1.6942704,0.1,-0.011839986,-0.010805891,0.10010803,0.0002071509,-0.00017292846,0,0,1
125169547,124975730,124978795,0,1.6846617,0.1,-0.01145184,-0.011268609,0.10010849,0.00019379075,-0.00018807141,0,0,1
125663216,125461992,125468894,0,1.6856263,0.1,-0.012395024,-0.0115359565,0.10010896,0.00022702578,-0.00019701092,0,0,1
126189553,125995413,125998999,0,1.6991516,0.1,-0.011927128,-0.011621981,0.10010966,0.00021020793,-0.00019995008,0,0,1
