timestamp,timestamp_sample,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],states[24],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],n_states
111005982,110803948,0.66375804,-0.0025862448,-0.009538982,0.7478822,-0.0014219037,0.0018468695,0.0042680735,0.0,0.0,-0.20531838,-0.00023461106,0.0008485986,-0.00013783808,0.004965957,0.0067515783,0.00390778,0.17936914,0.00045657446,0.33934534,0.058622252,-0.002298221,-0.0016204339,0.0,0.0,-0.105318375,5.0461463e-06,5.5248584e-06,0.000115835785,5.9330996e-05,5.9330287e-05,2.5228408e-06,7.342326e-06,7.3423216e-06,2.4546168e-06,1.6231137e-07,1.6234614e-07,3.020683e-07,0.0002829798,0.00030771786,5.618232e-07,0.0005637427,5.5811474e-06,0.0012511053,1.4013694e-05,0.0005579234,0.0012501624,1.0,1.0,0.010000001,25
111499470,111304931,0.6638124,-0.0026668187,-0.009627915,0.7478324,-0.0029557107,0.0017486591,0.007442534,0.0,0.0,-0.20366111,-0.00021923482,0.00083225826,-0.00013818551,0.004970437,0.0067458185,0.0040596304,0.17946383,0.00044018743,0.33930692,0.0585619,-0.0021679625,-0.0015855235,0.0,0.0,-0.10366111,5.043715e-06,5.5227556e-06,0.00011588862,5.8637725e-05,5.863782e-05,2.4725302e-06,6.852262e-06,6.852255e-06,2.3501445e-06,1.622895e-07,1.6232714e-07,3.0231905e-07,0.0002829798,0.00030771783,5.601208e-07,0.00056372193,5.559284e-06,0.0012511055,1.3986327e-05,0.0005578898,0.0012501595,1.0,1.0,0.010000001,25
112002255,111808923,0.6637947,-0.0028535866,-0.009645379,0.7478472,-0.00062987173,0.0020565551,0.007945231,0.0,0.0,-0.20210695,-0.00020455272,0.00081360043,-0.00013897869,0.004964455,0.0066891043,0.004440516,0.1795971,0.00041375073,0.33920318,0.058469046,-0.0019301096,-0.0015273831,0.0,0.0,-0.10210695,5.007112e-06,5.486212e-06,0.00011564296,5.7431887e-05,5.7432022e-05,2.4408616e-06,6.6761495e-06,6.6761495e-06,2.256653e-06,1.6213346e-07,1.6217251e-07,3.0188167e-07,0.0002829798,0.00030771657,5.5930633e-07,0.000563698,5.533771e-06,0.0012511036,1.3955489e-05,0.00055785273,0.0012501552,1.0,1.0,0.010000001,25
112501473,112303888,0.66377735,-0.0028577514,-0.009590211,0.7478633,0.0021024894,0.001458131,0.009999892,0.0,0.0,-0.20077214,-0.00021040814,0.00079865055,-0.00013903645,0.004936116,0.0065790284,0.0049718767,0.17965825,0.00039564606,0.3390787,0.058420684,-0.0017381839,-0.0014934959,0.0,0.0,-0.100772135,4.998498e-06,5.4774955e-06,0.000115769806,5.6508998e-05,5.6509823e-05,2.4686758e-06,6.7896544e-06,6.7896904e-06,2.296573e-06,1.6219707e-07,1.6223358e-07,3.021407e-07,0.0002829798,0.00030771465,5.60679e-07,0.0005636771,5.51226e-06,0.0012511028,1.3928777e-05,0.0005578194,0.0012501514,1.0,1.0,0.010000001,25
112999454,112804870,0.66384906,-0.002894654,-0.009449579,0.7478013,0.0010221506,-0.0008816678,0.010931613,0.0,0.0,-0.20003735,-0.00022142364,0.00078814256,-0.00014049176,0.0048671304,0.0064310813,0.00564478,0.17971538,0.00038346215,0.33899444,0.058387075,-0.001619933,-0.0015088599,0.0,0.0,-0.100037344,5.007975e-06,5.48683e-06,0.000115866584,5.7444136e-05,5.7442878e-05,2.4626029e-06,6.775223e-06,6.7751944e-06,2.3147416e-06,1.6213494e-07,1.6216877e-07,3.01962e-07,0.00028297922,0.00030771244,5.6013073e-07,0.00056365726,5.490958e-06,0.0012511028,1.3902288e-05,0.0005577869,0.0012501486,1.0,1.0,0.010000001,25
113500295,113299879,0.66387963,-0.0029204418,-0.009405457,0.74777466,0.00091527286,-0.0012827783,0.0097061265,0.0,0.0,-0.19980253,-0.0002269443,0.00079156045,-0.00013972596,0.004780296,0.0062646833,0.0064046253,0.17981507,0.00036700012,0.3389918,0.0583253,-0.0014974927,-0.001520453,0.0,0.0,-0.09980253,5.0017993e-06,5.4804764e-06,0.00011559213,5.6888992e-05,5.6888257e-05,2.426182e-06,6.575689e-06,6.5756594e-06,2.2261438e-06,1.6208512e-07,1.6211767e-07,3.0184142e-07,0.00028297817,0.0003077101,5.589013e-07,0.00056363747,5.4698876e-06,0.0012511031,1.3875958e-05,0.0005577545,0.0012501462,1.0,1.0,0.010000001,25
114005880,113811392,0.66386884,-0.0029282183,-0.009393255,0.7477844,-0.00035052156,-0.00023905415,0.0099604465,0.0,0.0,-0.19959669,-0.00023091148,0.00080135925,-0.000140487,0.0047009797,0.0061242855,0.007184016,0.17986265,0.0003537647,0.3390464,0.058282364,-0.0014032837,-0.0014882322,0.0,0.0,-0.09959669,4.9765968e-06,5.4551056e-06,0.00011554905,5.6044864e-05,5.604555e-05,2.439581e-06,6.641133e-06,6.6411417e-06,2.2548857e-06,1.6184282e-07,1.6187501e-07,3.0157662e-07,0.00028297774,0.00030770857,5.592257e-07,0.000563618,5.449155e-06,0.0012511037,1.3849954e-05,0.00055772206,0.0012501437,1.0,1.0,0.010000001,25
114497874,114304805,0.6638737,-0.0030309132,-0.009430753,0.7477792,-0.00056194834,-0.00071525975,0.00948574,0.0,0.0,-0.1993397,-0.00022372161,0.00080603216,-0.00014055843,0.0046150694,0.005981929,0.007981851,0.1799283,0.00033695984,0.3390686,0.05822657,-0.0012736,-0.0014724267,0.0,0.0,-0.0993397,4.9807527e-06,5.459263e-06,0.00011565678,5.5800447e-05,5.5801218e-05,2.4388944e-06,6.558798e-06,6.5588356e-06,2.2759461e-06,1.6184556e-07,1.6187958e-07,3.017884e-07,0.00028297695,0.0003077071,5.5894276e-07,0.0005635983,5.4284674e-06,0.001251103,1.382428e-05,0.00055769115,0.0012501405,1.0,1.0,0.010000001,25
115002194,114801272,0.66387427,-0.0028056842,-0.009647928,0.7477768,0.0015863715,-0.0013535667,0.0063230605,0.0,0.0,-0.20003505,-0.0002234383,0.00081047567,-0.00014144996,0.0045241113,0.0058368854,0.008741304,0.18000211,0.0003235378,0.3390757,0.058178224,-0.00118337,-0.0014588602,0.0,0.0,-0.10003505,5.016715e-06,5.495057e-06,0.00011575156,5.7086523e-05,5.7087487e-05,2.453694e-06,6.7503506e-06,6.7503756e-06,2.2970494e-06,1.6183769e-07,1.6187228e-07,3.016834e-07,0.000282976,0.00030770517,5.5971327e-07,0.00056357874,5.4080742e-06,0.001251102,1.3798871e-05,0.00055766146,0.001250137,1.0,1.0,0.010000001,25
115501275,115291721,0.66390866,-0.002258186,-0.00989006,0.74774486,-0.0015806655,-0.005487831,0.005270523,0.0,0.0,-0.20103222,-0.00023160956,0.00081857626,-0.00014207885,0.004470054,0.005730659,0.009420653,0.1799113,0.00032474904,0.33913648,0.058211505,-0.0011791848,-0.00142395,0.0,0.0,-0.10103222,5.0306508e-06,5.5087585e-06,0.0001157096,5.7163117e-05,5.7161255e-05,2.4400008e-06,6.582277e-06,6.5823083e-06,2.2554411e-06,1.6188906e-07,1.619223e-07,3.0183006e-07,0.0002829756,0.00030770403,5.597422e-07,0.00056355924,5.3878334e-06,0.0012510981,1.3773769e-05,0.0005576321,0.0012501302,1.0,1.0,0.010000001,25
