timestamp,timestamp_sample,gyro_device_id,gyro_bias[0],gyro_bias[1],gyro_bias[2],gyro_bias_limit,gyro_bias_variance[0],gyro_bias_variance[1],gyro_bias_variance[2],accel_device_id,accel_bias[0],accel_bias[1],accel_bias[2],accel_bias_limit,accel_bias_variance[0],accel_bias_variance[1],accel_bias_variance[2],mag_device_id,mag_bias[0],mag_bias[1],mag_bias[2],mag_bias_limit,mag_bias_variance[0],mag_bias_variance[1],mag_bias_variance[2],gyro_bias_valid,gyro_bias_stable,accel_bias_valid,accel_bias_stable,mag_bias_valid,mag_bias_stable
110820459,110629606,3670026,0.0012628945,0.009599989,0.0012177468,0.15,1.5481704e-07,1.5466097e-07,2.8754621e-07,3670026,-0.003681238,0.00386504,-0.01483441,0.4,0.00028888907,0.00032195926,8.3000504e-07,589834,0.073368855,-0.0030613763,0.0012409665,0.5,1.3955861e-05,0.00045476333,0.0012489153,1,1,1,0,1,0
111830743,111639962,3670026,0.0012638455,0.009590858,0.0012178107,0.15,1.548596e-07,1.5470103e-07,2.8754496e-07,3670026,-0.003678265,0.00387102,-0.015122616,0.4,0.00028888907,0.00032195926,8.3038555e-07,589834,0.07319871,-0.0027017815,0.0012833608,0.5,1.3900846e-05,0.00045468457,0.0012489104,1,1,1,0,1,0
112841440,112650316,3670026,0.0012645202,0.009574594,0.0012168986,0.15,1.5487045e-07,1.5470994e-07,2.8755278e-07,3670026,-0.0037332217,0.003840502,-0.014684968,0.4,0.00028888797,0.00032195926,8.313421e-07,589834,0.073089,-0.0023405752,0.0012190556,0.5,1.38435435e-05,0.00045460594,0.0012489045,1,1,1,0,1,0
114261670,114070809,3670026,0.0012684759,0.009588708,0.0012131657,0.15,1.549637e-07,1.5480785e-07,2.8769136e-07,3670026,-0.0041460083,0.0036959907,-0.012698324,0.4,0.0002888828,0.00032195926,8.339164e-07,589834,0.07295999,-0.0020467937,0.0011884175,0.5,1.3768841e-05,0.00045450628,0.0012488968,1,1,1,0,1,0
115271942,115081156,3670026,0.0012649986,0.009580112,0.0012106036,0.15,1.5495944e-07,1.547988e-07,2.8790262e-07,3670026,-0.0046580336,0.0035485227,-0.01074249,0.4,0.00028887668,0.00032195926,8.36534e-07,589834,0.07290415,-0.0018678262,0.0012428447,0.5,1.3717455e-05,0.00045443987,0.0012488911,1,1,1,0,1,0
116482606,116291565,3670026,0.0012575556,0.009558687,0.0012058923,0.15,1.5528288e-07,1.5510638e-07,2.891274e-07,3670026,-0.0042263214,0.003932581,-0.0077299895,0.4,0.00028885968,0.0003219556,8.335282e-07,589834,0.07419291,-0.0015811884,-0.012500176,0.5,1.3632483e-05,0.0004543426,0.0012434776,1,0,1,0,1,0
117512783,117321893,3670026,0.0012656803,0.009423288,0.0011982314,0.15,1.5580093e-07,1.556255e-07,2.9074226e-07,3670026,0.07999834,0.02634619,0.002256485,0.4,0.00027675898,0.00032108204,7.5311846e-07,589834,0.07191496,-0.0015945701,-0.021533526,0.5,1.3563508e-05,0.00045428812,0.0012379788,1,0,1,0,1,0
118298083,118107128,3670026,0.0012225002,0.009412871,0.0012006512,0.15,1.5644072e-07,1.5596439e-07,2.906229e-07,3670026,0.11943138,0.03746203,0.005675713,0.4,0.000271189,0.0003205999,7.8159337e-07,589834,0.07070797,-0.0015539402,-0.016005678,0.5,1.352181e-05,0.0004542237,0.0012342188,1,0,1,0,1,0
118788235,118597267,3670026,0.0010393512,0.00947516,0.0013254224,0.15,1.5637578e-07,1.5624576e-07,2.8899836e-07,3670026,0.11962574,0.03721241,0.005679018,0.4,0.00027116982,0.00032056912,8.2568084e-07,589834,0.07075951,-0.0007117813,-0.014966942,0.5,1.3500799e-05,0.00045417488,0.0012339752,1,0,1,0,1,0
119802051,119607542,3670026,0.0009153035,0.009413605,0.0013401267,0.15,1.5664631e-07,1.565215e-07,2.9037065e-07,3670026,0.12009285,0.037630778,0.005696963,0.4,0.0002709808,0.00032029673,9.1639646e-07,589834,0.070733406,-0.00069722044,-0.014938827,0.5,1.3463476e-05,0.00045414944,0.0012339752,1,0,1,0,1,0
120808519,120617802,3670026,0.0007959642,0.009449684,0.0013040607,0.15,1.5687017e-07,1.5670874e-07,2.9218097e-07,3670026,0.120089434,0.03779461,0.005697555,0.4,0.00027090343,0.0003201914,1.0072566e-06,589834,0.070749946,-0.00072386,-0.01495246,0.5,1.34277125e-05,0.00045412523,0.0012339752,1,0,1,0,1,0
121818497,121628050,3670026,0.0006836702,0.009472358,0.0012649699,0.15,1.5733656e-07,1.5708378e-07,2.9399297e-07,3670026,0.11961192,0.03791392,0.0056835394,0.4,0.00027068958,0.00031989333,1.0979581e-06,589834,0.07078285,-0.00075023004,-0.014966064,0.5,1.3390085e-05,0.0004541003,0.0012339752,1,0,1,0,1,0
122968944,122778319,3670026,0.00053268904,0.009445634,0.0012182909,0.15,1.5771613e-07,1.5738952e-07,2.95713e-07,3670026,0.10549365,0.045885626,0.00726703,0.4,0.00026922917,0.00031908543,1.1874134e-06,589834,0.07135423,-0.0008103275,-0.013891486,0.5,1.334913e-05,0.00045406312,0.0012335487,1,0,1,0,1,0
123979002,123788543,3670026,0.00041523547,0.009416378,0.0011814765,0.15,1.578941e-07,1.5753376e-07,2.973312e-07,3670026,0.10572509,0.045939658,0.0072748503,0.4,0.00026894957,0.00031869687,1.2780249e-06,589834,0.071360864,-0.0008308446,-0.013897568,0.5,1.3313286e-05,0.00045404135,0.0012335487,1,0,1,0,1,0
124989318,124798758,3670026,0.0003045658,0.009399815,0.0011485341,0.15,1.580017e-07,1.5763646e-07,2.9893158e-07,3670026,0.10580127,0.046311684,0.0072793174,0.4,0.00026885775,0.00031856957,1.3688605e-06,589834,0.07137069,-0.0008553082,-0.013909068,0.5,1.3280689e-05,0.00045402092,0.0012335487,1,0,1,0,1,0
125999461,125808962,3670026,0.00018861202,0.009337108,0.0011108546,0.15,1.5823423e-07,1.5782608e-07,3.0077183e-07,3670026,0.10586356,0.046314683,0.007281367,0.4,0.00026885112,0.00031856034,1.4597938e-06,589834,0.07138187,-0.0008718562,-0.013918363,0.5,1.32466575e-05,0.00045399973,0.0012335487,1,1,1,0,1,0
127009743,126819156,3670026,8.517632e-05,0.00926896,0.0010748084,0.15,1.5827237e-07,1.5786964e-07,3.019019e-07,3670026,0.10575264,0.046177063,0.007277128,0.4,0.00026882114,0.0003185189,1.5506968e-06,589834,0.07139715,-0.00088286196,-0.013924826,0.5,1.321546e-05,0.0004539803,0.0012335487,1,1,1,0,1,0
128520124,128329429,3670026,-3.673694e-05,0.009168731,0.0010194221,0.15,1.5848049e-07,1.5805517e-07,3.0356648e-07,3670026,0.062423255,0.07004376,0.013139075,0.4,0.00025245143,0.0003134835,1.386332e-06,589834,0.072913036,-0.0016053618,-0.014070566,0.5,1.3148156e-05,0.00045394828,0.0012335487,1,1,1,0,1,0
129480237,129289591,3670026,-0.00010789543,0.009115606,0.0009753977,0.15,1.5867397e-07,1.5808445e-07,3.03667e-07,3670026,0.044535577,0.08033889,0.01560628,0.4,0.00024032788,0.00030975943,1.2323263e-06,589834,0.07354341,-0.0019201643,-0.014138984,0.5,1.3106172e-05,0.0004539292,0.0012335487,1,1,1,0,1,0
130480600,130289753,3670026,-0.0002873736,0.009131897,0.0009977653,0.15,1.5867424e-07,1.5837014e-07,3.0417095e-07,3670026,0.0572364,0.07454675,0.012635582,0.4,0.00023892813,0.0003087528,1.2698684e-06,589834,0.05377808,0.1013527,0.037076473,0.5,0.0012457526,0.0011134523,0.0013228239,1,1,1,0,1,0
131520690,131329910,3670026,-0.00041809827,0.00907125,0.0009646862,0.15,1.5889044e-07,1.5857864e-07,3.0574037e-07,3670026,0.07114669,0.06955086,0.005382726,0.4,0.00023824295,0.00030799693,1.2843078e-06,589834,0.13558483,0.15696843,0.042681992,0.5,0.0010683072,0.0009625094,0.001281731,1,1,1,0,1,0
132510705,132320052,3670026,-0.00044963675,0.008990834,0.00092793076,0.15,1.5917757e-07,1.587529e-07,3.0812114e-07,3670026,0.0823768,0.06752144,-0.004386457,0.4,0.00023805838,0.0003079054,1.269511e-06,589834,0.18698399,0.18312928,0.037718542,0.5,0.00090705074,0.0009135792,0.0012688154,1,1,1,0,1,0
133494646,133300183,3670026,-0.00047528645,0.008941694,0.0008899194,0.15,1.5944458e-07,1.5894864e-07,3.112994e-07,3670026,0.08977121,0.06833942,-0.013436566,0.4,0.0002379791,0.00030789882,1.2458332e-06,589834,0.22733133,0.18754625,0.04149178,0.5,0.0007768236,0.0008958053,0.0012622294,1,1,1,0,1,0
134471049,134280307,3670026,-0.00050635455,0.008882101,0.0008518567,0.15,1.5940923e-07,1.5898065e-07,3.1234686e-07,3670026,0.09100959,0.06740261,-0.020084778,0.4,0.00023796738,0.00030788998,1.2253294e-06,589834,0.25444016,0.19099024,0.044124253,0.5,0.0006641713,0.0008857172,0.001257741,1,1,1,0,1,0
135521438,135330429,3670026,-0.0005433013,0.008808913,0.000804935,0.15,1.5939804e-07,1.5893451e-07,3.1331575e-07,3670026,0.0891026,0.06568696,-0.024578122,0.4,0.00023792364,0.0003078378,1.2088109e-06,589834,0.27858502,0.18687369,0.046168495,0.5,0.00056349725,0.0008785834,0.0012548371,1,1,1,0,1,0
136505308,136310535,3670026,-0.00058918016,0.008751943,0.00076409936,0.15,1.5934165e-07,1.5888722e-07,3.1475747e-07,3670026,0.087709345,0.06459603,-0.02713263,0.4,0.00023782767,0.00030770764,1.1982982e-06,589834,0.29624325,0.18504627,0.04757134,0.5,0.000486314,0.00087123096,0.0012523856,1,1,1,0,1,0
137481693,137290634,3670026,-0.00058773626,0.00868861,0.00071070227,0.15,1.5931569e-07,1.5888764e-07,3.139986e-07,3670026,0.08802744,0.06440492,-0.028633012,0.4,0.00023690784,0.00030621147,1.18588e-06,589834,0.30573964,0.17955658,0.049290154,0.5,0.0004205303,0.000861393,0.0012486475,1,1,1,0,1,0
138391785,138200718,3670026,-0.0006074131,0.008600101,0.0006313853,0.15,1.5924061e-07,1.5863964e-07,3.1203166e-07,3670026,0.08882611,0.06448341,-0.029246172,0.4,0.00023613097,0.00030494688,1.183487e-06,589834,0.3141364,0.17474884,0.04858605,0.5,0.0003696225,0.00085202284,0.0012466884,1,1,1,0,1,0
139371299,139180802,3670026,-0.0007017498,0.008576625,0.00059858715,0.15,1.5912111e-07,1.5872524e-07,3.1085756e-07,3670026,0.08934451,0.06502033,-0.030114274,0.4,0.00023590492,0.0003046193,1.1870976e-06,589834,0.3198602,0.17243934,0.047823273,0.5,0.000326285,0.0008417116,0.0012451948,1,1,1,0,1,0
140421715,140230885,3670026,-0.0007458898,0.008545961,0.000535554,0.15,1.5910635e-07,1.5860313e-07,3.100543e-07,3670026,0.09033967,0.06508558,-0.031252064,0.4,0.00023579148,0.00030451416,1.1925475e-06,589834,0.3259154,0.1687703,0.047023058,0.5,0.00028833814,0.00083011395,0.0012439193,1,1,1,0,1,0
141401827,141210955,3670026,-0.00078657427,0.008509913,0.00048136784,0.15,1.591626e-07,1.5867045e-07,3.0975022e-07,3670026,0.09116623,0.06489444,-0.032555923,0.4,0.00023573248,0.0003044777,1.1995808e-06,589834,0.3320353,0.16671759,0.046770707,0.5,0.00025897415,0.0008200846,0.0012429152,1,1,1,0,1,0
142455675,142261023,3670026,-0.00085136463,0.008442708,0.00043059085,0.15,1.5928407e-07,1.5882111e-07,3.1059042e-07,3670026,0.09148752,0.06457276,-0.033896174,0.4,0.0002357103,0.00030445022,1.2045432e-06,589834,0.33721912,0.16214962,0.04653399,0.5,0.00023268619,0.00080963824,0.0012418187,1,1,1,0,1,0
143431980,143241080,3670026,-0.0009313217,0.008373096,0.00037920158,0.15,1.5932473e-07,1.5885104e-07,3.111818e-07,3670026,0.09167599,0.064476654,-0.03483281,0.4,0.00023570626,0.0003044475,1.2073516e-06,589834,0.34225,0.1591981,0.04813913,0.5,0.00021210701,0.0008004758,0.0012409408,1,1,1,0,1,0
144411941,144221131,3670026,-0.00096551934,0.008307093,0.0003269864,0.15,1.5938369e-07,1.5881774e-07,3.114143e-07,3670026,0.0916203,0.06452355,-0.035483807,0.4,0.00023569619,0.00030442863,1.2065371e-06,589834,0.34498942,0.1560579,0.046681896,0.5,0.0001942916,0.00079187565,0.0012400338,1,1,1,0,1,0
145251898,145061170,3670026,-0.0010145061,0.0082653025,0.00028638873,0.15,1.5933625e-07,1.5885412e-07,3.120703e-07,3670026,0.09137882,0.064649515,-0.03596555,0.4,0.00023567337,0.00030439824,1.2033667e-06,589834,0.3465817,0.15473582,0.046365377,0.5,0.00018108645,0.00078494585,0.0012394044,1,1,1,0,1,0
146511868,146321221,3670026,-0.0010484322,0.0081890635,0.00022498103,0.15,1.5939216e-07,1.5893195e-07,3.1264992e-07,3670026,0.09103395,0.06487641,-0.036611315,0.4,0.00023564178,0.00030438427,1.1971142e-06,589834,0.34885806,0.15332843,0.051447604,0.5,0.00016359721,0.00076926185,0.0012228653,1,1,1,0,1,0
147422284,147231252,3670026,-0.0010659556,0.007879247,0.0006553221,0.15,1.610883e-07,1.6019457e-07,2.9144772e-07,3670026,0.090950824,0.06657649,-0.036942977,0.4,0.00023553189,0.00030420008,1.1976521e-06,589834,0.34207684,0.15338627,0.085401796,0.5,0.00015002201,0.000737387,0.0011388551,1,1,1,0,1,0
148192317,148001276,3670026,-0.0010223162,0.008134925,0.0009827941,0.15,1.5938988e-07,1.5917827e-07,2.7098125e-07,3670026,0.090445444,0.06819519,-0.0372295,0.4,0.00023441098,0.00030348366,1.1515677e-06,589834,0.34149864,0.15151985,0.08603251,0.5,0.00014095978,0.00072730397,0.00112585,1,1,1,0,1,0
149242352,149051303,3670026,-0.0011779164,0.008069683,0.0010799662,0.15,1.5886789e-07,1.5888932e-07,2.6794152e-07,3670026,0.090181716,0.06791865,-0.03719826,0.4,0.00023204678,0.00030253874,1.0969079e-06,589834,0.34264034,0.14887227,0.08819544,0.5,0.00013102402,0.00072100124,0.0011205992,1,1,1,0,1,0
150506064,150311332,3670026,-0.001164203,0.0078828735,0.0010703057,0.15,1.5919697e-07,1.5885524e-07,2.7060972e-07,3670026,0.089753255,0.0680966,-0.037807763,0.4,0.00023146688,0.00030244412,1.0770859e-06,589834,0.3433291,0.14659595,0.08774482,0.5,0.00012108657,0.0007147391,0.0011195866,1,1,1,0,1,0
151412176,151221342,3670026,-0.0011906857,0.007895097,0.0009882952,0.15,1.5929102e-07,1.5881889e-07,2.7525746e-07,3670026,0.09121287,0.06758709,-0.038570408,0.4,0.00023116663,0.00030238446,1.0910318e-06,589834,0.34568903,0.14511064,0.08899773,0.5,0.00011459659,0.0007098659,0.001118163,1,1,1,0,1,0
152291936,152101351,3670026,-0.0012833559,0.007868204,0.0009135938,0.15,1.5902432e-07,1.5873718e-07,2.797016e-07,3670026,0.092265755,0.06708921,-0.03900646,0.4,0.00023069399,0.00030227203,1.1087856e-06,589834,0.34653768,0.1447078,0.08873718,0.5,0.000109221204,0.000705922,0.0011176477,1,1,1,0,1,0
153232407,153041357,3670026,-0.0013777759,0.0077769137,0.0008168636,0.15,1.5916372e-07,1.5883973e-07,2.8398645e-07,3670026,0.09309274,0.06663822,-0.039357945,0.4,0.0002302889,0.00030211176,1.1286065e-06,589834,0.34767324,0.14332995,0.088704996,0.5,0.000103567,0.00070161675,0.0011172069,1,1,1,0,1,0
153932379,153741359,3670026,-0.001392696,0.007748534,0.0007320292,0.15,1.5919207e-07,1.5879328e-07,2.8697679e-07,3670026,0.09353784,0.06635444,-0.039606895,0.4,0.0002300787,0.00030201688,1.1409907e-06,589834,0.34849817,0.14396305,0.08891118,0.5,9.982487e-05,0.00069857086,0.0011168919,1,1,1,0,1,0
155402045,155211357,3670026,-0.0014599024,0.00770111,0.00056296325,0.15,1.5922842e-07,1.5883094e-07,2.930555e-07,3670026,0.093850605,0.06618397,-0.039926857,0.4,0.00022993264,0.0003019023,1.1575057e-06,589834,0.34956887,0.14489707,0.08832439,0.5,9.2879454e-05,0.00069287,0.001115967,1,1,1,0,1,0
156412117,156221351,3670026,-0.0015069623,0.0076766605,0.00044573666,0.15,1.5925936e-07,1.5885225e-07,2.9678404e-07,3670026,0.0939886,0.066003986,-0.040244818,0.4,0.00022990911,0.0003018296,1.1634155e-06,589834,0.34919953,0.14406571,0.08869458,0.5,8.876495e-05,0.0006894722,0.0011155141,1,1,1,0,1,0
