timestamp,observation[0],observation[1],observation[2],observation[3],observation[4],observation[5],observation[6],observation[7],observation[8],observation[9],observation[10],observation[11],observation[12],observation[13],observation[14],motor_thrust[0],motor_thrust[1],motor_thrust[2],motor_thrust[3],controller_time,inference_time
130563575,-0.09176709,-0.016499085,-0.018934011,0.9994182,0.027063727,-0.020757075,-0.026706576,0.99949366,0.017296057,0.021293841,-0.014538632,-0.01463844,0.6091656,-0.457176,-0.08581139,0.60035396,0.56465065,0.29330593,0.889351,135,84
130613199,-0.0928172,-0.015450625,-0.0188092,0.99966466,0.024322987,-0.008893144,-0.024144888,0.99951607,0.019615697,0.00787686,-0.01791355,0.008513021,-0.6353303,0.09531051,-0.04185394,0.40629306,0.529705,0.6806784,0.16753726,123,85
130662851,-0.09410934,-0.0145949805,-0.018854678,0.9994619,0.024227977,-0.022111293,-0.024022818,0.99966633,0.0094939815,0.008613942,0.0034181986,0.00031552516,0.34403065,0.23830576,0.08582832,0.70861,0.36935288,0.5157927,0.4903364,127,88
130714031,-0.09489918,-0.013532916,-0.018978417,0.9996274,0.022855282,-0.014931445,-0.022496343,0.9994643,0.023777388,0.016092021,0.0059234845,-0.0059269927,0.16994701,-0.5594523,0.038101282,0.48109627,0.7336762,0.26053703,0.67254734,148,109
130763658,-0.09561288,-0.012948945,-0.018719256,0.9996483,0.021167636,-0.01598409,-0.020965338,0.99969935,0.012720441,-0.0050708987,-0.010046003,0.006843529,-0.51430374,0.49063894,0.06726066,0.5298334,0.49799177,0.66274947,0.1313143,157,119
130813270,-0.09642026,-0.012320537,-0.018646419,0.9994756,0.021214008,-0.024466079,-0.020834923,0.9996605,0.01564739,0.01715096,0.0065297154,-0.00011196226,0.6209248,-0.23151414,-0.07149811,0.65335184,0.4476746,0.34531102,0.79954624,128,89
130864406,-0.09680176,-0.011886701,-0.018816411,0.9997328,0.01944983,-0.012501587,-0.019159794,0.9995538,0.022918979,-0.00077432283,-0.0030776875,0.0035806734,-0.3048097,-0.17628421,-0.026978046,0.40053502,0.61758834,0.5874018,0.34154695,124,85
130914054,-0.09731813,-0.011773864,-0.018752933,0.99961114,0.019131303,-0.020294238,-0.018976092,0.99978954,0.007813804,-0.008335203,0.0110015,0.0060399473,-0.10350109,0.49613905,0.09085829,0.6195368,0.43972483,0.6563419,0.21114714,121,83
130963705,-0.09773974,-0.011801731,-0.018825233,0.99958205,0.018669248,-0.022079557,-0.018285632,0.9996807,0.01744807,0.0053948457,0.009389238,-0.012513846,0.46926954,-0.5695269,-0.032468,0.5590796,0.65922505,0.21841602,0.8225054,144,104
131011860,-0.097803295,-0.011850599,-0.018736959,0.9997643,0.017175317,-0.013277067,-0.016991615,0.9997601,0.013820962,-0.0053277514,0.0073776357,0.010190172,-0.569275,0.3611122,-0.008193213,0.46888348,0.49702224,0.6789001,0.14030199,126,89
131064487,-0.098275706,-0.012079528,-0.018773198,0.9994778,0.018318415,-0.0266193,-0.018148184,0.9998134,0.006623637,-0.0054370076,0.009755654,-0.004089263,0.3927278,0.07401432,0.01330845,0.675893,0.39519912,0.44126746,0.59993225,142,86
131114131,-0.098153606,-0.012184987,-0.01878059,0.99976134,0.01697445,-0.013755041,-0.016665101,0.9996123,0.022306444,0.0013964472,0.0064164503,-0.0020969003,-0.037271596,-0.32844874,0.019465588,0.45784473,0.6762282,0.40433526,0.49900612,145,106
131162269,-0.09824018,-0.012597868,-0.018447936,0.9996492,0.016400814,-0.020796128,-0.016287923,0.99985176,0.0055844644,-0.015082919,0.007323006,0.00014141004,-0.32812682,0.5419182,0.09077924,0.58423465,0.47736827,0.65876716,0.16325395,150,109
131214888,-0.09795366,-0.012935731,-0.018682778,0.9995577,0.016976476,-0.024419768,-0.016680837,0.9997858,0.012260118,0.0012176837,0.015397729,-0.007743814,0.6586413,-0.4372343,-0.08265339,0.6093008,0.5679564,0.26799127,0.89353526,123,85
131264526,-0.09744996,-0.013431884,-0.018800616,0.99982405,0.015697002,-0.010282342,-0.015501738,0.99970317,0.01880239,-0.011334287,0.0052875234,0.00429982,-0.5253867,0.094381616,-0.046984088,0.4117642,0.5372624,0.68148357,0.19414471,123,85
131312681,-0.097013,-0.013936964,-0.018609941,0.99959534,0.016649842,-0.023063181,-0.016537547,0.9998505,0.005049023,-0.012962929,0.022018168,-0.01122365,0.35133862,0.27555916,0.040279437,0.69992006,0.35493574,0.54469097,0.5006606,144,106
131362301,-0.09617436,-0.014154333,-0.018812835,0.999826,0.015575409,-0.010261341,-0.015369177,0.99968415,0.019884435,-0.01238253,0.010587032,0.0031719245,0.107538424,-0.4430767,0.0638913,0.48926455,0.7147184,0.27583596,0.5968433,123,85
131414966,-0.095806256,-0.0149396155,-0.018910348,0.9998345,0.014200091,-0.011376613,-0.014115214,0.9998722,0.0075066127,-0.0118520055,0.012958496,0.006064528,-0.5136321,0.43715677,0.014499611,0.50261205,0.48918125,0.6769127,0.14252484,136,98
131463084,-0.09532444,-0.01563535,-0.01915878,0.9996338,0.015732765,-0.022026408,-0.015583277,0.9998546,0.006942133,-0.011486105,0.021387044,-0.015280883,0.6210661,-0.2996221,-0.06602031,0.6302156,0.52120507,0.31485268,0.84335864,123,85
131512743,-0.09444378,-0.016132517,-0.019112408,0.9998549,0.0144530535,-0.00902302,-0.014303684,0.99976313,0.016409483,-0.002553123,0.00048970134,0.0010652316,-0.377689,-0.08194515,-0.06521159,0.4020238,0.56453395,0.6845795,0.2921989,144,105
131560861,-0.093939275,-0.016944528,-0.018805027,0.99970114,0.014554977,-0.019649439,-0.014544725,0.9998942,0.0006672137,-0.007893618,0.008788431,-0.0014683763,0.083648466,0.4369765,0.082583606,0.67389697,0.39621273,0.6445806,0.2934954,123,85
131613505,-0.09326069,-0.01722295,-0.019087136,0.99980146,0.013816953,-0.014363141,-0.013580084,0.99977225,0.016468028,-0.00062876643,0.013967159,-6.524726e-05,0.40173396,-0.56806177,-0.008021087,0.5364229,0.6843744,0.21063733,0.77560943,123,85
131663172,-0.09267239,-0.017911978,-0.019280076,0.9998686,0.012426019,-0.010418154,-0.012351155,0.99989766,0.0072246245,-0.012653367,0.006949479,0.009607604,-0.6374529,0.3716033,0.03915717,0.470117,0.53998506,0.65780294,0.1090253,149,84
131712871,-0.09227808,-0.018571958,-0.019264042,0.99966824,0.014634013,-0.021200232,-0.014513016,0.9998777,0.005847728,-0.0038076676,0.015948758,-0.011217498,0.65762,-0.07463324,-0.031372424,0.703947,0.413086,0.36354336,0.7539829,125,84
131765478,-0.091515034,-0.0190117,-0.019506633,0.99986947,0.013036609,-0.009537579,-0.012874484,0.99977475,0.01686962,-0.0047817463,-0.00042497442,0.003980062,-0.19067536,-0.36810786,-0.026546566,0.3821885,0.70220226,0.45279962,0.48024222,122,84
131812065,-0.09092797,-0.019542713,-0.019548237,0.99982595,0.01237309,-0.013960794,-0.012362242,0.99992317,0.00086308166,-0.009842828,0.01138769,0.006667364,-0.14019066,0.52884793,0.11588376,0.6241931,0.45914313,0.6448316,0.18277465,124,84
131863259,-0.09037505,-0.019693542,-0.019894242,0.9997986,0.012995362,-0.015303575,-0.012778759,0.9998181,0.014171893,-0.0042241537,0.018200755,-0.0056460337,0.525794,-0.5090894,-0.09532529,0.5464396,0.614216,0.27067992,0.86400807,127,90
131915921,-0.089525476,-0.020451568,-0.019882143,0.9999041,0.011603951,-0.0075729117,-0.011507034,0.999853,0.012718321,-0.0011228976,-0.0020404113,-0.00012204769,-0.49608666,0.11360186,-0.05775782,0.42681298,0.512791,0.69595534,0.2100154,124,85
131964037,-0.08920325,-0.021029375,-0.0194695,0.99968094,0.013111711,-0.021589281,-0.013109684,0.99991405,0.00023766207,0.0023591965,0.013036673,-0.012497659,0.3556835,0.2537753,0.07164604,0.71441907,0.37461492,0.5182958,0.49823123,172,133
132013696,-0.08835885,-0.021400778,-0.019459248,0.99987614,0.011346579,-0.010905745,-0.011184335,0.9998275,0.014829596,-0.0006195804,0.010429406,-0.004601943,0.0005090633,-0.4719788,-0.00012986273,0.42576718,0.7319018,0.3461766,0.6007197,150,112
132061821,-0.08771375,-0.022045583,-0.019139826,0.9998771,0.010789037,-0.011375078,-0.01078701,0.99994177,0.00024833274,-0.0077342573,-0.009010012,0.0067802914,-0.3511764,0.59697604,0.10811365,0.60028493,0.47207722,0.6520912,0.14367066,176,101
132114406,-0.08722122,-0.02238087,-0.019237041,0.99975055,0.011716127,-0.019016482,-0.011595368,0.999912,0.0064457865,0.0067022634,0.01019947,-0.0060766353,0.643584,-0.32964015,-0.117985435,0.61671215,0.4938284,0.3373619,0.8731763,123,85
132164116,-0.0865396,-0.022760931,-0.0193789,0.9999286,0.010672092,-0.005400385,-0.010622144,0.99990135,0.00919912,-0.0042334204,-0.00945861,0.0034970536,-0.49789935,-0.02467137,-0.047289524,0.4034339,0.56483144,0.67701846,0.24033904,148,106
132212211,-0.08633776,-0.023353674,-0.019280612,0.99975526,0.011502147,-0.018902805,-0.011513829,0.99993366,-0.00051239703,-0.00034316175,0.00948496,-0.004092512,0.2405776,0.33935922,0.038919326,0.685677,0.3561785,0.59054327,0.41635656,153,113
132261868,-0.085799664,-0.023884127,-0.019050539,0.9998522,0.010668278,-0.013481949,-0.010485411,0.9998531,0.013558367,0.0063739633,0.0077097206,-0.015840942,0.16095458,-0.54715294,0.011891649,0.46991202,0.74026173,0.27649826,0.6976232,129,89
132314531,-0.08556767,-0.024328612,-0.018852592,0.9999343,0.00958097,-0.006304616,-0.009556651,0.9999469,0.003880403,0.00020994969,-0.011051573,0.008820571,-0.59471554,0.41396648,0.02610924,0.4973925,0.50578475,0.66874534,0.12480178,143,85
132362606,-0.08528975,-0.02453116,-0.019028783,0.99976355,0.010818124,-0.01886602,-0.010707617,0.9999251,0.0059491447,0.0041871583,0.0023892296,0.001201882,0.63997453,-0.14082825,-0.0388338,0.68438447,0.43671027,0.33292603,0.76235175,125,87
132412303,-0.0848432,-0.024925191,-0.019348979,0.999942,0.008935332,-0.006021844,-0.008864284,0.9998919,0.011737845,0.0051349406,-0.0071809203,0.007918253,-0.39593518,-0.21316992,-0.06392463,0.36928725,0.6312239,0.61166596,0.34640983,126,84
132464941,-0.08487335,-0.025418075,-0.019290686,0.99982905,0.009619474,-0.015796015,-0.0096536875,0.9999513,-0.002095549,-0.002824055,-0.0057252073,-0.0059688836,-0.15542895,0.54832447,0.1572291,0.6446585,0.48812547,0.63470095,0.18097828,130,90
132513036,-0.08449198,-0.025553579,-0.019264102,0.9998184,0.009602189,-0.01647236,-0.009429097,0.9998999,0.010559218,0.0034598063,-0.00057568855,-0.006648972,0.4107253,-0.5255851,-0.052618254,0.5316617,0.66353226,0.24439791,0.81361645,138,90
132562718,-0.08401413,-0.025610736,-0.0191378,0.9999501,0.008428097,-0.005388416,-0.008394361,0.99994546,0.0062354584,-0.0019070916,-0.030875742,0.005215922,-0.5970262,0.23032612,-0.0031134165,0.46433988,0.515685,0.66817063,0.15114604,135,85
132612306,-0.08398965,-0.025610693,-0.019111574,0.9997612,0.009925246,-0.019472359,-0.009911537,0.99995065,0.00080086413,-0.0022952107,-0.003630043,-0.010952529,0.5081495,0.12352582,0.02461562,0.7239377,0.3731,0.4199809,0.63442427,126,88
132663465,-0.08382057,-0.025399435,-0.019346058,0.9999176,0.008657217,-0.009488673,-0.008531332,0.99987626,0.013227813,0.015997155,-0.009576681,-0.004087939,-0.085578375,-0.5021049,-0.019241452,0.40066215,0.7381722,0.370557,0.58265483,145,106
132713146,-0.083880335,-0.025611265,-0.019102693,0.9998667,0.00913012,-0.0135365715,-0.009130478,0.99995834,3.6138943e-05,0.0003424775,-0.013960647,-0.0021291315,-0.34705663,0.5824798,0.0937312,0.59857273,0.4729372,0.6595786,0.1561395,145,104
132762737,-0.08401586,-0.025415214,-0.018969417,0.9997781,0.009598732,-0.018756792,-0.009418488,0.9999089,0.009674737,0.019250663,-0.013497216,-0.012088257,0.5892745,-0.49160132,-0.0943728,0.5883441,0.5920785,0.26697347,0.8899989,140,102
132815392,-0.08423141,-0.025269065,-0.018622518,0.99992836,0.008893371,-0.008013943,-0.008792758,0.9998831,0.01250699,0.015442394,-0.0138457585,-0.0023159871,-0.5134819,-0.03634418,-0.11641934,0.38140804,0.53558755,0.734834,0.29257086,148,109
132863544,-0.08443257,-0.025094593,-0.018149674,0.99973965,0.010184407,-0.020425452,-0.010196209,0.9999481,-0.00047123214,-0.0044638016,-0.009664459,-0.009524505,0.28049472,0.380669,0.105078086,0.7247861,0.38092864,0.5556664,0.42373967,122,84
132913144,-0.08444668,-0.024574772,-0.018369794,0.99987525,0.009006619,-0.012973287,-0.008796573,0.99983066,0.016164668,0.008308822,-0.023957875,0.005445486,0.09454945,-0.5068444,-0.04772077,0.44227585,0.6992402,0.3084261,0.69208723,125,87
132961330,-0.08491559,-0.024226438,-0.018381417,0.99986434,0.00841856,-0.014164743,-0.008384585,0.9999619,0.0024618246,0.004253531,-0.0242401,0.007943091,-0.4662062,0.43719533,0.10924192,0.55548304,0.521661,0.6368762,0.12732679,123,85
133013981,-0.085303396,-0.023848096,-0.018324971,0.99969035,0.009536147,-0.022986809,-0.0093512535,0.9999232,0.008137175,-0.0001227287,-0.0025165426,-0.013496371,0.62564343,-0.17366254,-0.06321049,0.66108376,0.45938453,0.35506636,0.80385315,138,99
133063560,-0.085485324,-0.023505136,-0.018359542,0.99991137,0.0077847242,-0.010810567,-0.007624626,0.99986196,0.014769096,0.007513152,-0.011694535,-0.002346326,-0.3649358,-0.19362469,-0.042780094,0.3886466,0.6424276,0.6034349,0.34807098,124,85
133111767,-0.085887134,-0.023485519,-0.017900288,0.9997488,0.007960439,-0.020952905,-0.007939339,0.99996793,0.0010878813,0.0023126062,-0.0077611683,-0.016898938,0.06534606,0.41921613,0.07637392,0.6768222,0.41821,0.6539248,0.29565537,129,88
133164386,-0.0861671,-0.022794254,-0.017716646,0.999728,0.007825851,-0.021972835,-0.0075292587,0.99987996,0.013547363,0.0022718078,-0.006625863,-0.011076837,0.4184007,-0.49923596,-0.039044958,0.5459867,0.6638734,0.23974954,0.8138012,123,84
133213989,-0.08631724,-0.022440623,-0.017497957,0.99992144,0.005848646,-0.011096475,-0.005738616,0.99993443,0.009922338,0.006094044,-0.016580645,0.0050873756,-0.56896865,0.21404022,-0.045953553,0.44894162,0.5048353,0.6825604,0.16710371,135,97
133262203,-0.086640194,-0.022164915,-0.017285824,0.99966186,0.0075848103,-0.024875188,-0.00743258,0.9999532,0.0062026475,-0.00077748735,0.0008320885,-0.010486946,0.48554525,0.07406255,-0.053252783,0.67869586,0.3628516,0.46310782,0.6784634,162,101
133314805,-0.0865358,-0.021659063,-0.017117381,0.9998954,0.0062777996,-0.013032994,-0.00605917,0.9998414,0.016751876,0.0013911478,-0.026252279,-0.0019331771,-0.057263773,-0.43772918,-0.007996341,0.42988706,0.71710515,0.3567198,0.5860077,124,86
133364403,-0.0866496,-0.021387845,-0.016699433,0.99988514,0.005740881,-0.014031806,-0.005695224,0.9999784,0.0032962924,-0.0026371477,-0.019155147,0.005924349,-0.3740396,0.53906214,0.10582096,0.5937001,0.49110729,0.64656705,0.14336805,122,84
133412612,-0.08671704,-0.02070784,-0.016667485,0.9997433,0.0074390173,-0.021404954,-0.007173538,0.9998968,0.012451826,-0.00014473806,-0.007939296,-0.009548192,0.52822626,-0.42352197,-0.06146192,0.5856919,0.6057267,0.26455554,0.85445064,155,115
