timestamp,last_instance_change,instance_changed_count,accel_device_id,baro_device_id,gyro_device_id,mag_device_id,combined_test_ratio[0],combined_test_ratio[1],combined_test_ratio[2],combined_test_ratio[3],combined_test_ratio[4],combined_test_ratio[5],combined_test_ratio[6],combined_test_ratio[7],combined_test_ratio[8],relative_test_ratio[0],relative_test_ratio[1],relative_test_ratio[2],relative_test_ratio[3],relative_test_ratio[4],relative_test_ratio[5],relative_test_ratio[6],relative_test_ratio[7],relative_test_ratio[8],accumulated_gyro_error[0],accumulated_gyro_error[1],accumulated_gyro_error[2],accumulated_gyro_error[3],accumulated_accel_error[0],accumulated_accel_error[1],accumulated_accel_error[2],accumulated_accel_error[3],primary_instance,instances_available,healthy[0],healthy[1],healthy[2],healthy[3],healthy[4],healthy[5],healthy[6],healthy[7],healthy[8],gyro_fault_detected,accel_fault_detected
118748225,117742809,2,6946858,6815762,6684714,589834,2.0,0.51817244,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
119751238,117742809,2,6946858,6815762,6684714,589834,2.0,0.5078163,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
120751480,117742809,2,6946858,6815762,6684714,589834,2.0,0.5055362,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
121756506,117742809,2,6946858,6815762,6684714,589834,2.0,0.5037388,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
122759852,117742809,2,6946858,6815762,6684714,589834,1.8883734,0.50160336,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
123764754,117742809,2,6946858,6815762,6684714,589834,2.0,0.5021848,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
124768043,117742809,2,6946858,6815762,6684714,589834,2.0,0.50246483,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
125777346,117742809,2,6946858,6815762,6684714,589834,2.0,0.5025434,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
126777821,117742809,2,6946858,6815762,6684714,589834,2.0,0.50421935,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
127782439,117742809,2,6946858,6815762,6684714,589834,2.0,0.50574464,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
128788965,117742809,2,6946858,6815762,6684714,589834,0.9518185,0.50439394,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
129796804,117742809,2,6946858,6815762,6684714,589834,0.5140355,0.507131,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
130798639,117742809,2,6946858,6815762,6684714,589834,0.5239914,0.50951225,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
131804789,117742809,2,6946858,6815762,6684714,589834,0.71333855,0.5065266,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
132812606,117742809,2,6946858,6815762,6684714,589834,0.85482335,0.50890803,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
133819124,117742809,2,6946858,6815762,6684714,589834,0.71205413,0.5049376,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
134822640,117742809,2,6946858,6815762,6684714,589834,0.5077421,0.505452,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
135830173,117742809,2,6946858,6815762,6684714,589834,0.51012206,0.5052152,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
136831815,117742809,2,6946858,6815762,6684714,589834,0.5056257,0.5068711,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
137835391,117742809,2,6946858,6815762,6684714,589834,0.5171028,0.510359,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
138841910,117742809,2,6946858,6815762,6684714,589834,0.51142764,0.5045093,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
139843374,117742809,2,6946858,6815762,6684714,589834,0.5087586,0.5042472,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
140849823,117742809,2,6946858,6815762,6684714,589834,0.5068004,0.5023771,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
141857357,117742809,2,6946858,6815762,6684714,589834,0.50726193,0.50326663,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
142866740,117742809,2,6946858,6815762,6684714,589834,0.51223403,0.5089555,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
143868337,117742809,2,6946858,6815762,6684714,589834,0.50923926,0.50424826,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
144873092,117742809,2,6946858,6815762,6684714,589834,0.50795764,0.50604165,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
145876312,117742809,2,6946858,6815762,6684714,589834,0.5083122,0.5046523,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
146884059,117742809,2,6946858,6815762,6684714,589834,0.5257239,0.5250889,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
147890350,117742809,2,6946858,6815762,6684714,589834,0.5380515,0.53172433,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
148892797,117742809,2,6946858,6815762,6684714,589834,0.5113238,0.5289911,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
149895262,117742809,2,6946858,6815762,6684714,589834,0.5208583,0.5112658,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
150907300,117742809,2,6946858,6815762,6684714,589834,0.51047546,0.5118875,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
151916824,117742809,2,6946858,6815762,6684714,589834,0.5108994,0.5071712,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
152918289,117742809,2,6946858,6815762,6684714,589834,0.5139732,0.5081317,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
153923160,117742809,2,6946858,6815762,6684714,589834,0.50711983,0.5034855,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
154923364,117742809,2,6946858,6815762,6684714,589834,0.5072012,0.5039979,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
155923516,117742809,2,6946858,6815762,6684714,589834,0.5085693,0.50410444,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
156923676,117742809,2,6946858,6815762,6684714,589834,0.5228414,0.527864,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
157929796,117742809,2,6946858,6815762,6684714,589834,0.5390864,0.54797226,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
158937686,117742809,2,6946858,6815762,6684714,589834,0.5214517,0.5218133,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
159939328,117742809,2,6946858,6815762,6684714,589834,0.5131354,0.5171984,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
160954523,117742809,2,6946858,6815762,6684714,589834,0.5156725,0.50960875,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
161956337,117742809,2,6946858,6815762,6684714,589834,0.5089735,0.5083021,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
162959539,117742809,2,6946858,6815762,6684714,589834,0.5049009,0.50320584,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
163961165,117742809,2,6946858,6815762,6684714,589834,0.5065888,0.50503486,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
164965633,117742809,2,6946858,6815762,6684714,589834,0.5059775,0.5044349,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
165969321,117742809,2,6946858,6815762,6684714,589834,0.50553495,0.5037281,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
166970618,117742809,2,6946858,6815762,6684714,589834,0.55023485,0.56217045,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
167975380,117742809,2,6946858,6815762,6684714,589834,0.58551896,0.58035773,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
168978594,117742809,2,6946858,6815762,6684714,589834,0.5335331,0.5312693,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
169980236,117742809,2,6946858,6815762,6684714,589834,0.51111275,0.512439,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
170984735,117742809,2,6946858,6815762,6684714,589834,0.5072014,0.51193786,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
171987967,117742809,2,6946858,6815762,6684714,589834,0.5054633,0.5028543,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
172992637,117742809,2,6946858,6815762,6684714,589834,0.50573283,0.5045372,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
173998889,117742809,2,6946858,6815762,6684714,589834,0.50399876,0.50504416,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
175004954,117742809,2,6946858,6815762,6684714,589834,0.5031739,0.50318915,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
176017362,117742809,2,6946858,6815762,6684714,589834,0.5051694,0.5063419,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
177017505,117742809,2,6946858,6815762,6684714,589834,0.5374565,0.5422765,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
178028107,117742809,2,6946858,6815762,6684714,589834,0.5258168,0.5234663,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
179028202,117742809,2,6946858,6815762,6684714,589834,0.52048963,0.5209279,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
180035825,117742809,2,6946858,6815762,6684714,589834,0.50873387,0.5080251,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
181043664,117742809,2,6946858,6815762,6684714,589834,0.50919163,0.50584567,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
182045260,117742809,2,6946858,6815762,6684714,589834,0.50604177,0.5044798,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
183047041,117742809,2,6946858,6815762,6684714,589834,0.50297815,0.5047462,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
184048566,117742809,2,6946858,6815762,6684714,589834,0.505816,0.50632447,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
185053272,117742809,2,6946858,6815762,6684714,589834,0.5047764,0.5041363,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
186054909,117742809,2,6946858,6815762,6684714,589834,0.50653476,0.5015577,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
187059399,117742809,2,6946858,6815762,6684714,589834,0.5393853,0.54605633,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
188062770,117742809,2,6946858,6815762,6684714,589834,0.5433757,0.5534483,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
189062940,117742809,2,6946858,6815762,6684714,589834,0.5133849,0.50595456,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
190069058,117742809,2,6946858,6815762,6684714,589834,0.50675446,0.5071605,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
191072191,117742809,2,6946858,6815762,6684714,589834,0.5111181,0.50541526,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
192072262,117742809,2,6946858,6815762,6684714,589834,0.51090777,0.5066482,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
193082942,117742809,2,6946858,6815762,6684714,589834,0.52154386,0.5022805,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
194086080,117742809,2,6946858,6815762,6684714,589834,0.5421874,0.53901196,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
