timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,heading_var,unaided_heading,delta_heading,tilt_var,ref_alt,dist_bottom,dist_bottom_var,delta_dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max_z,hagl_max_xy,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,heading_good_for_control,xy_global,z_global,dist_bottom_valid,dist_bottom_reset_counter,dist_bottom_sensor_bitfield,dead_reckoning
116038424,116037965,0,nan,nan,0.0031860073,-0.14101362,-0.2024932,0.0011080175,-0.13570653,-0.19708537,0.01175895,-0.0035666658,-0.00014660532,-0.0088460175,0.00038680818,-5.7166544e-05,-2.898072e-05,0.5046021,-1.062302,-0.052186392,1.6891788,0.000115934825,0.004253147,1.3482672,1.0509481e-05,nan,0.10137042,0.13609986,-0.19708537,0.0037018524,0.0015132404,0.010785683,0.0015709813,inf,inf,inf,inf,inf,1,1,1,1,3,2,2,1,1,1,0,0,0,2,0,0
116534774,116529861,0,nan,nan,0.0020443145,-0.13636771,-0.20755932,0.0011080175,-0.13570653,-0.19708537,0.0037926624,-0.012197404,0.0077563305,-9.737546e-05,0.00038680818,-5.7166544e-05,-2.898072e-05,-0.053989388,-0.40760982,0.50908864,1.6886367,0.00011606919,0.0037888414,1.3482672,1.048463e-05,nan,0.10584106,0.26755795,-0.19708537,0.0036642659,0.0015121979,0.010661626,0.0016042466,inf,inf,inf,inf,inf,1,1,1,1,3,2,2,1,1,1,0,0,0,2,0,0
117034230,117033827,0,nan,nan,0.0037095358,-0.12609802,-0.21247283,0.0011080175,-0.13570653,-0.19708537,0.010366154,0.025756296,-0.0112284245,-0.018421704,0.00038680818,-5.7166544e-05,-2.898072e-05,0.0991897,0.052148495,-0.15956801,1.6972113,0.0001162139,0.012495577,1.3482672,1.04325045e-05,nan,0.11005718,0.39097145,-0.19708537,0.0037460446,0.0015407844,0.010821485,0.0017896974,inf,inf,inf,inf,inf,1,1,1,1,3,2,2,1,1,1,0,0,0,2,0,0
117533726,117533271,0,nan,nan,-0.0049381703,-0.06118057,-0.23071632,0.0011080175,-0.13570653,-0.19708537,-0.027349971,0.21401195,-0.06714401,-0.0720324,0.00038680818,-5.7166544e-05,-2.898072e-05,0.5713808,0.10572124,-0.41831172,1.6938797,0.00011606866,0.0094367545,1.3482672,1.0305897e-05,nan,0.11774907,0.53075004,-0.19708537,0.0035421066,0.0015522303,0.010601126,0.0017728652,inf,inf,inf,inf,inf,1,1,1,1,3,2,2,1,1,1,0,0,0,2,0,0
118036248,118031254,0,nan,nan,-0.025377389,0.028809857,-0.2469626,0.0011080175,-0.13570653,-0.19708537,-0.037176024,0.10541195,-0.05345796,-0.055534746,0.00038680818,-5.7166544e-05,-2.898072e-05,-0.59262854,-0.881964,-1.4406979,1.6816752,0.00011423182,-0.0024287442,1.3482672,1.012388e-05,nan,0.15017375,0.6555252,-0.19708537,0.003750106,0.0015668649,0.010698002,0.0016041377,inf,inf,inf,inf,inf,1,1,1,1,3,2,2,1,1,1,0,0,0,2,0,0
118535585,118535209,0,nan,nan,-0.032987643,0.04514769,-0.25993857,0.0011080175,-0.13570653,-0.19708537,-0.04281467,0.033527944,-0.0026749917,-0.0039187125,0.00038680818,-5.7166544e-05,-2.898072e-05,0.06200144,0.27005813,-0.5681383,1.6743623,0.00011320108,-0.008752544,1.3482672,1.01157975e-05,nan,0.15846333,0.78718674,-0.19708537,0.0037773966,0.0015356478,0.011007897,0.0016004908,inf,inf,inf,inf,inf,1,1,1,1,3,2,2,1,1,1,0,0,0,2,0,0
119029156,119028586,0,nan,nan,-0.05899238,0.080682814,-0.2769825,0.0011080175,-0.13570653,-0.19708537,-0.037010126,0.07127928,-0.048753873,-0.05264861,0.00038680818,-5.7166544e-05,-2.898072e-05,0.50824404,0.42619705,-0.44043705,1.6682806,0.00011005588,-0.012555727,1.3482672,1.0071735e-05,nan,0.16956142,0.916533,-0.19708537,0.003698607,0.0015226833,0.010777699,0.0016648263,inf,inf,inf,inf,inf,1,1,1,1,3,2,2,1,1,1,0,0,0,2,0,0
119530045,119529529,0,nan,nan,-0.08410426,0.11807792,-0.3147751,0.0011080175,-0.13570653,-0.19708537,-0.012653509,0.062210497,-0.0777763,-0.08436461,0.00038680818,-5.7166544e-05,-2.898072e-05,0.047026202,-0.41200674,0.37048444,1.667066,0.00011014141,-0.012897934,1.3482672,9.946688e-06,nan,0.20084584,1.0445625,-0.19708537,0.0035644653,0.0015158763,0.010554312,0.0017565448,inf,inf,inf,inf,inf,1,1,1,1,3,2,2,1,1,1,0,0,0,2,0,0
120028393,120027463,0,nan,nan,-0.08804214,0.13115148,-0.36492518,0.0011080175,-0.13570653,-0.19708537,-0.0037799922,0.020688465,-0.10163457,-0.10906361,0.00038680818,-5.7166544e-05,-2.898072e-05,-0.6147714,-0.36917195,0.7529363,1.6817249,0.000110183195,0.001749731,1.3482672,9.853109e-06,nan,0.24494904,1.1754472,-0.19708537,0.003620037,0.0015482935,0.010637372,0.0018230275,inf,inf,inf,inf,inf,1,1,1,1,3,2,2,1,1,1,0,0,0,2,0,0
120536466,120535971,0,nan,nan,-0.07958335,0.12599541,-0.42259896,0.0011080175,-0.13570653,-0.19708537,0.023403747,-0.0047280765,-0.11136067,-0.1177136,0.00038680818,-5.7166544e-05,-2.898072e-05,0.20980267,0.2595072,1.1707761,1.6990563,0.00011077119,0.01908988,1.3482672,9.639776e-06,nan,0.29692832,1.3023047,-0.19708537,0.0037037157,0.0016038681,0.010729342,0.001823051,inf,inf,inf,inf,inf,1,1,1,1,3,2,2,1,1,1,0,0,0,2,0,0
121026998,121026333,0,nan,nan,-0.06983478,0.11465945,-0.48689124,0.0011080175,-0.13570653,-0.19708537,0.016223477,-0.01929391,-0.14373742,-0.14721258,0.00038680818,-5.7166544e-05,-2.898072e-05,1.273468,0.3480659,0.32941085,1.6957432,0.00011119709,0.01573219,1.3482672,9.504813e-06,nan,0.35621497,1.4383645,-0.19708537,0.0036176317,0.0015883202,0.010657455,0.0017602724,inf,inf,inf,inf,inf,1,1,1,1,3,2,2,1,1,1,0,0,0,2,0,0
121533685,121528820,0,nan,nan,-0.06294314,0.10393818,-0.5668151,0.0011080175,-0.13570653,-0.19708537,0.013753005,-0.01880412,-0.18140726,-0.18104663,0.00038680818,-5.7166544e-05,-2.898072e-05,0.33098024,0.086662225,0.71530235,1.687383,0.00011145283,0.0072451993,1.3482672,9.344294e-06,nan,0.4293626,1.5671527,-0.19708537,0.0037584072,0.0015810045,0.010940212,0.001699159,inf,inf,inf,inf,inf,1,1,1,1,3,2,2,1,1,1,0,0,0,2,0,0
122030236,122029708,0,nan,nan,-0.053233474,0.0943078,-0.6594942,0.0011080175,-0.13570653,-0.19708537,0.015969587,-0.02225113,-0.21440023,-0.21031348,0.00038680818,-5.7166544e-05,-2.898072e-05,-0.66826946,-0.113047615,-0.5583108,1.6897787,0.00011152221,0.009556065,1.3482672,9.099106e-06,nan,0.5153954,1.6947596,-0.19708537,0.0036140466,0.001541539,0.0105919875,0.0016347419,inf,inf,inf,inf,inf,1,1,1,1,3,2,2,1,1,1,0,0,0,2,0,0
122529712,122529182,0,nan,nan,-0.044670355,0.08122546,-0.72199744,0.0011080175,-0.13570653,-0.19708537,0.020748198,-0.03304351,0.12405579,0.13131908,0.00038680818,-5.7166544e-05,-2.898072e-05,-0.2714679,-0.84297985,1.265105,1.6941197,0.00011171961,0.01379957,1.3482672,9.1013435e-06,nan,0.61308813,1.8281796,-0.19708537,0.0035853835,0.0015154666,0.010494972,0.0015988733,inf,inf,inf,inf,inf,1,1,1,1,3,2,2,1,1,1,0,0,0,2,0,0
123036483,123034579,0,nan,nan,-0.04270265,0.0682182,-0.68219477,0.0011080175,-0.13570653,-0.19708537,-0.000368545,-0.028059691,-0.011028114,-0.002540287,0.00038680818,-5.7166544e-05,-2.898072e-05,-0.07631311,-0.65441805,0.4376583,1.6865983,0.000112243615,0.006198245,1.3482672,9.4091665e-06,nan,0.58059657,1.9618223,-0.19708537,0.0036529405,0.0015267731,0.010669999,0.0015904617,inf,inf,inf,inf,inf,1,1,1,1,3,2,2,1,1,1,0,0,0,2,0,0
123534501,123534003,0,nan,nan,-0.044395685,0.060623188,-0.680298,0.0011080175,-0.13570653,-0.19708537,0.0014495541,-0.013806411,-0.008456032,0.0009228792,0.00038680818,-5.7166544e-05,-2.898072e-05,-0.10240532,-0.03145231,1.3085269,1.6864253,0.00011243982,0.005939487,1.3482672,9.271502e-06,nan,0.57521486,2.0885572,-0.19708537,0.0036297224,0.0015056836,0.010698965,0.0015687792,inf,inf,inf,inf,inf,1,1,1,1,3,2,2,1,1,1,0,0,0,2,0,0
124026488,124025949,0,nan,nan,-0.04215014,0.05276576,-0.6619491,0.0011080175,-0.13570653,-0.19708537,0.008518641,-0.015353606,0.0146301715,0.024556931,0.00038680818,-5.7166544e-05,-2.898072e-05,-0.09664774,0.47581866,0.57266575,1.6855915,0.000112645605,0.004985911,1.3482672,9.1380925e-06,nan,0.56348,2.216423,-0.19708537,0.0036217477,0.0014951506,0.010567936,0.001559102,inf,inf,inf,inf,inf,1,1,1,1,3,2,2,1,1,1,0,0,0,2,0,0
124530515,124529882,0,nan,nan,-0.04095623,0.043795474,-0.6550636,0.0011080175,-0.13570653,-0.19708537,0.004621898,-0.01250092,-0.000700405,0.008995532,0.00038680818,-5.7166544e-05,-2.898072e-05,0.5498236,-0.12704735,1.1558632,1.6906303,0.000113043076,0.009975778,1.3482672,9.129773e-06,nan,0.5524997,2.3520617,-0.19708537,0.0037118841,0.0015076222,0.01079333,0.0015683294,inf,inf,inf,inf,inf,1,1,1,1,3,2,2,1,1,1,0,0,0,2,0,0
