timestamp,timestamp_sample,time_last_fuse,observation[0],observation[1],device_id,observation_variance[0],observation_variance[1],innovation[0],innovation[1],innovation_filtered[0],innovation_filtered[1],innovation_variance[0],innovation_variance[1],test_ratio[0],test_ratio[1],test_ratio_filtered[0],test_ratio_filtered[1],estimator_instance,innovation_rejected,fused
111180611,110988904,110989733,0.0022663201671093702,-0.1362399160861969,0,1e-04,1e-04,-2.7485657e-06,-3.3438206e-05,-3.692475e-05,-4.668637e-05,0.00010652328,0.00010652326,2.8367937e-09,4.1985706e-07,-1.0157363e-06,-1.3528986e-06,0,0,1
111680793,111488943,111489909,0.0022472648415714502,-0.13624708354473114,0,1e-04,1e-04,1.445692e-05,0.00024703145,-1.9994362e-05,9.946595e-05,0.00010658475,0.00010658471,7.8436194e-08,2.2901799e-05,-5.18441e-07,8.898429e-06,0,0,1
112180987,111989345,111990085,0.0022662270348519087,-0.13628050684928894,0,1e-04,1e-04,1.3991026e-05,0.00035241246,-1.6598995e-05,0.00024475713,0.0001064548,0.000106454754,7.35519e-08,4.6665664e-05,-4.178989e-07,2.9401572e-05,0,0,1
112701450,112509117,112510267,0.0022568204440176487,-0.13626861572265625,0,1e-04,1e-04,-3.8083643e-05,6.7055225e-07,-3.37156e-05,0.00018525319,0.000106542975,0.00010654294,5.4451783e-07,1.6881094e-10,-8.9179906e-07,1.940384e-05,0,0,1
113191635,112990700,113000438,0.0023034343030303717,-0.13629189133644104,0,1e-04,1e-04,5.8773905e-05,-8.6694956e-05,-9.1581605e-06,1.0257973e-05,0.000106779255,0.00010677922,1.2940236e-06,2.815535e-06,-2.2759795e-07,4.8945694e-06,0,0,1
113681752,113489451,113490608,0.0022432729601860046,-0.13622526824474335,0,1e-04,1e-04,4.3245964e-05,-0.00015382469,3.412737e-05,-9.8928154e-05,0.00010664636,0.000106646345,7.0146353e-07,8.874954e-06,1.0518671e-06,-4.7975595e-06,0,0,1
114181691,113989667,113990782,0.002247752621769905,-0.13623426854610443,0,1e-04,1e-04,-0.00013408624,-7.671118e-05,-5.7375215e-05,-9.8486256e-05,0.000106510735,0.00010651072,6.75204e-06,2.2099578e-06,-3.4108316e-06,-4.403584e-06,0,0,1
114681827,114488930,114490954,0.002254634629935026,-0.1361999362707138,0,1e-04,1e-04,1.8820632e-05,7.227063e-06,-6.30094e-05,-2.8839744e-05,0.00010661508,0.000106615036,1.3289535e-07,1.9595902e-08,-3.1139302e-06,-1.4414809e-06,0,0,1
115182013,114989070,114991126,0.002230696612969041,-0.13613851368427277,0,1e-04,1e-04,0.00016559218,0.00017538667,4.571333e-05,7.0082235e-05,0.00010701076,0.000107010725,1.0249724e-05,1.1498093e-05,2.604056e-06,3.7459183e-06,0,0,1
115682132,115482487,115491296,0.002177012152969837,-0.1358085721731186,0,1e-04,1e-04,7.6247845e-05,0.00036929548,0.00013744128,0.00011456049,0.0001067053,0.000106705265,2.1793608e-06,5.1123683e-05,1.1391568e-05,8.4254525e-06,0,0,1
116192407,115995694,116001469,0.001830762019380927,-0.1339213103055954,0,1e-04,1e-04,-0.00014218199,0.00020749867,1.1778627e-05,0.00029474316,0.00010654917,0.0001065491,7.5892544e-06,1.6163702e-05,2.5332533e-06,4.216902e-05,0,0,1
116682505,116488976,116491631,0.0012563097989186645,-0.12613852322101593,0,1e-04,1e-04,0.0002289128,0.0012558848,0.0001882973,0.00021541644,0.00010642706,0.00010642705,1.969464e-05,0.00059279916,3.819717e-05,5.6045494e-05,0,0,1
117192659,116995784,117001794,0.001541730365715921,-0.12528635561466217,0,1e-04,1e-04,-0.00057260605,0.0016978532,-0.00027144214,0.0011098471,0.000106678184,0.00010667784,0.00012294087,0.0010809014,-7.132867e-05,0.0006618063,0,0,1
117682902,117488848,117491945,-0.00211672717705369,-0.07882825285196304,0,1e-04,1e-04,-0.0003646831,0.0009015426,-0.00035997512,0.0018681997,0.00010647404,0.00010642588,4.9962888e-05,0.00030548175,-7.634099e-05,0.0016449271,0,0,1
118187683,117989730,117997096,-0.01871863380074501,0.01908629760146141,0,1e-04,1e-04,0.0027054567,-0.000116432086,0.0003145328,0.00017015213,0.00010705208,0.00010704874,0.0027349289,5.065517e-06,0.00036866896,0.00020851729,0,0,1
118697914,118502401,118507242,-0.03824622929096222,0.05025409162044525,0,1e-04,1e-04,0.0046510585,-0.00024248287,0.0030768747,-0.0006905505,0.000106917854,0.00010679721,0.008093071,2.2022277e-05,0.0053662504,-0.00031751845,0,0,1
119197954,119002240,119007381,-0.06579623371362686,0.08087081462144852,0,1e-04,1e-04,0.0010927767,0.0012923181,0.0026904342,0.00045788058,0.00010675605,0.0001067528,0.00044743536,0.00062577694,0.0037333004,0.00023983755,0,0,1
119698300,119502346,119507516,-0.08296806365251541,0.11142271012067795,0,1e-04,1e-04,0.0004605502,0.0003740713,0.0014034983,0.000638618,0.000107004664,0.000106999476,7.9288686e-05,5.231029e-05,0.0014991297,0.00024412284,0,0,1
