timestamp,timestamp_sample,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],states[24],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],n_states
111010668,110819673,0.663471,-0.015298886,0.009288274,0.747988,0.00033845118,-0.0002723465,-0.002169239,0.0,0.0,-0.20724875,0.0012641808,0.00960053,0.0012186107,-0.003680653,0.0038658793,-0.0149056045,0.18243097,0.0007134693,0.33551168,0.07331977,-0.0029807903,0.001249355,0.0,0.0,-0.107248746,4.9655437e-06,5.533548e-06,0.00010911278,5.4403696e-05,5.4403306e-05,2.328909e-06,6.379949e-06,6.3799243e-06,2.1569265e-06,1.549098e-07,1.5475415e-07,2.876266e-07,0.00028888907,0.00032195926,8.309999e-07,0.0004586824,5.769737e-06,0.0012510676,1.39478325e-05,0.00045475143,0.0012489146,1.0,1.0,0.010000001,25
111511023,111319849,0.6635311,-0.015315014,0.009337023,0.7479337,-0.00023866969,0.0010915734,0.00081936666,0.0,0.0,-0.20660019,0.0012641008,0.009597703,0.0012182881,-0.0036800168,0.0038691564,-0.015077652,0.1825396,0.0006935789,0.33548674,0.07325259,-0.0028237877,0.0012724737,0.0,0.0,-0.10660019,4.9631767e-06,5.531328e-06,0.000109078246,5.413769e-05,5.413681e-05,2.3184286e-06,6.305656e-06,6.3056314e-06,2.1332517e-06,1.5495138e-07,1.5479466e-07,2.877587e-07,0.00028888907,0.00032195926,8.3064214e-07,0.00045865163,5.7428397e-06,0.0012510669,1.3916543e-05,0.00045470675,0.0012489118,1.0,1.0,0.010000001,25
112010980,111820025,0.66358745,-0.015402652,0.009412702,0.747881,0.0005713161,0.0017840834,0.0041345726,0.0,0.0,-0.20530944,0.00126379,0.009586036,0.0012177142,-0.0036779384,0.003871081,-0.01511724,0.18267094,0.00066880253,0.3354397,0.07316711,-0.0026125654,0.0012723461,0.0,0.0,-0.105309434,4.951967e-06,5.520351e-06,0.00010899665,5.3329906e-05,5.3328833e-05,2.3158286e-06,6.2309327e-06,6.2308895e-06,2.1234462e-06,1.5485158e-07,1.5469182e-07,2.8752567e-07,0.00028888907,0.00032195926,8.3067687e-07,0.00045862558,5.7201787e-06,0.001251067,1.3889331e-05,0.00045466886,0.0012489094,1.0,1.0,0.010000001,25
112511155,112320201,0.6636295,-0.01545563,0.00950328,0.7478415,-0.0011937125,-0.00038602194,0.0070682047,0.0,0.0,-0.20338787,0.0012631286,0.009574376,0.0012173019,-0.0036953925,0.0038608252,-0.014939611,0.1827357,0.0006487229,0.33537015,0.0731181,-0.0024277554,0.0012509504,0.0,0.0,-0.10338787,4.9542323e-06,5.5228325e-06,0.00010896632,5.3110536e-05,5.3109783e-05,2.310869e-06,6.158576e-06,6.158549e-06,2.1142564e-06,1.5490657e-07,1.547448e-07,2.8766263e-07,0.00028888867,0.00032195926,8.3080107e-07,0.00045860026,5.6977506e-06,0.0012510667,1.3862457e-05,0.00045463166,0.0012489066,1.0,1.0,0.010000001,25
113001407,112810372,0.6636995,-0.015506621,0.009513669,0.74777806,0.0009609448,-0.00042451985,0.009884191,0.0,0.0,-0.20157409,0.0012652914,0.009576049,0.0012161903,-0.0037588382,0.0038275844,-0.014532802,0.18279304,0.00063470786,0.3353113,0.07308384,-0.0023159527,0.0012094312,0.0,0.0,-0.101574086,4.9691926e-06,5.537811e-06,0.000109034685,5.4256954e-05,5.425625e-05,2.332576e-06,6.4146725e-06,6.414638e-06,2.1545425e-06,1.5489529e-07,1.5473573e-07,2.875583e-07,0.00028888765,0.00032195926,8.3218094e-07,0.00045857584,5.6754534e-06,0.001251066,1.3835965e-05,0.0004545956,0.0012489036,1.0,1.0,0.010000001,25
113505183,113310546,0.66377366,-0.015442214,0.009566014,0.74771297,-7.138459e-05,-0.0006860516,0.010973964,0.0,0.0,-0.20025137,0.0012634032,0.009581973,0.001215282,-0.0038770046,0.003781258,-0.013912322,0.18288809,0.00061762787,0.33532724,0.0730245,-0.0022035793,0.001177256,0.0,0.0,-0.10025137,4.9733344e-06,5.541717e-06,0.000109004526,5.4309003e-05,5.430864e-05,2.3230793e-06,6.3510743e-06,6.35105e-06,2.1381431e-06,1.5495948e-07,1.5480262e-07,2.876999e-07,0.000288886,0.00032195926,8.324464e-07,0.0004585521,5.6534773e-06,0.0012510656,1.3809648e-05,0.0004545602,0.0012489008,1.0,1.0,0.010000001,25
114001658,113810719,0.66378015,-0.015464171,0.009524343,0.74770725,-0.000591829,-0.00040850096,0.012311586,0.0,0.0,-0.19927359,0.0012647607,0.009587904,0.0012141564,-0.004046473,0.0037292365,-0.013125914,0.18293355,0.00060415425,0.33539423,0.07298783,-0.0021181952,0.0011961357,0.0,0.0,-0.099273585,4.9494574e-06,5.5175706e-06,0.00010892361,5.254835e-05,5.2547886e-05,2.3024222e-06,6.0475654e-06,6.047554e-06,2.1088467e-06,1.5481505e-07,1.5465949e-07,2.8746794e-07,0.00028888384,0.00032195926,8.3227854e-07,0.0004585298,5.6317053e-06,0.0012510656,1.3783545e-05,0.00045452552,0.0012488983,1.0,1.0,0.010000001,25
114501846,114310892,0.6638532,-0.01552612,0.009499741,0.74764144,-0.00050766853,0.0013447904,0.012644994,0.0,0.0,-0.19837783,0.0012702782,0.009588594,0.0012135655,-0.004258612,0.0036584344,-0.012238863,0.18299589,0.00058677973,0.33542922,0.07293819,-0.0019986844,0.001198645,0.0,0.0,-0.09837783,4.9513205e-06,5.519224e-06,0.000109011075,5.286593e-05,5.2864627e-05,2.312684e-06,6.1505507e-06,6.15052e-06,2.1268613e-06,1.5487387e-07,1.547172e-07,2.87712e-07,0.0002888814,0.00032195926,8.33497e-07,0.0004585082,5.6101494e-06,0.0012510653,1.3757706e-05,0.00045449144,0.0012488954,1.0,1.0,0.010000001,25
115002003,114811064,0.6638803,-0.015268063,0.009334646,0.74762475,0.0006105679,0.0021900083,0.014190261,0.0,0.0,-0.19781692,0.0012688243,0.009583878,0.0012118317,-0.0045144674,0.0035824378,-0.011272127,0.18305954,0.0005728761,0.33544472,0.07289624,-0.0019223,0.0012033056,0.0,0.0,-0.09781692,4.96817e-06,5.535876e-06,0.0001090486,5.399071e-05,5.3989428e-05,2.3256032e-06,6.3377197e-06,6.3376824e-06,2.146411e-06,1.5488492e-07,1.5472598e-07,2.8758745e-07,0.00028887825,0.00032195926,8.3493165e-07,0.00045848725,5.5888017e-06,0.0012510648,1.3732048e-05,0.0004544582,0.0012488924,1.0,1.0,0.010000001,25
115502387,115311235,0.66391915,-0.0149361435,0.009064625,0.74760026,-0.00494529,0.0009451344,0.013033596,0.0,0.0,-0.19746824,0.0012615008,0.009576869,0.0012097758,-0.004778294,0.0035304946,-0.010228648,0.18296163,0.0005752541,0.33553147,0.07295732,-0.0019230263,0.0012325407,0.0,0.0,-0.097468235,4.958609e-06,5.5261503e-06,0.00010924527,5.321474e-05,5.3216856e-05,2.3293649e-06,6.2479085e-06,6.247887e-06,2.1698274e-06,1.5490353e-07,1.5474188e-07,2.8792738e-07,0.00028887545,0.00032195926,8.3579744e-07,0.00045846417,5.563933e-06,0.001251063,1.37028355e-05,0.00045442194,0.0012488887,1.0,1.0,0.010000001,25
