timestamp,timestamp_sample,time_last_fuse,device_id,observation,observation_variance,innovation,innovation_filtered,innovation_variance,test_ratio,test_ratio_filtered,estimator_instance,innovation_rejected,fused
111200603,111002399,111009740,0,-0.20572208,1e-04,-0.001439631,-0.0013936425,0.00010219358,0.0008112202,-0.000798401,0,0,1
111710812,111516000,111519920,0,-0.205663,1e-04,-0.00048968196,-0.0010963947,0.000102167636,9.3880386e-05,-0.0005258603,0,0,1
112211279,112016396,112020095,0,-0.20564982,1e-04,0.0011160225,-0.00014274605,0.00010215732,0.0004876816,-0.00010504838,0,0,1
112701449,112509117,112510267,0,-0.20565258,1e-04,0.0030784905,0.0014040123,0.00010215875,0.003710736,0.0013768711,0,0,1
113201326,113002504,113010441,0,-0.20558245,1e-04,0.0046422333,0.0031200477,0.00010218194,0.008436062,0.0047864467,0,0,1
113701512,113502581,113510615,0,-0.20566614,1e-04,0.006014079,0.0046286723,0.00010220625,0.014155356,0.009315928,0,0,1
114201711,114002736,114010788,0,-0.20564324,1e-04,0.006975144,0.005869791,0.00010218323,0.019045252,0.014212663,0,0,1
114701872,114502581,114510963,0,-0.20573172,1e-04,0.0078086555,0.006896191,0.00010220008,0.023864992,0.019142123,0,0,1
115202030,115002759,115011133,0,-0.20571719,1e-04,0.008448333,0.0076692305,0.000102257065,0.027919564,0.023369359,0,0,1
115702181,115502557,115511303,0,-0.20608734,1e-04,0.008878872,0.00828156,0.00010223278,0.030845046,0.027058074,0,0,1
116202666,116009040,116011472,0,-0.20738517,1e-04,0.009776622,0.008838315,0.000102149555,0.037428394,0.030751972,0,0,1
116702542,116504447,116511637,0,-0.21275073,1e-04,0.016556159,0.0119143585,0.00010215971,0.10732465,0.05865626,0,0,1
117202707,117009337,117011797,0,-0.21327697,1e-04,0.032545716,0.020468773,0.0001022429,0.41439494,0.18750885,0,0,1
117702877,117502518,117491945,0,-0.22516963,1e-04,0.050682828,0.03483959,0.000102325466,1.0041485,0.5377866,0,1,0
118207716,118009237,117491945,0,-0.24440968,1e-04,0.12766254,0.07226719,0.00010510933,6.202199,2.4658244,0,1,0
118707868,118516563,117491945,0,-0.26751548,1e-04,0.23708771,0.10488864,0.00011001628,20.437187,4.0,0,1,0
119208150,119015950,117491945,0,-0.28649554,1e-04,0.3674233,0.10857077,0.00011787613,45.810757,4.0,0,1,0
119698299,119502346,117491945,0,-0.3206786,1e-04,0.51295924,0.11380878,0.0001295244,81.25949,4.0,0,1,0
