timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_angle_clipping,delta_velocity_clipping,accel_calibration_count,gyro_calibration_count
110901117,110900836,2621450,2621450,4.5948836e-05,-2.9582363e-06,-2.2644994e-05,-0.00037482165,0.0010253284,-0.05131651,5141,5141,0,0,2,1
111401305,111401002,2621450,2621450,2.0175765e-05,-3.226422e-05,-3.4417735e-05,0.00028206315,0.0010378086,-0.051308524,5237,5237,0,0,2,1
111901407,111901104,2621450,2621450,7.647814e-06,-4.991434e-05,1.1883381e-05,-8.09575e-06,0.00034013417,-0.05058913,5140,5140,0,0,2,1
112401552,112401280,2621450,2621450,3.0098969e-05,-1.9801342e-05,-6.686113e-06,-0.00041047292,1.9063618e-05,-0.05155739,5238,5238,0,0,2,1
112896497,112896247,2621450,2621450,3.128443e-05,3.610526e-05,-1.9457053e-05,-0.00063730794,0.0012202698,-0.052159283,5256,5256,0,0,2,1
113396623,113396360,2621450,2621450,1.4349271e-05,-1.5906473e-05,5.165166e-05,0.00075908826,0.00043662108,-0.051277675,5242,5242,0,0,2,1
113896770,113896499,2621450,2621450,-3.026538e-06,-1.081774e-05,1.6832177e-05,0.0006663584,0.0012672506,-0.051700324,5235,5235,0,0,2,1
114396864,114396594,2621450,2621450,2.0019146e-05,-1.0274971e-05,1.0138602e-05,0.0009314413,2.4248273e-05,-0.050979692,5211,5211,0,0,2,1
114902205,114901907,2621450,2621450,2.7876222e-05,-3.599504e-05,6.320361e-06,0.0029826828,-0.0010985858,-0.050828807,5140,5140,0,0,2,1
115402378,115402113,2621450,2621450,4.4183475e-05,-4.4539007e-05,-2.815815e-05,0.009082068,0.011203726,-0.05125155,5243,5243,0,0,2,1
115902483,115902202,2621450,2621450,8.155753e-05,-0.00018011157,0.00031808642,0.00010426616,0.0008179631,-0.05083556,5205,5205,0,0,2,1
116397402,116397124,2621450,2621450,-1.663177e-05,-0.00022793106,-0.00036135336,-0.007915875,0.0076523116,-0.058150824,5231,5231,0,0,2,1
