timestamp,accel_device_id,gyro_device_id,accel_clipping[0],accel_clipping[1],accel_clipping[2],gyro_clipping[0],gyro_clipping[1],gyro_clipping[2],accel_error_count,gyro_error_count,accel_rate_hz,gyro_rate_hz,accel_raw_rate_hz,gyro_raw_rate_hz,accel_vibration_metric,gyro_vibration_metric,delta_angle_coning_metric,mean_accel[0],mean_accel[1],mean_accel[2],mean_gyro[0],mean_gyro[1],mean_gyro[2],var_accel[0],var_accel[1],var_accel[2],var_gyro[0],var_gyro[1],var_gyro[2],temperature_accel,temperature_gyro
111349201,2621450,2621450,0,0,0,0,0,0,0,0,767.7866,767.7866,4606.7197,9213.439,0.19996402,0.016252015,1.2513718e-09,-0.13953707,0.092670575,-10.114659,0.018482894,0.006764429,0.0045223804,0.7240804,0.62032545,0.47684366,0.00021001973,0.00022886977,0.0003777758,52.916565,52.916565
112381119,2621450,2621450,0,0,0,0,0,0,0,0,767.7849,767.7849,4606.7095,9213.419,0.22485465,0.0169049,1.1734265e-09,-0.13066855,0.10096049,-10.155077,0.018720359,0.0068737296,0.0045700953,1.4788468,0.6054308,0.3382813,0.00022426866,0.000323256,0.0005739109,52.868664,52.868664
113313234,2621450,2621450,0,0,0,0,0,0,0,0,767.7882,767.7882,4606.7295,9213.459,0.2128697,0.011952181,7.6411016e-10,-0.11766005,0.103090346,-10.120969,0.01866765,0.0065191966,0.004526819,0.9804824,0.2951758,0.28352407,0.0001323965,7.290812e-05,0.0005299433,52.820793,52.820793
114350225,2621450,2621450,0,0,0,0,0,0,0,0,767.78143,767.78143,4606.6885,9213.377,0.2088648,0.008167723,6.693609e-10,-0.13342188,0.105788805,-10.13727,0.01823988,0.005997106,0.0044541373,0.8151341,0.29720306,0.21877491,0.00012376158,6.6294495e-05,0.00046220497,52.48534,52.48534
115386858,2621450,2621450,0,0,0,0,0,0,0,0,767.785,767.785,4606.71,9213.42,1.2223629,0.022384249,4.4428408e-09,-0.09778319,0.06751643,-10.190247,0.022034883,-0.00063028163,0.005850632,6.5447197,22.019447,2.037673,0.0034554142,0.0006387252,0.0034886596,52.293648,52.293648
116319240,2621450,2621450,0,0,0,0,0,0,0,0,767.789,767.789,4606.734,9213.468,2.3823442,0.042744152,7.735721e-08,-0.5695356,0.08381696,-10.531106,0.019714605,-0.11816113,0.001663367,236.93019,109.315704,116.31004,0.020308478,0.053350944,0.18053865,51.76642,51.76642
117355889,2621450,2621450,0,0,0,0,0,0,0,0,767.791,767.791,4606.746,9213.492,2.7886796,0.06611567,2.2053075e-07,0.28758854,0.1575236,-11.171914,0.008664701,0.23009934,-0.057387233,46.479233,472.7052,36.634624,0.055938456,0.011974827,0.27040672,49.753677,49.753677
118288300,2621450,2621450,0,0,0,0,0,0,0,0,767.7943,767.7943,4606.766,9213.532,2.5168006,0.062875286,1.7547605e-07,0.11040271,0.04910104,-10.1361475,0.021164363,-0.2181989,0.014482045,84.033104,250.04112,54.656998,0.04052597,0.010422209,0.22123545,49.130672,49.130672
119334192,2621450,2621450,0,0,0,0,0,0,0,0,767.7958,767.7958,4606.775,9213.55,2.5433311,0.057228483,5.434608e-08,0.3089767,0.080769464,-10.419935,0.019911014,0.028468637,0.017641783,81.52099,202.18549,89.24336,0.031494793,0.024752133,0.19598104,49.034897,49.034897
120366983,2621450,2621450,0,0,0,0,0,0,0,0,767.7942,767.7942,4606.765,9213.53,2.6590886,0.06893375,5.223004e-08,0.24081677,-0.09680042,-10.19514,0.01992544,-0.016982092,0.046044946,102.35817,127.72809,67.73548,0.052987892,0.04644328,0.119194165,48.79522,48.79522
