time,elevation
-4.57003292961121,22.8857046401841
-4.56336579246521,22.9655008120548
-4.56003293914795,22.9705349642203
-4.55669984741211,22.908248264793
-4.55336580200195,23.0010544816148
-4.55003294868469,22.9341204175406
-4.54669985694885,22.9836951188252
-4.5433658115387,23.0197872103734
-4.54003295822143,22.9097573734758
-4.53669986648559,22.9663874128468
-4.53336582107544,23.0589999677883
-4.53003296775818,22.9733393476016
-4.52669987602234,22.976755417591
-4.52336583061218,22.9982996622495
-4.52003297729492,22.9043830974644
-4.51669988555908,22.9653127266454
-4.51336584014892,22.9928836788871
-4.51003298683166,22.969879748339
-4.50669989509582,22.911994210695
-4.50336584968567,22.911842872126
-4.50003299636841,22.9121807801163
-4.49669990463257,22.902937629114
-4.49336585922241,22.9946214676901
-4.49003300590515,22.8958094878114
-4.48669991416931,22.9800127112393
-4.48336586875915,23.0036218246856
-4.48003301544189,22.9636006098738
-4.47669992370605,22.8989625621017
-4.4733658782959,22.8992702724081
-4.47003302497864,22.9828747930958
-4.4666999332428,22.989979312139
-4.46336588783264,23.0203506707716
-4.4600327960968,22.9015318239588
-4.45669994277954,22.9050274425433
-4.45336589736938,22.9568063262257
-4.45003280563354,22.8958277558427
-4.44669995231628,22.9447721705609
-4.44336590690613,22.9697129288632
-4.44003281517029,22.9654577854385
-4.43669996185303,22.9102480882481
-4.43336591644287,22.9374946163069
-4.43003282470703,22.8976912655928
-4.42669997138977,22.9860611156466
-4.42336592597961,22.9151807855928
-4.42003283424377,22.8921051950087
-4.41669998092651,22.9239574380235
-4.41336593551636,22.9354849718159
-4.41003284378052,22.9015537081491
-4.40669999046326,22.9008573741337
-4.4033659450531,22.9802227743323
-4.40003285331726,22.9688617389162
-4.3967,22.9736964630776
-4.39336595458984,22.9080734211449
-4.390032862854,22.9522195393424
-4.38670000953674,22.969122262394
-4.38336596412659,22.8872084168069
-4.38003287239075,22.9724036911987
-4.37670001907349,22.9801542123809
-4.37336597366333,22.9946609979832
-4.37003288192749,22.8867217788171
-4.36670002861023,22.8931821537042
-4.36003289146423,22.9590498023676
-4.35669979972839,22.9828231983742
-4.35336599273682,22.951087417697
-4.35003290100098,22.8887344026297
-4.34336600227356,22.9703669705021
-4.34003291053772,22.9383460516246
-4.33669981880188,22.9526061176358
-4.3333660118103,22.9821793894485
-4.33003292007446,22.8953902394755
-4.32669982833862,22.912748728145
-4.32336602134705,22.9538576784791
-4.32003292961121,22.975069674325
-4.31669983787537,22.9756370010544
-4.31336579246521,22.8989979583521
-4.31003293914795,22.9111388917912
-4.30669984741211,22.9586149434161
-4.30336580200195,22.9640196597003
-4.30003294868469,22.9022973684885
-4.29669985694885,22.8941242229999
-4.2933658115387,22.9543159061379
-4.29003295822143,22.9665568269763
-4.28669986648559,22.9940300601579
-4.28336582107544,22.9023558275236
-4.28003296775818,22.8668989706465
-4.27336583061218,23.0270482976874
-4.27003297729492,22.9779959347763
-4.26669988555908,22.9015859469667
-4.26336584014892,22.8851572876297
-4.26003298683166,22.8951374217313
-4.25336584968567,23.0020240294148
-4.25003299636841,22.8968681952267
-4.24669990463257,22.9027731822365
-4.24336585922241,22.9482810515146
-4.24003300590515,22.8929262819748
-4.23669991416931,22.9668359285089
-4.23336586875915,22.9250856381486
-4.23003301544189,22.9711044842957
-4.22669992370605,22.9430296572285
-4.2233658782959,22.8923334183434
-4.22003302497864,22.902523526361
-4.2166999332428,22.9346309097009
-4.21336588783264,22.9652140227844
-4.2100327960968,22.9725324393033
-4.20669994277954,22.9198332444625
-4.20336589736938,22.9064959073253
-4.20003280563354,22.995818257666
-4.19669995231628,22.9865085455958
-4.19336590690613,22.9515506914958
-4.19003281517029,22.9060408934563
-4.18669996185303,22.9054062680034
-4.18336591644287,22.8855426464147
-4.18003282470703,22.8869761700529
-4.17669997138977,23.0023784861998
-4.17336592597961,22.9677343984994
-4.17003283424377,22.9564550170474
-4.16669998092651,22.8681492493881
-4.16003284378052,22.9676803656796
-4.15669999046326,23.0000183636815
-4.1533659450531,22.9771269658627
-4.15003285331726,22.9578393907234
-4.1467,22.9511700253175
-4.14336595458984,22.942743275857
-4.140032862854,22.917643171256
-4.13670000953674,22.9039947661633
-4.13336596412659,22.9242484531826
-4.13003287239075,22.9116991289038
-4.12670001907349,22.9113482446171
-4.12336597366333,22.9654703782851
-4.12003288192749,22.9045074533017
-4.11670002861023,22.9619950651094
-4.11336598320007,22.9907844649805
-4.11003289146423,23.0134588169786
-4.10669979972839,22.9517731045718
-4.10336599273682,22.9163506473119
-4.10003290100098,23.0019378797297
-4.09669980926514,22.9661203691562
-4.09336600227356,22.9339238003637
-4.09003291053772,22.9718584751989
-4.08669981880188,22.9255468475792
-4.0833660118103,22.9889749488476
-4.08003292007446,22.8969026215438
-4.07669982833862,22.9768140393056
-4.07336602134705,22.9268269467612
-4.07003292961121,22.9228592763957
-4.06669983787537,23.0216411828282
-4.06336579246521,22.9880973444522
-4.06003293914795,22.9725336750913
-4.05669984741211,23.0108764011109
-4.05336580200195,22.9485299650202
-4.05003294868469,22.9588920826781
-4.0433658115387,22.9673453331705
-4.04003295822143,22.9590267130732
-4.03669986648559,22.9550845665091
-4.03336582107544,22.9764095760461
-4.03003296775818,23.0282103191646
-4.02669987602234,22.9034944460104
-4.02336583061218,22.9542705441384
-4.02003297729492,22.9693470429439
-4.01669988555908,22.9678008192528
-4.01336584014892,22.9524958191684
-4.01003298683166,22.9543490997965
-4.00669989509582,22.9661209281398
-4.00336584968567,22.9685396289774
-4.00003299636841,22.9268209827081
-3.99669990463257,22.9710528304336
-3.99336585922241,22.9501871940386
-3.99003300590515,22.974113080804
-3.98669991416931,22.955553825677
-3.98336586875915,22.9576786593486
-3.98003301544189,22.8908822461374
-3.97669992370605,22.9491666806712
-3.9733658782959,22.8982586068957
-3.97003302497864,22.9324312774207
-3.9666999332428,23.0220756167856
-3.96336588783264,22.8987296656483
-3.9600327960968,23.0094941876617
-3.95669994277954,22.9591785206877
-3.95336589736938,22.899543386269
-3.95003280563354,22.8866885280892
-3.94669995231628,22.901901470587
-3.94336590690613,22.9806280721728
-3.94003281517029,23.0098725204381
-3.93669996185303,22.9407320810482
-3.93336591644287,22.9898144700116
-3.93003282470703,22.958873656145
-3.92669997138977,22.888760327077
-3.92336592597961,22.9716953465041
-3.92003283424377,22.8851719293383
-3.91669998092651,22.9049075435797
-3.91336593551636,22.9466728273785
-3.91003284378052,22.8875092854079
-3.90669999046326,22.959041243761
-3.9033659450531,22.935613739098
-3.90003285331726,22.9889249038827
-3.8967,22.991851703289
-3.89336595458984,22.9747364636233
-3.890032862854,22.9995564941746
-3.88670000953674,22.9641583253837
-3.88336596412659,22.9162724302422
-3.88003287239075,22.9035939139174
-3.87670001907349,22.9635556932285
-3.87336597366333,22.9632073179757
-3.87003288192749,22.9665147607932
-3.86670002861023,22.8895433984896
-3.86336598320007,22.9640260314481
-3.86003289146423,22.8938354967909
-3.85669979972839,22.9533324735479
-3.85336599273682,22.9558442829301
-3.85003290100098,22.9705090649319
-3.84669980926514,22.895857270956
-3.84336600227356,22.9055065063017
-3.84003291053772,22.9399210309965
-3.83669981880188,22.9299900400751
-3.8333660118103,22.9958300860341
-3.83003292007446,22.9020997538505
-3.82669982833862,22.9615611938178
-3.82336602134705,22.9649911849586
-3.82003292961121,22.988155052466
-3.81669983787537,22.9640321094019
-3.81336579246521,22.9083494126973
-3.81003293914795,22.9209903395435
-3.80669984741211,22.9615587380818
-3.80336580200195,22.9608766983906
-3.80003294868469,22.976181875187
-3.79669985694885,22.9162018529168
-3.7933658115387,22.9724583056976
-3.79003295822143,22.9257878806597
-3.78669986648559,22.9179999218667
-3.78336582107544,22.9289211463896
-3.78003296775818,22.9000276536453
-3.77669987602234,22.9770829375583
-3.77336583061218,22.9661300360118
-3.77003297729492,22.9520151970337
-3.76669988555908,22.9259694207539
-3.76336584014892,22.9393932063221
-3.76003298683166,22.8872942221643
-3.75669989509582,22.9837609900484
-3.75336584968567,22.9533554110509
-3.75003299636841,22.946682939747
-3.74669990463257,22.9843563039196
-3.74336585922241,22.9805501203191
-3.74003300590515,22.8947963706221
-3.73669991416931,22.9436348103564
-3.73336586875915,22.9581388766189
-3.73003301544189,22.891241448535
-3.72669992370605,22.9649020102914
-3.7233658782959,22.910002640284
-3.72003302497864,22.9011006204025
-3.71336588783264,22.971242595791
-3.7100327960968,22.9573008383908
-3.70669994277954,22.9688213744204
-3.70336589736938,22.950829830196
-3.70003280563354,22.9293693225988
-3.69669995231628,22.9434065289286
-3.69336590690613,22.9778245720035
-3.69003281517029,22.9656938068323
-3.68669996185303,22.9312790880261
-3.68336591644287,22.9701913267175
-3.68003282470703,22.9222448536189
-3.67669997138977,22.9557743459138
-3.67336592597961,22.9664659325457
-3.67003283424377,22.9806544601137
-3.66669998092651,22.9670214385143
-3.66336593551636,22.9650583646013
-3.66003284378052,22.9627553835099
-3.65669999046326,22.9611906732721
-3.6533659450531,22.9154537148505
-3.65003285331726,22.9447547342018
-3.6467,22.9722013787076
-3.64336595458984,22.9720724393501
-3.640032862854,22.9109705691264
-3.63670000953674,22.9432035913987
-3.63336596412659,22.9008092155014
-3.63003287239075,22.9244229386879
-3.62670001907349,22.9530975923972
-3.62336597366333,22.9140688954722
-3.62003288192749,22.9779617539187
-3.61670002861023,23.0178805558364
-3.61336598320007,23.0000656646002
-3.61003289146423,22.9094693682049
-3.60669979972839,22.9568950948752
-3.60336599273682,22.9317229814863
-3.60003290100098,22.9078150258498
-3.59669980926514,22.8906639759682
-3.59336600227356,22.9137421620341
-3.59003291053772,22.9522525632097
-3.58669981880188,22.8841519601607
-3.5833660118103,23.0119963503263
-3.58003292007446,22.9781034567988
-3.57669982833862,22.9722171467256
-3.57336602134705,22.9824950625221
-3.57003292961121,22.9247000201486
-3.56669983787537,22.9963372727406
-3.56336579246521,22.9133709908825
-3.56003293914795,22.8930590205213
-3.55669984741211,23.013526816446
-3.55336580200195,22.9093342351406
-3.55003294868469,22.9740627339976
-3.54669985694885,22.9796915202222
-3.5433658115387,22.8950324058878
-3.54003295822143,22.9925136003486
-3.53669986648559,22.9694595634322
-3.53336582107544,22.8913194413676
-3.53003296775818,23.0240918959256
-3.52669987602234,22.9703781231421
-3.52336583061218,22.9816311039001
-3.52003297729492,22.9622040394864
-3.51669988555908,22.9833677628733
-3.51336584014892,22.9971074510007
-3.51003298683166,22.9746457980403
-3.50669989509582,22.9560373903232
-3.50003299636841,22.9752918879779
-3.49669990463257,22.9956129939243
-3.49336585922241,22.9023613711766
-3.49003300590515,22.9849453806131
-3.48669991416931,22.8920197218869
-3.48336586875915,22.9742471239427
-3.48003301544189,22.9795691848308
-3.47669992370605,22.970936346421
-3.4733658782959,22.9334704772282
-3.47003302497864,22.9732972092549
-3.4666999332428,22.9727348334113
-3.46336588783264,22.9699585800957
-3.4600327960968,22.9213524238681
-3.45669994277954,22.9554147441834
-3.45336589736938,22.9686736180015
-3.45003280563354,22.9206031265465
-3.44669995231628,22.8849136367595
-3.44336590690613,22.8972156008402
-3.44003281517029,22.8922876899551
-3.43669996185303,22.9545115772616
-3.43336591644287,22.9815889109487
-3.43003282470703,22.9062787888
-3.42669997138977,22.9160944352536
-3.42336592597961,22.9344667101735
-3.42003283424377,22.8934851663115
-3.41669998092651,22.9368920998386
-3.41336593551636,22.9684177610891
-3.41003284378052,22.9846589268858
-3.40669999046326,22.9971106069044
-3.4033659450531,22.975825943306
-3.40003285331726,22.9691953778568
-3.3967,22.9446428361833
-3.39336595458984,22.9320953546467
-3.390032862854,22.9293947957888
-3.38670000953674,22.9248915377345
-3.38336596412659,23.0068995800315
-3.38003287239075,22.984964645529
-3.37670001907349,22.9759329074027
-3.37336597366333,22.9016925350406
-3.37003288192749,22.9673600869106
-3.36670002861023,22.9642302948048
-3.36336598320007,22.9237756289221
-3.36003289146423,22.9725028417841
-3.35669979972839,22.8950673233119
-3.35336599273682,22.8974533017222
-3.35003290100098,22.9551637059191
-3.34669980926514,22.9247715929117
-3.34336600227356,22.926483997539
-3.34003291053772,22.9809636819658
-3.33669981880188,22.9874608602676
-3.3333660118103,22.9926360082703
-3.33003292007446,23.0133004322468
-3.32669982833862,22.9582214296006
-3.32336602134705,22.9122122676081
-3.32003292961121,22.9645803986981
-3.31669983787537,22.9887840008321
-3.31336579246521,22.964313353386
-3.30669984741211,22.9982040894431
-3.30336580200195,22.9028277071555
-3.30003294868469,22.9436798611547
-3.29669985694885,22.9545116188137
-3.2933658115387,22.9662316720466
-3.29003295822143,23.0086138566343
-3.28669986648559,22.9682602527247
-3.28336582107544,22.9761219277011
-3.28003296775818,22.9629382910257
-3.27669987602234,22.8822336653431
-3.27336583061218,22.8805384224533
-3.27003297729492,22.9266826972266
-3.26669988555908,22.9526036764428
-3.26336584014892,22.8884067046632
-3.26003298683166,22.9615115389019
-3.25669989509582,23.0244004285221
-3.25336584968567,22.9271364544248
-3.25003299636841,22.9603354885947
-3.24669990463257,22.9455933952638
-3.24336585922241,22.9395637329934
-3.24003300590515,22.8914561525668
-3.23669991416931,22.957582152455
-3.23336586875915,22.9670821502303
-3.23003301544189,22.9042107828885
-3.22669992370605,22.9108648504878
-3.2233658782959,22.9683649665644
-3.22003302497864,22.9552530049427
-3.21336588783264,22.9158446406336
-3.2100327960968,22.9723695491669
-3.20669994277954,22.9609775795825
-3.20336589736938,22.9100233659194
-3.20003280563354,22.9652051823893
-3.19669995231628,22.9629522804675
-3.19336590690613,22.8840129849791
-3.19003281517029,22.8649356205414
-3.18669996185303,22.9648833363687
-3.18336591644287,22.9267241676853
-3.18003282470703,22.8873202855308
-3.17669997138977,22.9693072087237
-3.17336592597961,22.8968706448372
-3.17003283424377,22.9148133145237
-3.16669998092651,22.9386390783702
-3.16336593551636,22.8916838033576
-3.16003284378052,22.9468739051903
-3.15669999046326,22.9684826608659
-3.1533659450531,22.9880412416541
-3.15003285331726,22.9614742377671
-3.1467,22.9507624467437
-3.14336595458984,22.8809761375094
-3.140032862854,22.9365958602877
-3.13670000953674,22.938180465649
-3.13336596412659,22.9729586648023
-3.13003287239075,22.9623262871605
-3.12670001907349,22.9020111299673
-3.12336597366333,22.9501137699748
-3.12003288192749,22.9158185391182
-3.11670002861023,22.9888031720339
-3.11336598320007,22.959740755891
-3.11003289146423,22.9558922010722
-3.10669979972839,22.977789150703
-3.10336599273682,22.9686546931722
-3.10003290100098,22.9431908229226
-3.09669980926514,22.9668610593056
-3.09336600227356,22.9594885650835
-3.09003291053772,22.9213294337213
-3.08669981880188,22.9655462763303
-3.0833660118103,22.9784152048347
-3.08003292007446,22.8979660856243
-3.07669982833862,22.8958543304443
-3.07336602134705,22.9028341442883
-3.07003292961121,22.9368938308029
-3.06669983787537,22.9557083691173
-3.06336579246521,22.8974021648501
-3.06003293914795,22.9729344511127
-3.05669984741211,22.9399054990102
-3.05336580200195,23.008596973849
-3.05003294868469,22.8929429275591
-3.04669985694885,22.8891123383618
-3.0433658115387,22.9728353702756
-3.04003295822143,22.9620448293949
-3.03669986648559,22.976136089953
-3.03336582107544,22.9622104431306
-3.03003296775818,22.9733365932716
-3.02669987602234,22.9426846300947
-3.02336583061218,22.9561180429084
-3.02003297729492,22.94830815827
-3.01669988555908,22.972049887336
-3.01336584014892,22.9033702774871
-3.01003298683166,22.9581877723823
-3.00669989509582,22.9665478678856
-3.00336584968567,22.9077863764298
-3.00003299636841,22.9758818758026
-2.99669990463257,22.9474837642701
-2.99336585922241,22.9779364923259
-2.99003300590515,22.9803144270173
-2.98669991416931,23.0168310157843
-2.98336586875915,22.9223350419222
-2.98003301544189,22.9633142493305
-2.97669992370605,22.9018116522086
-2.9733658782959,22.9795106641759
-2.97003302497864,22.9954538406043
-2.9666999332428,22.9079034987624
-2.96336588783264,22.9122179455848
-2.9600327960968,22.9363982710997
-2.95669994277954,22.9594840610711
-2.95336589736938,22.9504398079641
-2.95003280563354,22.9271670464007
-2.94669995231628,22.9890255155951
-2.94336590690613,22.8867744073143
-2.94003281517029,22.9720305405244
-2.93669996185303,22.9402777832775
-2.93336591644287,22.9000037114325
-2.93003282470703,22.9159742079871
-2.92669997138977,22.9565380965301
-2.92336592597961,22.9413212119678
-2.92003283424377,22.98742961379
-2.91669998092651,22.9164507573386
-2.91336593551636,22.9042959184246
-2.91003284378052,22.952712677101
-2.90669999046326,22.9059010177351
-2.9033659450531,22.9591337132587
-2.90003285331726,22.8934933161287
-2.8967,22.9475508968599
-2.89336595458984,22.9974273022067
-2.890032862854,22.910072622123
-2.88336596412659,22.9825891096522
-2.88003287239075,22.9381020856825
-2.87670001907349,22.9692730603885
-2.87336597366333,22.9602309250019
-2.87003288192749,22.9676797909872
-2.86670002861023,22.9637438510824
-2.86336598320007,22.9725554629187
-2.86003289146423,23.0203509879119
-2.85669979972839,22.9231270448248
-2.85336599273682,22.9782463679919
-2.85003290100098,22.8834203895144
-2.84669980926514,22.8920216498978
-2.84336600227356,22.9699618242724
-2.84003291053772,22.8926783301802
-2.83669981880188,22.973143137566
-2.8333660118103,22.9589701018384
-2.83003292007446,22.9452849317379
-2.82669982833862,22.959685068935
-2.82336602134705,22.9675713063963
-2.82003292961121,22.9406884476383
-2.81669983787537,22.9415114668405
-2.81336579246521,22.9504842304352
-2.81003293914795,22.9552208982298
-2.80669984741211,22.9004630635637
-2.80336580200195,22.8823238463288
-2.80003294868469,22.9441923955676
-2.79669985694885,22.9522608051411
-2.7933658115387,22.983256531881
-2.79003295822143,22.9611458063788
-2.78669986648559,22.9807609409773
-2.78336582107544,22.8850567649653
-2.78003296775818,22.9547521419967
-2.77669987602234,22.8971818755836
-2.77336583061218,22.9608614687557
-2.77003297729492,22.9739340436474
-2.76669988555908,22.9015942790906
-2.76336584014892,22.9606960029891
-2.76003298683166,22.971314761262
-2.75669989509582,22.9757805124975
-2.75336584968567,22.9570815534872
-2.75003299636841,22.9486797387228
-2.74336585922241,22.9002139532905
-2.74003300590515,22.9701678592823
-2.73669991416931,22.9612838548933
-2.73336586875915,22.9641585961216
-2.73003301544189,22.9734737720241
-2.72669992370605,22.9614997466293
-2.7233658782959,22.9715191285613
-2.72003302497864,22.9486429709904
-2.7166999332428,22.9507662666636
-2.71336588783264,22.9447756873958
-2.7100327960968,22.9860038444714
-2.70669994277954,22.8922942366743
-2.70336589736938,22.9655446076188
-2.70003280563354,22.875322727116
-2.69669995231628,22.9094770364441
-2.69336590690613,22.9528049313447
-2.69003281517029,22.9700169016222
-2.68669996185303,22.9604885002307
-2.68336591644287,23.0190930842659
-2.68003282470703,22.9730013718244
-2.67669997138977,22.9281638835455
-2.67336592597961,22.9413974261503
-2.67003283424377,22.9598490627364
-2.66669998092651,22.8892448296096
-2.66336593551636,22.8861040477839
-2.66003284378052,22.9004298524032
-2.65669999046326,22.9140068793774
-2.6533659450531,22.9846862544744
-2.65003285331726,22.9695121919913
-2.6467,22.9708645398344
-2.64336595458984,22.9885740660431
-2.640032862854,22.8894136572125
-2.63670000953674,22.9639450183926
-2.63336596412659,22.8879882293088
-2.63003287239075,22.8830732222907
-2.62670001907349,22.9117555976408
-2.62336597366333,22.9029626374442
-2.62003288192749,22.9090390248044
-2.61670002861023,22.9037990014798
-2.61336598320007,22.8839922334185
-2.61003289146423,22.9052443434369
-2.60669979972839,22.9742584234631
-2.60336599273682,22.9170867358809
-2.60003290100098,22.8993391548483
-2.59669980926514,22.955832001273
-2.59336600227356,22.924700955853
-2.59003291053772,22.9725763631708
-2.58669981880188,22.8941611808509
-2.5833660118103,22.9565025446027
-2.58003292007446,22.9249284671161
-2.57669982833862,22.9709510147719
-2.57336602134705,22.9874097175769
-2.57003292961121,22.9612646063837
-2.56669983787537,22.9569926960125
-2.56336579246521,22.8958111552893
-2.56003293914795,22.9708022462323
-2.55669984741211,22.8819138953532
-2.55336580200195,22.9692703932205
-2.55003294868469,22.8923239818747
-2.54669985694885,22.9536215232412
-2.5433658115387,22.9386033617574
-2.54003295822143,22.9863188081105
-2.53669986648559,22.8807992721834
-2.53336582107544,22.951622158549
-2.53003296775818,22.9079430786115
-2.52669987602234,22.9739978952421
-2.52336583061218,22.9300003552675
-2.52003297729492,22.9574632667848
-2.51669988555908,22.9085505307968
-2.51336584014892,22.9537117273947
-2.51003298683166,22.9744909119438
-2.50669989509582,22.9458271910129
-2.50336584968567,22.9555048685855
-2.50003299636841,22.9039856861568
-2.49669990463257,22.9595061748973
-2.49336585922241,22.8837141799608
-2.49003300590515,22.9391682768839
-2.48669991416931,22.9620613745293
-2.48336586875915,22.9686462154977
-2.48003301544189,22.9746609086225
-2.47669992370605,22.9487287633516
-2.4733658782959,22.9006131847935
-2.47003302497864,22.9822023430077
-2.4666999332428,22.9707757439845
-2.46336588783264,22.96157605941
-2.4600327960968,22.986396896418
-2.45669994277954,22.9672649193901
-2.45336589736938,22.9670265239971
-2.45003280563354,22.8952650285039
-2.44669995231628,22.9393178342788
-2.44336590690613,22.9029877595622
-2.44003281517029,22.8767404925221
-2.43669996185303,22.8748767798209
-2.43336591644287,22.9465240180885
-2.43003282470703,22.9278058546299
-2.42669997138977,22.9413581801208
-2.42336592597961,22.9878284960133
-2.42003283424377,22.9760735769641
-2.41669998092651,22.99018201223
-2.41336593551636,22.899596959338
-2.41003284378052,22.9686875949903
-2.40669999046326,22.8865022244734
-2.4033659450531,22.9573871783091
-2.40003285331726,22.890414632978
-2.3967,22.9000130625345
-2.39336595458984,22.9805600104202
-2.390032862854,22.9191798180226
-2.38670000953674,22.9674481338307
-2.38336596412659,23.0119955098849
-2.38003287239075,23.0076692755573
-2.37670001907349,22.9669964615667
-2.37336597366333,23.0085971158525
-2.37003288192749,22.9723517205136
-2.36670002861023,22.9594481327399
-2.36336598320007,22.9000408144398
-2.36003289146423,22.9052771318973
-2.35669979972839,22.9510888639863
-2.35336599273682,22.8998793171974
-2.35003290100098,22.9680682001491
-2.34669980926514,22.9518470927207
-2.34336600227356,22.8960385607501
-2.34003291053772,22.89466266283
-2.33669981880188,22.9652350274961
-2.3333660118103,22.903446686238
-2.33003292007446,22.9875297740538
-2.32669982833862,22.904885111509
-2.32336602134705,22.9697787811084
-2.32003292961121,22.9271335922691
-2.31669983787537,22.8845783454332
-2.31336579246521,22.9950361633251
-2.31003293914795,22.962633065288
-2.30669984741211,22.9638962275111
-2.30336580200195,22.986914115434
-2.30003294868469,22.9077041564485
-2.29669985694885,22.9657345891228
-2.2933658115387,22.9722303177918
-2.29003295822143,22.9101183247882
-2.28669986648559,22.9821647275872
-2.28336582107544,22.9673862872257
-2.28003296775818,22.8709428402034
-2.27669987602234,22.9595588635191
-2.27336583061218,22.9647793801366
-2.27003297729492,22.893810526182
-2.26669988555908,22.9495653299106
-2.26336584014892,22.9013463402613
-2.26003298683166,22.9072346391173
-2.25669989509582,22.9652754158521
-2.25336584968567,22.934104659585
-2.25003299636841,22.9906291524066
-2.24669990463257,22.9699011674168
-2.24336585922241,22.9473294775052
-2.24003300590515,23.017254312859
-2.23669991416931,22.9040096839131
-2.23336586875915,22.9483921894883
-2.23003301544189,22.964152513725
-2.22669992370605,22.9371779538246
-2.2233658782959,22.9903117127418
-2.22003302497864,22.9772614931504
-2.2166999332428,22.9499218532316
-2.21336588783264,22.9377088702818
-2.2100327960968,22.9540968322504
-2.20669994277954,22.9506638258564
-2.20336589736938,22.9711294785448
-2.20003280563354,22.9789722607111
-2.19669995231628,22.9340963919606
-2.19336590690613,22.9009907941304
-2.19003281517029,22.9497142705163
-2.18336591644287,22.9170231149023
-2.18003282470703,22.9630239283699
-2.17669997138977,22.9425312765763
-2.17336592597961,22.9611152474955
