timestamp,process_load,system_load,ram_usage,platform[0],platform[1],platform[2],platform[3],platform[4]
2368307360,0.46,0.22906709,0.22230901,80,79,83,73,88
2368807448,0.68,0.22907147,0.22232531,80,79,83,73,88
2369307332,0.48,0.22907792,0.22233702,80,79,83,73,88
2369807296,0.54,0.22908413,0.22236808,80,79,83,73,88
2370306967,0.54,0.22909108,0.22233804,80,79,83,73,88
2370807291,0.52,0.22909276,0.22231004,80,79,83,73,88
2371307168,0.52,0.22909664,0.22230951,80,79,83,73,88
2371807596,0.5,0.22909918,0.22231562,80,79,83,73,88
2372307319,0.52,0.22910622,0.22230901,80,79,83,73,88
2372807162,0.52,0.22910681,0.22230595,80,79,83,73,88
2373307326,0.54,0.22911276,0.22230595,80,79,83,73,88
2373807274,0.5,0.22911538,0.22232428,80,79,83,73,88
2374307632,0.54,0.22912247,0.22234109,80,79,83,73,88
2374806720,0.48,0.22912456,0.2223477,80,79,83,73,88
2375307230,0.5,0.22912325,0.22230239,80,79,83,73,88
2375807337,0.52,0.22912723,0.22231615,80,79,83,73,88
2376307845,0.58,0.2291366,0.2223187,80,79,83,73,88
2376807493,0.62,0.22914872,0.22236502,80,79,83,73,88
2377307317,0.54,0.22915861,0.22231004,80,79,83,73,88
2377807506,0.56,0.22916879,0.22236909,80,79,83,73,88
2378307679,0.58,0.22917855,0.2222744,80,79,83,73,88
2378807315,0.6,0.22918785,0.22233804,80,79,83,73,88
2379306406,0.52,0.22919607,0.22246483,80,79,83,73,88
2379807326,0.5,0.2292159,0.22915515,80,79,83,73,88
2380307464,0.56,0.22922643,0.22921321,80,79,83,73,88
2380807394,0.56,0.22923319,0.22921066,80,79,83,73,88
2381307382,0.5,0.22923851,0.22921523,80,79,83,73,88
2381806934,0.54,0.2292398,0.2292519,80,79,83,73,88
2382306582,0.56,0.22924681,0.22923103,80,79,83,73,88
2382806943,0.52,0.22925036,0.22919741,80,79,83,73,88
2383307418,0.52,0.22925664,0.22920455,80,79,83,73,88
2383807554,0.58,0.22926562,0.22924171,80,79,83,73,88
2384307230,0.58,0.2292754,0.22917451,80,79,83,73,88
2384807145,0.54,0.22927877,0.22925954,80,79,83,73,88
2385307466,0.5,0.22928292,0.22923154,80,79,83,73,88
2385807327,0.56,0.22929054,0.22926056,80,79,83,73,88
2386306583,0.56,0.22930054,0.22923918,80,79,83,73,88
2386806994,0.54,0.22930703,0.2292509,80,79,83,73,88
2387306966,0.54,0.2293178,0.22919895,80,79,83,73,88
2387806872,0.54,0.22932683,0.2292295,80,79,83,73,88
2388307512,0.54,0.22933738,0.22924376,80,79,83,73,88
2388807204,0.52,0.22934645,0.22921881,80,79,83,73,88
2389307432,0.56,0.22935626,0.22919741,80,79,83,73,88
2389807255,0.52,0.22936408,0.22920862,80,79,83,73,88
2390306760,0.56,0.22937457,0.2292356,80,79,83,73,88
2390807420,0.56,0.22938794,0.22927634,80,79,83,73,88
2391307515,0.5,0.22939754,0.22920506,80,79,83,73,88
2391807307,0.56,0.22941019,0.22922136,80,79,83,73,88
2392306973,0.56,0.2294208,0.22925241,80,79,83,73,88
2392807013,0.5,0.2294235,0.22929417,80,79,83,73,88
2393307537,0.54,0.22943084,0.2292463,80,79,83,73,88
2393806967,0.54,0.22944123,0.22926973,80,79,83,73,88
