timestamp,rollspeed_integ,pitchspeed_integ,yawspeed_integ,wheel_rate_integ
2368418677,0.0,0.0,0.0,0.0
2368421684,0.0,0.0,0.0,0.0
2368439233,0.0,0.0,0.0,0.0
2368482525,0.0,0.0,0.0,0.0
2368500863,0.0,0.0,0.0,0.0
2368520502,0.0,0.0,0.0,0.0
2368539146,0.0,0.0,0.0,0.0
2368562806,0.0,0.0,0.0,0.0
2368583032,0.0,0.0,0.0,0.0
2368599497,0.0,0.0,0.0,0.0
2368621681,0.0,0.0,0.0,0.0
2368641177,0.0,0.0,0.0,0.0
2368664539,0.0,0.0,0.0,0.0
2368683239,0.0,0.0,0.0,0.0
2368701750,0.0,0.0,0.0,0.0
2368721992,0.0,0.0,0.0,0.0
2368744846,0.0,0.0,0.0,0.0
2368762464,0.0,0.0,0.0,0.0
2368781595,0.0,0.0,0.0,0.0
2368801560,0.0,0.0,0.0,0.0
2368818559,0.0,0.0,0.0,0.0
2368845772,0.0,0.0,0.0,0.0
2368860948,0.0,0.0,0.0,0.0
2368882515,0.0,0.0,0.0,0.0
2368903135,0.0,0.0,0.0,0.0
2368921169,0.0,0.0,0.0,0.0
2368942017,0.0,0.0,0.0,0.0
2368962200,0.0,0.0,0.0,0.0
2368981664,0.0,0.0,0.0,0.0
2369001746,0.0,0.0,0.0,0.0
2369022646,0.0,0.0,0.0,0.0
2369043354,0.0,0.0,0.0,0.0
2369059898,0.0,0.0,0.0,0.0
2369082795,0.0,0.0,0.0,0.0
2369101582,0.0,0.0,0.0,0.0
2369121351,0.0,0.0,0.0,0.0
2369141423,0.0,0.0,0.0,0.0
2369162862,0.0,0.0,0.0,0.0
2369184356,0.0,0.0,0.0,0.0
2369202600,0.0,0.0,0.0,0.0
2369223615,0.0,0.0,0.0,0.0
2369245581,0.0,0.0,0.0,0.0
2369259735,0.0,0.0,0.0,0.0
2369282466,0.0,0.0,0.0,0.0
2369299386,0.0,0.0,0.0,0.0
2369323699,0.0,0.0,0.0,0.0
2369339823,0.0,0.0,0.0,0.0
2369364532,0.0,0.0,0.0,0.0
2369385193,0.0,0.0,0.0,0.0
2369398595,0.0,0.0,0.0,0.0
2369423023,0.0,0.0,0.0,0.0
2369441656,0.0,0.0,0.0,0.0
2369463741,0.0,0.0,0.0,0.0
2369479988,0.0,0.0,0.0,0.0
2369500571,0.0,0.0,0.0,0.0
2369523636,0.0,0.0,0.0,0.0
2369542048,0.0,0.0,0.0,0.0
2369560893,0.0,0.0,0.0,0.0
2369583708,0.0,0.0,0.0,0.0
2369600216,0.0,0.0,0.0,0.0
2369620742,0.0,0.0,0.0,0.0
2369641220,0.0,0.0,0.0,0.0
2369661678,0.0,0.0,0.0,0.0
2369679079,0.0,0.0,0.0,0.0
2369702493,0.0,0.0,0.0,0.0
2369721973,0.0,0.0,0.0,0.0
2369743569,0.0,0.0,0.0,0.0
2369760262,0.0,0.0,0.0,0.0
2369780180,0.0,0.0,0.0,0.0
2369801791,0.0,0.0,0.0,0.0
2369818334,0.0,0.0,0.0,0.0
2369842234,0.0,0.0,0.0,0.0
2369861946,0.0,0.0,0.0,0.0
2369882785,0.0,0.0,0.0,0.0
2369901844,0.0,0.0,0.0,0.0
2369921913,0.0,0.0,0.0,0.0
2369942047,0.0,0.0,0.0,0.0
2369957023,0.0,0.0,0.0,0.0
2369979936,0.0,0.0,0.0,0.0
2369997955,0.0,0.0,0.0,0.0
2370022529,0.0,0.0,0.0,0.0
2370039764,0.0,0.0,0.0,0.0
2370061480,0.0,0.0,0.0,0.0
2370077922,0.0,0.0,0.0,0.0
2370099611,0.0,0.0,0.0,0.0
2370122418,0.0,0.0,0.0,0.0
2370141581,0.0,0.0,0.0,0.0
2370163585,0.0,0.0,0.0,0.0
2370180225,0.0,0.0,0.0,0.0
2370203041,0.0,0.0,0.0,0.0
2370224744,0.0,0.0,0.0,0.0
2370240054,0.0,0.0,0.0,0.0
2370261457,0.0,0.0,0.0,0.0
2370281701,0.0,0.0,0.0,0.0
2370304024,0.0,0.0,0.0,0.0
2370322169,0.0,0.0,0.0,0.0
2370341628,0.0,0.0,0.0,0.0
2370362358,0.0,0.0,0.0,0.0
2370380344,0.0,0.0,0.0,0.0
2370401566,0.0,0.0,0.0,0.0
2370421949,0.0,0.0,0.0,0.0
2370441092,0.0,0.0,0.0,0.0
2370460915,0.0,0.0,0.0,0.0
2370479370,0.0,0.0,0.0,0.0
2370500467,0.0,0.0,0.0,0.0
2370522433,0.0,0.0,0.0,0.0
2370539629,0.0,0.0,0.0,0.0
2370561716,4.4455606e-05,-0.00011402843,7.590048e-07,0.0
2370581866,2.7054199e-05,-0.00022830859,-7.513657e-06,0.0
2370601999,9.792212e-05,-0.0003167906,-3.7646547e-05,0.0
2370622924,0.00014351709,-0.00044082425,-2.9882589e-05,0.0
2370643789,0.0002763011,-0.0005032826,-7.790863e-05,0.0
2370659929,0.00033531623,-0.00055545766,-8.233721e-05,0.0
2370680186,0.00034929154,-0.0006051494,-0.00011091401,0.0
2370703598,0.00033077894,-0.00075573614,-0.00010041763,0.0
2370723104,9.310628e-05,-0.0011016605,-4.779116e-05,0.0
2370742097,-2.7807462e-05,-0.0012676257,3.1637464e-05,0.0
2370763536,-0.00033063637,-0.0014970194,0.00015589388,0.0
2370779914,-0.0005211253,-0.0015493679,0.00020294728,0.0
2370800183,-0.00066636846,-0.0016365766,0.00019288632,0.0
2370820370,-0.0007499471,-0.0017280586,-3.1438154e-05,0.0
2370842343,-0.00081904395,-0.001903794,-0.00040633397,0.0
2370862109,-0.0010397701,-0.0021600423,-0.000849881,0.0
2370879914,-0.0010634603,-0.0024685268,-0.0013782001,0.0
2370902021,-0.0011253615,-0.0029222101,-0.0020467613,0.0
2370924402,-0.0014959455,-0.0030018121,-0.002864087,0.0
2370940740,-0.00183443,-0.002812829,-0.00353859,0.0
2370959818,-0.0019718145,-0.0027059906,-0.004285588,0.0
2370980471,-0.0021109453,-0.0028138026,-0.005127319,0.0
2371002881,-0.0019990895,-0.0027659058,-0.0058843116,0.0
2371021996,-0.0017957251,-0.0028134075,-0.006562113,0.0
2371042777,-0.0015889948,-0.0032828818,-0.0073177414,0.0
2371064127,-0.0016484504,-0.003515962,-0.008062615,0.0
2371079884,-0.001752579,-0.0038560156,-0.008649545,0.0
2371101115,-0.0018114359,-0.0043629087,-0.009553224,0.0
2371122834,-0.001798933,-0.0048632664,-0.010510676,0.0
2371144566,-0.0014309032,-0.005254379,-0.011496108,0.0
