timestamp,timestamp_sample,gyro_device_id,gyro_bias[0],gyro_bias[1],gyro_bias[2],gyro_bias_limit,gyro_bias_variance[0],gyro_bias_variance[1],gyro_bias_variance[2],accel_device_id,accel_bias[0],accel_bias[1],accel_bias[2],accel_bias_limit,accel_bias_variance[0],accel_bias_variance[1],accel_bias_variance[2],mag_device_id,mag_bias[0],mag_bias[1],mag_bias[2],mag_bias_limit,mag_bias_variance[0],mag_bias_variance[1],mag_bias_variance[2],gyro_bias_valid,gyro_bias_stable,accel_bias_valid,accel_bias_stable,mag_bias_valid,mag_bias_stable
2368098119,2368050961,2490378,-0.0006571652,0.00066787854,-0.0008503069,0.15,2.1559802e-07,2.156735e-07,3.575726e-07,2490378,-0.041207787,-0.02742056,-0.02853568,0.4,0.001976793,0.0019856917,0.00039937117,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0
2368842094,2368789930,2490378,-0.0006452197,0.00065616146,-0.000837144,0.15,2.07443e-07,2.0751081e-07,3.4248004e-07,2490378,-0.040486768,-0.026930893,-0.027854053,0.4,0.0019083142,0.0019169134,0.00038582174,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0
2369466848,2369419124,2490378,-0.00063297135,0.00064646767,-0.0008313913,0.15,2.0215376e-07,2.0220533e-07,3.3368698e-07,2490378,-0.040207684,-0.026852323,-0.028864417,0.4,0.0018673175,0.0018756201,0.0003788005,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0
2369781184,2369732412,2490378,-0.00062225095,0.0006386984,-0.0008226484,0.15,1.9739939e-07,1.9745491e-07,3.2513492e-07,2490378,-0.03974432,-0.026612144,-0.029746046,0.4,0.0018236289,0.0018316888,0.00037019062,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0
2369936880,2369891632,2490378,-0.00062133785,0.00064008555,-0.00082543254,0.15,1.9831386e-07,1.9837141e-07,3.2632724e-07,2490378,-0.039857887,-0.026746409,-0.030813789,0.4,0.0018328328,0.0018408998,0.00037226896,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0
2370059025,2370011603,2490378,-0.0006237824,0.0006433301,-0.00083095126,0.15,2.0086276e-07,2.0092232e-07,3.3007004e-07,2490378,-0.04011429,-0.026938425,-0.031861328,0.4,0.0018554525,0.0018636007,0.00037695043,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0
2370153868,2370108908,2490378,-0.00062599237,0.00064580824,-0.00083562534,0.15,2.0302474e-07,2.0308612e-07,3.334578e-07,2490378,-0.040333666,-0.027094524,-0.03286927,0.4,0.0018754975,0.0018837271,0.00038104222,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0
2370248698,2370202432,2490378,-0.00063046487,0.00065035635,-0.00084267545,0.15,2.0650134e-07,2.0656442e-07,3.3868474e-07,2490378,-0.04065589,-0.027314167,-0.03388029,0.4,0.0019061642,0.0019145282,0.00038727318,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0
2370334820,2370283369,2490378,-0.00063547934,0.0006554918,-0.0008501261,0.15,2.1000908e-07,2.1007378e-07,3.4409786e-07,2490378,-0.040992323,-0.027542988,-0.03492927,0.4,0.0019386981,0.0019472116,0.0003939182,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0
2370515175,2370470204,2490378,-0.000625641,0.00064600527,-0.0008378649,0.15,2.0394569e-07,2.0400718e-07,3.3347516e-07,2490378,-0.040379167,-0.027124947,-0.03561854,0.4,0.0018805926,0.0018888653,0.00038224895,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0
2370617599,2370575071,2490378,-0.00063016696,0.0006514963,-0.0008449305,0.15,2.0727684e-07,2.0733916e-07,3.3884243e-07,2490378,-0.040704977,-0.027344603,-0.03668769,0.4,0.0019113411,0.0019197498,0.00038850456,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0
2370717619,2370666112,2490378,-0.00063579355,0.0006582063,-0.0008529884,0.15,2.1114212e-07,2.1120479e-07,3.4500823e-07,2490378,-0.041087367,-0.02760277,-0.037693426,0.4,0.0019476601,0.0019562286,0.00039588512,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0
2370962412,2370904980,2490378,-0.0006298843,0.0006565442,-0.0008434101,0.15,2.0639345e-07,2.0644319e-07,3.3671864e-07,2490378,-0.04063736,-0.027276266,-0.038730398,0.4,0.0019059271,0.0019143259,0.00038743138,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0
2371069718,2371017220,2490378,-0.00063303125,0.0006597496,-0.00084052107,0.15,2.0458678e-07,2.0462707e-07,3.338224e-07,2490378,-0.040351994,-0.027004093,-0.039879434,0.4,0.0018894264,0.0018977901,0.00038432813,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0
2371208853,2371166306,2490378,-0.00063014904,0.00066330394,-0.00083285477,0.15,1.9973602e-07,1.9976959e-07,3.2693325e-07,2490378,-0.039387982,-0.026562614,-0.040473085,0.4,0.0018445501,0.001852747,0.00037692676,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0
2371304585,2371252160,2490378,-0.00063127966,0.0006758082,-0.0008371588,0.15,2.0123832e-07,2.0127001e-07,3.299994e-07,2490378,-0.03889555,-0.026796775,-0.041362982,0.4,0.0018541369,0.0018624146,0.00038053456,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0
