timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2],reset_integral,fw_control_yaw_wheel
2368412568,0.0,0.0,1.5186782,0.0,0.72529113,0.0,0.0,0.68844223,0.0,0.0,-0.001,0,0
2368423894,0.0,0.0,1.5183845,0.0,0.7253923,0.0,0.0,0.6883357,0.0,0.0,-0.001,0,0
2368443286,0.0,0.0,1.5181258,0.0,0.7254813,0.0,0.0,0.6882419,0.0,0.0,-0.001,0,0
2368449211,0.0,0.0,1.5181651,0.0,0.72546774,0.0,0.0,0.6882562,0.0,0.0,-0.001,0,0
2368473383,0.0,0.0,1.517892,0.0,0.7255617,0.0,0.0,0.68815714,0.0,0.0,-0.001,0,0
2368483380,0.0,0.0,1.5178244,0.0,0.725585,0.0,0.0,0.6881325,0.0,0.0,-0.001,0,0
2368499141,0.0,0.0,1.5180564,0.0,0.7255052,0.0,0.0,0.68821675,0.0,0.0,-0.001,0,0
2368508796,0.0,0.0,1.518209,0.0,0.72545266,0.0,0.0,0.6882721,0.0,0.0,-0.001,0,0
2368524087,0.0,0.0,1.5184466,0.0,0.7253709,0.0,0.0,0.6883583,0.0,0.0,-0.001,0,0
2368530452,0.0,0.0,1.5189047,0.0,0.7252132,0.0,0.0,0.68852437,0.0,0.0,-0.001,0,0
2368544362,0.0,0.0,1.5194737,0.0,0.72501725,0.0,0.0,0.6887307,0.0,0.0,-0.001,0,0
2368555788,0.0,0.0,1.5200751,0.0,0.7248101,0.0,0.0,0.6889487,0.0,0.0,-0.001,0,0
2368569411,0.0,0.0,1.5200897,0.0,0.7248051,0.0,0.0,0.68895394,0.0,0.0,-0.001,0,0
2368575999,0.0,0.0,1.5200644,0.0,0.7248138,0.0,0.0,0.6889448,0.0,0.0,-0.001,0,0
2368590843,0.0,0.0,1.5199245,0.0,0.72486204,0.0,0.0,0.68889415,0.0,0.0,-0.001,0,0
2368606350,0.0,0.0,1.5196501,0.0,0.7249565,0.0,0.0,0.6887947,0.0,0.0,-0.001,0,0
2368612626,0.0,0.0,1.5192596,0.0,0.725091,0.0,0.0,0.6886532,0.0,0.0,-0.001,0,0
2368632621,0.0,0.0,1.5189081,0.0,0.725212,0.0,0.0,0.6885257,0.0,0.0,-0.001,0,0
2368648222,0.0,0.0,1.5184147,0.0,0.72538185,0.0,0.0,0.6883467,0.0,0.0,-0.001,0,0
2368658055,0.0,0.0,1.517966,0.0,0.7255362,0.0,0.0,0.68818396,0.0,0.0,-0.001,0,0
2368667901,0.0,0.0,1.5173527,0.0,0.7257472,0.0,0.0,0.68796146,0.0,0.0,-0.001,0,0
2368677778,0.0,0.0,1.5167488,0.0,0.72595495,0.0,0.0,0.6877423,0.0,0.0,-0.001,0,0
2368691967,0.0,0.0,1.5162399,0.0,0.72612995,0.0,0.0,0.6875576,0.0,0.0,-0.001,0,0
2368698074,0.0,0.0,1.5158573,0.0,0.72626144,0.0,0.0,0.6874186,0.0,0.0,-0.001,0,0
2368713514,0.0,0.0,1.5156716,0.0,0.7263253,0.0,0.0,0.68735117,0.0,0.0,-0.001,0,0
2368725040,0.0,0.0,1.5158114,0.0,0.72627723,0.0,0.0,0.68740195,0.0,0.0,-0.001,0,0
2368740194,0.0,0.0,1.516149,0.0,0.7261611,0.0,0.0,0.6875247,0.0,0.0,-0.001,0,0
2368751493,0.0,0.0,1.5168505,0.0,0.72592,0.0,0.0,0.6877792,0.0,0.0,-0.001,0,0
2368766459,0.0,0.0,1.5171194,0.0,0.7258275,0.0,0.0,0.6878768,0.0,0.0,-0.001,0,0
2368778120,0.0,0.0,1.5175848,0.0,0.7256674,0.0,0.0,0.6880457,0.0,0.0,-0.001,0,0
2368791732,0.0,0.0,1.5179939,0.0,0.7255267,0.0,0.0,0.68819404,0.0,0.0,-0.001,0,0
2368807115,0.0,0.0,1.5184505,0.0,0.7253695,0.0,0.0,0.68835974,0.0,0.0,-0.001,0,0
2368815681,0.0,0.0,1.5186776,0.0,0.7252914,0.0,0.0,0.68844205,0.0,0.0,-0.001,0,0
2368830916,0.0,0.0,1.5188867,0.0,0.72521937,0.0,0.0,0.688518,0.0,0.0,-0.001,0,0
2368841977,0.0,0.0,1.5189432,0.0,0.72519994,0.0,0.0,0.68853843,0.0,0.0,-0.001,0,0
2368852915,0.0,0.0,1.5189122,0.0,0.7252106,0.0,0.0,0.6885272,0.0,0.0,-0.001,0,0
2368863840,0.0,0.0,1.518736,0.0,0.7252712,0.0,0.0,0.6884633,0.0,0.0,-0.001,0,0
2368873012,0.0,0.0,1.5185089,0.0,0.7253494,0.0,0.0,0.6883809,0.0,0.0,-0.001,0,0
2368883638,0.0,0.0,1.5183401,0.0,0.72540754,0.0,0.0,0.6883196,0.0,0.0,-0.001,0,0
2368893843,0.0,0.0,1.5181763,0.0,0.7254639,0.0,0.0,0.68826026,0.0,0.0,-0.001,0,0
2368904183,0.0,0.0,1.5179905,0.0,0.7255279,0.0,0.0,0.6881927,0.0,0.0,-0.001,0,0
2368919338,0.0,0.0,1.5178298,0.0,0.72558314,0.0,0.0,0.68813455,0.0,0.0,-0.001,0,0
2368925445,0.0,0.0,1.5177225,0.0,0.72562003,0.0,0.0,0.6880957,0.0,0.0,-0.001,0,0
2368935654,0.0,0.0,1.5176923,0.0,0.72563046,0.0,0.0,0.6880847,0.0,0.0,-0.001,0,0
2368949826,0.0,0.0,1.5176507,0.0,0.72564477,0.0,0.0,0.6880696,0.0,0.0,-0.001,0,0
2368965074,0.0,0.0,1.5178807,0.0,0.7255657,0.0,0.0,0.6881529,0.0,0.0,-0.001,0,0
2368979969,0.0,0.0,1.5181253,0.0,0.72548145,0.0,0.0,0.6882418,0.0,0.0,-0.001,0,0
2368995284,0.0,0.0,1.5183955,0.0,0.7253884,0.0,0.0,0.6883398,0.0,0.0,-0.001,0,0
2369006442,0.0,0.0,1.5185081,0.0,0.7253497,0.0,0.0,0.6883806,0.0,0.0,-0.001,0,0
2369016438,0.0,0.0,1.5185999,0.0,0.72531813,0.0,0.0,0.68841386,0.0,0.0,-0.001,0,0
2369031814,0.0,0.0,1.5186603,0.0,0.7252973,0.0,0.0,0.6884358,0.0,0.0,-0.001,0,0
2369038277,0.0,0.0,1.5186118,0.0,0.725314,0.0,0.0,0.68841815,0.0,0.0,-0.001,0,0
2369053136,0.0,0.0,1.5184537,0.0,0.72536844,0.0,0.0,0.68836087,0.0,0.0,-0.001,0,0
2369070998,0.0,0.0,1.5182239,0.0,0.72544754,0.0,0.0,0.68827754,0.0,0.0,-0.001,0,0
2369077354,0.0,0.0,1.5180078,0.0,0.7255219,0.0,0.0,0.68819904,0.0,0.0,-0.001,0,0
2369092485,0.0,0.0,1.5177432,0.0,0.72561294,0.0,0.0,0.6881031,0.0,0.0,-0.001,0,0
2369102521,0.0,0.0,1.5176666,0.0,0.7256393,0.0,0.0,0.68807536,0.0,0.0,-0.001,0,0
2369112591,0.0,0.0,1.5176545,0.0,0.72564346,0.0,0.0,0.68807095,0.0,0.0,-0.001,0,0
2369126375,0.0,0.0,1.5175912,0.0,0.7256652,0.0,0.0,0.68804795,0.0,0.0,-0.001,0,0
2369132542,0.0,0.0,1.5176549,0.0,0.72564334,0.0,0.0,0.68807113,0.0,0.0,-0.001,0,0
2369144242,0.0,0.0,1.5178018,0.0,0.72559273,0.0,0.0,0.6881244,0.0,0.0,-0.001,0,0
2369154008,0.0,0.0,1.5179116,0.0,0.725555,0.0,0.0,0.6881642,0.0,0.0,-0.001,0,0
2369169637,0.0,0.0,1.5181121,0.0,0.725486,0.0,0.0,0.68823695,0.0,0.0,-0.001,0,0
2369176106,0.0,0.0,1.5183694,0.0,0.7253974,0.0,0.0,0.6883303,0.0,0.0,-0.001,0,0
2369194797,0.0,0.0,1.5186398,0.0,0.72530437,0.0,0.0,0.68842834,0.0,0.0,-0.001,0,0
2369201010,0.0,0.0,1.5187564,0.0,0.72526425,0.0,0.0,0.68847066,0.0,0.0,-0.001,0,0
2369216296,0.0,0.0,1.5187576,0.0,0.72526383,0.0,0.0,0.6884711,0.0,0.0,-0.001,0,0
2369227535,0.0,0.0,1.5187557,0.0,0.7252645,0.0,0.0,0.68847036,0.0,0.0,-0.001,0,0
2369237655,0.0,0.0,1.5186759,0.0,0.72529197,0.0,0.0,0.6884414,0.0,0.0,-0.001,0,0
2369256391,0.0,0.0,1.5183887,0.0,0.7253908,0.0,0.0,0.68833727,0.0,0.0,-0.001,0,0
2369267012,0.0,0.0,1.5182087,0.0,0.7254528,0.0,0.0,0.68827194,0.0,0.0,-0.001,0,0
2369276810,0.0,0.0,1.518054,0.0,0.725506,0.0,0.0,0.6882159,0.0,0.0,-0.001,0,0
2369286958,0.0,0.0,1.5178318,0.0,0.7255824,0.0,0.0,0.6881353,0.0,0.0,-0.001,0,0
2369307027,0.0,0.0,1.5177,0.0,0.72562784,0.0,0.0,0.68808746,0.0,0.0,-0.001,0,0
2369322453,0.0,0.0,1.5176646,0.0,0.72564,0.0,0.0,0.6880746,0.0,0.0,-0.001,0,0
2369332688,0.0,0.0,1.5177805,0.0,0.72560006,0.0,0.0,0.68811667,0.0,0.0,-0.001,0,0
2369342724,0.0,0.0,1.5178787,0.0,0.7255663,0.0,0.0,0.68815225,0.0,0.0,-0.001,0,0
2369357677,0.0,0.0,1.5180624,0.0,0.72550315,0.0,0.0,0.68821883,0.0,0.0,-0.001,0,0
2369367619,0.0,0.0,1.5182226,0.0,0.725448,0.0,0.0,0.68827695,0.0,0.0,-0.001,0,0
2369378266,0.0,0.0,1.5182815,0.0,0.7254277,0.0,0.0,0.68829834,0.0,0.0,-0.001,0,0
2369392834,0.0,0.0,1.518309,0.0,0.72541827,0.0,0.0,0.68830836,0.0,0.0,-0.001,0,0
2369399778,0.0,0.0,1.5183667,0.0,0.72539836,0.0,0.0,0.6883293,0.0,0.0,-0.001,0,0
2369410626,0.0,0.0,1.5184016,0.0,0.7253864,0.0,0.0,0.688342,0.0,0.0,-0.001,0,0
2369420976,0.0,0.0,1.5183103,0.0,0.7254178,0.0,0.0,0.68830884,0.0,0.0,-0.001,0,0
2369431140,0.0,0.0,1.5182521,0.0,0.7254378,0.0,0.0,0.6882878,0.0,0.0,-0.001,0,0
2369442373,0.0,0.0,1.5182003,0.0,0.72545564,0.0,0.0,0.68826896,0.0,0.0,-0.001,0,0
2369456211,0.0,0.0,1.518046,0.0,0.7255087,0.0,0.0,0.68821305,0.0,0.0,-0.001,0,0
2369466730,0.0,0.0,1.5179363,0.0,0.7255465,0.0,0.0,0.6881732,0.0,0.0,-0.001,0,0
2369481378,0.0,0.0,1.517854,0.0,0.7255748,0.0,0.0,0.6881433,0.0,0.0,-0.001,0,0
2369488227,0.0,0.0,1.5178267,0.0,0.7255842,0.0,0.0,0.6881334,0.0,0.0,-0.001,0,0
2369502062,0.0,0.0,1.5178219,0.0,0.7255859,0.0,0.0,0.68813163,0.0,0.0,-0.001,0,0
2369513327,0.0,0.0,1.5178666,0.0,0.7255705,0.0,0.0,0.6881479,0.0,0.0,-0.001,0,0
2369525662,0.0,0.0,1.5179765,0.0,0.72553265,0.0,0.0,0.6881877,0.0,0.0,-0.001,0,0
2369537096,0.0,0.0,1.5181019,0.0,0.7254895,0.0,0.0,0.68823326,0.0,0.0,-0.001,0,0
2369551080,0.0,0.0,1.5182196,0.0,0.72544897,0.0,0.0,0.688276,0.0,0.0,-0.001,0,0
2369568955,0.0,0.0,1.5183204,0.0,0.72541434,0.0,0.0,0.68831253,0.0,0.0,-0.001,0,0
2369580504,0.0,0.0,1.5184048,0.0,0.72538525,0.0,0.0,0.68834317,0.0,0.0,-0.001,0,0
2369591299,0.0,0.0,1.5184507,0.0,0.72536945,0.0,0.0,0.6883598,0.0,0.0,-0.001,0,0
2369605507,0.0,0.0,1.5184054,0.0,0.72538507,0.0,0.0,0.68834335,0.0,0.0,-0.001,0,0
2369620414,0.0,0.0,1.51826,0.0,0.7254351,0.0,0.0,0.68829054,0.0,0.0,-0.001,0,0
2369626743,0.0,0.0,1.5181026,0.0,0.72548926,0.0,0.0,0.68823355,0.0,0.0,-0.001,0,0
2369640418,0.0,0.0,1.5179131,0.0,0.72555447,0.0,0.0,0.6881648,0.0,0.0,-0.001,0,0
2369651082,0.0,0.0,1.517831,0.0,0.7255827,0.0,0.0,0.68813497,0.0,0.0,-0.001,0,0
2369662300,0.0,0.0,1.517746,0.0,0.725612,0.0,0.0,0.6881041,0.0,0.0,-0.001,0,0
2369672520,0.0,0.0,1.5176743,0.0,0.7256366,0.0,0.0,0.6880782,0.0,0.0,-0.001,0,0
2369682527,0.0,0.0,1.5176793,0.0,0.7256349,0.0,0.0,0.68808,0.0,0.0,-0.001,0,0
2369692231,0.0,0.0,1.5177029,0.0,0.72562677,0.0,0.0,0.68808854,0.0,0.0,-0.001,0,0
2369708166,0.0,0.0,1.5178187,0.0,0.72558695,0.0,0.0,0.6881305,0.0,0.0,-0.001,0,0
2369722743,0.0,0.0,1.5178642,0.0,0.72557133,0.0,0.0,0.68814695,0.0,0.0,-0.001,0,0
2369734735,0.0,0.0,1.5180494,0.0,0.72550756,0.0,0.0,0.68821424,0.0,0.0,-0.001,0,0
2369749694,0.0,0.0,1.5181891,0.0,0.7254595,0.0,0.0,0.68826485,0.0,0.0,-0.001,0,0
2369759388,0.0,0.0,1.5182099,0.0,0.72545236,0.0,0.0,0.68827236,0.0,0.0,-0.001,0,0
2369769870,0.0,0.0,1.5182648,0.0,0.72543347,0.0,0.0,0.6882924,0.0,0.0,-0.001,0,0
2369780970,0.0,0.0,1.5181917,0.0,0.7254586,0.0,0.0,0.6882658,0.0,0.0,-0.001,0,0
