timestamp,position[0],position[1],position[2],velocity[0],velocity[1],velocity[2],acceleration[0],acceleration[1],acceleration[2],jerk[0],jerk[1],jerk[2],yaw,yawspeed
2368402484,-0.020016635,0.05297135,nan,0.0,0.0,1.0,nan,nan,nan,nan,nan,nan,1.5183166,0.0
2368424185,-0.020025939,0.052970745,nan,0.0,0.0,1.0,nan,nan,nan,nan,nan,nan,1.5183845,0.0
2368606683,-0.0199186,0.053013902,nan,0.0,0.0,1.0,nan,nan,nan,nan,nan,nan,1.5196501,0.0
2368807414,-0.01986583,0.053139966,nan,0.0,0.0,1.0,nan,nan,nan,nan,nan,nan,1.5184505,0.0
2369006713,-0.019968059,0.052906428,nan,0.0,0.0,1.0,nan,nan,nan,nan,nan,nan,1.5185081,0.0
2369201292,-0.020204324,0.052747983,nan,0.0,0.0,1.0,nan,nan,nan,nan,nan,nan,1.5187564,0.0
2369421262,-0.020345055,0.0531076,nan,0.0,0.0,1.0,nan,nan,nan,nan,nan,nan,1.5183103,0.0
2369620670,-0.020450622,0.053024273,nan,0.0,0.0,0.5854519,nan,nan,nan,nan,nan,nan,1.51826,0.0
2369805752,-0.020524766,0.0529401,-0.13972127,0.0,0.0,-0.0,nan,nan,nan,nan,nan,nan,1.5180259,0.0
2370023699,-0.020566842,0.053041644,nan,0.0,0.0,-0.31864327,nan,nan,nan,nan,nan,nan,1.5179075,0.0
2370209702,-0.020477232,0.05316799,nan,0.0,0.0,-0.5318924,nan,nan,nan,nan,nan,nan,1.5181962,0.0
2370400570,-0.02023489,0.052989885,nan,0.0,0.0,-1.0462875,nan,nan,nan,nan,nan,nan,1.5180862,0.0
2370607418,-0.02023489,0.052989885,nan,0.0,0.0,-1.5,nan,nan,nan,nan,nan,nan,1.5180862,0.0
2370808131,-0.02023489,0.052989885,nan,0.0,0.0,-1.5,nan,nan,nan,nan,nan,nan,1.5180862,0.0
2371019290,-0.02023489,0.052989885,nan,0.0,0.0,-1.5,nan,nan,nan,nan,nan,nan,1.5180862,0.0
2371198685,-0.02023489,0.052989885,nan,0.0,0.0,-1.5,nan,nan,nan,nan,nan,nan,1.5180862,0.0
2371421176,-0.02023489,0.052989885,nan,0.0,0.0,-1.5,nan,nan,nan,nan,nan,nan,1.5180862,0.0
2371610717,-0.02023489,0.052989885,nan,0.0,0.0,-1.376435,nan,nan,nan,nan,nan,nan,1.5180862,0.0
2371818837,-0.02023489,0.052989885,nan,0.0,0.0,-0.7380931,nan,nan,nan,nan,nan,nan,1.5180862,0.0
2372021147,-0.02023489,0.052989885,nan,0.0,0.0,-0.7380931,nan,nan,nan,nan,nan,nan,1.5180862,0.0
2372204184,-0.02023489,0.052989885,nan,0.0,0.0,-0.5318924,nan,nan,nan,nan,nan,nan,1.5180862,0.0
2372421659,-0.02023489,0.052989885,nan,0.0,0.0,-0.5318924,nan,nan,nan,nan,nan,nan,1.5180862,0.0
2372607338,-0.02023489,0.052989885,nan,0.0,0.0,-0.5318924,nan,nan,nan,nan,nan,nan,1.5180862,0.0
2372821971,-0.02023489,0.052989885,nan,0.0,0.0,-0.5318924,nan,nan,nan,nan,nan,nan,1.5180862,0.0
2373002367,-0.02023489,0.052989885,nan,0.0,0.0,-0.5318924,nan,nan,nan,nan,nan,nan,1.5180862,0.0
2373218967,-0.02023489,0.052989885,nan,0.0,0.0,-0.35139123,nan,nan,nan,nan,nan,nan,1.5180862,0.0
2373404586,-0.02023489,0.052989885,nan,0.0,0.0,-0.22049984,nan,nan,nan,nan,nan,nan,1.5180862,0.0
2373620273,-0.02023489,0.052989885,nan,0.0,0.0,-0.15513338,nan,nan,nan,nan,nan,nan,1.5180862,0.0
2373821072,-0.02023489,0.052989885,nan,0.0,0.0,-0.15513338,nan,nan,nan,nan,nan,nan,1.5180862,0.0
2374004714,-0.02023489,0.052989885,nan,0.0,0.0,-0.15513338,nan,nan,nan,nan,nan,nan,1.5180862,0.0
2374222169,-0.02023489,0.052989885,nan,0.0,0.0,-0.21232657,nan,nan,nan,nan,nan,nan,1.5180862,0.0
2374412544,-0.02023489,0.052989885,nan,0.0,0.0,-0.25319985,nan,nan,nan,nan,nan,nan,1.5180862,0.0
2374603703,-0.02023489,0.052989885,nan,0.0,0.0,-0.2613772,nan,nan,nan,nan,nan,nan,1.5180862,0.0
2374814518,-0.02023489,0.052989885,nan,0.0,0.0,-0.25319985,nan,nan,nan,nan,nan,nan,1.5180862,0.0
2374998513,-0.02023489,0.052989885,nan,0.0,0.0,-0.25319985,nan,nan,nan,nan,nan,nan,1.5180862,0.0
2375218602,-0.02023489,0.052989885,nan,0.0,0.0,-0.25319985,nan,nan,nan,nan,nan,nan,1.5180862,0.0
2375411912,-0.02023489,0.052989885,nan,0.0,0.0,-0.25319985,nan,nan,nan,nan,nan,nan,1.5180862,0.0
2375604142,-0.02023489,0.052989885,nan,0.0,0.0,-0.25319985,nan,nan,nan,nan,nan,nan,1.5180862,0.0
2375803273,-0.02023489,0.052989885,nan,0.0,0.0,-0.24502338,nan,nan,nan,nan,nan,nan,1.5180862,0.0
2375986612,-0.02023489,0.052989885,nan,0.0,0.0,-0.25319985,nan,nan,nan,nan,nan,nan,1.5180862,0.0
2379922866,0.0,0.0,-1.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.5707964,0.0
2380028695,0.0,0.0,-1.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.5707964,0.0
2380126664,0.0,0.0,-1.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.5707964,0.0
2380227696,0.0,0.0,-1.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.5707964,0.0
2380428538,0.0,0.0,-1.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.5707964,0.0
2380721963,0.0,0.0,-1.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.5707964,0.0
2380924308,0.0,0.0,-1.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.5707964,0.0
2381120835,0.0,0.0,-1.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.5707964,0.0
2381322657,0.0,0.0,-1.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.5707964,0.0
2381521352,0.0,0.0,-1.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.5707964,0.0
2381723453,0.0,0.0,-1.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.5707964,0.0
2381822026,0.0,0.0,-1.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.5707964,0.0
