timestamp,timestamp_sample,hover_thrust,hover_thrust_var,accel_innov,accel_innov_var,accel_innov_test_ratio,accel_noise_var,valid
2396681937,2396681789,0.39,0.011746461,10.024112,1.0,11.164758,1.0,0
2396796967,2396796846,0.39,0.011768363,9.800771,1.0,10.67279,1.0,0
2396892842,2396892715,0.39,0.011782849,9.850305,1.0,10.780945,1.0,0
2396988956,2396988821,0.39,0.011798372,9.582297,1.0,10.202269,1.0,0
2397095026,2397094872,0.39,0.011813676,10.031526,1.0,11.181278,1.0,0
2397183582,2397183452,0.39,0.011827763,9.924946,1.0,10.94495,1.0,0
2397294443,2397294301,0.39,0.011846715,9.801755,1.0,10.674933,1.0,0
2397390612,2397390479,0.39,0.011861336,10.031462,1.0,11.181136,1.0,0
2397496816,2397496654,0.39,0.011876835,9.803964,1.0,10.679745,1.0,0
2397594370,2397594194,0.39,0.011891421,9.877837,1.0,10.841297,1.0,0
2397692485,2397692350,0.39,0.011906516,9.908347,1.0,10.908372,1.0,0
2397794873,2397794693,0.39,0.011920646,9.779821,1.0,10.627212,1.0,0
2397897127,2397896978,0.39,0.011935549,9.787433,1.0,10.64376,1.0,0
2397988298,2397988167,0.39,0.011948563,10.0717745,1.0,11.271183,1.0,0
2398087690,2398087567,0.39,0.011963245,9.412531,1.0,9.843971,1.0,0
2398194156,2398193951,0.39,0.011979103,9.7490635,1.0,10.560471,1.0,0
2398291486,2398291373,0.39,0.01199406,9.892898,1.0,10.87438,1.0,0
2398394097,2398393544,0.39,0.0120112,9.935971,1.0,10.96928,1.0,0
2398496769,2398496634,0.39,0.01202742,9.599435,1.0,10.238794,1.0,0
2398584342,2398584187,0.39,0.012040797,9.717913,1.0,10.493092,1.0,0
2398695332,2398695185,0.39,0.012058868,9.757992,1.0,10.579823,1.0,0
2398793942,2398793805,0.39,0.01207535,9.844788,1.0,10.768871,1.0,0
2398893722,2398893581,0.39,0.012090336,9.629826,1.0,10.303727,1.0,0
2398991278,2398991129,0.39,0.012105092,9.612557,1.0,10.266807,1.0,0
2399089792,2399089486,0.39,0.012119954,9.926785,1.0,10.949008,1.0,0
2399197056,2399196928,0.39,0.01213786,9.750261,1.0,10.5630665,1.0,0
2399288100,2399287965,0.39,0.012153061,9.911517,1.0,10.915353,1.0,0
