timestamp,accel_device_id_primary,accel_device_ids[0],accel_device_ids[1],accel_device_ids[2],accel_device_ids[3],accel_inconsistency_m_s_s[0],accel_inconsistency_m_s_s[1],accel_inconsistency_m_s_s[2],accel_inconsistency_m_s_s[3],gyro_device_id_primary,gyro_device_ids[0],gyro_device_ids[1],gyro_device_ids[2],gyro_device_ids[3],gyro_inconsistency_rad_s[0],gyro_inconsistency_rad_s[1],gyro_inconsistency_rad_s[2],gyro_inconsistency_rad_s[3],accel_healthy[0],accel_healthy[1],accel_healthy[2],accel_healthy[3],accel_priority[0],accel_priority[1],accel_priority[2],accel_priority[3],gyro_healthy[0],gyro_healthy[1],gyro_healthy[2],gyro_healthy[3],gyro_priority[0],gyro_priority[1],gyro_priority[2],gyro_priority[3]
2368411335,2490378,2490378,0,0,0,0.0,0.0,0.0,0.0,2490378,2490378,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,50,0,0,0,1,0,0,0,50,0,0,0
2368422643,2490378,2490378,0,0,0,0.0,0.0,0.0,0.0,2490378,2490378,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,50,0,0,0,1,0,0,0,50,0,0,0
2368616152,2490378,2490378,0,0,0,0.0,0.0,0.0,0.0,2490378,2490378,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,50,0,0,0,1,0,0,0,50,0,0,0
2368814605,2490378,2490378,0,0,0,0.0,0.0,0.0,0.0,2490378,2490378,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,50,0,0,0,1,0,0,0,50,0,0,0
2369020494,2490378,2490378,0,0,0,0.0,0.0,0.0,0.0,2490378,2490378,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,50,0,0,0,1,0,0,0,50,0,0,0
2369216731,2490378,2490378,0,0,0,0.0,0.0,0.0,0.0,2490378,2490378,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,50,0,0,0,1,0,0,0,50,0,0,0
2369419687,2490378,2490378,0,0,0,0.0,0.0,0.0,0.0,2490378,2490378,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,50,0,0,0,1,0,0,0,50,0,0,0
2369621197,2490378,2490378,0,0,0,0.0,0.0,0.0,0.0,2490378,2490378,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,50,0,0,0,1,0,0,0,50,0,0,0
2369810177,2490378,2490378,0,0,0,0.0,0.0,0.0,0.0,2490378,2490378,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,50,0,0,0,1,0,0,0,50,0,0,0
2370022098,2490378,2490378,0,0,0,0.0,0.0,0.0,0.0,2490378,2490378,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,50,0,0,0,1,0,0,0,50,0,0,0
2370218069,2490378,2490378,0,0,0,0.0,0.0,0.0,0.0,2490378,2490378,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,50,0,0,0,1,0,0,0,50,0,0,0
2370422536,2490378,2490378,0,0,0,0.0,0.0,0.0,0.0,2490378,2490378,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,50,0,0,0,1,0,0,0,50,0,0,0
2370621065,2490378,2490378,0,0,0,0.0,0.0,0.0,0.0,2490378,2490378,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,50,0,0,0,1,0,0,0,50,0,0,0
2370820607,2490378,2490378,0,0,0,0.0,0.0,0.0,0.0,2490378,2490378,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,50,0,0,0,1,0,0,0,50,0,0,0
2371022782,2490378,2490378,0,0,0,0.0,0.0,0.0,0.0,2490378,2490378,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,50,0,0,0,1,0,0,0,50,0,0,0
2371217279,2490378,2490378,0,0,0,0.0,0.0,0.0,0.0,2490378,2490378,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,50,0,0,0,1,0,0,0,50,0,0,0
2371419530,2490378,2490378,0,0,0,0.0,0.0,0.0,0.0,2490378,2490378,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,50,0,0,0,1,0,0,0,50,0,0,0
2371615242,2490378,2490378,0,0,0,0.0,0.0,0.0,0.0,2490378,2490378,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,50,0,0,0,1,0,0,0,50,0,0,0
2371822389,2490378,2490378,0,0,0,0.0,0.0,0.0,0.0,2490378,2490378,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,50,0,0,0,1,0,0,0,50,0,0,0
2372019577,2490378,2490378,0,0,0,0.0,0.0,0.0,0.0,2490378,2490378,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,50,0,0,0,1,0,0,0,50,0,0,0
2372217862,2490378,2490378,0,0,0,0.0,0.0,0.0,0.0,2490378,2490378,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,50,0,0,0,1,0,0,0,50,0,0,0
2372419917,2490378,2490378,0,0,0,0.0,0.0,0.0,0.0,2490378,2490378,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,50,0,0,0,1,0,0,0,50,0,0,0
2372610689,2490378,2490378,0,0,0,0.0,0.0,0.0,0.0,2490378,2490378,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,50,0,0,0,1,0,0,0,50,0,0,0
2372820395,2490378,2490378,0,0,0,0.0,0.0,0.0,0.0,2490378,2490378,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,50,0,0,0,1,0,0,0,50,0,0,0
2373020009,2490378,2490378,0,0,0,0.0,0.0,0.0,0.0,2490378,2490378,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,50,0,0,0,1,0,0,0,50,0,0,0
2373217207,2490378,2490378,0,0,0,0.0,0.0,0.0,0.0,2490378,2490378,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,50,0,0,0,1,0,0,0,50,0,0,0
2373418116,2490378,2490378,0,0,0,0.0,0.0,0.0,0.0,2490378,2490378,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,50,0,0,0,1,0,0,0,50,0,0,0
2373620919,2490378,2490378,0,0,0,0.0,0.0,0.0,0.0,2490378,2490378,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,50,0,0,0,1,0,0,0,50,0,0,0
2373819642,2490378,2490378,0,0,0,0.0,0.0,0.0,0.0,2490378,2490378,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,50,0,0,0,1,0,0,0,50,0,0,0
2374019331,2490378,2490378,0,0,0,0.0,0.0,0.0,0.0,2490378,2490378,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,50,0,0,0,1,0,0,0,50,0,0,0
2374222370,2490378,2490378,0,0,0,0.0,0.0,0.0,0.0,2490378,2490378,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,50,0,0,0,1,0,0,0,50,0,0,0
2374422276,2490378,2490378,0,0,0,0.0,0.0,0.0,0.0,2490378,2490378,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,50,0,0,0,1,0,0,0,50,0,0,0
2374621920,2490378,2490378,0,0,0,0.0,0.0,0.0,0.0,2490378,2490378,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,50,0,0,0,1,0,0,0,50,0,0,0
2374817719,2490378,2490378,0,0,0,0.0,0.0,0.0,0.0,2490378,2490378,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,50,0,0,0,1,0,0,0,50,0,0,0
2375013466,2490378,2490378,0,0,0,0.0,0.0,0.0,0.0,2490378,2490378,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,50,0,0,0,1,0,0,0,50,0,0,0
2375222009,2490378,2490378,0,0,0,0.0,0.0,0.0,0.0,2490378,2490378,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,50,0,0,0,1,0,0,0,50,0,0,0
2375416484,2490378,2490378,0,0,0,0.0,0.0,0.0,0.0,2490378,2490378,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,50,0,0,0,1,0,0,0,50,0,0,0
2375622393,2490378,2490378,0,0,0,0.0,0.0,0.0,0.0,2490378,2490378,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,50,0,0,0,1,0,0,0,50,0,0,0
2375822127,2490378,2490378,0,0,0,0.0,0.0,0.0,0.0,2490378,2490378,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,50,0,0,0,1,0,0,0,50,0,0,0
2376014117,2490378,2490378,0,0,0,0.0,0.0,0.0,0.0,2490378,2490378,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,50,0,0,0,1,0,0,0,50,0,0,0
2376218293,2490378,2490378,0,0,0,0.0,0.0,0.0,0.0,2490378,2490378,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,50,0,0,0,1,0,0,0,50,0,0,0
2376420818,2490378,2490378,0,0,0,0.0,0.0,0.0,0.0,2490378,2490378,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,50,0,0,0,1,0,0,0,50,0,0,0
2376620619,2490378,2490378,0,0,0,0.0,0.0,0.0,0.0,2490378,2490378,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,50,0,0,0,1,0,0,0,50,0,0,0
2376821311,2490378,2490378,0,0,0,0.0,0.0,0.0,0.0,2490378,2490378,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,50,0,0,0,1,0,0,0,50,0,0,0
2377015757,2490378,2490378,0,0,0,0.0,0.0,0.0,0.0,2490378,2490378,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,50,0,0,0,1,0,0,0,50,0,0,0
2377216722,2490378,2490378,0,0,0,0.0,0.0,0.0,0.0,2490378,2490378,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,50,0,0,0,1,0,0,0,50,0,0,0
