timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7],control[8],control[9],control[10],control[11],reversible_flags
2368548300,2368547642,0.0,0.013012959,0.01882586,0.02316764,nan,nan,nan,nan,nan,nan,nan,nan,0
2368556837,2368556271,0.0,0.013759803,0.012413411,0.0144238295,nan,nan,nan,nan,nan,nan,nan,nan,0
2368561718,2368561337,0.0,0.010853855,0.0058388985,0.008327503,nan,nan,nan,nan,nan,nan,nan,nan,0
2368565594,2368565081,0.0,0.011710636,0.0033124243,0.007461341,nan,nan,nan,nan,nan,nan,nan,nan,0
2368567978,2368567670,0.0,0.010295059,0.0009788806,0.006022742,nan,nan,nan,nan,nan,nan,nan,nan,0
2368574525,2368573966,0.0,0.0096581,0.0032300956,0.0051829433,nan,nan,nan,nan,nan,nan,nan,nan,0
2368583093,2368582755,0.0,0.011087127,0.004950451,0.0050326446,nan,nan,nan,nan,nan,nan,nan,nan,0
2368584412,2368584100,0.0,0.010148257,0.004011055,0.0037396296,nan,nan,nan,nan,nan,nan,nan,nan,0
2368586895,2368586618,0.0,0.009602766,0.0029651853,0.0021893787,nan,nan,nan,nan,nan,nan,nan,nan,0
2368593642,2368592925,0.001921023,0.010452113,0.0014136671,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
2368599563,2368599201,0.0072849304,0.010609194,0.004825866,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
2368603276,2368602981,0.0116552515,0.011976415,0.008787522,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
2368608767,2368608253,0.011350037,0.017042909,0.011366083,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
2368611534,2368610607,0.01203214,0.022808189,0.016471831,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
2368615175,2368614500,0.009269516,0.022590641,0.016695825,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
2368621738,2368620769,0.010508701,0.021504316,0.019458208,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
2368630687,2368629582,0.0071957465,0.016661586,0.017481923,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
2368635407,2368634656,0.011736182,0.014172154,0.017151672,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
2368638637,2368638354,0.013866832,0.017370578,0.017790643,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
2368640025,2368639702,0.013928206,0.018317228,0.017714456,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
2368642807,2368642215,0.015488575,0.015124231,0.015304586,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
2368648203,2368647289,0.016651386,0.01946406,0.016757883,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
2368651413,2368651010,0.017110514,0.020694826,0.015303963,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
2368655544,2368654811,0.0191031,0.023644835,0.018154752,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
2368658762,2368657439,0.019186959,0.020159438,0.014767981,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
2368664608,2368663675,0.019370506,0.024008058,0.013424974,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
2368667126,2368666169,0.01814995,0.025222775,0.011593269,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
2368672832,2368672479,0.017127099,0.028432596,0.014809051,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
2368677238,2368676287,0.016874703,0.027005274,0.012130197,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
2368683299,2368682678,0.0154741295,0.025693076,0.010728471,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
2368685779,2368685166,0.014602694,0.020750921,0.0072203465,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
2368688212,2368687682,0.0131842755,0.020217264,0.008058296,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
2368693650,2368693010,0.010099057,0.0142855,0.002488307,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
2368697368,2368696554,0.009854144,0.011625191,0.0013483672,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
2368700639,2368699273,0.009314064,0.010383652,0.0,0.003093793,nan,nan,nan,nan,nan,nan,nan,nan,0
2368703024,2368701551,0.011525938,0.008890318,0.0,0.0064921486,nan,nan,nan,nan,nan,nan,nan,nan,0
2368705443,2368704094,0.011151652,0.008776009,0.0,0.0074114017,nan,nan,nan,nan,nan,nan,nan,nan,0
2368708494,2368707873,0.011534744,0.008194863,0.0,0.010280393,nan,nan,nan,nan,nan,nan,nan,nan,0
2368712426,2368711824,0.010540744,0.00880204,0.0,0.012209125,nan,nan,nan,nan,nan,nan,nan,nan,0
2368718355,2368718064,0.005996811,0.009018098,0.0,0.018128581,nan,nan,nan,nan,nan,nan,nan,nan,0
2368720846,2368720497,0.0033743724,0.009571287,0.0,0.018160027,nan,nan,nan,nan,nan,nan,nan,nan,0
2368724839,2368724466,0.0010893242,0.008268904,0.0,0.019287061,nan,nan,nan,nan,nan,nan,nan,nan,0
2368729046,2368728085,0.0,0.0078057274,0.0020185383,0.019328725,nan,nan,nan,nan,nan,nan,nan,nan,0
2368731443,2368730640,0.0,0.007993497,0.0041330718,0.020273816,nan,nan,nan,nan,nan,nan,nan,nan,0
2368736187,2368735868,0.0,0.008913841,0.0050163902,0.022746999,nan,nan,nan,nan,nan,nan,nan,nan,0
2368744904,2368744537,0.0,0.010131218,0.00733814,0.029679261,nan,nan,nan,nan,nan,nan,nan,nan,0
2368747388,2368747031,0.0,0.010155145,0.0064883064,0.028940236,nan,nan,nan,nan,nan,nan,nan,nan,0
2368748563,2368748257,0.0,0.0087940805,0.0038185026,0.028364798,nan,nan,nan,nan,nan,nan,nan,nan,0
2368752507,2368752084,0.0014790222,0.011965171,0.0,0.031327248,nan,nan,nan,nan,nan,nan,nan,nan,0
2368757502,2368757205,0.006472299,0.019219168,0.0,0.039008036,nan,nan,nan,nan,nan,nan,nan,nan,0
2368759926,2368759644,0.009481289,0.01894249,0.0,0.042883087,nan,nan,nan,nan,nan,nan,nan,nan,0
2368761232,2368760895,0.009855118,0.019244568,0.0,0.043158814,nan,nan,nan,nan,nan,nan,nan,nan,0
2368764971,2368764665,0.011855624,0.022102423,0.0,0.046799466,nan,nan,nan,nan,nan,nan,nan,nan,0
2368771425,2368771113,0.010503594,0.022460353,0.0,0.045802884,nan,nan,nan,nan,nan,nan,nan,nan,0
2368773926,2368773587,0.009328445,0.02153016,0.0,0.046711057,nan,nan,nan,nan,nan,nan,nan,nan,0
2368777839,2368777383,0.0072432626,0.022662055,0.0,0.04656846,nan,nan,nan,nan,nan,nan,nan,nan,0
2368781656,2368781320,0.0059283916,0.022767123,0.0,0.043272622,nan,nan,nan,nan,nan,nan,nan,nan,0
2368785225,2368784930,0.0030919192,0.024925083,0.0,0.04174048,nan,nan,nan,nan,nan,nan,nan,nan,0
2368787713,2368787445,0.0030294182,0.024232507,0.0,0.042671476,nan,nan,nan,nan,nan,nan,nan,nan,0
2368790206,2368789930,0.00049486756,0.022982176,0.0,0.0409425,nan,nan,nan,nan,nan,nan,nan,nan,0
2368795539,2368795072,0.0005378127,0.027627308,0.0,0.045079205,nan,nan,nan,nan,nan,nan,nan,nan,0
2368799173,2368798858,0.0,0.033188164,0.00423624,0.045202907,nan,nan,nan,nan,nan,nan,nan,nan,0
2368801615,2368801332,0.0,0.032043617,0.0033338107,0.046641037,nan,nan,nan,nan,nan,nan,nan,nan,0
2368805746,2368805258,0.0,0.030161615,0.002512671,0.046412352,nan,nan,nan,nan,nan,nan,nan,nan,0
2368813109,2368812751,0.0,0.03160018,9.8094344e-05,0.043941107,nan,nan,nan,nan,nan,nan,nan,nan,0
2368817199,2368816574,0.0,0.031623892,0.0010861903,0.043719172,nan,nan,nan,nan,nan,nan,nan,nan,0
2368834608,2368834236,0.0,0.03435632,0.00390979,0.03693918,nan,nan,nan,nan,nan,nan,nan,nan,0
2368835879,2368835584,0.0,0.03405265,0.0032704687,0.03622851,nan,nan,nan,nan,nan,nan,nan,nan,0
2368840800,2368840493,0.0,0.031883605,0.001554356,0.02918084,nan,nan,nan,nan,nan,nan,nan,nan,0
2368845823,2368845547,0.0,0.037345417,0.006078122,0.029101433,nan,nan,nan,nan,nan,nan,nan,nan,0
2368847137,2368846829,0.0,0.03859441,0.0071211187,0.029591877,nan,nan,nan,nan,nan,nan,nan,nan,0
2368852387,2368852056,0.0,0.04409267,0.010139521,0.03084946,nan,nan,nan,nan,nan,nan,nan,nan,0
2368854794,2368854494,0.0,0.042725258,0.008490015,0.028479518,nan,nan,nan,nan,nan,nan,nan,nan,0
2368858462,2368858180,0.0,0.043586902,0.0105944285,0.024530813,nan,nan,nan,nan,nan,nan,nan,nan,0
2368861008,2368860723,0.0,0.03823314,0.0077287517,0.023191024,nan,nan,nan,nan,nan,nan,nan,nan,0
2368867272,2368867011,0.0,0.033655763,0.0071432767,0.017578613,nan,nan,nan,nan,nan,nan,nan,nan,0
2368869801,2368869532,0.0,0.033666354,0.0060482007,0.01713082,nan,nan,nan,nan,nan,nan,nan,nan,0
2368872296,2368872046,0.0,0.03588475,0.008460324,0.015549189,nan,nan,nan,nan,nan,nan,nan,nan,0
2368876596,2368875848,0.0,0.03084911,0.006532358,0.014699584,nan,nan,nan,nan,nan,nan,nan,nan,0
2368878949,2368878445,0.0,0.028142398,0.004608525,0.014277559,nan,nan,nan,nan,nan,nan,nan,nan,0
2368882561,2368882171,0.0,0.026263162,0.004265681,0.012103769,nan,nan,nan,nan,nan,nan,nan,nan,0
2368887454,2368885993,0.0,0.023287851,0.0033141011,0.008743458,nan,nan,nan,nan,nan,nan,nan,nan,0
2368891348,2368891054,0.0,0.02051713,0.005093235,0.0069063674,nan,nan,nan,nan,nan,nan,nan,nan,0
2368893224,2368892329,0.0,0.020919155,0.0059470274,0.0072829984,nan,nan,nan,nan,nan,nan,nan,nan,0
2368895991,2368894890,0.0,0.020231988,0.004979332,0.0071847457,nan,nan,nan,nan,nan,nan,nan,nan,0
2368900816,2368899911,0.0,0.022977348,0.0077050114,0.0046931114,nan,nan,nan,nan,nan,nan,nan,nan,0
2368903197,2368902410,0.0,0.023485564,0.0080639515,0.0054408554,nan,nan,nan,nan,nan,nan,nan,nan,0
2368908013,2368907554,0.0,0.018202467,0.0075896257,0.0038799813,nan,nan,nan,nan,nan,nan,nan,nan,0
2368910269,2368909971,0.0,0.01800697,0.0075793923,0.0031841712,nan,nan,nan,nan,nan,nan,nan,nan,0
2368914630,2368913782,0.0,0.015406742,0.00561123,0.00011750683,nan,nan,nan,nan,nan,nan,nan,nan,0
2368915536,2368915051,0.00016433373,0.01745805,0.0077408077,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
2368921265,2368920099,0.0,0.014665,0.008564601,0.0010494981,nan,nan,nan,nan,nan,nan,nan,nan,0
2368924171,2368923903,0.0,0.011564553,0.0065191165,7.282384e-05,nan,nan,nan,nan,nan,nan,nan,nan,0
2368928616,2368927703,0.0009370274,0.009677313,0.005000704,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
2368931184,2368930249,0.0037679046,0.011270462,0.009006351,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
2368934522,2368933975,0.0040443554,0.005747144,0.007991774,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
2368938918,2368937805,0.0034373323,0.0012758835,0.0043953704,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
2368942070,2368941555,0.0054510725,0.0002864101,0.004147971,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
2368946923,2368946632,0.005112781,0.0,0.0035705324,0.0016762988,nan,nan,nan,nan,nan,nan,nan,nan,0
2368949632,2368949253,0.008080621,0.0,0.0067097964,0.0049833264,nan,nan,nan,nan,nan,nan,nan,nan,0
2368953865,2368953071,0.009861794,0.0,0.007910847,0.00732412,nan,nan,nan,nan,nan,nan,nan,nan,0
2368955891,2368955484,0.011462541,0.0,0.008707531,0.0070682853,nan,nan,nan,nan,nan,nan,nan,nan,0
2368959582,2368959264,0.009877895,0.0,0.0075492384,0.00567021,nan,nan,nan,nan,nan,nan,nan,nan,0
2368962261,2368961953,0.010122368,0.0,0.007335861,0.008124858,nan,nan,nan,nan,nan,nan,nan,nan,0
2368968684,2368966877,0.011921514,0.0,0.010491159,0.010116297,nan,nan,nan,nan,nan,nan,nan,nan,0
2368971059,2368969396,0.010778239,0.0,0.008680741,0.009840207,nan,nan,nan,nan,nan,nan,nan,nan,0
2368974338,2368973559,0.009689853,0.0,0.008096581,0.0069543575,nan,nan,nan,nan,nan,nan,nan,nan,0
2368976636,2368975687,0.004924208,0.0,0.0071597816,0.0043525468,nan,nan,nan,nan,nan,nan,nan,nan,0
2368981715,2368980919,0.0072563663,0.0,0.009476662,0.009446225,nan,nan,nan,nan,nan,nan,nan,nan,0
2368982793,2368982246,0.008117756,0.0,0.00972101,0.0096243685,nan,nan,nan,nan,nan,nan,nan,nan,0
2368987339,2368987045,0.012808435,0.0,0.009324882,0.01128082,nan,nan,nan,nan,nan,nan,nan,nan,0
2368991101,2368990831,0.010645619,0.0,0.007911543,0.010165324,nan,nan,nan,nan,nan,nan,nan,nan,0
2368995175,2368994849,0.01368478,0.0,0.010712515,0.01407212,nan,nan,nan,nan,nan,nan,nan,nan,0
2368999288,2368998433,0.011663734,0.0,0.006952388,0.013395115,nan,nan,nan,nan,nan,nan,nan,nan,0
2369001799,2369000965,0.009637808,0.0,0.0045390325,0.012230494,nan,nan,nan,nan,nan,nan,nan,nan,0
2369003909,2369003492,0.0068328055,0.0,0.0026595003,0.010254775,nan,nan,nan,nan,nan,nan,nan,nan,0
2369009604,2369008558,0.008831738,0.0,0.004784321,0.012075651,nan,nan,nan,nan,nan,nan,nan,nan,0
2369010440,2369009872,0.008921489,0.0,0.004913621,0.012139852,nan,nan,nan,nan,nan,nan,nan,nan,0
2369015695,2369014846,0.00944464,0.0,0.0006908532,0.012541222,nan,nan,nan,nan,nan,nan,nan,nan,0
2369020211,2369019897,0.003942672,0.0045850417,0.0,0.010467934,nan,nan,nan,nan,nan,nan,nan,nan,0
2369022696,2369022433,0.00574336,0.0036971227,0.0,0.012636913,nan,nan,nan,nan,nan,nan,nan,nan,0
2369027748,2369027482,0.003195625,0.005743187,0.0,0.010379104,nan,nan,nan,nan,nan,nan,nan,nan,0
2369030246,2369029984,0.004411464,0.007380667,0.0,0.010814818,nan,nan,nan,nan,nan,nan,nan,nan,0
2369032295,2369031337,0.0053164624,0.008016311,0.0,0.010782069,nan,nan,nan,nan,nan,nan,nan,nan,0
2369035634,2369035108,0.003255129,0.010420142,0.0,0.010303896,nan,nan,nan,nan,nan,nan,nan,nan,0
2369036820,2369036350,0.003953312,0.009766862,0.0,0.011561672,nan,nan,nan,nan,nan,nan,nan,nan,0
2369043406,2369042633,0.0034926813,0.01246535,0.0,0.012174461,nan,nan,nan,nan,nan,nan,nan,nan,0
2369046774,2369046436,0.0056789517,0.015479902,0.0,0.01461195,nan,nan,nan,nan,nan,nan,nan,nan,0
2369049239,2369048951,0.0028930765,0.016324295,0.0,0.011697471,nan,nan,nan,nan,nan,nan,nan,nan,0
2369051881,2369051559,0.0034893213,0.015836252,0.0,0.013597684,nan,nan,nan,nan,nan,nan,nan,nan,0
2369057625,2369056591,0.004394953,0.018700039,0.0,0.016722184,nan,nan,nan,nan,nan,nan,nan,nan,0
2369059955,2369059063,0.004730029,0.020416902,0.0,0.016658965,nan,nan,nan,nan,nan,nan,nan,nan,0
2369063911,2369062834,0.0037030894,0.02378816,0.0,0.017229121,nan,nan,nan,nan,nan,nan,nan,nan,0
2369068742,2369067912,0.0009513367,0.023937743,0.0,0.017277246,nan,nan,nan,nan,nan,nan,nan,nan,0
2369069672,2369069162,0.0006592609,0.024725182,0.0,0.01802591,nan,nan,nan,nan,nan,nan,nan,nan,0
2369072486,2369071813,0.0023968648,0.02710648,0.0,0.020810455,nan,nan,nan,nan,nan,nan,nan,nan,0
2369078117,2369076925,0.0034162346,0.030036725,0.0,0.021483341,nan,nan,nan,nan,nan,nan,nan,nan,0
2369081164,2369080552,0.002130052,0.028332824,0.0,0.02105499,nan,nan,nan,nan,nan,nan,nan,nan,0
2369086521,2369085651,0.0,0.029834528,0.0009117294,0.020656496,nan,nan,nan,nan,nan,nan,nan,nan,0
2369089765,2369089435,0.0009008162,0.030001555,0.0,0.020886507,nan,nan,nan,nan,nan,nan,nan,nan,0
2369093419,2369091996,0.0,0.033548467,0.0024032854,0.020389207,nan,nan,nan,nan,nan,nan,nan,nan,0
2369095989,2369095706,0.0,0.033684548,0.0055111814,0.022039639,nan,nan,nan,nan,nan,nan,nan,nan,0
2369098911,2369098333,0.0,0.034063086,0.006128243,0.023601107,nan,nan,nan,nan,nan,nan,nan,nan,0
2369101632,2369100767,0.0,0.03522029,0.005782428,0.024637654,nan,nan,nan,nan,nan,nan,nan,nan,0
2369106985,2369105941,0.0,0.0341575,0.004770916,0.023771236,nan,nan,nan,nan,nan,nan,nan,nan,0
2369109266,2369108324,0.0,0.036573585,0.00804977,0.023522345,nan,nan,nan,nan,nan,nan,nan,nan,0
2369111800,2369110881,0.0,0.03511392,0.008445196,0.025323097,nan,nan,nan,nan,nan,nan,nan,nan,0
2369116787,2369115906,0.0,0.035436828,0.008164473,0.026483726,nan,nan,nan,nan,nan,nan,nan,nan,0
2369121411,2369121091,0.0,0.035443716,0.006706887,0.026425771,nan,nan,nan,nan,nan,nan,nan,nan,0
2369123877,2369123596,0.0,0.037294153,0.007962058,0.028411731,nan,nan,nan,nan,nan,nan,nan,nan,0
2369125027,2369124743,0.0,0.034931306,0.0068914024,0.02860675,nan,nan,nan,nan,nan,nan,nan,nan,0
2369131387,2369131097,0.0,0.032446794,0.006858615,0.028456802,nan,nan,nan,nan,nan,nan,nan,nan,0
2369134999,2369133914,0.0,0.033052072,0.0072739525,0.027580317,nan,nan,nan,nan,nan,nan,nan,nan,0
2369137909,2369137408,0.0,0.03502237,0.0098671755,0.02804643,nan,nan,nan,nan,nan,nan,nan,nan,0
2369140293,2369139983,0.0,0.031189978,0.0083246,0.02907965,nan,nan,nan,nan,nan,nan,nan,nan,0
2369143344,2369142439,0.0,0.030572187,0.0085590035,0.029902678,nan,nan,nan,nan,nan,nan,nan,nan,0
2369148830,2369147584,0.0,0.025681153,0.004755413,0.027209638,nan,nan,nan,nan,nan,nan,nan,nan,0
2369153523,2369152546,0.0,0.026340118,0.007110875,0.025259981,nan,nan,nan,nan,nan,nan,nan,nan,0
2369155365,2369154184,0.0,0.026481021,0.007040631,0.0271823,nan,nan,nan,nan,nan,nan,nan,nan,0
2369158727,2369157667,0.0,0.026302729,0.008184337,0.029446203,nan,nan,nan,nan,nan,nan,nan,nan,0
2369161861,2369161428,0.0,0.026476994,0.0074086683,0.028877344,nan,nan,nan,nan,nan,nan,nan,nan,0
2369165546,2369165250,0.0,0.022148004,0.0054635536,0.025182221,nan,nan,nan,nan,nan,nan,nan,nan,0
2369167958,2369167687,0.0,0.025616612,0.0091671385,0.02587067,nan,nan,nan,nan,nan,nan,nan,nan,0
2369170689,2369169000,0.0,0.025476657,0.009088449,0.0274444,nan,nan,nan,nan,nan,nan,nan,nan,0
2369177239,2369176559,0.0,0.018615399,0.0044401353,0.024265978,nan,nan,nan,nan,nan,nan,nan,nan,0
2369179848,2369179117,0.0,0.016683655,0.0024162084,0.023359781,nan,nan,nan,nan,nan,nan,nan,nan,0
2369184415,2369184132,0.0,0.015222473,0.0027139718,0.02283606,nan,nan,nan,nan,nan,nan,nan,nan,0
2369188173,2369187891,0.0,0.015440197,0.0027087554,0.02433756,nan,nan,nan,nan,nan,nan,nan,nan,0
2369190701,2369190426,0.0,0.013573214,0.00041831844,0.021933513,nan,nan,nan,nan,nan,nan,nan,nan,0
2369193235,2369192952,0.001418964,0.011870043,0.0,0.019295663,nan,nan,nan,nan,nan,nan,nan,nan,0
2369198009,2369197326,0.0017443262,0.011592729,0.0,0.018033436,nan,nan,nan,nan,nan,nan,nan,nan,0
2369200552,2369199434,0.0037602445,0.009560719,0.0,0.019814093,nan,nan,nan,nan,nan,nan,nan,nan,0
2369205456,2369204369,0.004150264,0.010145906,0.0,0.019749913,nan,nan,nan,nan,nan,nan,nan,nan,0
2369207563,2369206929,0.006946276,0.010032528,0.0,0.019928697,nan,nan,nan,nan,nan,nan,nan,nan,0
2369209904,2369209404,0.008156054,0.009828615,0.0,0.018420693,nan,nan,nan,nan,nan,nan,nan,nan,0
2369213698,2369213199,0.0052579516,0.010041991,0.0,0.016820189,nan,nan,nan,nan,nan,nan,nan,nan,0
2369218558,2369217147,0.004661957,0.008340035,0.0,0.01610906,nan,nan,nan,nan,nan,nan,nan,nan,0
2369222326,2369222015,0.007033807,0.00909198,0.0,0.015362166,nan,nan,nan,nan,nan,nan,nan,nan,0
2369224869,2369224574,0.008309595,0.009390389,0.0,0.014833631,nan,nan,nan,nan,nan,nan,nan,nan,0
2369228553,2369227129,0.0057588583,0.009247676,0.0,0.012027103,nan,nan,nan,nan,nan,nan,nan,nan,0
2369231247,2369229664,0.0071312813,0.006749931,0.0,0.0131272655,nan,nan,nan,nan,nan,nan,nan,nan,0
2369235646,2369234646,0.008360704,0.0078026615,0.0,0.012213169,nan,nan,nan,nan,nan,nan,nan,nan,0
2369239099,2369238465,0.008764044,0.009393451,0.0,0.011106033,nan,nan,nan,nan,nan,nan,nan,nan,0
2369245646,2369244768,0.0073843384,0.006587633,0.0,0.008746494,nan,nan,nan,nan,nan,nan,nan,nan,0
2369247785,2369247319,0.007562129,0.0063764034,0.0,0.008783536,nan,nan,nan,nan,nan,nan,nan,nan,0
2369248834,2369248540,0.008681893,0.0064757126,0.0,0.008876335,nan,nan,nan,nan,nan,nan,nan,nan,0
2369251369,2369251082,0.008983612,0.006856327,0.0,0.0065013333,nan,nan,nan,nan,nan,nan,nan,nan,0
2369257221,2369256208,0.007087979,0.008745621,0.0,0.0051988773,nan,nan,nan,nan,nan,nan,nan,nan,0
2369259797,2369258699,0.008361038,0.0080881845,0.0,0.00746504,nan,nan,nan,nan,nan,nan,nan,nan,0
2369263540,2369262502,0.0068444246,0.0074897157,0.0,0.0059957854,nan,nan,nan,nan,nan,nan,nan,nan,0
2369267034,2369266273,0.008267903,0.0069998745,0.0,0.0047967993,nan,nan,nan,nan,nan,nan,nan,nan,0
2369270236,2369268892,0.008680164,0.006400059,0.0,0.003269434,nan,nan,nan,nan,nan,nan,nan,nan,0
2369276213,2369275120,0.006031736,0.0046647023,0.0,0.002943472,nan,nan,nan,nan,nan,nan,nan,nan,0
2369278215,2369277651,0.005022848,0.0056515886,0.0,0.0018716408,nan,nan,nan,nan,nan,nan,nan,nan,0
2369282519,2369281453,0.0035889247,0.0068671857,0.00028353324,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
2369288496,2369287720,0.0019890466,0.008344868,0.0,0.0020835875,nan,nan,nan,nan,nan,nan,nan,nan,0
2369291970,2369291520,0.002026598,0.006352734,0.0,0.0027489578,nan,nan,nan,nan,nan,nan,nan,nan,0
2369294311,2369294040,0.0027212484,0.0071230475,0.0,0.0028776745,nan,nan,nan,nan,nan,nan,nan,nan,0
2369298225,2369297877,0.0026912186,0.006923748,0.0,0.0027148938,nan,nan,nan,nan,nan,nan,nan,nan,0
2369299450,2369299128,0.0020112535,0.0074188914,0.0,0.0027417825,nan,nan,nan,nan,nan,nan,nan,nan,0
2369306049,2369305486,0.0,0.009859048,0.004328906,0.0045806766,nan,nan,nan,nan,nan,nan,nan,nan,0
2369309249,2369308149,0.0,0.0113021005,0.0037722122,0.006494584,nan,nan,nan,nan,nan,nan,nan,nan,0
2369313581,2369313015,0.0,0.012616788,0.0039419546,0.006155212,nan,nan,nan,nan,nan,nan,nan,nan,0
2369317087,2369316757,0.0,0.013358716,0.005309427,0.008032359,nan,nan,nan,nan,nan,nan,nan,nan,0
2369323806,2369323168,0.0,0.014117983,0.0066420315,0.011053726,nan,nan,nan,nan,nan,nan,nan,nan,0
2369328023,2369327008,0.0,0.015638402,0.005766595,0.011810398,nan,nan,nan,nan,nan,nan,nan,nan,0
2369335132,2369334520,0.0,0.015344797,0.007534762,0.0154034225,nan,nan,nan,nan,nan,nan,nan,nan,0
2369337504,2369337042,0.0,0.014814776,0.0070781703,0.014339964,nan,nan,nan,nan,nan,nan,nan,nan,0
2369339881,2369339527,0.0,0.016367901,0.0074109836,0.014089719,nan,nan,nan,nan,nan,nan,nan,nan,0
