timestamp,timestamp_sample,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],aux_vvel,flow[0],flow[1],terr_flow[0],terr_flow[1],heading,mag_field[0],mag_field[1],mag_field[2],gravity[0],gravity[1],gravity[2],drag[0],drag[1],airspeed,beta,hagl,hagl_rate
2368412549,2368366798,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-3.4725294e-05,2.7377158e-05,3.363192e-05,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,-0.00050985813,0.0,0.0,0.0,-0.0020734705,0.0012805499,-2.2888184e-05,0.0,0.0,0.0,0.0,0.0,0.0
2368423872,2368380708,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-7.9652295e-05,4.7210604e-05,6.0603023e-05,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,-0.0008729696,0.0,0.0,0.0,0.0044081397,-0.0047009513,4.1007996e-05,0.0,0.0,0.0,0.0,0.0,0.0
2368443239,2368390746,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-5.3994358e-05,4.1991472e-05,4.2915344e-05,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,-0.00042951107,0.0,0.0,0.0,-0.00076510385,0.000983201,-9.536743e-06,0.0,0.0,0.0,0.0,0.0,0.0
2368449206,2368400864,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-5.3994358e-05,4.1991472e-05,4.2915344e-05,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,-0.00042951107,0.0,0.0,0.0,-0.031994946,-0.020319592,-0.00044345856,0.0,0.0,0.0,0.0,0.0,0.0
2368473619,2368422352,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-5.3994358e-05,4.1991472e-05,4.2915344e-05,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,-0.00042951107,0.0,0.0,0.0,0.07377453,0.15391994,-0.0005507469,0.0,0.0,0.0,0.0,0.0,0.0
2368483388,2368436240,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-3.136508e-05,4.5143068e-05,2.6747584e-05,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,-0.0008261204,0.0,0.0,0.0,-0.023556147,-0.14362504,-0.0014486313,0.0,0.0,0.0,0.0,0.0,0.0
2368499108,2368447639,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-5.8429316e-05,5.1084906e-05,2.7269125e-06,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,-0.00040721893,0.0,0.0,0.0,0.073522836,-0.019712068,0.00050640106,0.0,0.0,0.0,0.0,0.0,0.0
2368508774,2368461495,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-5.8429316e-05,5.1084906e-05,2.7269125e-06,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,-0.00040721893,0.0,0.0,0.0,-0.06427555,0.10111615,-0.00137043,0.0,0.0,0.0,0.0,0.0,0.0
2368524027,2368471795,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-6.1329454e-05,6.7800283e-07,1.6227365e-05,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,-0.0001283884,0.0,0.0,0.0,0.025509298,0.11594419,-0.00035095215,0.0,0.0,0.0,0.0,0.0,0.0
2368530386,2368481750,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-4.3794513e-05,2.0254403e-05,1.3202429e-05,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,-9.62019e-05,0.0,0.0,0.0,-0.08893413,-0.10812952,-0.0020618439,0.0,0.0,0.0,0.0,0.0,0.0
