timestamp,armed,prearmed,ready_to_arm,lockdown,manual_lockdown,force_failsafe,in_esc_calibration_mode
2368387207,1,0,1,0,0,0,0
2368891193,1,0,1,0,0,0,0
2369394603,1,0,1,0,0,0,0
2369900933,1,0,1,0,0,0,0
2370402653,1,0,1,0,0,0,0
2370904409,1,0,1,0,0,0,0
2371415546,1,0,1,0,0,0,0
2371918750,1,0,1,0,0,0,0
2372424808,1,0,1,0,0,0,0
2372930467,1,0,1,0,0,0,0
2373431500,1,0,1,0,0,0,0
2373935564,1,0,1,0,0,0,0
2374436787,1,0,1,0,0,0,0
2374948069,1,0,1,0,0,0,0
2375454721,1,0,1,0,0,0,0
2375961621,1,0,1,0,0,0,0
2375989768,1,0,1,0,0,0,0
2376497336,1,0,1,0,0,0,0
2377003510,1,0,1,0,0,0,0
2377514757,1,0,1,0,0,0,0
2378015891,1,0,1,0,0,0,0
2378521246,1,0,1,0,0,0,0
2379024970,1,0,1,0,0,0,0
2379536522,1,0,1,0,0,0,0
2380044451,1,0,1,0,0,0,0
2380552087,1,0,1,0,0,0,0
2381058978,1,0,1,0,0,0,0
2381569561,1,0,1,0,0,0,0
2382070694,1,0,1,0,0,0,0
2382576004,1,0,1,0,0,0,0
2383080298,1,0,1,0,0,0,0
2383586416,1,0,1,0,0,0,0
2384087127,1,0,1,0,0,0,0
2384593937,1,0,1,0,0,0,0
2385098196,1,0,1,0,0,0,0
2385608440,1,0,1,0,0,0,0
2386116213,1,0,1,0,0,0,0
2386627053,1,0,1,0,0,0,0
2387128486,1,0,1,0,0,0,0
2387629146,1,0,1,0,0,0,0
2388135104,1,0,1,0,0,0,0
2388636856,1,0,1,0,0,0,0
2389145868,1,0,1,0,0,0,0
2389657341,1,0,1,0,0,0,0
2390165453,1,0,1,0,0,0,0
2390666416,1,0,1,0,0,0,0
2391168431,1,0,1,0,0,0,0
2391674508,1,0,1,0,0,0,0
2392176457,1,0,1,0,0,0,0
2392682001,1,0,1,0,0,0,0
2393186789,1,0,1,0,0,0,0
2393696110,1,0,1,0,0,0,0
2394197436,1,0,1,0,0,0,0
2394701840,1,0,1,0,0,0,0
2395206512,1,0,1,0,0,0,0
2395721501,1,0,1,0,0,0,0
2396232591,1,0,1,0,0,0,0
2396741663,1,0,1,0,0,0,0
2397242143,1,0,1,0,0,0,0
2397747945,1,0,1,0,0,0,0
2398254169,1,0,1,0,0,0,0
2398756452,1,0,1,0,0,0,0
2399269025,1,0,1,0,0,0,0
2399781665,1,0,1,0,0,0,0
2400284031,1,0,1,0,0,0,0
2400786646,1,0,1,0,0,0,0
2401294115,1,0,1,0,0,0,0
2401795609,1,0,1,0,0,0,0
2402301653,1,0,1,0,0,0,0
2402803389,1,0,1,0,0,0,0
2403310227,1,0,1,0,0,0,0
2403821729,1,0,1,0,0,0,0
2404322587,1,0,1,0,0,0,0
2404833488,1,0,1,0,0,0,0
2405338084,1,0,1,0,0,0,0
2405848226,1,0,1,0,0,0,0
2406353152,1,0,1,0,0,0,0
2406858253,1,0,1,0,0,0,0
2407359537,1,0,1,0,0,0,0
2407863250,1,0,1,0,0,0,0
2408365288,1,0,1,0,0,0,0
2408870542,1,0,1,0,0,0,0
2409382310,1,0,1,0,0,0,0
2409896618,1,0,1,0,0,0,0
2410407713,1,0,1,0,0,0,0
2410913649,1,0,1,0,0,0,0
2411420350,1,0,1,0,0,0,0
2411933315,1,0,1,0,0,0,0
2412438283,1,0,1,0,0,0,0
2412950427,1,0,1,0,0,0,0
2413452061,1,0,1,0,0,0,0
2413956122,1,0,1,0,0,0,0
2414461562,1,0,1,0,0,0,0
2414974314,1,0,1,0,0,0,0
2415487444,1,0,1,0,0,0,0
2415997799,1,0,1,0,0,0,0
2416502652,1,0,1,0,0,0,0
2416623914,1,0,1,0,0,0,0
2417126818,1,0,1,0,0,0,0
2417640194,1,0,1,0,0,0,0
2418147476,1,0,1,0,0,0,0
2418656199,1,0,1,0,0,0,0
2419160332,1,0,1,0,0,0,0
2419353311,0,0,1,0,0,0,0
2419368151,0,0,1,0,0,0,0
2419874029,0,0,1,0,0,0,0
