timestamp,roll,pitch,yaw,thrust_body[0],thrust_body[1],thrust_body[2],reset_integral
2368411389,0.0036495272,-0.05551289,-0.000731647,0.0,0.0,-0.001,0
2368422724,0.0037047686,-0.05552884,0.00057965517,0.0,0.0,-0.001,0
2368431835,0.0037132786,-0.055462115,0.00048846006,0.0,0.0,-0.001,0
2368441946,0.003692431,-0.055493448,0.0005096197,0.0,0.0,-0.001,0
2368443867,0.0036026677,-0.055490218,-0.000111460686,0.0,0.0,-0.001,0
2368448202,0.0036198949,-0.055593528,-8.6426735e-05,0.0,0.0,-0.001,0
2368467265,0.0037817704,-0.055547897,0.00023901463,0.0,0.0,-0.001,0
2368472390,0.003681532,-0.055569377,0.00050514936,0.0,0.0,-0.001,0
2368482110,0.0034476537,-0.05549825,0.00012755394,0.0,0.0,-0.001,0
2368492487,0.003445961,-0.05549811,-0.00019580126,0.0,0.0,-0.001,0
2368497673,0.0035051326,-0.055431705,-0.0004720688,0.0,0.0,-0.001,0
2368502593,0.0035265856,-0.055382792,-0.00011533499,0.0,0.0,-0.001,0
2368507673,0.0033963309,-0.05534295,-0.00031262636,0.0,0.0,-0.001,0
2368512773,0.0034409831,-0.055208884,-0.00026285648,0.0,0.0,-0.001,0
2368524603,0.0035358034,-0.055024773,-0.00041514635,0.0,0.0,-0.001,0
2368529215,0.0036752876,-0.054812238,-0.00092446804,0.0,0.0,-0.001,0
2368534139,0.0037419703,-0.054601915,-0.00050753355,0.0,0.0,-0.001,0
2368544955,0.0042049587,-0.054060742,-0.0005966425,0.0,0.0,-0.001,0
2368554424,0.004662592,-0.053570136,-0.0012126565,0.0,0.0,-0.001,0
2368558134,0.0050184783,-0.053238828,-6.8843365e-05,0.0,0.0,-0.001,0
2368568371,0.0053726532,-0.052881695,-4.0233135e-05,0.0,0.0,-0.001,0
2368569853,0.005893982,-0.052453,6.556511e-06,0.0,0.0,-0.001,0
2368574644,0.006128128,-0.051958077,3.8146973e-05,0.0,0.0,-0.001,0
2368579679,0.0066410564,-0.05147227,1.6987324e-05,0.0,0.0,-0.001,0
2368589792,0.0074627716,-0.050327294,0.00026464462,0.0,0.0,-0.001,0
2368594868,0.007925069,-0.049683593,0.0002872944,0.0,0.0,-0.001,0
2368607413,0.008934045,-0.04739748,0.00043183565,0.0,0.0,-0.001,0
2368611199,0.009655446,-0.046331324,0.0007638335,0.0,0.0,-0.001,0
2368616295,0.010584434,-0.045163404,0.0001552701,0.0,0.0,-0.001,0
2368631619,0.013561449,-0.041203197,0.00026136637,0.0,0.0,-0.001,0
2368641647,0.015288451,-0.0381272,0.0005745888,0.0,0.0,-0.001,0
2368646746,0.016216299,-0.03652861,0.0009635091,0.0,0.0,-0.001,0
2368651703,0.017073246,-0.034984764,0.00043213367,0.0,0.0,-0.001,0
2368656638,0.017817475,-0.033357553,0.0008738041,0.0,0.0,-0.001,0
2368661697,0.018594593,-0.0317651,0.00061005354,0.0,0.0,-0.001,0
2368666704,0.019413538,-0.03044118,0.0012031198,0.0,0.0,-0.001,0
2368676711,0.02128679,-0.027888576,0.0011843443,0.0,0.0,-0.001,0
2368681881,0.022088822,-0.026791286,0.0005427003,0.0,0.0,-0.001,0
2368693073,0.02315715,-0.024714908,0.00046223402,0.0,0.0,-0.001,0
2368697103,0.023331514,-0.024012085,0.0007429719,0.0,0.0,-0.001,0
2368707294,0.02321811,-0.02335494,0.00017434359,0.0,0.0,-0.001,0
2368714252,0.022129742,-0.022361003,4.3809414e-05,0.0,0.0,-0.001,0
2368723689,0.020528793,-0.022444602,-0.00029802322,0.0,0.0,-0.001,0
2368728742,0.019748356,-0.022637108,-0.00030905008,0.0,0.0,-0.001,0
2368741193,0.017800873,-0.023839606,-0.00059336424,0.0,0.0,-0.001,0
2368750363,0.015796186,-0.025621101,-0.0014185905,0.0,0.0,-0.001,0
2368755317,0.0145792365,-0.026850507,-0.00022172928,0.0,0.0,-0.001,0
2368765314,0.012925599,-0.028386723,-0.00055223703,0.0,0.0,-0.001,0
2368767524,0.010394385,-0.03107272,-0.00036031008,0.0,0.0,-0.001,0
2368776718,0.0070879306,-0.034826897,-0.0009408593,0.0,0.0,-0.001,0
2368785515,0.0041635325,-0.038827356,-0.00042796135,0.0,0.0,-0.001,0
2368790421,0.0025533629,-0.04121417,-0.0008222461,0.0,0.0,-0.001,0
2368799476,0.0010186341,-0.043993652,-0.00027418137,0.0,0.0,-0.001,0
2368805722,-0.0011028908,-0.048909876,-0.000911355,0.0,0.0,-0.001,0
2368809668,-0.0023375638,-0.051880684,-0.00025987625,0.0,0.0,-0.001,0
2368814731,-0.003226858,-0.05481949,-0.0004467368,0.0,0.0,-0.001,0
2368831925,-0.005894648,-0.06419119,-0.00016242266,0.0,0.0,-0.001,0
