timestamp,speed_up,speed_down,want_takeoff
2369393154,4.0,1.5,0
2370400585,4.0,1.5,1
2371385219,4.0,1.5,1
2372380085,4.0,1.5,0
2373383305,4.0,1.5,0
2374391361,4.0,1.5,0
2375385398,4.0,1.5,0
2375986631,4.0,1.5,0
2416629085,4.0,1.5,0
2416643233,4.0,1.5,0
2417628039,4.0,1.5,0
2418621961,4.0,1.5,0
2419628869,4.0,1.5,0
