timestamp,x,y,z,vx,vy,vz,acceleration[0],acceleration[1],acceleration[2],thrust[0],thrust[1],thrust[2],yaw,yawspeed
2368412535,nan,nan,nan,nan,nan,1.5,0.0,0.0,109.00282,-0.0,-0.0,-0.001,1.5186782,0.0
2368423860,nan,nan,nan,nan,nan,1.5,0.0,0.0,109.00331,-0.0,-0.0,-0.001,1.5183845,0.0
2368508763,nan,nan,nan,nan,nan,1.5,0.0,0.0,109.00237,-0.0,-0.0,-0.001,1.518209,0.0
2368612528,nan,nan,nan,nan,nan,1.5,0.0,0.0,109.01339,-0.0,-0.0,-0.001,1.5192596,0.0
2368713477,nan,nan,nan,nan,nan,1.5,0.0,0.0,109.00568,-0.0,-0.0,-0.001,1.5156716,0.0
2368815643,nan,nan,nan,nan,nan,1.5,0.0,0.0,109.022285,-0.0,-0.0,-0.001,1.5186776,0.0
2368919297,nan,nan,nan,nan,nan,1.5,0.0,0.0,109.005714,-0.0,-0.0,-0.001,1.5178298,0.0
2369016408,nan,nan,nan,nan,nan,1.5,0.0,0.0,109.01225,-0.0,-0.0,-0.001,1.5185999,0.0
2369112549,nan,nan,nan,nan,nan,1.5,0.0,0.0,109.03136,-0.0,-0.0,-0.001,1.5176545,0.0
2369216254,nan,nan,nan,nan,nan,1.5,0.0,0.0,109.03619,-0.0,-0.0,-0.001,1.5187576,0.0
2369322409,nan,nan,nan,nan,nan,1.5,0.0,0.0,109.04078,-0.0,-0.0,-0.001,1.5176646,0.0
2369420935,nan,nan,nan,nan,nan,1.5,0.0,0.0,109.04719,-0.0,-0.0,-0.001,1.5183103,0.0
2369513291,nan,nan,nan,nan,nan,1.5,0.0,0.0,109.04648,-0.0,-0.0,-0.001,1.5178666,0.0
2369620352,nan,nan,nan,nan,nan,1.5,0.0,0.0,109.058044,-0.0,-0.0,-0.001,1.51826,0.0
2369722691,nan,nan,nan,nan,nan,1.5,0.0,0.0,109.06535,-0.0,-0.0,-0.001,1.5178642,0.0
2369811426,nan,nan,nan,nan,nan,1.5,0.0,0.0,109.072495,-0.0,-0.0,-0.001,1.5179205,0.0
2369915174,nan,nan,nan,nan,nan,1.5,0.0,0.0,109.090515,-0.0,-0.0,-0.001,1.5180401,0.0
2370023368,nan,nan,nan,nan,nan,1.5,0.0,0.0,109.09839,-0.0,-0.0,-0.001,1.5179075,0.0
2370110994,nan,nan,nan,nan,nan,1.5,0.0,0.0,109.101906,-0.0,-0.0,-0.001,1.5178499,0.0
2370215039,nan,nan,nan,nan,nan,1.5,0.0,0.0,109.10038,-0.0,-0.0,-0.001,1.518203,0.0
2370320667,nan,nan,nan,nan,nan,1.5,0.0,0.0,109.09336,-0.0,-0.0,-0.001,1.5178505,0.0
2370415020,-0.02023489,0.052989885,nan,-6.0386956e-06,1.0345131e-05,1.4626645,-0.0009831842,0.0016446281,8.886838,-0.0,-0.0,-0.036579937,1.5180862,0.0
2370514970,-0.02023489,0.052989885,nan,-3.181882e-05,-5.558133e-06,0.9009275,0.0005143022,-0.004783033,5.76338,5.9354074e-06,-5.519955e-05,-0.16079652,1.5180862,0.0
2370617400,-0.02023489,0.052989885,nan,-4.0200353e-05,-9.417534e-06,0.3240565,-0.0077784145,-0.0019318826,2.436051,-0.00021962867,-5.454798e-05,-0.29312086,1.5180862,0.0
2370717108,-0.02023489,0.052989885,nan,-1.9065663e-05,-1.2716651e-05,-0.20901215,-0.0021420694,0.015333951,-0.73742044,-9.1790986e-05,0.0006570836,-0.4193264,1.5180862,0.0
2370822056,-0.02023489,0.052989885,nan,2.9825793e-05,7.3497e-05,-0.82862604,-0.018488126,0.014345507,-4.398832,-0.0010564872,0.000819761,-0.5649368,1.5180862,0.0
2370921719,-0.02023489,0.052989885,nan,-4.7692283e-05,0.00029049368,-1.3622469,0.006626112,0.032066505,-6.964042,0.0004541939,0.002198033,-0.6669525,1.5180862,0.0
2371019010,-0.02023489,0.052989885,nan,9.410717e-05,0.00044982583,-1.5,0.036012705,0.022161523,-6.3488035,0.002352086,0.0014474281,-0.64248514,1.5180862,0.0
2371120180,-0.02023489,0.052989885,nan,0.00048023276,0.00039322005,-1.5,0.035075285,0.007535627,-5.368942,0.0021656468,0.00046527083,-0.60351706,1.5180862,0.0
2371208719,-0.02023489,0.052989885,nan,0.0007164322,0.00041712524,-1.5,0.022801163,0.0367605,-4.9991627,0.0013681129,0.0022056992,-0.58881134,1.5180862,0.0
2371318260,-0.02023489,0.052989885,nan,0.0009921913,0.0010004201,-1.5,0.029803744,0.11510243,-4.540057,0.0017340094,0.0066967662,-0.5705532,1.5180862,0.0
2371420838,-0.02023489,0.052989885,nan,0.0012097259,0.0020768784,-1.5,0.034003146,0.2009504,-4.657142,0.0019941865,0.011785162,-0.57520956,1.5180862,0.0
2371521667,-0.02023489,0.052989885,nan,0.0013791736,0.003667906,-1.5,0.03024491,0.25940102,-4.7804914,0.0017892956,0.015346223,-0.580115,1.5180862,0.0
2371617046,-0.02023489,0.052989885,nan,0.0013751704,0.0054652407,-1.376435,0.021295052,0.3070379,-4.160677,0.0012061523,0.017390633,-0.55546564,1.5180862,0.0
2371716661,-0.02023489,0.052989885,nan,0.0013450667,0.007603727,-1.0295163,0.022187456,0.3546412,-2.6378458,0.0011196848,0.017896885,-0.49490428,1.5180862,0.0
2371818479,-0.02023489,0.052989885,nan,0.0012424309,0.009655225,-0.7215455,0.022533841,0.354059,-1.9662912,0.001075827,0.016903743,-0.4681973,1.5180862,0.0
2371914599,-0.02023489,0.052989885,nan,0.0010647848,0.011230058,-0.7215455,0.009877931,0.32307622,-2.988645,0.000512564,0.016764363,-0.5088552,1.5180862,0.0
2372020846,-0.02023489,0.052989885,nan,0.00089369493,0.012581813,-0.7380931,-0.0026837075,0.29609978,-3.7905238,-0.00014798142,0.016327143,-0.5407451,1.5180862,0.0
2372120926,-0.02023489,0.052989885,nan,0.00065311644,0.01345817,-0.6884777,-0.024125881,0.2699988,-3.8224506,-0.0013334553,0.014923034,-0.5420148,1.5180862,0.0
2372214583,-0.02023489,0.052989885,nan,0.00041336194,0.014058724,-0.5318924,-0.028049856,0.25328916,-3.2658148,-0.0014868942,0.013426599,-0.5198779,1.5180862,0.0
2372318674,-0.02023489,0.052989885,nan,0.00045519098,0.014351904,-0.5318924,0.0010958845,0.215471,-3.764397,6.0316368e-05,0.011859303,-0.539706,1.5180862,0.0
2372421295,-0.02023489,0.052989885,nan,0.00068292656,0.01428794,-0.5318924,-0.0040315045,0.18597035,-4.1270914,-0.00022782762,0.010509521,-0.55413,1.5180862,0.0
2372520997,-0.02023489,0.052989885,nan,0.0006316178,0.014046497,-0.5318924,-0.02792216,0.18143821,-4.339859,-0.001601654,0.0104075475,-0.56259155,1.5180862,0.0
2372606986,-0.02023489,0.052989885,nan,0.00044598468,0.013880412,-0.5318924,-0.03411283,0.18047135,-4.4517527,-0.0019729158,0.010437561,-0.5670414,1.5180862,0.0
2372715581,-0.02023489,0.052989885,nan,0.00018048845,0.013534195,-0.5318924,-0.042572908,0.16423656,-4.51858,-0.0024735152,0.009542257,-0.56969905,1.5180862,0.0
2372821647,-0.02023489,0.052989885,nan,1.8248707e-05,0.013096823,-0.5318924,-0.046365716,0.15594688,-4.5637336,-0.002701821,0.00908733,-0.5714948,1.5180862,0.0
2372912815,-0.02023489,0.052989885,nan,-5.7757647e-05,0.0126674995,-0.5318924,-0.04808595,0.16093896,-4.564533,-0.002802178,0.009378615,-0.5715266,1.5180862,0.0
2373011335,-0.02023489,0.052989885,nan,-7.5954945e-06,0.012136251,-0.5318924,-0.030260583,0.13595122,-4.590606,-0.0017668743,0.007938007,-0.57256347,1.5180862,0.0
2373118702,-0.02023489,0.052989885,nan,0.00024071113,0.011352501,-0.5318924,-0.01586075,0.12997806,-4.604778,-0.00092651905,0.0075927777,-0.5731271,1.5180862,0.0
2373218575,-0.02023489,0.052989885,nan,0.00053082296,0.010682191,-0.40054792,-0.016636778,0.13447124,-3.8156066,-0.00091871386,0.0074257525,-0.54174256,1.5180862,0.0
2373318099,-0.02023489,0.052989885,nan,0.0009248037,0.0099079115,-0.23684776,0.00015470665,0.10443119,-3.1991174,8.158719e-06,0.005507356,-0.51722544,1.5180862,0.0
2373414466,-0.02023489,0.052989885,nan,0.0013156697,0.009074748,-0.22049984,0.017039755,0.101603426,-3.5961928,0.00092629896,0.005523268,-0.53301674,1.5180862,0.0
2373520295,-0.02023489,0.052989885,nan,0.0017642021,0.008195071,-0.15513338,0.018238971,0.08334309,-3.6195383,0.0009931694,0.0045382935,-0.53394514,1.5180862,0.0
2373619987,-0.02023489,0.052989885,nan,0.0022278882,0.0074167037,-0.15513338,0.035490967,0.07867401,-3.9383464,0.0019786803,0.004386207,-0.5466238,1.5180862,0.0
2373724892,-0.02023489,0.052989885,nan,0.0027019733,0.006624012,-0.15513338,0.03873787,0.06549842,-4.1440334,0.002191399,0.0037052415,-0.5548037,1.5180862,0.0
2373820787,-0.02023489,0.052989885,nan,0.0029507056,0.0059672403,-0.15513338,0.028182436,0.0616616,-4.2553406,0.0016072937,0.0035166692,-0.5592303,1.5180862,0.0
2373908545,-0.02023489,0.052989885,nan,0.0030048646,0.005469698,-0.15513338,0.03549831,0.069144726,-4.3083644,0.0020320981,0.0039581843,-0.561339,1.5180862,0.0
2374015610,-0.02023489,0.052989885,nan,0.0030936457,0.005072115,-0.15513338,0.040258076,0.067492776,-4.3533974,0.0023102826,0.003873195,-0.56312996,1.5180862,0.0
2374121687,-0.02023489,0.052989885,nan,0.003034912,0.004755403,-0.17147149,0.019891221,0.07587569,-4.447173,0.0011501475,0.004387274,-0.5668593,1.5180862,0.0
2374221817,-0.02023489,0.052989885,nan,0.0028148629,0.004694347,-0.19598217,0.011347774,0.08980718,-4.599113,0.0006630742,0.005247622,-0.5729018,1.5180862,0.0
2374315061,-0.02023489,0.052989885,nan,0.0023768798,0.004890272,-0.21232657,-0.0074641323,0.11906325,-4.643333,-0.00043752327,0.006979102,-0.57466036,1.5180862,0.0
2374412188,-0.02023489,0.052989885,nan,0.001894623,0.0052863015,-0.25319985,-0.007682607,0.13751177,-4.780335,-0.0004544189,0.008133691,-0.58010876,1.5180862,0.0
2374521104,-0.02023489,0.052989885,nan,0.0013025965,0.0059384396,-0.24502338,-0.015390037,0.17743641,-4.6129375,-0.0009000769,0.010377259,-0.5734516,1.5180862,0.0
2374623475,-0.02023489,0.052989885,nan,0.00069611147,0.0065559894,-0.2613772,-0.017828917,0.18983513,-4.6248283,-0.0010432149,0.0111077335,-0.5739245,1.5180862,0.0
2374708052,-0.02023489,0.052989885,nan,0.00024644285,0.007051827,-0.2613772,-0.017759401,0.20639983,-4.562343,-0.0010346873,0.012025138,-0.5714395,1.5180862,0.0
2374814168,-0.02023489,0.052989885,nan,-0.0002963338,0.00753437,-0.25319985,-0.016049733,0.20317599,-4.451763,-0.00092789624,0.011746379,-0.5670419,1.5180862,0.0
2374921273,-0.02023489,0.052989885,nan,-0.00086684525,0.0076248124,-0.25319985,-0.020374795,0.18466267,-4.4279995,-0.0011761807,0.010660065,-0.5660968,1.5180862,0.0
2375004816,-0.02023489,0.052989885,nan,-0.0012223329,0.0074683498,-0.25319985,-0.026468491,0.1766293,-4.4275007,-0.0015279433,0.010196257,-0.56607693,1.5180862,0.0
2375120700,-0.02023489,0.052989885,nan,-0.0018038318,0.0068947556,-0.25319985,-0.02109773,0.1609739,-4.435733,-0.0012186462,0.009298167,-0.56640434,1.5180862,0.0
2375223154,-0.02023489,0.052989885,nan,-0.0021466147,0.006087399,-0.25319985,-0.019248264,0.110613644,-4.453954,-0.0011134216,0.0063984795,-0.567129,1.5180862,0.0
2375314146,-0.02023489,0.052989885,nan,-0.0024927163,0.005083412,-0.25319985,-0.022423223,0.0747919,-4.4421697,-0.0012959768,0.0043226867,-0.56666034,1.5180862,0.0
2375417609,-0.02023489,0.052989885,nan,-0.0028424214,0.0037732832,-0.25319985,-0.030656856,0.052200682,-4.4510503,-0.0017735149,0.0030198363,-0.5670135,1.5180862,0.0
2375511422,-0.02023489,0.052989885,nan,-0.003017757,0.0027314038,-0.25319985,-0.02321237,0.045112602,-4.4275136,-0.0013353839,0.0025952817,-0.5660775,1.5180862,0.0
2375617338,-0.02023489,0.052989885,nan,-0.0032848765,0.0018141114,-0.25319985,-0.055603705,0.053859197,-4.4451885,-0.0032115295,0.003110771,-0.5667804,1.5180862,0.0
2375706986,-0.02023489,0.052989885,nan,-0.0036539484,0.0012767882,-0.25319985,-0.069902755,0.05943592,-4.4389696,-0.00403744,0.0034328967,-0.5665331,1.5180862,0.0
2375823696,-0.02023489,0.052989885,nan,-0.0039660125,0.00075735303,-0.24502338,-0.051686753,0.06407176,-4.4357157,-0.0029850807,0.0037003553,-0.5664036,1.5180862,0.0
2375913247,-0.02023489,0.052989885,nan,-0.0039169914,0.0005724855,-0.25319985,-0.037179876,0.07309321,-4.494072,-0.002155163,0.00423691,-0.5687244,1.5180862,0.0
2376020536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2376119747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2376216859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2376314232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2376420094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2376521562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2376619240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2376719974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2376820520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2376916745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2377023660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2377118832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2377222824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2377317988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2377423476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2377518116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2377623684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2377720392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2377819574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2377922699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2378019649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2378119925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2378218906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2378319771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2378418086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2378519901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2378622859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
