timestamp,roll,pitch,yaw,thrust_body[0],thrust_body[1],thrust_body[2],reset_integral
567665797,0.024897583,-0.12385543,-0.00012308359,0.0,0.0,-0.001,0
567700918,0.02492934,-0.12389296,0.00029176474,0.0,0.0,-0.001,0
567709863,0.0248932,-0.12397045,0.00021666288,0.0,0.0,-0.001,0
567710996,0.024960399,-0.12393046,0.00032305717,0.0,0.0,-0.001,0
567722417,0.024935175,-0.12405363,-0.00051409006,0.0,0.0,-0.001,0
567726331,0.024872959,-0.124053374,-0.0002580881,0.0,0.0,-0.001,0
567736453,0.024838382,-0.124117166,-0.00022679567,0.0,0.0,-0.001,0
567741940,0.024893032,-0.12409333,0.0005206466,0.0,0.0,-0.001,0
567746532,0.024972294,-0.1240953,3.427267e-05,0.0,0.0,-0.001,0
567751556,0.02494432,-0.124067456,5.9604645e-07,0.0,0.0,-0.001,0
567761640,0.02493618,-0.12406422,-0.00038683414,0.0,0.0,-0.001,0
567762877,0.024899453,-0.12404699,-0.0005310774,0.0,0.0,-0.001,0
567768023,0.024905456,-0.12404841,-9.2983246e-05,0.0,0.0,-0.001,0
567780045,0.024901215,-0.12400246,3.695488e-05,0.0,0.0,-0.001,0
567784582,0.024877865,-0.12398751,7.420778e-05,0.0,0.0,-0.001,0
567789545,0.024967846,-0.123935126,-5.00679e-05,0.0,0.0,-0.001,0
567794542,0.025116146,-0.12383919,-7.5399876e-05,0.0,0.0,-0.001,0
567804606,0.025075138,-0.12377231,-0.0001835823,0.0,0.0,-0.001,0
567805794,0.025207885,-0.12365758,-0.00030517578,0.0,0.0,-0.001,0
567811039,0.025278278,-0.123624966,-0.00016480684,0.0,0.0,-0.001,0
567816031,0.025325902,-0.12363629,-0.00026524067,0.0,0.0,-0.001,0
567826160,0.025420766,-0.1235286,-0.00033020973,0.0,0.0,-0.001,0
567831346,0.025502462,-0.12344833,-0.00046908855,0.0,0.0,-0.001,0
567836446,0.025578648,-0.12338437,-0.00021010637,0.0,0.0,-0.001,0
567846377,0.025632098,-0.12341365,-0.00032782555,0.0,0.0,-0.001,0
567848291,0.025659367,-0.12336206,-0.00018119812,0.0,0.0,-0.001,0
567856422,0.025612287,-0.12338729,-0.0002476573,0.0,0.0,-0.001,0
567858431,0.025522336,-0.12344213,-0.00023126602,0.0,0.0,-0.001,0
567862786,0.025472458,-0.12343162,-0.00026792288,0.0,0.0,-0.001,0
567872888,0.025395568,-0.12346272,0.00010550022,0.0,0.0,-0.001,0
567877841,0.025425283,-0.12326588,0.00016868114,0.0,0.0,-0.001,0
567888098,0.025399677,-0.12306751,-8.6426735e-05,0.0,0.0,-0.001,0
567893193,0.025298245,-0.123056404,-9.030104e-05,0.0,0.0,-0.001,0
567898157,0.025282586,-0.123190105,-0.00013560057,0.0,0.0,-0.001,0
567903208,0.024977367,-0.12340739,-6.198883e-05,0.0,0.0,-0.001,0
567908292,0.024786614,-0.12368139,-0.00016123056,0.0,0.0,-0.001,0
567918401,0.024605136,-0.12395494,-0.00013530254,0.0,0.0,-0.001,0
567920490,0.02431157,-0.124280885,-2.3543835e-05,0.0,0.0,-0.001,0
567924768,0.024169073,-0.124605,-7.599592e-05,0.0,0.0,-0.001,0
567929814,0.023930162,-0.124941766,-9.62615e-05,0.0,0.0,-0.001,0
567934677,0.023884596,-0.12547845,-4.4703484e-06,0.0,0.0,-0.001,0
567939952,0.02376001,-0.1260543,-0.00015199184,0.0,0.0,-0.001,0
567951686,0.023242202,-0.1273945,-0.00013411045,0.0,0.0,-0.001,0
567956388,0.02317314,-0.12796335,-0.00013917685,0.0,0.0,-0.001,0
567966286,0.022927899,-0.12846701,-4.9471855e-05,0.0,0.0,-0.001,0
567967479,0.022749003,-0.12916324,-0.00012546778,0.0,0.0,-0.001,0
567972694,0.022681154,-0.1295966,-0.00012248755,0.0,0.0,-0.001,0
567977695,0.022688312,-0.13007753,-7.003546e-05,0.0,0.0,-0.001,0
567987701,0.022748489,-0.13075474,-0.00022351742,0.0,0.0,-0.001,0
567993016,0.02299599,-0.13108923,-9.2089176e-05,0.0,0.0,-0.001,0
568004852,0.023371,-0.13148545,-0.0001591444,0.0,0.0,-0.001,0
568009294,0.023483727,-0.1315321,-0.00028043985,0.0,0.0,-0.001,0
568014394,0.023698844,-0.13150844,-0.00020772219,0.0,0.0,-0.001,0
568023170,0.023859069,-0.13125998,-0.00030130148,0.0,0.0,-0.001,0
568032035,0.023955464,-0.1310937,-0.00023394823,0.0,0.0,-0.001,0
568038254,0.024205483,-0.13053894,-0.00030905008,0.0,0.0,-0.001,0
568043408,0.024410743,-0.13026787,-0.0001975894,0.0,0.0,-0.001,0
568052420,0.02463364,-0.12992592,-0.00013887882,0.0,0.0,-0.001,0
568054619,0.024809726,-0.12963903,-0.00015705824,0.0,0.0,-0.001,0
568058553,0.025054306,-0.12927936,-0.00015676022,0.0,0.0,-0.001,0
568063651,0.025210278,-0.12889329,-6.854534e-06,0.0,0.0,-0.001,0
568068754,0.025300778,-0.1284778,-4.172325e-05,0.0,0.0,-0.001,0
568073855,0.025425851,-0.12807505,-6.1392784e-05,0.0,0.0,-0.001,0
568083708,0.025454503,-0.12758462,4.9173832e-05,0.0,0.0,-0.001,0
568085993,0.025387514,-0.1269581,-0.0001269579,0.0,0.0,-0.001,0
568095128,0.025044955,-0.1261235,3.516674e-05,0.0,0.0,-0.001,0
568104053,0.024648122,-0.12554055,-5.632639e-05,0.0,0.0,-0.001,0
568108985,0.024606515,-0.12539582,7.092953e-05,0.0,0.0,-0.001,0
568118112,0.024408186,-0.1251743,-0.00010102987,0.0,0.0,-0.001,0
568119125,0.024214992,-0.12498617,-5.3346157e-05,0.0,0.0,-0.001,0
568124576,0.024223946,-0.12496386,1.9967556e-05,0.0,0.0,-0.001,0
568129446,0.024022855,-0.12494026,4.4703484e-06,0.0,0.0,-0.001,0
568140509,0.023579564,-0.12490307,-6.377697e-05,0.0,0.0,-0.001,0
568149533,0.023331353,-0.124992296,-0.00019341707,0.0,0.0,-0.001,0
568155798,0.022725783,-0.12524396,-0.00027894974,0.0,0.0,-0.001,0
568161002,0.02253396,-0.12555102,-0.0002259016,0.0,0.0,-0.001,0
568165971,0.022322614,-0.12578295,-0.00022381544,0.0,0.0,-0.001,0
568171291,0.022143036,-0.12609886,-0.00024974346,0.0,0.0,-0.001,0
568176063,0.02214776,-0.12643613,-0.00035107136,0.0,0.0,-0.001,0
568181211,0.022018896,-0.1267406,-0.00012308359,0.0,0.0,-0.001,0
568186131,0.022005001,-0.12703183,-0.00027656555,0.0,0.0,-0.001,0
568191382,0.022031004,-0.12734549,-0.00018209219,0.0,0.0,-0.001,0
568201304,0.02206558,-0.12773277,-0.00020265579,0.0,0.0,-0.001,0
568206416,0.022080084,-0.12855646,-0.000308156,0.0,0.0,-0.001,0
568222872,0.022077732,-0.12978135,-0.00012874603,0.0,0.0,-0.001,0
568227792,0.022265455,-0.13010131,-6.854534e-05,0.0,0.0,-0.001,0
568232899,0.022329312,-0.13030522,-0.000118911266,0.0,0.0,-0.001,0
568244720,0.02270428,-0.13069017,-4.3213367e-05,0.0,0.0,-0.001,0
568249362,0.022947192,-0.13091443,2.4139881e-05,0.0,0.0,-0.001,0
568254428,0.023172349,-0.13109994,4.7683716e-06,0.0,0.0,-0.001,0
568259412,0.023456834,-0.13126896,4.2319298e-05,0.0,0.0,-0.001,0
568269699,0.02365772,-0.13144353,-7.867813e-05,0.0,0.0,-0.001,0
568274628,0.024106614,-0.13148862,5.632639e-05,0.0,0.0,-0.001,0
568279809,0.024390925,-0.13140777,-0.00012457371,0.0,0.0,-0.001,0
568289879,0.024797726,-0.13105066,-0.00019311905,0.0,0.0,-0.001,0
568294829,0.02497756,-0.13075837,-0.00019848347,0.0,0.0,-0.001,0
568305957,0.025414579,-0.13020551,-0.00013917685,0.0,0.0,-0.001,0
568311325,0.02553241,-0.1299448,-0.00014096498,0.0,0.0,-0.001,0
568316344,0.025711134,-0.12970215,-9.596348e-05,0.0,0.0,-0.001,0
568326494,0.02586447,-0.12948889,-0.0002193451,0.0,0.0,-0.001,0
568327442,0.026000738,-0.12906787,-0.00019401312,0.0,0.0,-0.001,0
568332706,0.026020672,-0.12878096,-0.00018388033,0.0,0.0,-0.001,0
568344232,0.026099412,-0.12824488,-9.328127e-05,0.0,0.0,-0.001,0
568352921,0.025889356,-0.1279127,-0.00021129847,0.0,0.0,-0.001,0
568363045,0.025460754,-0.12770778,-0.0003248453,0.0,0.0,-0.001,0
568373144,0.02513235,-0.12765461,-0.00017434359,0.0,0.0,-0.001,0
568378380,0.024995962,-0.12758233,-0.00017434359,0.0,0.0,-0.001,0
568383262,0.024870634,-0.12760887,-0.00018775463,0.0,0.0,-0.001,0
568394458,0.024682116,-0.1275395,-0.00010848045,0.0,0.0,-0.001,0
568403447,0.024528723,-0.12757531,-4.7385693e-05,0.0,0.0,-0.001,0
568413551,0.024237815,-0.12760279,-8.940697e-05,0.0,0.0,-0.001,0
568418594,0.024009775,-0.12790522,3.963709e-05,0.0,0.0,-0.001,0
568427551,0.023693321,-0.128114,7.1525574e-05,0.0,0.0,-0.001,0
568436333,0.023545701,-0.12836781,2.682209e-05,0.0,0.0,-0.001,0
568441369,0.02355042,-0.12851763,5.8710575e-05,0.0,0.0,-0.001,0
568446377,0.023573931,-0.12862983,7.4505806e-06,0.0,0.0,-0.001,0
568457653,0.023776367,-0.12902427,-0.000101327896,0.0,0.0,-0.001,0
568461494,0.023853937,-0.12918603,2.5629997e-05,0.0,0.0,-0.001,0
568471629,0.02417155,-0.12957141,-0.00014841557,0.0,0.0,-0.001,0
568481733,0.024407776,-0.12965323,-0.00014394522,0.0,0.0,-0.001,0
568495760,0.025123348,-0.12974219,-0.00018417835,0.0,0.0,-0.001,0
568500776,0.025432616,-0.1298338,-0.00028699636,0.0,0.0,-0.001,0
568510693,0.02597585,-0.12995249,-0.0002270937,0.0,0.0,-0.001,0
568519692,0.026267385,-0.1300528,-0.00025898218,0.0,0.0,-0.001,0
568525913,0.026559224,-0.1299713,-0.00036269426,0.0,0.0,-0.001,0
568531009,0.02669701,-0.1299639,-0.00023066998,0.0,0.0,-0.001,0
568536026,0.026661944,-0.12985678,-0.00021487474,0.0,0.0,-0.001,0
568541130,0.026604142,-0.1297307,-0.00025868416,0.0,0.0,-0.001,0
568552970,0.026533525,-0.12957528,-0.0001052022,0.0,0.0,-0.001,0
568561257,0.026340317,-0.12937734,-0.00015348196,0.0,0.0,-0.001,0
568570216,0.026314069,-0.12936221,-7.3611736e-05,0.0,0.0,-0.001,0
568576490,0.026042607,-0.12923646,-4.887581e-05,0.0,0.0,-0.001,0
568580431,0.025839293,-0.12914541,-3.874302e-06,0.0,0.0,-0.001,0
568585181,0.025453297,-0.12903349,1.66893e-05,0.0,0.0,-0.001,0
568590520,0.025191745,-0.12897906,-8.165836e-05,0.0,0.0,-0.001,0
568595400,0.024826117,-0.12888698,7.5399876e-05,0.0,0.0,-0.001,0
568605585,0.024471944,-0.12877743,-0.000110566616,0.0,0.0,-0.001,0
568610485,0.023823874,-0.12860109,7.8082085e-05,0.0,0.0,-0.001,0
568615720,0.023628147,-0.12848154,-0.00010788441,0.0,0.0,-0.001,0
568620749,0.023396522,-0.12843572,-3.33786e-05,0.0,0.0,-0.001,0
568625916,0.023152921,-0.12838592,-2.8312206e-05,0.0,0.0,-0.001,0
568630862,0.022981059,-0.12827887,-3.159046e-05,0.0,0.0,-0.001,0
568635859,0.022761565,-0.12822525,-0.00011086464,0.0,0.0,-0.001,0
568640964,0.022656145,-0.12812972,-6.1392784e-05,0.0,0.0,-0.001,0
568646030,0.022403942,-0.12795076,-0.00018209219,0.0,0.0,-0.001,0
568651051,0.022328947,-0.12786286,-0.00022053719,0.0,0.0,-0.001,0
568656150,0.022340827,-0.12775092,-9.23872e-05,0.0,0.0,-0.001,0
568664916,0.022319471,-0.1276447,-0.00023186207,0.0,0.0,-0.001,0
568666765,0.022514626,-0.12758455,-0.00018000603,0.0,0.0,-0.001,0
568671093,0.022695608,-0.12755407,-0.0001758337,0.0,0.0,-0.001,0
568676292,0.022928705,-0.12751581,-0.00028431416,0.0,0.0,-0.001,0
568688765,0.023564892,-0.12765115,-0.00016570091,0.0,0.0,-0.001,0
568699154,0.02425802,-0.12781134,-0.00017374754,0.0,0.0,-0.001,0
568701427,0.024787024,-0.12794209,-0.00020205975,0.0,0.0,-0.001,0
568710238,0.025157044,-0.12805377,-0.0002130866,0.0,0.0,-0.001,0
568716785,0.025911614,-0.12833917,-0.00022500753,0.0,0.0,-0.001,0
568721956,0.026187235,-0.12849316,-0.00017642975,0.0,0.0,-0.001,0
568731815,0.026546918,-0.12864405,-0.00016599894,0.0,0.0,-0.001,0
568733738,0.027063232,-0.12878793,-6.258488e-05,0.0,0.0,-0.001,0
568743254,0.027494831,-0.12893227,-6.496906e-05,0.0,0.0,-0.001,0
568751989,0.027704751,-0.12902597,4.976988e-05,0.0,0.0,-0.001,0
568757128,0.02769811,-0.12898298,-3.159046e-05,0.0,0.0,-0.001,0
568766010,0.027617063,-0.1290786,6.8843365e-05,0.0,0.0,-0.001,0
568772095,0.027078405,-0.12896854,-1.5497208e-05,0.0,0.0,-0.001,0
568777146,0.026904307,-0.1289663,-7.331371e-05,0.0,0.0,-0.001,0
568788012,0.026069544,-0.12854777,-0.00011354685,0.0,0.0,-0.001,0
568792548,0.025757244,-0.1283407,-7.092953e-05,0.0,0.0,-0.001,0
568797795,0.025294703,-0.12811244,-0.00015199184,0.0,0.0,-0.001,0
568807588,0.024822425,-0.12785798,-0.00017046928,0.0,0.0,-0.001,0
568812874,0.024192017,-0.12748015,-0.00016182661,0.0,0.0,-0.001,0
