timestamp,timestamp_sample,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],aux_vvel,flow[0],flow[1],terr_flow[0],terr_flow[1],heading,mag_field[0],mag_field[1],mag_field[2],gravity[0],gravity[1],gravity[2],drag[0],drag[1],airspeed,beta,hagl,hagl_rate
567662394,567619599,0.0,0.0,0.0,0.0,0.0,0.0,0.0044294605,0.004429502,0.0046747653,0.00013191285,0.00013191323,0.0031065934,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0013359,1.0013365,1.0001267,0.0,0.0,0.0,0.0,0.0,0.0
567701832,567660271,0.0,0.0,0.0,0.0,0.0,0.0,0.004209928,0.004209961,0.004709882,0.00013142687,0.00013142724,0.0030732849,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0012816,1.0012821,1.0001267,0.0,0.0,0.0,0.0,0.0,0.0
567712725,567670151,0.0,0.0,0.0,0.0,0.0,0.0,0.0040343534,0.0040343795,0.0047667585,0.00013480101,0.0001348014,0.0030542258,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0012854,1.0012858,1.0001267,0.0,0.0,0.0,0.0,0.0,0.0
567723546,567680235,0.0,0.0,0.0,0.0,0.0,0.0,0.0040343534,0.0040343795,0.0047667585,0.00013480101,0.0001348014,0.0030542258,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0012546,1.0012549,1.0001267,0.0,0.0,0.0,0.0,0.0,0.0
567737630,567690330,0.0,0.0,0.0,0.0,0.0,0.0,0.0040343534,0.0040343795,0.0047667585,0.00013480101,0.0001348014,0.0030542258,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0012583,1.0012586,1.0001267,0.0,0.0,0.0,0.0,0.0,0.0
567742910,567700429,0.0,0.0,0.0,0.0,0.0,0.0,0.0040343534,0.0040343795,0.0047667585,0.00013480101,0.0001348014,0.0030542258,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.001262,1.0012624,1.0001267,0.0,0.0,0.0,0.0,0.0,0.0
567752803,567710564,0.0,0.0,0.0,0.0,0.0,0.0,0.0038652597,0.00386528,0.0048406976,0.00014085058,0.000140851,0.0004081685,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0012656,1.001266,1.0001266,0.0,0.0,0.0,0.0,0.0,0.0
567764312,567720614,0.0,0.0,0.0,0.0,0.0,0.0,0.0038902755,0.003890296,0.004539978,0.00020016555,0.00020016555,0.00017770955,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.05245497,0.0,0.0,0.0,1.0012693,1.0012697,1.0001267,0.0,0.0,0.0,0.0,0.0,0.0
567779424,567730735,0.0,0.0,0.0,0.0,0.0,0.0,0.0038902755,0.003890296,0.004539978,0.00020016555,0.00020016555,0.00017770955,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.05245497,0.0,0.0,0.0,1.0012667,1.0012671,1.0001266,0.0,0.0,0.0,0.0,0.0,0.0
567785521,567741132,0.0,0.0,0.0,0.0,0.0,0.0,0.0038902755,0.003890296,0.004539978,0.00020016555,0.00020016555,0.00017770955,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.05245497,0.0,0.0,0.0,1.0012704,1.0012709,1.0001266,0.0,0.0,0.0,0.0,0.0,0.0
567795714,567750966,0.0,0.0,0.0,0.0,0.0,0.0,0.0038902755,0.003890296,0.004539978,0.00020016555,0.00020016555,0.00017770955,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.05245497,0.0,0.0,0.0,1.0012742,1.0012746,1.0001266,0.0,0.0,0.0,0.0,0.0,0.0
567806934,567762382,0.0,0.0,0.0,0.0,0.0,0.0,0.0038902755,0.003890296,0.004539978,0.00020016555,0.00020016555,0.00017770955,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.05245497,0.0,0.0,0.0,1.0012779,1.0012783,1.0001266,0.0,0.0,0.0,0.0,0.0,0.0
567817657,567772416,0.0,0.0,0.0,0.0,0.0,0.0,0.0039700232,0.0039700456,0.0044953665,0.00015501496,0.00015501503,0.00015601703,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.05245531,0.0,0.0,0.0,1.0012816,1.001282,1.0001266,0.0,0.0,0.0,0.0,0.0,0.0
567832789,567783806,0.0,0.0,0.0,0.0,0.0,0.0,0.0039503723,0.0039503938,0.004339647,0.00013686216,0.0001368622,0.00013847188,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.05245524,0.0,0.0,0.0,1.0012792,1.0012797,1.0001266,0.0,0.0,0.0,0.0,0.0,0.0
567847927,567793956,0.0,0.0,0.0,0.0,0.0,0.0,0.003939352,0.0039393725,0.0042453255,0.00012823692,0.00012823696,0.00013000803,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.05245517,0.0,0.0,0.0,1.0012783,1.0012788,1.0001266,0.0,0.0,0.0,0.0,0.0,0.0
567857809,567805320,0.0,0.0,0.0,0.0,0.0,0.0,0.0039305654,0.0039305855,0.004172737,0.00012334061,0.00012334065,0.00012515394,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0524551,0.0,0.0,0.0,1.0012774,1.0012779,1.0001266,0.0,0.0,0.0,0.0,0.0,0.0
567863800,567815414,0.0,0.0,0.0,0.0,0.0,0.0,0.0039305654,0.0039305855,0.004172737,0.00012334061,0.00012334065,0.00012515394,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0524551,0.0,0.0,0.0,1.0012764,1.0012767,1.0001266,0.0,0.0,0.0,0.0,0.0,0.0
567879111,567830582,0.0,0.0,0.0,0.0,0.0,0.0,0.003948755,0.003948775,0.004130807,0.00012202871,0.00012202878,0.00012450613,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.05245513,0.0,0.0,0.0,1.0012801,1.0012804,1.0001266,0.0,0.0,0.0,0.0,0.0,0.0
567894890,567840648,0.0,0.0,0.0,0.0,0.0,0.0,0.003912176,0.0039121956,0.0040399283,0.00011978678,0.000119786855,0.000121960176,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.05245506,0.0,0.0,0.0,1.0012759,1.0012763,1.0001267,0.0,0.0,0.0,0.0,0.0,0.0
567904393,567850770,0.0,0.0,0.0,0.0,0.0,0.0,0.003912176,0.0039121956,0.0040399283,0.00011978678,0.000119786855,0.000121960176,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.05245506,0.0,0.0,0.0,1.0012715,1.0012718,1.0001267,0.0,0.0,0.0,0.0,0.0,0.0
