timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
568108918,568108429,0.7671596,-0.009930578,0.008042358,0.6413291,0.7086451,4.1272874e-09,-2.6684577e-09,0.7055651,1
568118048,568113510,0.7671634,-0.00990097,0.0080383085,0.64132506,0.7086451,4.1272874e-09,-2.6684577e-09,0.7055651,1
568119103,568118665,0.76717114,-0.009874024,0.008036336,0.641316,0.7086451,4.1272874e-09,-2.6684577e-09,0.7055651,1
568124514,568123843,0.7671939,-0.009873058,0.008034328,0.641289,0.7086451,4.1272874e-09,-2.6684577e-09,0.7055651,1
568129388,568128746,0.7671914,-0.009856132,0.008045388,0.64129204,0.7086451,4.1272874e-09,-2.6684577e-09,0.7055651,1
568140494,568140093,0.7672006,-0.009819567,0.008071173,0.64128125,0.7086451,4.1272874e-09,-2.6684577e-09,0.7055651,1
568149461,568145417,0.76718843,-0.009806295,0.0080938805,0.64129573,0.7086451,4.1272874e-09,-2.6684577e-09,0.7055651,1
568155778,568155167,0.76717454,-0.009776074,0.008151898,0.6413121,0.7086451,4.1272874e-09,-2.6684577e-09,0.7055651,1
568160937,568160307,0.7671563,-0.009781324,0.0081874365,0.64133334,0.7086451,4.1272874e-09,-2.6684577e-09,0.7055651,1
568165911,568165293,0.7671565,-0.009779981,0.008218786,0.6413329,0.7086451,4.1272874e-09,-2.6684577e-09,0.7055651,1
568171222,568170525,0.7671341,-0.009786727,0.008254229,0.64135903,0.7086451,4.1272874e-09,-2.6684577e-09,0.7055651,1
568176028,568175409,0.7671175,-0.009808852,0.008279657,0.64137834,0.7086451,4.1272874e-09,-2.6684577e-09,0.7055651,1
568181160,568180506,0.7671154,-0.009818704,0.008311026,0.64138025,0.7086451,4.1272874e-09,-2.6684577e-09,0.7055651,1
568186094,568185507,0.76709044,-0.009836508,0.008334031,0.6414094,0.7086451,4.1272874e-09,-2.6684577e-09,0.7055651,1
568191314,568190575,0.7670789,-0.009858851,0.0083561605,0.64142275,0.7086451,4.1272874e-09,-2.6684577e-09,0.7055651,1
568201254,568195621,0.7670751,-0.00988637,0.008383623,0.64142627,0.7086451,4.1272874e-09,-2.6684577e-09,0.7055651,1
568206384,568205844,0.767043,-0.009940645,0.008445501,0.6414631,0.7086451,4.1272874e-09,-2.6684577e-09,0.7055651,1
568222823,568222181,0.76703703,-0.010019258,0.008539363,0.6414678,0.7086451,4.1272874e-09,-2.6684577e-09,0.7055651,1
568227746,568227218,0.7670464,-0.010054107,0.008551957,0.64145595,0.7086451,4.1272874e-09,-2.6684577e-09,0.7055651,1
568232848,568232269,0.7670456,-0.010072048,0.008563544,0.6414563,0.7086451,4.1272874e-09,-2.6684577e-09,0.7055651,1
568244672,568243686,0.7670629,-0.010125337,0.008569224,0.6414348,0.7086451,4.1272874e-09,-2.6684577e-09,0.7055651,1
568249328,568248743,0.76707345,-0.01015827,0.008570948,0.6414216,0.7086451,4.1272874e-09,-2.6684577e-09,0.7055651,1
568254383,568253734,0.7670933,-0.010187157,0.008571073,0.6413974,0.7086451,4.1272874e-09,-2.6684577e-09,0.7055651,1
568259380,568258775,0.767099,-0.010219779,0.00856585,0.64139014,0.7086451,4.1272874e-09,-2.6684577e-09,0.7055651,1
568269623,568263876,0.767106,-0.010246188,0.008566595,0.6413814,0.7086451,4.1272874e-09,-2.6684577e-09,0.7055651,1
568274573,568273990,0.76712745,-0.010283344,0.008541469,0.6413554,0.7086451,4.1272874e-09,-2.6684577e-09,0.7055651,1
568279746,568279180,0.76712805,-0.010299811,0.008517223,0.64135486,0.7086451,4.1272874e-09,-2.6684577e-09,0.7055651,1
568289812,568289163,0.7671337,-0.010307984,0.008463892,0.6413485,0.7086451,4.1272874e-09,-2.6684577e-09,0.7055651,1
568294796,568294196,0.76713336,-0.010303041,0.008429928,0.6413496,0.7086451,4.1272874e-09,-2.6684577e-09,0.7055651,1
568305942,568305575,0.7671324,-0.0103011755,0.008359396,0.6413517,0.7086451,4.1272874e-09,-2.6684577e-09,0.7055651,1
568311264,568310602,0.76713127,-0.010293509,0.008331817,0.6413534,0.7086451,4.1272874e-09,-2.6684577e-09,0.7055651,1
568316241,568315771,0.7671389,-0.0102916015,0.008301811,0.64134485,0.7086451,4.1272874e-09,-2.6684577e-09,0.7055651,1
568326393,568320680,0.7671254,-0.010289762,0.008275523,0.64136136,0.7086451,4.1272874e-09,-2.6684577e-09,0.7055651,1
568327423,568327016,0.7671298,-0.010273181,0.008234519,0.64135677,0.7086451,4.1272874e-09,-2.6684577e-09,0.7055651,1
568332650,568332071,0.7671221,-0.010256417,0.00821109,0.64136654,0.7086451,4.1272874e-09,-2.6684577e-09,0.7055651,1
568344205,568342495,0.76711565,-0.010228237,0.008164708,0.6413754,0.7086451,4.1272874e-09,-2.6684577e-09,0.7055651,1
568352875,568352256,0.7670891,-0.01019106,0.008152388,0.6414078,0.7086451,4.1272874e-09,-2.6684577e-09,0.7055651,1
568363001,568362387,0.7670712,-0.0101451725,0.008163989,0.64142984,0.7086451,4.1272874e-09,-2.6684577e-09,0.7055651,1
568373121,568372684,0.7670642,-0.010116784,0.0081807105,0.64143854,0.7086451,4.1272874e-09,-2.6684577e-09,0.7055651,1
568378326,568377560,0.76705706,-0.0101017775,0.0081838,0.64144725,0.7086451,4.1272874e-09,-2.6684577e-09,0.7055651,1
